,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,62,2017-06-10,PIT,MIA,5-5,,99,1.0,3,1,1,0,2,0,0,9.0,6,19,14,5,3,3,1,1,0,0,,0,0,0,0,0,6,2,0,0,0,0,0,0.96,-0.075,0.49,-0.02%,-0.5,5t --- 0 out d1,5t 3 out d2,,PIT,3.0,W,7,6,,
1,2,64,2017-06-12,PIT,COL,8-8,,1,1.0,0,0,0,2,1,0,0,4.5,4,18,8,4,2,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,0.2,0.006,0.14,0.00%,0.5,8t --- 0 out a6,8t 3 out a6,,PIT,2.0,W,7,2,,
2,3,66,2017-06-14,PIT,COL,6-7,,1,1.1,2,1,1,1,2,0,0,5.4,7,23,16,4,4,1,3,1,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,0.67,-0.081,0.57,-0.04%,-1.19,6t --- 0 out d3,7t 1-3 1 out d3,,PIT,2.727272727272727,L,1,5,,
3,4,69,2017-06-18,PIT,CHC,8-8,,3,1.0,0,0,0,0,2,0,0,4.15,3,9,7,3,2,0,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.05,0.004,0.04,0.00%,0.5,8t --- 0 out d5,8t 3 out d5,,PIT,0.0,L,1,7,,
4,5,71,2017-06-20,PIT,MIL,6-6,,1,0.1,1,1,0,1,0,0,0,3.86,3,15,7,3,1,2,0,0,0,0,,0,0,0,0,0,2,1,0,0,0,0,1,0.8,-0.044000000000000004,0.73,-0.02%,-1.02,6b --- 0 out a5,6b 1-- 1 out a4,,MIL,20.0,W,7,3,,
5,6,76,2017-06-25,PIT,STL,8-GF(8),,4,1.0,0,0,0,0,2,0,0,3.18,3,11,9,0,4,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.04,0.003,0.03,0.00%,0.51,8b --- 0 out d4,8b end d 4,,STL,0.0,L,4,8,,
6,7,79,2017-06-29,PIT,TBR,9-GF,,3,1.0,1,0,0,0,1,0,0,2.7,4,17,13,5,1,0,3,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.32,0.015,0.22,0.01%,0.5,9t --- 0 out a4,9t end a 4,,PIT,1.0,W,4,0,,
7,8,80,2017-06-30,PIT,SFG,9-9,,0,0.1,1,1,1,1,0,0,1,3.86,4,22,11,3,2,1,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,-1.07,9t --- 0 out d7,9t 123 1 out d7,,PIT,20.0,L,5,13,,
8,9,82,2017-07-02,PIT,SFG,8-8,,1,0.2,2,2,2,0,2,1,0,5.87,4,18,11,4,4,0,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.15,-0.172,0.67,-0.06%,-1.6,8t --- 0 out d1,8t --- 2 out d3,,PIT,10.0,L,3,5,,
9,10,126,2017-08-22,PIT,LAD,7-8,,50,2.0,2,2,2,1,2,1,0,6.52,9,27,20,6,3,2,4,3,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,0.45,-0.166,0.16,-0.04%,-1.0,7t --- 0 out d1,8t 3 out d3,,PIT,1.5,L,5,8,,
