,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,123,2018-08-16,ANA,TEX,7-7,H(1),99,1.0,1,0,0,0,0,0,0,0.0,4,15,9,2,1,3,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.72,0.08900000000000001,0.08,0.00%,0.56,1.65,3.0,7b --- 0 out a2,7b 3 out a2,,TEX,1.0,L,6,8
1,2,126,2018-08-19,ANA,TEX,6-6,H(2),2,1.0,1,0,0,1,0,0,0,0.0,5,24,15,1,5,2,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.68,0.092,0.05,0.00%,0.56,1.05,3.0,6b --- 0 out a1,6b 3 out a1,,TEX,2.0,L,2,4
2,3,128,2018-08-22,ANA,ARI,6-6,,2,1.0,0,0,0,0,2,0,0,0.0,3,13,12,3,5,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.23,0.018000000000000002,0.0,0.00%,0.51,6.25,9.0,6b --- 0 out d3,6b 3 out d3,,ARI,0.0,L,1,5
3,4,130,2018-08-25,ANA,HOU,6-6,,2,1.0,1,0,0,1,2,0,0,0.0,5,18,12,3,3,2,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.79,0.038,0.0,0.00%,0.5,5.05,9.0,6t --- 0 out d2,6t 3 out d2,,LAA,2.0,L,3,8
4,5,132,2018-08-27,ANA,COL,5-6,,1,1.1,0,0,0,0,2,0,0,0.0,4,16,11,1,5,1,1,0,1,0,,1,0,1,0,0,4,0,0,0,0,0,0,1.5,0.14,0.0,0.00%,1.12,7.0,10.0,5t 1-- 0 out a2,6t --- 1 out a2,,LAA,0.0,W,10,7
5,6,133,2018-08-28,ANA,COL,7-7,,0,1.0,1,1,1,0,0,0,0,1.42,4,18,11,1,3,2,2,1,0,0,,0,0,1,0,0,3,0,0,0,0,1,0,1.14,-0.08900000000000001,0.0,0.00%,-0.5,-0.35,0.0,7t --- 0 out d1,7t 3 out d2,,LAA,1.0,L,2,3
6,7,135,2018-08-31,ANA,HOU,8-8,H(3),2,1.0,2,0,0,1,2,0,0,1.23,6,33,20,6,4,0,3,2,1,0,,0,0,0,0,0,5,1,0,0,0,0,0,2.86,0.052000000000000005,0.0,0.00%,0.51,4.45,9.0,8b --- 0 out a3,8b 3 out a3,,HOU,3.0,W,3,0
7,8,138,2018-09-03,ANA,TEX,8-8,H(4),2,1.0,1,0,0,0,1,0,0,1.08,4,18,9,4,1,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.34,0.099,0.0,0.00%,0.56,3.65,6.0,8b --- 0 out a2,8b 3 out a2,,TEX,1.0,W,3,1
8,9,141,2018-09-07,ANA,CHW,9-GF,S(1),3,1.0,0,0,0,0,1,0,0,0.96,3,17,11,3,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.53,0.040999999999999995,0.0,0.00%,0.5,4.25,6.0,9b --- 0 out a3,9b end a 3,,CHW,0.0,W,5,2
9,10,143,2018-09-09,ANA,CHW,8-8,H(5),1,1.0,1,0,0,0,1,0,0,0.87,4,16,9,2,0,1,2,2,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,3.36,0.142,0.0,0.00%,0.5,3.65,6.0,8b --- 0 out a1,8b 3 out a1,,CHW,1.0,W,1,0
