,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,125,2017-08-22,TEX,LAA,7-7,,99,0.2,3,3,0,1,0,1,0,0.0,7,25,15,2,1,3,3,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,1,0.02,-0.006,0.02,0.00%,-2.99,7b --- 0 out d6,7b 1-3 2 out d9,,LAA,20.0,L,1,10,,
1,2,136,2017-09-03,TEX,LAA,7-7,,11,1.0,0,0,0,2,0,0,0,0.0,5,22,12,3,2,0,3,1,1,0,,0,0,1,0,0,3,0,0,0,0,0,0,1.25,0.035,0.7,0.01%,0.58,7t --- 0 out a4,7t 3 out a4,,TEX,2.0,W,7,6,,
2,3,137,2017-09-04,TEX,ATL,7-7,,0,1.0,0,0,0,0,0,0,0,0.0,3,15,10,1,2,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.16,0.012,0.1,0.01%,0.52,7b --- 0 out a6,7b 3 out a6,,ATL,0.0,W,8,2,,
3,4,138,2017-09-06,TEX,ATL,7-7,,1,1.0,1,1,1,0,1,0,0,2.45,4,16,10,1,3,2,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.15,0.002,0.11,0.00%,-0.48,7b --- 0 out a7,7b 3 out a6,1.0,ATL,1.0,W,12,8,,
4,5,141,2017-09-09,TEX,NYY,9-GF,,2,0.1,0,0,0,0,0,0,0,2.25,1,2,2,0,1,1,0,0,0,0,,3,0,0,0,0,1,0,0,0,0,0,0,1.08,0.027999999999999997,1.19,0.02%,0.83,9t 123 2 out d2,9t end d 2,,TEX,0.0,L,1,3,,
5,6,144,2017-09-12,TEX,SEA,3-3,,2,0.2,1,0,0,1,0,0,0,1.93,4,17,10,2,4,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.2,0.008,0.16,0.00%,0.31,3t --- 1 out d6,3t 3 out d6,,TEX,10.0,L,3,10,,
6,7,146,2017-09-14,TEX,SEA,5-6,,1,0.1,1,2,2,1,0,0,0,5.4,3,20,11,0,1,0,2,2,0,0,,2,0,1,0,0,2,0,0,0,0,0,0,0.49,-0.004,0.19,0.00%,-0.37,5t -23 2 out d4,6t 12- 0 out d4,,TEX,20.0,L,4,10,,
7,8,151,2017-09-20,TEX,SEA,7-7,,5,0.1,1,2,2,1,0,0,0,8.44,3,8,3,0,0,0,2,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.58,-0.022000000000000002,0.26,-0.01%,-0.41,7b --- 0 out a5,7b 12- 1 out a5,,SEA,20.0,W,8,6,,
8,9,153,2017-09-22,TEX,OAK,8-8,,1,0.1,0,0,0,1,0,0,0,7.94,2,8,4,2,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.14,0.0,0.13,0.00%,-0.02,8b --- 0 out d3,8b 1-- 1 out d3,,OAK,10.0,L,1,4,,
9,10,157,2017-09-26,TEX,HOU,4-4,,3,1.0,2,0,0,0,1,0,0,6.75,4,16,12,0,3,1,2,2,0,0,,2,1,0,0,0,4,0,0,0,1,0,0,0.59,0.008,0.0,0.00%,0.6,4t 12- 0 out d4,4t 3 out d5,,TEX,2.0,L,3,14,,
10,11,159,2017-09-28,TEX,OAK,7-7,,1,1.0,1,0,0,0,0,0,0,5.87,3,13,8,2,0,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,0.71,0.042,0.0,0.00%,0.58,7t --- 0 out d2,7t 3 out d2,,TEX,1.0,L,1,4,,
11,12,162,2017-10-01,TEX,OAK,8-8,,2,0.1,0,0,0,0,1,0,0,5.63,1,4,3,0,3,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.15,0.004,0.0,0.00%,0.36,8t -2- 2 out d5,8t 3 out d5,,TEX,0.0,L,2,5,,
12,13,3,2018-03-31,TEX,HOU,5-5,,99,1.0,2,1,1,0,0,0,0,9.0,5,14,12,3,2,2,3,3,0,0,,0,0,0,0,0,4,0,0,0,0,1,0,0.6,-0.04,0.65,-0.03%,-0.44,5t --- 0 out d3,5t 3 out d4,,TEX,2.0,L,3,9,-0.95,0.0
13,14,4,2018-04-01,TEX,HOU,8-GF,,0,2.0,3,1,1,0,3,0,0,6.0,9,32,21,6,2,2,4,1,0,0,,0,0,0,0,0,9,1,0,0,0,0,0,0.04,-0.001,0.04,0.00%,0.13,8t --- 0 out d6,9t end d 6,,TEX,1.5,L,2,8,6.7,12.0
14,15,32,2018-05-02,TEX,CLE,5-6,,30,2.0,2,0,0,0,1,0,1,3.6,9,34,21,5,2,0,7,3,0,0,,0,0,0,0,0,8,1,1,0,0,0,0,0.03,0.002,0.01,0.00%,1.05,5b --- 0 out d8,6b 3 out d8,,CLE,1.0,L,4,12,4.7,9.0
