,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
10,11,157,2018-09-25,CHN,PIT,8-GF,,3,1.2,1,0,0,1,3,0,0,4.09,7,27,16,1,7,2,1,1,0,0,,2,0,0,0,0,6,0,0,0,0,0,0,0.03,0.004,0.04,0.00%,1.42,8.55,14.0,8t 12- 1 out d6,9t end d 6,,CHC,1.6666666666666667,L,0,6
11,12,49,2019-05-24,CHN,CIN,9-GF,,99,1.0,0,0,0,1,1,0,0,0.0,4,15,11,3,3,0,2,0,0,0,,1,0,0,0,0,3,0,0,0,0,0,0,1.24,0.068,1.71,0.06%,0.93,3.65,6.0,9t 1-- 0 out d1,9t end d 1,,CHC,1.0,L,5,6
12,13,143,2019-09-09,CHN,SDP,8-8,,99,1.0,0,0,0,0,1,0,0,0.0,3,16,8,2,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.02,0.002,0.05,0.00%,0.5,4.25,6.0,8b --- 0 out a8,8b 3 out a8,,SDP,0.0,W,10,2
13,14,145,2019-09-11,CHN,SDP,5-6,,1,1.1,1,1,0,1,2,0,0,0.0,5,22,13,3,3,2,0,0,0,0,,1,0,0,0,1,4,0,0,0,0,0,0,1.09,0.049,2.38,0.07%,0.53,5.8,10.0,5b 1-- 1 out d1,6b 1-3 2 out d1,,SDP,1.818181818181818,L,0,4
14,15,148,2019-09-14,CHN,PIT,7-7,,2,1.0,1,0,0,1,2,0,0,0.0,5,27,14,4,2,0,2,1,0,0,,0,0,0,0,0,4,0,1,0,0,0,0,0.01,0.0,0.01,0.00%,0.54,5.05,9.0,7t --- 0 out a12,7t 3 out a12,,CHC,2.0,W,14,1
15,16,149,2019-09-15,CHN,PIT,9-GF,,0,1.0,1,0,0,0,0,0,0,0.0,4,19,10,2,2,3,1,0,1,0,,0,0,0,0,0,4,0,0,0,1,0,1,0.01,0.0,0.01,0.00%,0.54,1.65,3.0,9t --- 0 out a10,9t end a10,,CHC,1.0,W,16,6
16,17,152,2019-09-18,CHN,CIN,10-10,L(0-1),2,0.1,2,1,1,2,0,0,0,1.59,5,20,9,0,2,1,2,2,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,2.56,-0.402,7.36,-0.69%,-1.51,-3.65,-2.0,10t --- 1 out tie,10t 123 2 out d1,,CHC,40.0,L,2,3
17,18,157,2019-09-24,CHN,PIT,7-8,,5,0.2,2,2,2,0,1,1,0,4.26,4,28,17,2,3,1,2,0,0,0,,3,0,0,0,0,4,0,0,0,0,0,0,0.03,-0.002,0.01,0.00%,-0.98,-1.7,-1.0,7b 123 2 out d6,8b --- 1 out d7,,PIT,10.0,L,2,9
18,19,159,2019-09-26,CHN,PIT,8-GF(8),,1,1.0,1,0,0,1,1,0,0,3.68,5,17,10,3,2,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.06,0.003,0.0,0.00%,0.51,3.05,6.0,8b --- 0 out d4,8b end d 4,,PIT,2.0,L,5,9
19,20,162,2019-09-29,CHN,STL,5-6,,2,2.0,1,0,0,2,3,0,0,2.89,9,42,24,5,7,0,4,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,0.01,0.001,0.0,0.00%,1.04,8.7,15.0,5b --- 0 out d9,6b 3 out d9,,STL,1.5,L,0,9
