Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,76,2013-06-23,PHI,NYM,8-8,,99,1.0,0,0,0,0,3,0,0,0.00,3,13,10,4,3,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,.01,0.00%,0.44,8t --- 0 out d7,8t 3 out d7,,PHI,0.0,L,0,8,,
2,79,2013-06-26,PHI,SDP,7-8,,2,2.0,0,0,0,0,1,0,0,0.00,6,21,14,5,2,4,1,0,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,.78,0.111,.50,0.04%,0.81,7b --- 0 out d2,8b 3 out tie,,SDP,0.0,W,7,5,,
3,82,2013-06-29,PHI,LAD,8-8,,2,0.2,0,0,0,0,0,0,0,0.00,2,6,6,2,0,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.40,0.019,.30,0.01%,0.34,8b --- 0 out d1,8b --- 2 out d1,,LAD,0.0,L,3,4,,
4,84,2013-07-02,PHI,PIT,8-8,H(1),2,0.1,0,0,0,1,0,0,0,0.00,2,10,4,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,2.27,-0.011,1.31,0.00%,-0.04,8b --- 0 out a2,8b 1-- 1 out a2,,PIT,10.0,W,3,1,,
5,87,2013-07-05,PHI,ATL,7-7,H(2),2,0.2,0,0,0,1,1,0,0,0.00,3,10,6,0,4,0,1,1,0,0,,2,1,0,0,0,1,0,0,0,0,1,0,2.66,0.066,2.70,0.04%,0.13,7t 1-3 1 out a2,7t 3 out a1,,PHI,5.0,W,5,4,,
6,89,2013-07-07,PHI,ATL,7-7,,1,0.2,3,2,1,0,1,1,0,1.69,6,17,12,2,4,1,4,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,1,.51,-0.034,.45,-0.02%,-1.96,7t --- 0 out a6,7t 12- 2 out a4,,PHI,15.0,W,7,3,,
7,94,2013-07-13,PHI,CHW,10-11,L(0-1),5,1.2,4,2,1,0,0,0,0,2.57,9,25,19,4,2,4,5,3,1,0,,0,0,0,0,0,9,1,1,0,1,0,1,2.32,-0.302,2.01,-0.16%,-1.32,10t --- 0 out tie,11t 1-- 2 out d2,1,PHI,3.3333333333333335,L,4,5,,
8,98,2013-07-20,PHI,NYM,6-7,,6,1.0,0,1,1,2,2,0,0,3.38,5,23,11,6,0,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.36,-0.010,.36,-0.01%,-0.54,6b --- 0 out d2,7b 12- 0 out d2,,NYM,2.0,L,4,5,,
9,101,2013-07-24,PHI,STL,5-5,,3,1.0,4,5,5,2,0,0,0,8.00,9,41,22,3,3,1,6,4,2,0,,0,0,0,0,0,6,3,1,0,0,0,0,.26,-0.097,.21,-0.05%,-4.55,5b --- 0 out d3,5b 3 out d8,,STL,6.0,L,3,11,,
10,104,2013-07-27,PHI,DET,4-6,,2,2.1,2,1,1,1,1,0,0,7.15,10,38,25,8,3,4,4,2,1,0,,1,0,0,0,0,8,0,0,0,0,1,0,.01,-0.001,.00,0.00%,0.33,4b -2- 2 out d9,6b 3 out d10,,DET,1.4285714285714286,L,0,10,,
11,107,2013-07-31,PHI,SFG,6-7,,3,2.0,4,2,2,1,0,2,0,7.43,10,32,21,5,0,4,5,0,1,0,,0,0,0,0,0,9,0,0,0,1,0,0,.06,-0.005,.02,0.00%,-1.11,6t --- 0 out d6,7t 3 out d8,,PHI,2.5,L,2,9,,
12,130,2013-08-25,PHI,ARI,8-8,,24,1.0,4,3,3,1,2,1,0,8.79,8,32,18,7,5,2,3,2,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.22,-0.007,.00,0.00%,-2.56,8t --- 0 out a7,8t 3 out a4,,PHI,5.0,W,9,5,,
13,134,2013-08-29,PHI,NYM,7-GF(8),,3,1.1,1,1,1,0,0,1,0,8.62,5,9,9,1,0,3,2,0,0,0,,1,0,0,0,0,5,0,0,0,0,0,0,.00,0.000,.00,0.00%,-0.26,7b --3 2 out d9,8b end d 8,,NYM,0.9090909090909091,L,3,11,,
14,137,2013-09-01,PHI,CHC,8-GF(8),,2,1.0,1,2,2,3,1,0,0,9.18,7,28,13,3,2,1,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,1,0,.05,-0.008,.00,0.00%,-1.55,8b --- 0 out d4,8b end d 6,,CHC,4.0,L,1,7,,
15,149,2013-09-15,PHI,WSN,5-6,,13,2.0,1,1,1,0,0,1,0,8.68,7,26,16,2,3,1,6,2,0,0,,1,0,0,0,0,7,0,0,0,0,0,0,.27,0.002,.00,0.00%,0.28,5b 1-- 0 out d3,6b 3 out d4,,WSN,0.5,L,2,11,,
16,157,2013-09-24,PHI,MIA,6-7,H(3),8,2.0,1,0,0,0,1,0,0,7.84,7,25,15,4,2,4,2,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,1.90,0.188,.00,0.00%,0.90,6b --- 0 out a1,7b 3 out a1,,MIA,0.5,W,2,1,,
17,159,2013-09-26,PHI,ATL,7-7,,1,1.0,1,0,0,1,1,0,0,7.48,5,18,10,2,2,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.02,0.001,.00,0.00%,0.45,7b --- 0 out d6,7b 3 out d6,,ATL,2.0,L,1,7,,
18,162,2013-09-29,PHI,ATL,3-5,,2,2.1,4,2,2,2,2,0,0,7.50,12,43,24,5,5,4,4,1,0,0,,2,1,0,1,0,9,0,0,1,1,1,1,1.01,-0.139,.00,0.00%,-1.33,3b -23 1 out d4,5b -23 2 out d3,,ATL,2.857142857142857,L,5,12,,
19,30,2015-05-10,ARI,SDP,4-6,W(1-0),99,2.2,4,1,1,1,3,0,0,3.38,13,39,27,5,6,7,2,1,0,0,,3,0,1,0,0,12,1,0,1,0,0,0,1.87,0.198,1.60,0.10%,1.53,4t 123 1 out a2,6t 3 out a1,,ARI,2.2727272727272725,W,2,1,,
20,35,2015-05-16,ARI,PHI,3-3,,5,1.0,0,0,0,0,0,0,0,2.45,2,6,3,1,0,1,1,1,0,0,,3,1,0,0,0,2,0,0,0,1,0,0,.64,0.032,.44,0.01%,1.27,3b 123 0 out d3,3b 3 out d4,,PHI,0.0,L,5,7,,
21,36,2015-05-17,ARI,PHI,8-GF(8),,0,0.1,1,0,0,0,0,0,0,2.25,2,3,3,0,0,1,1,1,0,0,,2,1,0,0,0,2,0,0,0,0,0,0,.05,-0.002,.03,0.00%,-0.59,8b 12- 2 out d5,8b end d 6,,PHI,10.0,L,0,6,,
22,41,2015-05-22,ARI,CHC,10-10,,4,0.2,0,0,0,0,0,0,0,1.93,1,5,3,1,0,1,0,0,0,0,,2,0,0,1,0,1,0,0,0,0,0,0,.52,0.027,.44,0.01%,0.90,10t 12- 1 out d2,10t 3 out d2,,ARI,0.0,W,5,4,,
23,42,2015-05-23,ARI,CHC,7-8,H(1),0,1.2,1,1,1,0,1,0,0,2.84,6,19,14,4,2,4,1,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.94,0.107,.86,0.06%,0.75,7t --- 0 out a2,8t 1-- 2 out a2,,ARI,0.8333333333333334,L,6,9,,
24,44,2015-05-25,ARI,STL,9-GF(10),L(1-1),1,1.0,1,1,1,0,3,1,0,3.68,4,18,14,3,2,0,1,0,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,3.55,-0.059,3.33,-0.03%,0.45,9b 12- 0 out tie,10b end d 1,,STL,1.0,L,2,3,,
25,46,2015-05-27,ARI,STL,8-8,H(2),1,1.0,1,0,0,0,0,0,0,3.24,4,18,11,2,1,2,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,2.78,0.136,1.99,0.06%,0.47,8b --- 0 out a1,8b 3 out a1,,STL,1.0,L,3,4,,
