,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,4,2014-04-03,COL,MIA,6-7,H(1),99,1.2,1,1,1,1,1,0,0,5.4,7,27,16,5,2,1,4,0,3,0,,1,0,0,0,0,6,0,1,0,0,0,0,2.11,0.087,1.97,0.05%,0.34,6b --3 1 out a2,7b 3 out a1,,MIA,1.6666666666666667,L,5,8,,
1,2,6,2014-04-05,COL,ARI,5-6,W(1-0),1,1.2,1,0,0,0,0,0,0,2.7,6,27,17,3,0,3,3,2,0,0,,1,0,1,0,0,6,0,0,0,0,0,0,1.13,0.13699999999999998,1.07,0.08%,1.05,5t 1-- 1 out d1,6t 3 out a1,,COL,0.8333333333333334,W,9,4,,
2,3,9,2014-04-08,COL,CHW,8-GF,,2,1.1,2,2,0,1,2,0,0,1.93,8,25,16,3,4,1,4,2,0,0,,2,0,0,0,0,7,0,0,0,0,0,1,0.0,0.0,0.0,0.00%,-0.98,8t 1-3 2 out d11,9t end d12,,COL,2.727272727272727,L,3,15,,
3,4,11,2014-04-11,COL,SFG,5-5,,2,0.2,0,0,0,0,0,0,0,1.69,2,4,4,1,0,1,1,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,0.55,0.037000000000000005,0.61,0.03%,0.88,5b --3 1 out d3,5b 3 out d3,,SFG,0.0,L,5,6,,
4,5,12,2014-04-12,COL,SFG,4-5,W(2-0),0,2.0,1,0,0,1,2,0,0,1.23,7,22,14,3,3,3,1,1,0,0,,0,0,0,0,0,6,1,0,0,1,0,0,1.53,0.132,1.6,0.08%,0.84,4b --- 0 out a1,5b 3 out a1,,SFG,1.0,W,1,0,,
5,6,14,2014-04-14,COL,SDP,6-6,H(2),1,1.0,0,0,0,1,0,0,0,1.08,3,15,6,2,1,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,1.71,0.081,1.81,0.05%,0.41,6b --- 0 out a1,6b 3 out a1,,SDP,1.0,L,4,5,,
6,7,16,2014-04-16,COL,SDP,7-7,,1,1.0,1,1,1,1,1,0,0,1.93,5,19,11,2,1,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.42,-0.04,0.42,-0.02%,-0.59,7b --- 0 out d2,7b 3 out d3,,SDP,2.0,L,2,4,,
7,8,21,2014-04-21,COL,SFG,6-7,,4,2.0,0,0,0,1,5,0,0,1.59,7,30,20,8,6,0,1,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.18,0.023,0.21,0.02%,1.03,6t --- 0 out a6,7t 3 out a6,,COL,0.5,W,8,2,,
8,9,25,2014-04-26,COL,LAD,5-6,,4,1.2,1,0,0,0,2,0,0,1.38,6,28,22,3,2,2,2,1,1,0,,1,0,0,0,0,6,0,0,0,0,0,0,0.36,0.03,0.48,0.02%,0.88,5b 1-- 1 out d3,6b 3 out d3,,LAD,0.8333333333333334,L,3,6,,
9,10,27,2014-04-28,COL,ARI,6-6,H(3),1,1.0,1,0,0,0,0,0,0,1.29,3,5,4,1,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,1.06,0.049,1.2,0.03%,0.45,6b --- 0 out a3,6b 3 out a3,,ARI,1.0,W,8,5,,
10,11,29,2014-04-30,COL,ARI,10-GF(10),L(2-1),1,0.0,1,1,1,0,0,1,0,1.93,1,4,3,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,2.21,-0.373,2.61,-0.26%,-1.0,10b --- 0 out tie,10b end d 1,,ARI,inf,L,4,5,,
11,12,31,2014-05-02,COL,NYM,9-GF,,1,1.0,0,0,0,0,1,0,0,1.8,3,16,9,3,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.02,0.00%,0.51,9t --- 0 out a7,9t end a 7,,COL,0.0,W,10,3,,
12,13,33,2014-05-04,COL,NYM,6-7,,1,2.0,2,1,1,1,0,0,0,2.12,9,33,21,5,2,3,5,2,0,0,,0,0,0,0,0,8,1,0,0,0,0,0,0.24,-0.005,0.27,0.00%,0.03,6t --- 0 out d4,7t 3 out d5,,COL,1.5,L,1,5,,
13,14,37,2014-05-08,COL,TEX,7-GF(8),,3,2.0,1,0,0,2,1,0,0,1.89,9,23,12,0,1,4,2,0,1,0,,2,2,0,0,0,7,0,0,2,0,0,0,0.09,-0.01,0.11,-0.01%,0.31,7b 1-3 0 out d3,8b end d 5,,TEX,1.5,L,0,5,,
14,15,41,2014-05-13,COL,KCR,6-7,,4,2.0,0,0,0,1,0,0,0,1.71,7,27,15,5,1,2,4,0,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.21,0.027999999999999997,0.25,0.02%,0.97,6b --- 0 out d3,7b 3 out d3,,KCR,0.5,L,1,5,,
15,16,44,2014-05-17,COL,SDP,4-5,,3,1.2,0,0,0,1,0,0,0,1.59,4,18,10,2,3,1,2,1,1,0,,1,0,0,0,0,3,0,0,0,1,0,0,0.32,0.033,0.42,0.03%,1.05,4t 1-- 1 out d5,5t 3 out d4,,COL,0.8333333333333334,L,5,8,,
16,17,47,2014-05-21,COL,SFG,8-9,,3,1.1,1,1,1,1,2,0,0,1.88,6,25,14,2,3,2,1,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.13,-0.013000000000000001,0.21,-0.01%,-0.25,8t --- 0 out d4,9t --- 1 out d4,,COL,1.818181818181818,L,1,5,,
17,18,48,2014-05-22,COL,SFG,4-4,,0,1.0,2,2,2,1,1,1,0,2.52,6,15,10,1,3,1,3,2,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,0.91,-0.195,1.42,-0.18%,-1.49,4t --- 0 out a1,4t 3 out d1,,COL,3.0,L,2,4,,
18,19,51,2014-05-25,COL,ATL,5-6,,2,1.1,0,0,0,0,1,0,0,2.39,4,13,10,1,4,1,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.05,0.005,0.06,0.00%,0.52,5b --- 2 out d5,6b 3 out d5,,ATL,0.0,L,0,7,,
19,20,52,2014-05-26,COL,PHI,6-6,,0,1.0,1,0,0,0,1,0,0,2.3,4,15,10,2,2,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.18,0.008,0.2,0.01%,0.45,6b --- 0 out d4,6b 3 out d4,,PHI,1.0,L,0,9,,
20,21,55,2014-05-30,COL,CLE,5-6,,3,1.1,0,0,0,2,0,0,0,2.2,5,20,9,3,1,2,1,1,0,0,,1,0,0,0,0,3,0,0,0,1,0,0,0.44,0.03,0.46,0.02%,0.79,5b -2- 2 out d3,6b 3 out d3,,CLE,1.818181818181818,L,2,5,,
21,22,57,2014-06-01,COL,CLE,6-6,,1,1.0,1,0,0,0,0,0,0,2.12,4,8,5,1,0,2,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.96,0.045,0.91,0.03%,0.48,6b --- 0 out d1,6b 3 out d1,,CLE,1.0,L,4,6,,
22,23,60,2014-06-05,COL,ARI,6-7,,3,1.2,2,0,0,0,2,0,0,2.01,7,24,18,7,2,2,3,1,0,0,,2,2,0,0,0,6,1,0,0,0,1,0,0.35,-0.035,0.27,-0.02%,-0.29,6t 1-3 1 out d3,7t 3 out d4,,COL,1.6666666666666667,L,7,12,,
23,24,61,2014-06-06,COL,LAD,6-6,,0,0.2,0,0,0,0,0,0,0,1.97,2,5,3,0,0,1,1,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,0.16,0.009000000000000001,0.13,0.00%,0.93,6t 12- 1 out d6,6t 3 out d6,,COL,0.0,L,2,7,,
24,25,65,2014-06-10,COL,ATL,4-5,,3,1.1,0,0,0,0,0,0,0,1.89,4,13,9,2,1,3,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.21,0.022000000000000002,0.11,0.01%,0.62,4t --- 2 out d5,5t 3 out d4,,COL,0.0,L,10,13,,
25,26,68,2014-06-13,COL,SFG,4-6,,2,3.0,2,1,1,1,5,0,0,1.98,12,43,29,3,12,3,3,2,0,0,,0,0,0,1,0,11,1,0,0,0,0,1,1.04,-0.026000000000000002,0.71,-0.01%,0.26,4b --- 0 out tie,6b 3 out d1,,SFG,1.0,W,7,4,,
26,27,72,2014-06-17,COL,LAD,7-GF(8),,3,2.0,1,1,1,0,4,1,0,2.11,7,26,19,7,5,1,2,1,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,0.28,-0.068,0.24,-0.04%,-0.15,7b --- 0 out d1,8b end d 2,,LAD,0.5,L,2,4,,
27,28,74,2014-06-20,COL,MIL,4-5,,2,2.0,1,1,1,3,1,0,0,2.23,10,53,30,6,2,3,3,0,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,1.06,-0.026000000000000002,0.68,-0.01%,0.03,4t --- 0 out d1,5t 3 out d2,,COL,2.0,L,10,13,,
28,29,79,2014-06-25,COL,STL,6-6,H(4),4,1.0,1,0,0,1,0,0,0,2.18,5,15,8,2,0,1,3,2,0,0,,0,0,1,0,0,4,0,0,0,0,0,0,1.51,0.081,0.63,0.02%,0.51,6t --- 0 out a1,6t 3 out a1,,COL,2.0,L,6,9,,
29,30,80,2014-06-26,COL,MIL,8-GF(8),,0,1.0,2,2,2,1,0,1,0,2.55,6,23,12,3,2,1,4,2,0,0,,0,0,1,0,0,4,0,0,0,0,0,0,0.41,-0.096,0.13,-0.02%,-1.55,8b --- 0 out d1,8b end d 3,,MIL,3.0,L,4,7,,
30,31,83,2014-06-29,COL,MIL,7-8,,2,2.0,0,0,0,0,2,0,0,2.44,6,19,16,5,3,3,1,0,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.24,0.035,0.04,0.00%,0.91,7b --- 0 out a4,8b 3 out a6,,MIL,0.0,W,10,4,,
31,32,87,2014-07-03,COL,LAD,6-7,,3,2.0,1,0,0,0,1,0,0,2.33,7,27,18,6,1,3,3,3,0,0,,0,0,0,0,0,7,1,0,0,0,0,0,0.83,0.113,0.12,0.01%,1.03,6t --- 0 out d1,7t 3 out d1,,COL,0.5,L,2,3,,
32,33,90,2014-07-06,COL,LAD,8-9,,2,1.2,4,3,3,1,1,0,0,2.81,9,33,17,4,2,2,5,4,0,0,,0,0,0,0,0,8,1,0,0,1,0,0,0.12,-0.031,0.01,0.00%,-2.08,8t --- 0 out d4,9t --- 2 out d6,,COL,4.166666666666667,L,2,8,,
33,34,93,2014-07-09,COL,SDP,5-6,,2,1.1,1,0,0,0,2,0,0,2.74,5,23,14,3,4,2,1,1,0,0,,1,0,1,0,0,5,0,0,0,0,0,0,1.5,0.121,0.09,0.00%,0.84,5t -2- 2 out tie,6t 3 out tie,,COL,0.9090909090909092,W,6,3,,
34,35,96,2014-07-13,COL,MIN,6-6,,3,1.0,0,0,0,0,2,0,0,2.68,3,13,8,2,2,0,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.73,0.055999999999999994,0.05,0.00%,0.51,6t --- 0 out d1,6t 3 out d1,,COL,0.0,L,5,13,,
35,36,97,2014-07-18,COL,PIT,8-GF(8),,4,0.2,0,0,0,0,0,0,0,2.65,2,5,3,1,0,1,1,0,0,0,,2,1,0,0,0,1,0,0,0,0,1,0,0.6,-0.011000000000000001,0.02,0.00%,0.33,8b -23 1 out d1,8b end d 2,,PIT,0.0,L,2,4,,
36,37,98,2014-07-19,COL,PIT,8-9,BS(1),0,1.2,1,0,0,1,1,0,0,2.56,6,18,10,3,2,2,2,2,0,0,,3,1,0,0,0,5,0,0,0,0,0,0,3.55,0.165,0.1,0.00%,0.93,8b 123 1 out a1,9b 3 out tie,,PIT,1.6666666666666667,L,2,3,,
37,38,100,2014-07-21,COL,WSN,7-8,,1,2.0,2,2,2,1,3,0,0,2.8,9,38,21,5,6,5,0,0,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,0.44,-0.105,0.0,0.00%,-0.97,7t --- 0 out d2,8t 3 out d4,,COL,1.5,L,2,7,,
38,39,103,2014-07-25,COL,PIT,7-7,H(5),3,0.2,0,0,0,0,1,0,0,2.77,2,10,6,1,1,0,1,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,1.96,0.10099999999999999,0.01,0.00%,0.54,7t 1-- 1 out a1,7t 3 out a1,,COL,0.0,W,8,1,,
39,40,105,2014-07-27,COL,PIT,6-6,,1,1.0,1,0,0,0,2,0,0,2.72,4,23,16,3,4,1,1,1,0,0,,1,1,2,0,0,4,1,0,0,0,0,0,1.83,-0.052000000000000005,0.02,0.00%,-0.1,6t 1-- 0 out tie,6t 3 out d1,,COL,1.0,L,5,7,,
40,41,107,2014-07-29,COL,CHC,7-7,,1,1.0,0,0,0,0,0,0,0,2.67,3,8,6,2,0,0,3,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.13,0.084,0.01,0.00%,0.45,7b --- 0 out tie,7b 3 out tie,,CHC,0.0,L,3,4,,
41,42,108,2014-07-30,COL,CHC,8-8,BS(2),0,1.0,1,2,0,0,2,1,0,2.62,5,22,17,5,4,0,3,0,1,0,,0,0,0,0,0,5,0,0,0,0,0,1,1.2,-0.354,0.0,0.00%,-1.55,8b --- 0 out a2,8b 3 out tie,,CHC,1.0,W,6,4,,
42,43,112,2014-08-03,COL,DET,7-7,,3,0.1,0,0,0,0,1,0,0,2.61,1,5,3,2,1,0,0,0,0,0,,1,0,1,0,0,1,0,0,0,0,0,0,0.1,0.003,0.0,0.00%,0.22,7b 1-- 2 out d4,7b 3 out d4,,DET,0.0,L,0,4,,
43,44,113,2014-08-05,COL,CHC,7-7,H(6),1,0.1,0,3,3,3,1,0,0,3.05,4,20,7,3,2,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,2.54,-0.163,0.0,0.00%,-1.08,7t --- 0 out a2,7t 123 1 out a2,,COL,30.0,L,5,6,,
44,45,114,2014-08-06,COL,CHC,8-8,,0,1.0,0,0,0,0,2,0,0,3.0,3,17,10,5,2,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.0,0.00%,0.51,8t --- 0 out a9,8t 3 out a9,,COL,0.0,W,13,4,,
45,46,117,2014-08-09,COL,ARI,7-8,,2,1.1,4,4,4,0,2,1,0,3.52,8,42,25,4,6,2,4,2,0,0,,0,0,0,0,0,7,0,0,0,0,1,0,0.45,-0.191,0.0,0.00%,-3.34,7b --- 0 out d1,8b --- 1 out d4,,ARI,3.636363636363636,L,4,14,,
46,47,120,2014-08-12,COL,SDP,7-8,,2,1.2,1,2,0,2,1,0,0,3.43,9,38,20,5,2,6,0,0,0,0,,0,0,1,0,0,7,0,0,0,0,0,1,0.28,-0.023,0.0,0.00%,-1.57,7b --- 0 out d2,8b 12- 2 out d4,,SDP,2.5,L,1,4,,
47,48,139,2014-09-02,COL,SFG,8-8,,20,1.0,2,2,1,0,2,0,0,3.52,6,21,15,3,3,1,3,3,0,0,,0,0,1,0,0,6,1,0,0,0,0,1,0.22,-0.05,0.0,0.00%,-1.49,8t --- 0 out d3,8t 3 out d5,,COL,2.0,L,7,12,,
48,49,142,2014-09-06,COL,SDP,7-7,H(7),3,0.1,1,2,2,0,1,1,1,3.78,3,9,7,2,2,0,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.92,-0.157,0.0,0.00%,-1.76,7t --- 0 out a3,7t --- 1 out a1,,COL,10.0,W,7,6,,
49,50,144,2014-09-08,COL,NYM,7-7,,1,1.0,0,0,0,0,1,0,0,3.72,3,13,9,2,3,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.11,0.08,0.0,0.00%,0.42,7b --- 0 out tie,7b 3 out tie,,NYM,0.0,L,2,3,,
50,51,148,2014-09-13,COL,STL,5-6,,4,1.2,2,1,1,0,1,0,0,3.76,7,30,19,5,4,3,3,1,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,0.25,0.017,0.0,0.00%,0.42,5b --- 0 out d3,6b 1-3 2 out d3,,STL,1.6666666666666667,L,4,5,,
51,52,151,2014-09-16,COL,LAD,6-6,H(8),2,0.2,1,0,0,0,2,0,0,3.72,3,14,9,2,3,1,0,0,0,0,,2,0,0,0,0,3,0,0,0,0,0,0,2.37,0.095,0.0,0.00%,0.93,6t 12- 1 out a3,6t 3 out a3,,COL,5.0,W,10,4,,
52,53,153,2014-09-18,COL,ARI,6-6,,1,0.0,2,4,4,2,0,0,0,4.26,4,15,5,3,0,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.55,-0.23,0.0,0.00%,-2.84,6t --- 0 out d1,6t 123 0 out d2,,COL,inf,W,7,6,,
53,54,157,2014-09-22,COL,SDP,7-7,,3,1.0,1,0,0,0,0,0,0,4.19,4,15,10,2,2,2,2,2,0,0,,0,0,1,0,0,4,0,0,0,0,0,0,0.78,0.034,0.0,0.00%,0.41,7b --- 0 out d1,7b 3 out d1,,SDP,1.0,L,0,1,,
54,55,49,2015-06-01,COL,LAD,6-7,,99,1.1,0,0,0,1,2,0,0,0.0,5,19,11,6,3,1,1,1,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,0.11,0.009000000000000001,0.1,0.01%,1.01,6t 12- 2 out d6,7t 3 out d6,,COL,0.9090909090909092,L,4,11,,
55,56,51,2015-06-02,COL,LAD,9-GF,,0,0.1,1,0,0,2,0,0,0,0.0,4,24,13,4,1,0,2,2,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.15,0.011000000000000001,0.94,0.01%,0.12,9t --- 2 out d1,9t end d 1,2.0,COL,30.0,L,8,9,,
56,57,53,2015-06-05,COL,MIA,6-6,,2,0.2,0,0,0,0,1,0,0,0.0,2,9,5,2,2,1,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,0.17,0.009000000000000001,0.12,0.00%,0.72,6t -2- 1 out d6,6t 3 out d6,,COL,0.0,L,2,6,,
57,58,54,2015-06-06,COL,MIA,8-8,,0,1.0,1,0,0,0,0,0,0,0.0,4,14,9,2,2,3,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.02,0.002,0.02,0.00%,0.55,8t --- 0 out a8,8t 3 out a8,,COL,1.0,W,10,5,,
58,59,58,2015-06-10,COL,STL,8-8,,3,1.0,2,1,1,1,1,1,0,2.08,6,24,14,5,1,3,1,0,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,0.75,-0.086,0.56,-0.04%,-0.45,8t --- 0 out d1,8t 3 out d2,,COL,3.0,L,2,4,,
59,60,59,2015-06-11,COL,MIA,6-7,,0,1.2,0,0,0,1,3,0,0,1.5,5,18,11,2,5,1,0,0,0,0,,2,0,0,0,0,4,0,0,0,1,0,0,0.06,0.006,0.04,0.00%,1.57,6b 1-3 1 out d6,7b 3 out d6,,MIA,0.8333333333333334,L,0,6,,
60,61,62,2015-06-14,COL,MIA,8-8,H(1),2,0.2,1,0,0,0,1,0,0,1.35,3,16,9,2,3,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.83,0.02,0.43,0.01%,0.23,8b --- 1 out a3,8b 3 out a3,,MIA,5.0,W,4,1,,
61,62,64,2015-06-16,COL,HOU,6-7,,1,2.0,0,0,0,1,3,0,0,1.04,7,30,19,4,5,2,1,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.23,0.027000000000000003,0.11,0.01%,0.94,6b --- 0 out d3,7b 3 out d3,,HOU,0.5,L,5,8,,
62,63,68,2015-06-20,COL,MIL,7-8,H(2),3,1.2,1,0,0,0,0,0,0,0.87,4,10,8,1,0,4,0,0,0,0,,2,0,0,0,0,4,0,0,0,2,0,0,1.1,0.196,0.33,0.04%,1.78,7t 1-3 1 out a2,8t 3 out a4,,COL,0.8333333333333334,W,5,1,,
63,64,70,2015-06-23,COL,ARI,8-8,,2,1.0,1,1,1,1,1,0,0,1.59,5,20,13,3,3,3,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.61,0.006999999999999999,0.25,0.00%,-0.45,8t --- 0 out a5,8t 3 out a4,,COL,2.0,W,10,5,,
64,65,71,2015-06-24,COL,ARI,8-8,H(3),0,1.0,0,0,0,0,2,0,0,1.46,3,12,8,2,3,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.02,0.081,0.55,0.03%,0.55,8t --- 0 out a2,8t 3 out a2,,COL,0.0,L,7,8,,
65,66,73,2015-06-26,COL,SFG,9-GF,,1,1.0,2,3,3,3,2,0,0,3.38,8,37,18,7,4,0,3,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.53,0.006,0.74,0.00%,-2.54,9b --- 0 out a5,9b end a 2,,SFG,5.0,W,8,6,,
