,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,106,2013-07-31,HOU,BAL,8-8,,99,1.0,2,0,0,0,1,0,0,0.0,5,18,12,2,2,2,2,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.5,8b --- 0 out a11,8b 3 out a11,,BAL,2.0,W,11,0
1,2,108,2013-08-02,HOU,MIN,9-9,BS(1),1,0.2,1,0,0,1,0,0,0,0.0,4,17,10,2,2,1,2,0,1,0,,1,1,0,0,0,3,0,0,0,0,0,0,5.47,-0.223,0.0,0.00%,-0.33,9b -2- 1 out a1,9b 3 out tie,,MIN,10.0,L,3,4
2,3,112,2013-08-06,HOU,BOS,9-GF,,3,1.0,0,0,0,1,1,0,0,0.0,4,15,9,5,1,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.02,0.001,0.0,0.00%,0.48,9t --- 0 out d5,9t end d 5,,HOU,1.0,L,10,15
3,4,113,2013-08-07,HOU,BOS,7-8,H(1),0,1.1,0,0,0,0,1,0,0,0.0,4,20,13,3,2,1,2,0,2,0,,2,0,0,0,0,4,0,0,0,0,0,0,2.0,0.201,0.0,0.00%,0.91,7t 12- 2 out a1,8t 3 out a1,,HOU,0.0,L,5,7
4,5,117,2013-08-12,HOU,TEX,9-GF,,4,1.0,1,0,0,0,1,0,0,0.0,3,16,11,2,0,1,1,0,0,0,,0,0,0,1,0,3,0,0,0,0,0,0,0.64,0.036000000000000004,0.0,0.00%,0.48,9t --- 0 out d1,9t end d 1,,HOU,1.0,L,1,2
5,6,118,2013-08-13,HOU,OAK,8-GF,S(1),0,1.1,0,0,0,1,1,0,0,0.0,5,23,16,3,2,1,2,0,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,3.27,0.258,0.0,0.00%,0.69,8b 1-- 2 out a1,9b end a 1,,OAK,0.9090909090909092,W,5,4
6,7,121,2013-08-16,HOU,LAA,9-GF,,2,1.0,1,0,0,0,0,0,0,0.0,4,18,15,5,1,3,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.08,0.003,0.0,0.00%,0.46,9b --- 0 out a6,9b end a 6,,LAA,1.0,W,8,2
7,8,126,2013-08-21,HOU,TEX,8-GF,L(0-1),4,1.2,1,1,1,2,0,0,0,1.0,8,28,15,2,1,3,3,0,2,0,,0,0,0,0,0,5,0,0,0,0,1,0,2.86,-0.256,0.0,0.00%,-0.44,8b --- 0 out tie,9b end d 1,,TEX,2.5,L,4,5
8,9,128,2013-08-24,HOU,TOR,9-GF,S(2),2,1.0,1,0,0,0,1,0,0,0.9,4,15,10,0,2,3,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.61,0.031,0.0,0.00%,0.48,9t --- 0 out a3,9t end a 3,,HOU,1.0,W,8,5
9,10,129,2013-08-25,HOU,TOR,9-9,BL(0-2),0,0.1,1,2,2,3,1,0,0,2.61,5,31,16,3,2,0,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,4.33,-0.5589999999999999,0.0,0.00%,-2.07,9t --- 0 out a1,9t 123 1 out tie,,HOU,40.0,L,1,2
10,11,133,2013-08-29,HOU,SEA,9-GF,,3,0.2,1,0,0,0,1,0,0,2.45,3,10,7,3,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.64,0.02,0.0,0.00%,0.25,9t --- 1 out d1,9t end d 1,,HOU,5.0,L,2,3
11,12,137,2013-09-02,HOU,MIN,9-GF,L(0-3),3,1.0,2,4,4,2,2,1,0,5.25,7,32,19,8,2,2,1,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,3.18,-0.483,0.0,0.00%,-3.52,9t --- 0 out tie,9t end d 4,,HOU,4.0,L,6,10
12,13,141,2013-09-06,HOU,OAK,8-GF(8),,3,1.0,0,0,0,0,1,0,0,4.85,3,12,7,2,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.06,0.006,0.0,0.00%,0.47,8b --- 0 out d3,8b end d 3,,OAK,0.0,L,5,7
13,14,142,2013-09-07,HOU,OAK,8-GF(8),,0,1.0,0,0,0,0,0,0,0,4.5,3,6,3,0,0,0,3,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.39,0.028999999999999998,0.0,0.00%,0.47,8b --- 0 out d1,8b end d 1,,OAK,0.0,L,1,2
