,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,65,2018-06-10,COL,ARI,9-GF,,99,1.0,1,0,0,0,0,0,0,0.0,4,11,9,3,0,2,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.01,0.001,0.02,0.00%,0.57,1.65,3.0,9t --- 0 out d6,9t end d 6,,COL,1.0,L,3,8
1,2,143,2018-09-10,COL,ARI,9-GF,,91,1.0,1,0,0,0,0,0,0,0.0,4,11,9,2,1,2,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.57,1.65,3.0,9t --- 0 out a11,9t end a11,,COL,1.0,W,13,2
2,3,150,2018-09-17,COL,LAD,8-GF(8),,6,1.0,1,0,0,1,1,0,1,0.0,6,36,23,3,5,1,2,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.01,0.0,0.05,0.00%,0.47,2.45,6.0,8b --- 0 out d6,8b end d 6,,LAD,2.0,L,2,8
3,4,161,2018-09-29,COL,WSN,9-GF,,11,1.0,2,1,1,2,0,0,0,2.25,6,28,16,2,2,3,1,1,0,0,,0,0,0,0,0,4,1,0,0,1,0,0,0.0,0.0,0.0,0.00%,-0.43,-2.15,0.0,9t --- 0 out d9,9t end d10,,COL,4.0,L,2,12
4,5,100,2019-07-23,COL,WSN,6-7,,99,1.0,3,3,3,0,1,0,1,27.0,6,28,17,3,1,3,1,1,0,0,,1,0,0,0,0,5,0,0,0,1,0,0,0.4,-0.015,0.15,0.00%,-0.84,-4.15,-3.0,6b 1-- 1 out d3,7b 12- 1 out d4,,WSN,3.0,L,1,11
5,6,103,2019-07-25,COL,WSN,7-7,,1,1.0,1,1,1,1,1,1,0,18.0,5,25,14,3,4,0,3,0,2,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.5,-0.071,0.09,-0.01%,-0.44,1.05,3.0,7b --- 0 out d1,7b 3 out d2,,WSN,2.0,W,8,7
6,7,106,2019-07-28,COL,CIN,8-GF(8),,2,1.0,1,0,0,1,0,0,0,12.0,5,26,16,1,5,2,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.74,0.034,0.15,0.00%,0.55,1.05,3.0,8b --- 0 out d1,8b end d 1,,CIN,2.0,L,2,3
7,8,108,2019-07-30,COL,LAD,6-7,,1,1.1,0,0,0,1,2,0,0,8.31,5,19,10,3,3,1,1,0,1,0,,1,0,0,0,0,4,0,0,0,0,0,0,0.15,0.012,0.03,0.00%,1.0,6.4,10.0,6t -2- 2 out d6,7t 3 out d6,,COL,0.9090909090909092,L,4,9
8,9,111,2019-08-03,COL,SFG,8-9,,3,1.1,1,0,0,1,2,0,1,6.35,7,22,14,4,2,1,2,1,0,0,,2,0,1,0,0,5,1,0,0,0,0,0,1.53,0.107,0.25,0.01%,1.08,5.2,10.0,8t 12- 1 out d1,9t 1-3 2 out d1,,COL,1.818181818181818,L,5,6
9,10,114,2019-08-07,COL,HOU,6-GF(8),,3,2.2,3,3,3,2,2,0,0,7.56,13,46,27,8,1,2,7,4,1,0,,3,1,0,0,0,11,1,0,0,0,0,0,0.0,-0.001,0.0,0.00%,-1.21,1.0,5.0,6b 123 1 out d8,8b end d11,,HOU,2.2727272727272725,L,3,14
