,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,15,2019-04-12,SDN,ARI,6-6,W(1-0),99,0.2,0,0,0,0,1,0,0,0.0,2,10,7,2,1,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.84,0.043,1.13,0.04%,0.29,7.5,17.0,6b --- 1 out tie,6b 3 out tie,,ARI,0.0,W,2,1
1,2,16,2019-04-13,SDN,ARI,6-6,,0,0.1,3,4,4,1,1,0,0,36.0,5,23,13,2,3,1,2,2,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.46,-0.299,1.98,-0.24%,-2.91,-7.65,-8.0,6b --- 0 out a4,6b -23 1 out a2,,ARI,40.0,W,5,4
2,3,38,2019-05-08,SDN,NYM,7-8,W(2-0),24,1.2,0,0,0,0,3,0,0,13.5,5,18,14,2,6,2,0,0,0,0,,2,0,0,0,0,5,0,0,0,0,0,0,2.17,0.35700000000000004,2.32,0.23%,1.91,13.75,26.0,7t -23 1 out tie,8t 3 out a1,,SDP,0.0,W,3,2
3,4,40,2019-05-11,SDN,COL,6-6,H(1),2,0.2,0,0,0,0,0,0,0,10.8,2,6,4,2,0,0,2,0,0,0,,1,1,0,0,0,1,0,0,0,0,1,0,1.48,-0.013999999999999999,1.7,-0.01%,-0.22,1.5,2.0,6b -2- 1 out a2,6b 3 out a1,,COL,0.0,W,4,3
4,5,41,2019-05-12,SDN,COL,7-7,,0,0.1,1,3,3,1,0,0,1,17.18,4,19,9,1,2,0,2,1,0,0,,0,0,0,0,0,2,0,0,1,0,0,0,0.66,-0.045,0.79,-0.03%,-1.08,-7.05,-8.0,7b --- 0 out d2,7b 123 1 out d2,,COL,20.0,L,7,10
5,6,45,2019-05-17,SDN,PIT,8-9,,4,0.2,3,2,2,1,0,0,0,18.69,6,27,16,2,0,4,1,0,1,0,,2,0,0,0,0,5,0,0,0,0,0,0,0.48,-0.032,0.5,-0.02%,-2.08,-4.9,-4.0,8t -23 2 out d2,9t 1-3 1 out d4,,SDP,20.0,L,3,5
6,7,46,2019-05-18,SDN,PIT,9-9,,0,0.2,1,1,1,2,2,0,0,18.0,5,24,12,5,4,1,0,0,0,0,,0,0,1,0,0,3,0,0,0,0,0,0,0.09,-0.001,0.09,0.00%,-0.27,1.7,5.0,9t --- 0 out d4,9t 123 2 out d4,,SDP,15.0,L,2,7
7,8,65,2019-06-08,SDN,WSN,9-GF,,20,1.0,0,0,0,0,1,0,0,15.0,3,16,11,2,4,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.04,0.004,0.04,0.00%,0.5,4.25,6.0,9t --- 0 out d4,9t end d 4,,SDP,0.0,L,1,4
8,9,67,2019-06-11,SDN,SFG,8-GF(8),,2,1.0,0,0,0,0,2,0,0,12.86,3,12,8,2,2,0,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.41,0.031,0.27,0.01%,0.5,6.25,9.0,8b --- 0 out d1,8b end d 1,,SFG,0.0,L,5,6
9,10,69,2019-06-13,SDN,COL,6-7,,1,1.2,3,3,3,1,1,1,0,13.5,9,33,17,4,1,4,3,0,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,0.41,-0.037000000000000005,0.26,-0.01%,-0.25,-2.65,-1.0,6b --- 0 out d2,7b 12- 2 out d2,,COL,3.333333333333333,L,6,9
