Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,140,2014-09-05,TOR,BOS,8-8,,99,0.0,1,1,1,0,0,0,0,inf,1,5,3,2,0,0,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1.02,-0.048,.47,-0.01%,-0.38,8b --- 0 out a3,8b 1-- 0 out a3,,BOS,inf,L,8,9,,
2,150,2014-09-16,TOR,BAL,7-7,,10,0.2,0,0,0,0,1,0,0,13.50,2,7,6,0,3,1,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,.12,0.006,.04,0.00%,0.93,7b --3 1 out d5,7b 3 out d5,,BAL,0.0,L,2,8,,
3,156,2014-09-22,TOR,SEA,8-8,,5,1.0,1,1,1,0,0,0,0,10.80,4,10,7,1,0,3,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,-0.54,8t --- 0 out a12,8t 3 out a11,,TOR,1.0,W,14,4,,
4,159,2014-09-25,TOR,SEA,8-GF,,2,2.0,1,0,0,0,3,0,0,4.91,7,29,23,9,3,3,1,1,0,0,,0,0,0,0,0,7,1,0,0,0,0,0,.14,0.020,.00,0.00%,0.93,8t --- 0 out d3,9t end d 3,,TOR,0.5,L,5,7,,
5,162,2014-09-28,TOR,BAL,7-7,,2,1.0,1,0,0,0,0,0,0,3.86,4,10,8,2,2,2,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.14,0.051,.00,0.00%,0.46,7t --- 0 out d1,7t 3 out d1,,TOR,1.0,L,0,1,,
6,4,2015-04-09,OAK,TEX,GS-4,L(0-1),99,3.1,7,8,7,1,1,2,2,18.90,20,57,35,6,5,6,10,5,2,0,16,,,0,0,0,16,0,0,0,0,1,0,.78,-0.369,.90,-0.26%,-6.36,1t start tie,4t --- 1 out d8,,OAK,2.5806451612903225,L,1,10,,
7,9,2015-04-14,OAK,HOU,GS-6,W(1-1),4,5.1,4,0,0,4,3,0,1,7.27,24,96,57,13,8,11,5,3,1,0,59,,,0,0,0,19,0,0,0,1,0,0,1.32,0.246,1.50,0.17%,1.95,1b start a 1,6b 12- 1 out a3,,HOU,1.5686274509803924,W,4,0,,
8,14,2015-04-20,OAK,LAA,GS-4,,5,3.0,4,3,2,3,2,0,0,6.94,16,73,42,12,2,6,5,5,0,0,40,,,1,0,0,13,0,0,0,1,0,2,1.24,-0.317,1.40,-0.21%,-2.60,1b start a 1,4b 12- 0 out a2,,LAA,2.3333333333333335,W,6,3,,
9,19,2015-04-25,OAK,HOU,GS-5,L(1-2),4,4.2,9,6,6,1,1,1,0,8.27,23,71,40,10,2,4,17,11,2,0,22,,,0,1,1,22,3,0,0,0,0,0,.67,-0.285,.70,-0.18%,-3.12,1t start tie,5t 1-3 2 out d5,,OAK,2.380952380952381,L,3,9,,
10,45,2015-05-23,OAK,TBR,GS-7,W(2-2),27,6.0,3,0,0,2,6,0,1,6.04,24,93,59,20,8,11,4,1,1,0,70,,,0,0,0,21,1,0,0,0,0,0,1.04,0.276,.19,0.03%,2.42,1b start tie,7b 1-- 0 out a4,,TBR,0.8333333333333334,W,5,0,,
