,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,136,2014-08-30,,DET,GS-7,L(0-1),99,6.1,7,5,5,4,4,0,1,7.11,31,106,65,23,2,11,11,7,1,0,39.0,,,3,0,0,25,1,0,1,0,0,0,0.76,-0.26,0.0,0.00%,-2.33,1t start tie,7t 1-- 1 out d5,2.0,CHW,1.8032786885245904,L,4,8,,
1,2,139,2014-09-03,,MIN,8-GF(8),,3,1.0,2,1,1,1,2,0,1,7.36,7,32,19,4,3,1,2,1,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.01,-0.001,0.0,0.00%,-0.53,8b --- 0 out d6,8b end d 7,,MIN,3.0,L,4,11,,
2,3,145,2014-09-10,,OAK,GS-7,,6,6.0,5,1,1,2,5,0,0,4.73,24,95,61,15,8,8,9,3,2,0,61.0,,,0,0,0,22,1,0,0,1,0,0,0.95,0.12300000000000001,0.0,0.00%,1.33,1t start tie,7t 1-- 0 out d1,,CHW,1.1666666666666667,W,2,1,,
3,4,151,2014-09-16,,KCR,GS-4,,5,3.2,6,3,3,4,2,0,0,5.29,20,94,56,13,4,5,9,5,2,0,35.0,,,0,0,0,16,0,0,0,0,0,0,1.42,-0.213,0.0,0.00%,-1.56,1b start a 1,4b 1-3 2 out a1,,KCR,3.125,W,7,5,,
4,5,156,2014-09-22,,DET,GS-8,W(1-1),5,7.2,6,0,0,1,3,0,1,3.65,31,103,72,21,7,11,15,8,2,0,69.0,,,0,1,0,29,2,0,0,1,0,2,1.21,0.466,0.0,0.00%,3.53,1b start tie,8b 1-- 2 out a2,,DET,0.9722222222222222,W,2,0,,
5,6,162,2014-09-28,,KCR,GS-6,,5,5.0,8,3,3,1,5,0,0,3.94,24,97,62,22,8,7,11,6,0,0,43.0,,,0,0,0,22,4,0,0,0,1,0,1.28,-0.037000000000000005,0.0,0.00%,-0.12,1t start tie,6t 1-- 0 out a2,,CHW,1.8,L,4,6,,
6,7,19,2015-04-25,OAK,HOU,5-GF,,99,4.1,2,3,1,3,3,1,2,2.08,21,71,41,12,5,3,10,5,2,0,,2.0,1.0,0,0,0,16,0,0,0,1,0,2,0.07,-0.022000000000000002,0.07,-0.01%,-1.63,5t 1-3 2 out d5,9t end d 6,,OAK,1.2195121951219514,L,3,9,,
7,8,22,2015-04-29,OAK,LAA,8-GF,,3,2.0,0,0,0,0,3,0,0,1.42,6,22,14,3,6,0,3,1,1,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.14,0.02,0.13,0.01%,0.94,8t --- 0 out d3,9t end d 3,,OAK,0.0,L,3,6,,
8,9,25,2015-05-02,OAK,TEX,6-7,,2,1.0,1,2,2,2,0,0,0,3.68,6,21,10,4,0,3,1,0,1,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.54,-0.02,0.4,-0.01%,-0.14,6b --- 1 out d2,7b 12- 1 out a4,,TEX,3.0,L,7,8,,
9,10,27,2015-05-04,OAK,MIN,7-GF(8),,1,2.0,1,0,0,2,2,0,0,2.89,8,35,19,4,2,2,2,0,1,0,,0.0,0.0,0,0,0,6,1,0,0,1,0,0,0.29,0.025,0.22,0.01%,0.97,7b --- 0 out d3,8b end d 2,,MIN,1.5,L,7,8,,
10,11,32,2015-05-09,OAK,SEA,7-8,,4,1.1,1,1,1,2,0,0,1,3.38,8,40,21,7,1,2,3,2,1,0,,0.0,0.0,1,0,0,5,0,0,0,0,0,0,0.06,-0.002,0.04,0.00%,-0.6,7b --- 0 out d5,8b 123 1 out d4,,SEA,2.727272727272727,L,2,7,,
11,12,80,2015-06-30,OAK,COL,GS-5,L(0-1),51,5.0,5,1,1,0,3,0,0,2.87,19,84,58,11,7,7,9,6,0,0,56.0,,,0,1,0,19,0,0,0,0,0,0,1.31,0.113,0.43,0.02%,1.36,1t start tie,5t 3 out d1,,OAK,1.0,L,1,2,,
12,13,85,2015-07-05,OAK,SEA,GS-6,L(0-2),4,5.2,5,2,2,1,3,0,1,2.95,23,98,62,19,5,4,14,3,4,0,53.0,,,0,0,0,21,1,0,0,0,0,0,1.09,-0.032,0.34,-0.01%,0.61,1t start tie,6t 1-- 2 out d1,,OAK,1.1538461538461535,L,1,2,,
13,14,90,2015-07-11,OAK,CLE,GS-7,,5,6.1,7,2,2,1,3,0,1,2.93,27,98,57,15,3,7,15,10,0,0,53.0,,,1,0,0,24,2,1,0,1,0,0,1.45,-0.016,0.28,0.00%,1.11,1b start a 1,7b 1-- 1 out tie,,CLE,1.3114754098360657,W,5,4,,
14,15,99,2015-07-25,OAK,SFG,GS-6,L(0-3),13,6.0,5,2,2,0,4,1,0,2.94,22,97,64,17,7,8,10,5,0,0,58.0,,,0,0,0,22,1,0,0,0,0,0,0.87,0.004,0.14,0.00%,0.76,1b start tie,6b 3 out d1,,SFG,0.8333333333333334,L,1,2,,
15,16,103,2015-07-30,OAK,CLE,GS-7,L(0-4),4,7.0,6,3,3,1,6,1,0,3.1,25,101,68,14,9,8,10,7,1,0,58.0,,,1,2,0,24,1,0,0,1,0,0,0.68,-0.034,0.07,0.00%,0.3,1t start tie,7t 3 out d2,,OAK,1.0,L,1,3,,
16,17,108,2015-08-04,OAK,BAL,GS-7,W(1-4),4,7.0,5,0,0,2,7,0,0,2.64,27,104,65,20,15,10,8,5,1,0,72.0,,,0,0,0,25,2,0,0,1,0,0,1.01,0.36700000000000005,0.08,0.02%,3.3,1t start tie,7t 3 out a5,,OAK,1.0,W,5,0,,
17,18,113,2015-08-09,OAK,HOU,GS-7,,4,6.2,3,1,1,2,10,0,0,2.48,25,112,73,14,18,4,9,5,1,0,72.0,,,1,0,0,23,2,0,0,0,0,0,1.06,0.226,0.09,0.01%,2.09,1t start tie,7t 1-- 2 out tie,,OAK,0.8064516129032258,W,5,4,,
18,19,118,2015-08-15,OAK,BAL,GS-8,,5,8.0,5,3,3,1,6,2,1,2.6,28,103,63,14,13,11,9,3,3,0,65.0,,,0,0,0,26,0,0,0,2,0,0,1.08,0.16399999999999998,0.03,0.00%,0.97,1b start a 1,8b 3 out tie,,BAL,0.75,L,3,4,,
