,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,3,2011-04-03,WAS,ATL,8-8,,99,0.2,2,4,4,1,0,0,0,54.0,6,21,10,1,0,3,2,0,0,0,,0,0,0,0,0,4,1,0,0,0,1,0,0.12,-0.027000000000000003,0.12,-0.02%,-2.85,8t --- 0 out d4,8t -2- 2 out d7,,WSN,15.0,L,2,11
1,2,8,2011-04-09,WAS,NYM,6-8,,5,1.2,3,2,2,1,1,0,2,23.14,10,48,26,13,2,4,2,0,0,0,,1,1,1,1,0,7,0,0,0,0,0,0,0.57,-0.044000000000000004,0.6,-0.03%,-1.48,6b --3 1 out d1,8b 123 0 out d2,,NYM,3.333333333333333,L,4,8
2,3,11,2011-04-13,WAS,PHI,9-GF,,3,1.0,0,0,0,0,0,0,0,16.2,3,10,5,1,0,2,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.08,0.006999999999999999,0.09,0.00%,0.46,9t --- 0 out d3,9t end d 3,,WSN,0.0,L,2,3
3,4,12,2011-04-14,WAS,PHI,9-GF,,0,1.0,0,0,0,0,0,0,0,12.46,3,8,6,3,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.04,0.003,0.04,0.00%,0.46,9t --- 0 out d4,9t end d 4,,WSN,0.0,L,0,4
4,5,18,2011-04-21,WAS,STL,6-7,,6,2.0,2,0,0,0,0,0,0,8.53,8,22,13,3,1,6,2,1,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,0.35,0.045,0.37,0.03%,0.9,6b --- 0 out d2,7b 3 out d2,,STL,1.0,L,0,5
5,6,19,2011-04-23,WAS,PIT,7-7,,1,1.0,0,0,0,0,0,0,0,7.36,3,8,4,1,0,1,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.03,0.002,0.03,0.00%,0.43,7b --- 0 out d5,7b 3 out d5,,PIT,0.0,L,2,7
6,7,22,2011-04-26,WAS,NYM,8-9,,2,1.0,2,1,1,0,0,0,0,7.56,4,13,8,3,1,3,1,1,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,0.49,0.002,0.48,0.00%,0.09,8t --- 0 out d2,9t 1-- 0 out d1,,WSN,2.0,L,4,6
7,8,30,2011-05-04,WAS,PHI,6-6,,7,1.0,1,0,0,0,1,0,0,6.75,4,13,11,2,2,1,2,2,0,0,,3,3,0,0,0,4,0,0,0,0,0,0,0.42,-0.021,0.42,-0.01%,-0.71,6b 123 0 out d3,6b 3 out d6,,PHI,1.0,L,4,7
8,9,31,2011-05-05,WAS,PHI,3-3,,0,1.0,1,0,0,0,0,0,0,6.1,4,10,8,3,0,3,1,1,0,0,,1,1,0,0,0,3,0,0,0,0,0,0,0.16,-0.005,0.15,0.00%,0.08,3b -2- 0 out d5,3b 3 out d6,,PHI,1.0,L,3,7
9,10,34,2011-05-08,WAS,FLA,7-7,,2,1.0,3,1,1,1,2,0,0,6.35,7,22,13,4,2,2,2,2,0,0,,0,0,0,0,0,6,1,0,0,0,0,0,0.03,-0.002,0.03,0.00%,-0.54,7b --- 0 out d6,7b 3 out d7,,FLA,4.0,L,0,8
10,11,38,2011-05-13,WAS,FLA,11-GF(11),L(0-1),4,1.0,2,1,1,0,0,0,0,6.57,5,15,11,2,1,3,2,1,1,0,,0,0,0,0,0,5,1,0,0,0,0,0,1.63,-0.314,1.66,-0.19%,-0.54,11t --- 0 out tie,11t end d 1,,WSN,2.0,L,5,6
