Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,55,2016-06-03,MIL,PHI,8-GF(8),,99,1.0,0,0,0,0,2,0,0,0.00,3,9,7,1,4,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.08,0.006,.04,0.00%,0.49,8b --- 0 out d3,8b end d 3,,PHI,0.0,L,3,6,,
2,57,2016-06-05,MIL,PHI,6-6,,1,1.0,1,0,0,0,0,0,0,0.00,4,11,7,1,0,3,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.01,0.001,.01,0.00%,0.49,6b --- 0 out d8,6b 3 out d8,,PHI,1.0,L,1,8,,
3,60,2016-06-09,MIL,NYM,9-GF,,3,1.0,2,1,1,0,2,0,0,3.00,5,22,15,2,4,2,1,0,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.28,-0.033,.16,-0.01%,-0.49,9t --- 0 out d2,9t end d 3,,MIL,2.0,L,2,5,,
4,62,2016-06-11,MIL,NYM,9-9,,1,0.1,2,1,1,0,0,0,0,5.40,3,8,7,2,1,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.51,-0.024,.21,-0.01%,-0.69,9t --- 0 out a4,9t 1-3 1 out a4,,MIL,20.0,W,7,4,,
5,65,2016-06-14,MIL,SFG,8-GF(8),,2,1.0,0,0,0,0,2,0,0,4.15,3,19,14,3,4,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.39,0.029,.19,0.01%,0.48,8b --- 0 out d1,8b end d 1,,SFG,0.0,L,2,3,,
6,66,2016-06-15,MIL,SFG,7-7,,0,1.0,2,0,0,0,2,0,0,3.38,5,17,13,4,5,2,1,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.01,0.001,.00,0.00%,0.48,7b --- 0 out d7,7b 3 out d7,,SFG,2.0,L,1,10,,
7,69,2016-06-18,MIL,LAD,5-5,,2,1.0,0,0,0,1,0,0,0,2.84,4,17,10,1,2,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.35,0.020,.14,0.01%,0.48,5b --- 0 out d3,5b 3 out d3,,LAD,1.0,L,6,10,,
8,71,2016-06-21,MIL,OAK,7-GF(8),,2,1.1,2,0,0,1,1,0,0,2.35,6,21,13,5,2,2,2,2,0,0,,1,0,0,0,0,5,1,0,0,1,0,0,.30,0.023,.09,0.00%,0.84,7b --3 2 out d3,8b end d 2,,OAK,2.727272727272727,L,3,5,,
9,75,2016-06-26,MIL,WSN,6-7,L(0-1),4,2.0,2,1,1,0,4,1,0,2.79,8,26,17,5,6,3,1,0,0,0,,0,0,0,1,0,8,0,0,0,0,0,1,1.16,-0.063,.49,-0.02%,0.01,6t --- 0 out tie,7t 3 out d1,,MIL,1.0,L,2,3,,
10,76,2016-06-28,MIL,LAD,9-GF,,1,1.0,0,0,0,0,2,0,0,2.53,3,15,9,0,3,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.51,0.039,.17,0.01%,0.51,9t --- 0 out d1,9t end d 1,,MIL,0.0,L,5,6,,
