Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,71,2019-06-16,PHI,ATL,8-GF(8),,99,1.0,0,0,0,0,1,0,0,0.00,3,9,7,2,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.56,4.25,6.00,8b --- 0 out d14,8b end d14,,ATL,0.0,L,1,15
2,127,2019-08-23,PHI,MIA,8-GF(8),,67,0.1,0,0,0,0,0,0,0,0.00,1,2,2,1,0,0,1,1,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.23,0.75,1.00,8b 1-- 2 out d10,8b end d10,,MIA,0.0,L,11,19
