Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,134,2011-09-01,CLE,OAK,8-GF,,99,1.1,2,0,0,1,2,0,0,0.00,8,29,21,8,3,2,3,1,0,0,,3,3,0,0,0,7,0,0,0,0,0,1,.06,-0.025,.05,-0.01%,-1.78,8t 123 2 out d4,9t end d 7,,CLE,2.727272727272727,L,0,7,,
2,155,2011-09-22,CLE,CHW,9-GF,,20,1.0,0,0,0,2,1,0,0,0.00,5,25,15,4,3,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.47,9t --- 0 out a9,9t end a 9,,CLE,2.0,W,11,2,,
3,160,2011-09-26,CLE,DET,6-8,,3,2.0,4,4,4,0,2,0,2,8.31,12,35,24,7,5,3,5,4,0,0,,0,0,0,0,0,10,0,0,0,0,0,0,.03,0.003,.00,0.00%,-2.33,6b --- 0 out d6,8b 1-3 0 out d8,,DET,2.0,L,0,14,,
4,105,2012-08-02,CLE,KCR,GS-5,,99,4.1,9,6,6,1,4,2,0,12.46,22,85,56,14,10,8,9,5,1,0,24,,,4,0,0,21,0,1,0,1,0,1,.72,-0.301,.39,-0.10%,-4.00,1b start tie,5b 1-- 1 out tie,,KCR,2.439024390243903,L,6,7,,
5,110,2012-08-07,CLE,MIN,GS-7,,4,6.0,6,3,1,3,3,0,0,6.10,27,96,54,18,5,9,12,3,1,0,52,,,0,0,0,24,3,0,0,1,0,1,.91,0.069,.12,0.01%,0.45,1t start tie,7t 1-3 0 out a4,,CLE,1.5,L,5,7,,
6,115,2012-08-12,CLE,BOS,GS-4,L(0-1),4,3.1,7,6,6,0,4,1,1,8.56,18,64,43,13,7,5,8,3,0,0,26,,,1,0,0,17,3,0,0,0,0,0,.63,-0.404,.10,-0.04%,-4.79,1t start tie,4t -2- 1 out d5,,CLE,2.258064516129032,L,1,14,,
7,120,2012-08-18,CLE,OAK,GS-5,L(0-2),5,5.0,4,4,0,3,2,1,0,6.27,21,95,56,12,5,7,9,4,1,0,50,,,2,1,0,17,1,0,0,1,0,1,.76,-0.213,.03,0.00%,-1.65,1b start tie,5b 3 out d4,,OAK,1.4,L,5,8,,
8,125,2012-08-24,CLE,NYY,GS-5,,5,5.0,6,1,1,2,6,0,1,5.32,23,93,54,15,15,5,9,4,1,0,55,,,0,0,0,20,3,0,0,1,0,0,1.33,0.141,.00,0.00%,1.33,1t start tie,5t 3 out tie,,CLE,1.6,L,1,3,,
9,130,2012-08-29,CLE,OAK,GS-6,L(0-3),4,6.0,8,4,3,0,7,1,0,5.16,27,98,62,16,17,8,12,2,2,0,49,,,1,0,0,27,3,0,0,0,0,0,1.16,-0.215,.00,0.00%,-1.21,1t start tie,6t 3 out d2,,CLE,1.3333333333333333,L,4,8,,
10,135,2012-09-03,CLE,DET,GS-6,W(1-3),4,6.0,6,2,2,1,4,0,1,4.79,24,95,60,12,9,9,9,4,1,0,55,,,1,0,0,22,1,0,0,2,0,0,1.27,0.134,.00,0.00%,1.12,1b start a 1,6b 3 out tie,,DET,1.1666666666666667,W,3,2,,
