,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,11,2015-04-17,WAS,PHI,9-GF,,99,1.0,3,1,1,0,2,0,0,9.0,6,17,12,3,3,2,2,1,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.07,0.002,0.07,0.00%,-0.53,9t --- 0 out a6,9t end a 5,,WSN,3.0,W,7,2,,
1,2,52,2015-06-02,WAS,TOR,7-8,,45,1.1,0,0,0,1,3,0,0,3.86,5,22,15,5,5,1,0,0,0,0,,2,1,2,0,0,4,0,0,0,0,0,0,0.24,-0.027000000000000003,0.31,-0.02%,-0.05,7t 1-3 2 out d3,8t 3 out d4,2.0,WSN,0.9090909090909092,L,3,7,,
2,3,56,2015-06-06,WAS,CHC,6-8,,3,3.0,0,0,0,1,2,0,0,1.69,9,42,27,8,6,1,5,0,2,0,,0,0,0,0,0,8,0,0,0,1,0,0,0.48,0.09300000000000001,0.64,0.08%,1.42,6t --- 0 out d2,8t 3 out d2,,WSN,0.3333333333333333,L,2,4,,
3,4,59,2015-06-10,WAS,NYY,7-7,BS(1),3,0.1,1,1,1,0,0,0,0,3.18,2,10,5,1,1,1,1,0,0,0,,1,1,0,0,0,2,1,0,0,0,0,0,2.64,-0.098,3.51,-0.08%,-0.38,7b --3 1 out a1,7b -2- 2 out tie,,NYY,10.0,W,5,4,,
4,5,60,2015-06-11,WAS,MIL,7-7,,0,0.1,0,0,0,0,1,0,0,3.0,1,6,3,1,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.79,0.02,1.0,0.02%,0.1,7b --- 2 out tie,7b 3 out tie,,MIL,0.0,L,5,6,,
5,6,65,2015-06-16,WAS,TBR,8-8,,4,1.0,0,0,0,0,2,0,0,2.57,3,15,11,1,6,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.47,8b --- 0 out a13,8b 3 out a13,,TBR,0.0,W,16,4,,
6,7,67,2015-06-18,WAS,TBR,9-GF,,1,1.0,1,0,0,0,0,0,0,2.25,4,12,9,2,1,1,3,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.38,0.016,0.48,0.01%,0.47,9t --- 0 out d2,9t end d 2,,WSN,1.0,L,3,5,,
7,8,70,2015-06-21,WAS,PIT,9-GF,,2,1.0,3,2,2,0,0,1,0,4.0,6,20,15,4,1,2,4,2,0,0,,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0.0,0.0,0.00%,-1.53,9t --- 0 out a9,9t end a 7,,WSN,3.0,W,9,2,,
8,9,72,2015-06-24,WAS,ATL,11-GF(11),W(1-0),2,1.0,1,0,0,0,2,0,0,3.6,4,16,12,4,2,1,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,2.24,0.132,4.17,0.15%,0.47,11t --- 0 out tie,11t end tie,,WSN,1.0,W,2,1,,
9,10,76,2015-06-28,WAS,PHI,4-5,,3,1.2,3,0,0,0,2,0,0,3.09,8,35,24,5,3,3,3,2,0,0,,2,1,0,0,0,7,0,0,0,0,1,0,0.27,-0.008,0.34,-0.01%,0.31,4b 12- 1 out d4,5b 3 out d5,2.0,PHI,2.5,L,5,8,,
10,11,78,2015-07-01,WAS,ATL,7-GF(8),,2,2.0,0,0,0,0,2,0,0,2.63,6,25,17,4,4,3,1,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.1,0.015,0.16,0.02%,0.9,7b --- 0 out d3,8b end d 3,,ATL,0.0,L,1,4,,
11,12,83,2015-07-06,WAS,CIN,9-GF,,4,1.0,0,0,0,0,1,0,0,2.45,3,14,10,1,3,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.47,0.035,0.62,0.03%,0.47,9t --- 0 out d1,9t end d 1,,WSN,0.0,L,2,3,,
12,13,86,2015-07-11,WAS,BAL,7-7,H(1),4,0.1,0,0,0,0,0,0,0,2.4,1,3,3,0,2,0,1,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,3.63,0.10800000000000001,5.31,0.09%,0.6,7b -23 2 out a2,7b 3 out a2,,BAL,0.0,W,7,4,,
13,14,90,2015-07-19,WAS,LAD,7-7,,7,0.2,3,0,0,0,1,0,0,2.3,5,22,15,6,3,2,2,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.66,-0.021,2.35,-0.02%,-0.28,7t --- 0 out d1,7t 123 2 out d1,,WSN,15.0,L,0,5,,
14,15,92,2015-07-21,WAS,NYM,7-8,,1,1.1,1,0,0,1,1,0,0,2.12,6,22,13,4,2,1,3,2,1,0,,1,0,0,0,0,5,1,0,1,0,0,0,1.04,0.086,2.29,0.11%,0.78,7t -2- 2 out d1,8t 3 out d1,,WSN,1.818181818181818,L,2,7,,
15,16,96,2015-07-25,WAS,PIT,6-7,H(2),3,1.1,0,0,0,0,0,0,0,1.96,4,16,11,4,1,1,3,2,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,0.95,0.094,1.38,0.08%,0.87,6b 12- 2 out a2,7b 3 out a4,,PIT,0.0,W,9,3,,
16,17,98,2015-07-28,WAS,MIA,8-GF(8),,2,1.0,1,0,0,0,1,0,0,1.86,3,9,8,4,0,1,1,1,0,0,,0,0,0,1,0,3,0,0,0,0,0,0,0.08,0.005,0.13,0.01%,0.45,8b --- 0 out d3,8b end d 3,,MIA,1.0,L,1,4,,
17,18,101,2015-07-31,WAS,NYM,10-GF(12),L(1-1),2,2.0,1,1,1,0,1,1,0,2.11,7,22,14,6,2,1,5,1,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,1.8,-0.11900000000000001,3.98,-0.16%,-0.1,10b --- 0 out tie,12b end d 1,,NYM,0.5,L,1,2,,
18,19,103,2015-08-02,WAS,NYM,7-GF(8),,1,2.0,2,0,0,0,2,0,0,1.93,8,32,23,3,3,3,3,2,0,0,,0,0,0,0,0,8,1,0,0,0,0,0,0.11,0.015,0.3,0.02%,0.9,7b --- 0 out d3,8b end d 3,,NYM,1.0,L,2,5,,
19,20,106,2015-08-05,WAS,ARI,9-9,,2,0.1,3,3,3,0,0,0,1,3.04,5,30,20,3,1,1,3,2,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.02,-0.002,0.03,0.00%,-2.69,9t --- 0 out d6,9t 1-3 1 out d8,,WSN,30.0,L,4,11,,
20,21,108,2015-08-07,WAS,COL,9-GF,,1,1.0,1,0,0,1,2,0,0,2.92,5,21,13,7,3,0,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.88,0.035,1.32,0.03%,0.47,9t --- 0 out d1,9t end d 1,,WSN,2.0,L,4,5,,
21,22,110,2015-08-09,WAS,COL,7-7,,1,0.2,1,0,0,0,0,0,0,2.84,3,9,6,2,1,1,2,0,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,1.62,0.024,2.61,0.02%,0.16,7t --- 0 out tie,7t -2- 2 out tie,,WSN,5.0,L,4,6,,
22,23,112,2015-08-11,WAS,LAD,7-7,,1,1.0,0,0,0,0,2,0,0,2.73,3,14,9,3,2,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.03,0.002,0.05,0.00%,0.44,7b --- 0 out d5,7b 3 out d5,,LAD,0.0,L,0,5,,
23,24,114,2015-08-13,WAS,SFG,7-7,,1,0.2,1,1,1,1,0,0,0,3.0,4,18,11,4,0,1,2,0,0,0,,0,0,1,0,0,3,0,0,0,0,0,0,0.85,-0.087,1.23,-0.08%,-0.75,7b --- 0 out d1,7b 1-- 2 out d2,,SFG,10.0,L,1,3,,
24,25,116,2015-08-15,WAS,SFG,6-7,,1,2.0,3,1,1,0,0,0,0,3.1,9,24,14,2,1,5,4,3,0,0,,0,0,1,0,0,9,1,0,0,0,0,0,0.11,-0.013999999999999999,0.14,-0.01%,-0.08,6b --- 0 out d4,7b 3 out d5,,SFG,1.5,L,6,12,,
25,26,118,2015-08-18,WAS,COL,7-7,H(3),2,0.1,0,0,0,0,0,0,0,3.07,1,5,4,2,0,0,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1.91,0.05,2.31,0.04%,0.26,7b --- 0 out a1,7b --- 1 out a1,,COL,0.0,W,15,6,,
26,27,120,2015-08-20,WAS,COL,7-7,,1,0.0,1,0,0,0,0,0,0,3.07,1,3,2,0,1,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,2.27,-0.08,3.06,-0.06%,-0.62,7b 1-- 0 out tie,7b 12- 0 out tie,,COL,inf,L,2,3,,
27,28,121,2015-08-21,WAS,MIL,9-GF,,0,1.0,0,0,0,0,1,0,0,2.97,3,19,15,2,1,0,2,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.47,9t --- 0 out d7,9t end d 7,,WSN,0.0,L,3,10,,
28,29,123,2015-08-23,WAS,MIL,6-6,,1,0.1,0,0,0,0,1,0,0,2.93,1,8,7,1,1,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.35,0.01,0.39,0.01%,0.31,6t -2- 2 out a5,6t 3 out a5,,WSN,0.0,W,9,5,,
29,30,127,2015-08-28,WAS,MIA,8-9,,4,1.1,0,0,0,0,0,0,0,2.81,4,15,10,2,1,2,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.64,0.064,0.46,0.03%,0.7,8t --- 0 out d1,9t --- 1 out d1,,WSN,0.0,L,3,4,,
30,31,129,2015-08-30,WAS,MIA,7-7,H(4),1,1.0,0,0,0,0,0,0,0,2.73,3,16,12,2,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.58,0.044000000000000004,0.55,0.03%,0.47,7t --- 0 out a3,7t 3 out a3,,WSN,0.0,W,7,4,,
31,32,130,2015-08-31,WAS,STL,7-7,,0,0.1,2,1,1,1,0,0,0,2.97,4,16,8,2,0,1,2,1,0,0,,2,2,0,0,0,3,1,0,1,0,0,0,1.23,-0.349,1.09,-0.19%,-2.52,7b 1-3 2 out tie,7b 3 out d3,,STL,30.0,L,5,8,,
32,33,131,2015-09-01,WAS,STL,7-7,H(5),0,1.0,0,0,0,0,0,0,0,2.88,3,11,10,2,1,1,2,2,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.04,0.077,0.77,0.04%,0.47,7b --- 0 out a2,7b 3 out a2,,STL,0.0,L,5,8,,
33,34,134,2015-09-04,WAS,ATL,6-7,,2,2.0,0,0,0,0,1,0,0,2.72,6,19,15,5,1,4,1,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,1.07,0.159,0.89,0.08%,0.95,6t --- 0 out tie,7t 3 out tie,,WSN,0.0,W,5,2,,
34,35,136,2015-09-06,WAS,ATL,6-7,W(2-1),1,1.1,0,0,0,0,2,0,0,2.63,4,16,10,2,3,1,1,1,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,0.41,0.043,0.42,0.03%,0.78,6t -2- 2 out a4,7t 3 out a4,,WSN,0.0,W,8,4,,
35,36,137,2015-09-07,WAS,NYM,7-7,,0,0.0,0,1,1,1,0,0,0,2.87,1,7,3,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,2.05,-0.059000000000000004,5.25,-0.09%,-0.38,7t 1-- 1 out tie,7t 12- 1 out tie,,WSN,inf,L,5,8,,
36,37,138,2015-09-08,WAS,NYM,7-7,,0,0.0,0,2,2,2,0,0,0,3.35,2,10,2,0,0,0,0,0,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0.84,-0.052000000000000005,1.5,-0.06%,-1.27,7t 1-3 2 out a5,7t 123 2 out a4,,WSN,inf,L,7,8,,
37,38,140,2015-09-11,WAS,MIA,7-GF(8),,2,1.2,0,0,0,0,0,0,0,3.2,4,9,7,3,0,4,0,0,0,0,,1,0,0,0,0,4,0,0,0,1,0,0,0.5,0.066,0.13,0.01%,0.92,7b 1-- 1 out d1,8b end d 1,,MIA,0.0,L,1,2,,
38,39,142,2015-09-13,WAS,MIA,9-GF,,1,1.0,0,0,0,1,1,0,0,3.12,4,18,12,3,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.08,0.006,0.0,0.00%,0.45,9b --- 0 out a5,9b end a 5,,MIA,1.0,W,5,0,,
39,40,143,2015-09-14,WAS,PHI,9-9,,0,0.1,0,0,0,0,1,0,0,3.1,1,6,5,0,3,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1.3,0.032,0.06,0.00%,0.09,9b --- 2 out tie,9b 3 out tie,,PHI,0.0,W,8,7,,
40,41,145,2015-09-16,WAS,PHI,8-8,,1,1.0,0,0,0,0,1,0,0,3.02,3,12,8,3,3,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.01,0.001,0.0,0.00%,0.45,8b --- 0 out a9,8b 3 out a9,,PHI,0.0,W,12,2,,
41,42,147,2015-09-18,WAS,MIA,8-8,,1,0.1,2,1,1,0,1,0,0,3.21,3,14,9,3,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.38,-0.147,0.21,-0.01%,-0.69,8t --- 0 out tie,8t 1-3 1 out tie,,WSN,20.0,W,5,4,,
42,43,148,2015-09-19,WAS,MIA,7-7,H(6),0,1.0,0,0,0,0,0,0,0,3.14,3,16,10,3,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.26,0.094,0.09,0.00%,0.47,7t --- 0 out a1,7t 3 out a1,,WSN,0.0,W,5,2,,
43,44,151,2015-09-23,WAS,BAL,9-GF,,3,0.1,0,0,0,0,0,0,0,3.12,1,1,1,0,0,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.6,0.017,0.11,0.00%,0.22,9t 1-- 2 out d1,9t end d 1,,WSN,0.0,L,3,4,,
44,45,152,2015-09-24,WAS,BAL,9-GF,,0,1.0,0,0,0,0,1,0,0,3.05,3,10,8,3,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.47,0.035,0.07,0.00%,0.47,9t --- 0 out d1,9t end d 1,,WSN,0.0,L,4,5,,
