,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,30,2018-05-01,WAS,PIT,7-7,,99,0.2,2,0,0,0,0,0,0,0.0,4,15,10,1,0,0,4,2,1,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.03,0.0,0.02,0.00%,0.27,0.3,2.0,7t --- 1 out a10,7t 3 out a10,,WSN,10.0,W,12,4
1,2,33,2018-05-04,WAS,PHI,6-7,,2,1.2,0,0,0,0,1,0,0,0.0,5,18,12,3,2,1,3,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.36,0.046,0.35,0.03%,0.78,5.75,8.0,6t --- 1 out a4,7t 3 out a4,,WSN,0.0,W,7,3
2,3,34,2018-05-05,WAS,PHI,9-GF,,0,1.0,1,0,0,2,1,0,0,0.0,6,25,13,4,0,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.61,0.018000000000000002,0.64,0.01%,0.51,2.45,6.0,9t --- 0 out d2,9t end d 2,,WSN,3.0,L,1,3
3,4,37,2018-05-08,WAS,SDP,9-GF,,2,1.0,0,0,0,1,0,0,0,0.0,4,13,9,2,2,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.36,0.015,0.37,0.01%,0.45,1.65,3.0,9b --- 0 out a4,9b end a 4,,SDP,1.0,W,4,0
4,5,43,2018-05-15,WAS,NYY,6-7,W(1-0),6,1.1,1,0,0,0,2,0,1,0.0,6,19,13,4,4,1,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.37,0.053,1.56,0.04%,0.34,9.8,22.0,6t --- 0 out tie,7t -2- 1 out a2,,WSN,0.9090909090909092,W,5,3
5,6,46,2018-05-20,WAS,LAD,8-8,,4,1.0,1,2,2,1,0,1,0,2.7,5,17,12,3,0,1,3,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.63,-0.168,0.7,-0.11%,-1.49,-2.95,-3.0,8t --- 0 out d1,8t 3 out d3,,WSN,2.0,L,2,7
6,7,48,2018-05-22,WAS,SDP,6-7,,1,1.2,1,0,0,0,2,0,0,2.16,5,22,12,4,2,2,1,0,0,0,,1,0,0,0,0,5,0,0,0,0,0,0,1.43,0.193,1.52,0.12%,1.2,7.15,11.0,6t -2- 1 out tie,7t 3 out tie,,WSN,0.8333333333333334,W,2,1
7,8,50,2018-05-25,WAS,MIA,7-7,,2,0.0,2,1,1,0,0,0,0,3.24,2,8,5,0,0,0,2,1,0,0,,0,0,0,0,0,2,1,0,0,0,0,0,0.99,-0.142,1.12,-0.10%,-1.4,-3.2,-3.0,7b --- 1 out a3,7b -2- 1 out a2,,MIA,inf,W,9,5
8,9,52,2018-05-27,WAS,MIA,7-7,,1,0.2,2,1,0,0,1,0,0,3.0,5,26,15,1,7,2,2,2,0,0,,0,0,0,0,0,5,1,0,0,0,0,1,0.3,-0.037000000000000005,0.37,-0.03%,-1.12,2.3,5.0,7b --- 0 out a5,7b -23 2 out a4,,MIA,10.0,W,5,2
9,10,56,2018-05-31,WAS,ATL,7-GF(8),,3,1.1,0,0,0,0,2,0,0,2.61,4,20,12,3,4,1,1,0,0,0,,3,0,0,0,0,4,0,0,0,0,0,0,0.44,0.044000000000000004,0.74,0.05%,1.25,7.0,10.0,7b 123 2 out d2,8b end d 2,,ATL,0.0,L,2,4
10,11,61,2018-06-06,WAS,TBR,8-8,,5,1.0,0,0,0,1,1,0,0,2.38,4,21,11,2,2,0,2,2,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.02,0.001,0.02,0.00%,0.51,3.65,6.0,8t --- 0 out a8,8t 3 out a8,,WSN,1.0,W,11,2
11,12,62,2018-06-08,WAS,SFG,4-5,,1,2.0,4,3,3,0,2,1,0,4.05,10,44,29,4,5,3,5,2,1,0,,0,0,1,0,0,10,1,1,0,0,0,0,0.46,-0.135,0.63,-0.11%,-1.98,0.1,3.0,4t --- 0 out d3,5t 3 out d4,,WSN,2.0,L,5,9
12,13,65,2018-06-12,WAS,NYY,8-GF(8),,3,1.0,0,0,0,0,0,0,0,3.77,3,17,11,3,1,2,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.09,0.006999999999999999,0.13,0.01%,0.51,2.25,3.0,8b --- 0 out d3,8b end d 3,,NYY,0.0,L,0,3
13,14,68,2018-06-16,WAS,TOR,7-GF(8),,3,2.0,0,0,0,0,3,0,0,3.31,6,23,17,5,7,2,1,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.25,0.038,0.34,0.03%,1.0,10.5,15.0,7b --- 0 out d2,8b end d 2,,TOR,0.0,L,0,2
14,15,70,2018-06-18,WAS,NYY,6-7,,1,1.0,0,1,1,1,1,0,1,3.63,5,17,8,3,1,0,2,0,1,0,,2,0,0,0,0,3,0,0,0,0,0,0,1.51,0.057,1.97,0.04%,0.51,1.05,3.0,6t 12- 1 out d1,7t 12- 1 out d1,,WSN,1.0,L,2,4
15,16,95,2018-07-14,WAS,NYM,5-7,,25,2.2,0,0,0,0,1,0,1,3.15,9,28,20,7,2,4,3,0,1,0,,2,0,0,0,0,8,0,0,0,0,0,0,0.04,0.006999999999999999,0.03,0.00%,2.02,7.4,11.0,5b 1-3 1 out d7,7b 3 out d6,,NYM,0.0,L,4,7
16,17,106,2018-07-31,WAS,NYM,8-8,,16,1.0,1,0,0,1,3,0,0,3.0,5,29,18,4,0,0,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.51,7.05,12.0,8t --- 0 out a18,8t 3 out a18,,WSN,2.0,W,25,4
17,18,109,2018-08-04,WAS,CIN,4-7,,3,3.1,3,1,1,0,4,0,0,2.96,13,48,34,8,6,3,6,3,1,0,,2,0,1,0,0,12,1,0,0,0,1,0,0.15,0.012,0.13,0.01%,0.98,11.7,19.0,4t 12- 2 out d5,7t 3 out d6,1.0,WSN,0.9677419354838708,L,1,7
18,19,112,2018-08-07,WAS,ATL,9-GF,,2,1.0,1,1,1,0,2,1,0,3.2,5,22,19,3,1,1,2,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,1,0.07,0.003,0.08,0.00%,-0.49,3.65,6.0,9t --- 0 out a6,9t end a 5,1.0,WSN,1.0,W,8,3
