,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,123,2016-08-20,COL,CHC,GS-5,L(0-1),99,4.0,7,7,6,1,2,1,0,13.5,20,77,47,9,4,8,9,5,0,0,23.0,,,0,0,0,19,1,0,0,1,0,1,0.95,-0.264,0.26,-0.04%,-4.7,1t start tie,5t --- 0 out d7,,COL,2.0,L,2,9,,
1,2,128,2016-08-26,COL,WSN,GS-6,L(0-2),5,6.0,6,4,3,4,3,2,0,8.1,27,95,59,18,6,9,11,3,1,0,45.0,,,0,0,0,23,2,0,0,1,0,0,0.92,-0.193,0.1,-0.01%,-0.94,1b start tie,6b 3 out d2,,WSN,1.6666666666666667,L,5,8,,
2,3,133,2016-08-31,COL,LAD,GS-5,,4,5.0,3,2,2,3,0,1,0,6.6,21,81,43,12,0,8,10,4,1,0,50.0,,,0,0,0,18,1,0,0,0,0,0,0.72,0.067,0.19,0.01%,0.87,1t start tie,5t 3 out a4,2.0,COL,1.2,L,8,10,,
3,4,140,2016-09-08,COL,SDP,GS-3,L(0-3),7,2.2,6,7,0,2,3,1,0,5.6,17,84,52,11,5,5,7,3,1,0,33.0,,,1,0,0,14,0,0,0,0,0,1,1.02,-0.327,0.09,-0.02%,-5.81,1b start tie,3b 1-- 2 out d7,,SDP,3.636363636363636,L,1,14,,
4,5,146,2016-09-14,COL,ARI,GS-5,L(0-4),5,4.2,8,7,4,2,5,2,0,6.04,24,89,58,21,9,8,9,7,0,0,29.0,,,0,0,0,22,3,0,0,1,0,0,0.74,-0.26,0.01,0.00%,-3.68,1b start a 1,5b -2- 2 out d5,,ARI,2.380952380952381,L,6,11,,
5,6,154,2016-09-23,COL,LAD,5-6,,8,2.0,2,0,0,1,2,0,0,5.55,8,27,18,5,2,2,3,2,0,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,0.33,0.04,0.0,0.00%,0.96,5b --- 0 out d4,6b 3 out d2,,LAD,1.5,L,2,5,,
6,7,157,2016-09-27,COL,SFG,6-7,,3,2.0,3,1,1,2,0,0,0,5.47,10,29,17,5,0,6,2,2,0,0,,0.0,0.0,0,0,0,8,1,0,0,1,0,0,0.09,-0.001,0.0,0.00%,-0.05,6b --- 0 out d5,7b 3 out d6,,SFG,2.5,L,3,12,,
7,8,161,2016-10-01,COL,MIL,GS-5,,3,5.0,2,1,1,2,7,0,0,4.88,20,74,48,14,11,9,2,0,0,0,64.0,,,0,0,0,18,0,0,1,0,0,0,1.15,0.157,0.0,0.00%,1.87,1t start tie,5t 3 out d1,,COL,0.8,L,3,4,,
8,9,34,2017-05-09,COL,CHC,8-GF,,99,1.1,1,1,1,0,2,1,0,6.75,5,18,11,2,3,1,2,0,1,0,,2.0,0.0,0,0,0,5,0,0,0,0,0,0,0.02,0.0,0.02,0.00%,0.17,8t 1-3 2 out d7,9t end d 7,2.0,COL,0.9090909090909092,L,1,8,,
9,10,36,2017-05-11,COL,LAD,GS-6,W(1-0),1,5.1,6,3,3,2,8,1,0,5.4,24,86,58,13,14,3,11,4,2,0,50.0,,,0,0,0,22,1,1,0,0,0,0,0.42,0.132,0.66,0.13%,0.61,1t start tie,6t --3 1 out a8,,COL,1.5686274509803924,W,10,7,,
10,11,46,2017-05-22,COL,PHI,GS-7,W(2-0),10,7.0,3,1,1,0,7,0,0,3.29,24,99,65,17,10,4,13,7,1,0,74.0,,,0,0,0,24,2,0,0,0,0,0,0.84,0.293,1.05,0.22%,2.55,1b start tie,7b 3 out a3,,PHI,0.42857142857142855,W,8,1,,
11,12,59,2017-06-04,COL,SDP,GS-7,W(3-0),12,7.0,3,1,1,0,9,1,0,2.61,24,89,62,20,11,6,9,2,1,0,76.0,,,0,0,0,23,0,0,0,0,0,0,0.98,0.325,1.21,0.24%,2.44,1b start tie,7b 3 out a2,,SDP,0.42857142857142855,W,3,1,,
12,13,64,2017-06-10,COL,CHC,GS-7,W(4-0),5,6.1,4,1,1,1,8,0,1,2.33,25,94,65,20,12,5,10,4,0,0,68.0,,,0,0,0,23,0,0,0,0,0,0,0.88,0.21600000000000003,0.98,0.14%,1.78,1b start a 2,7b 12- 1 out a3,,CHC,0.819672131147541,W,9,1,,
13,14,69,2017-06-15,COL,SFG,GS-5,,4,5.0,7,1,1,3,2,0,0,2.25,25,103,64,19,5,10,10,2,2,0,48.0,,,0,0,0,22,1,0,0,0,0,0,0.69,0.08199999999999999,0.79,0.06%,2.02,1t start tie,5t 3 out a7,,COL,2.0,W,10,9,,
14,15,74,2017-06-21,COL,ARI,GS-4,L(4-1),5,3.2,8,9,9,2,2,0,0,4.29,21,68,45,15,5,10,7,6,0,0,9.0,,,0,0,0,19,4,0,1,0,0,0,1.04,-0.379,1.41,-0.31%,-5.15,1t start tie,4t 1-3 2 out d6,,COL,3.125,L,5,16,,
15,16,80,2017-06-27,COL,SFG,GS-7,,5,6.2,6,2,2,3,6,0,0,4.04,29,97,66,22,6,9,11,6,1,0,57.0,,,0,0,0,24,0,0,0,0,1,0,1.16,0.091,1.18,0.06%,1.11,1b start tie,7b 12- 2 out a1,,SFG,1.4516129032258065,L,3,4,,
16,17,85,2017-07-03,COL,CIN,GS-7,W(5-1),5,7.0,4,3,3,3,4,2,0,4.01,27,90,53,15,6,10,10,1,2,0,58.0,,,0,0,0,23,0,0,0,1,1,0,1.07,0.132,1.04,0.08%,1.23,1t start tie,7t 3 out a1,,COL,1.0,W,5,3,,
17,18,90,2017-07-08,COL,CHW,GS-7,,4,7.0,7,4,4,2,2,0,1,4.15,29,94,56,21,1,10,14,10,0,0,47.0,,,0,0,0,25,0,3,0,0,1,0,0.81,0.006,0.73,0.00%,0.23,1t start tie,7t 3 out d1,,COL,1.2857142857142858,L,4,5,,
18,19,94,2017-07-16,COL,NYM,GS-6,W(6-1),7,6.0,7,4,4,1,3,2,1,4.33,26,91,60,15,7,2,19,6,1,0,44.0,,,0,0,0,23,1,0,0,1,1,0,0.43,0.054000000000000006,0.41,0.03%,-1.09,1b start a 4,6b 3 out a5,,NYM,1.3333333333333333,W,13,4,,
19,20,98,2017-07-21,COL,PIT,GS-4,L(6-2),4,3.0,9,7,7,4,2,0,1,5.1,22,82,48,7,4,8,7,5,1,0,11.0,,,1,0,0,17,2,1,0,1,0,0,1.26,-0.474,1.04,-0.23%,-5.69,1t start tie,4t -23 0 out d3,,COL,4.333333333333333,L,5,13,,
20,21,103,2017-07-26,COL,STL,GS-4,L(6-3),4,4.0,7,7,6,3,3,1,0,5.58,21,88,54,17,6,7,8,4,3,0,22.0,,,0,0,0,17,1,0,0,0,1,0,1.34,-0.5720000000000001,1.08,-0.28%,-4.97,1b start a 2,4b 3 out d3,,STL,2.5,L,5,10,,
21,22,107,2017-08-01,COL,NYM,GS-6,,5,6.0,5,2,2,3,5,0,0,5.38,25,101,61,15,8,12,5,3,0,0,56.0,,,0,0,0,22,3,0,0,1,0,0,0.91,0.11599999999999999,0.62,0.05%,1.63,1t start tie,6t 3 out d2,,COL,1.3333333333333333,W,5,4,,
22,23,112,2017-08-06,COL,PHI,GS-7,,4,7.0,4,1,1,1,8,1,0,5.03,25,96,63,19,12,9,7,3,1,0,72.0,,,0,0,0,24,2,0,0,1,0,0,1.0,0.38799999999999996,0.48,0.11%,3.23,1t start tie,7t 3 out tie,,COL,0.7142857142857143,L,2,3,,
23,24,116,2017-08-12,COL,MIA,GS-5,L(6-4),5,5.0,7,4,4,3,1,1,0,5.15,25,87,52,16,1,13,8,4,0,0,35.0,,,0,0,0,21,2,0,0,0,0,0,1.25,-0.221,0.68,-0.07%,-1.67,1b start a 1,5b 3 out d2,,MIA,2.0,L,3,4,,
24,25,121,2017-08-17,COL,ATL,GS-5,L(6-5),4,4.1,6,4,4,2,1,4,0,5.3,21,63,41,11,4,7,11,4,1,0,34.0,,,1,0,0,19,1,1,0,0,0,0,1.0,-0.177,0.61,-0.06%,-1.3,1t start tie,5t --- 1 out d2,,COL,1.951219512195122,L,4,10,,
25,26,139,2017-09-06,COL,SFG,6-7,,19,2.0,4,3,3,1,2,1,0,5.48,11,35,21,8,2,1,7,3,2,0,,0.0,0.0,0,0,0,10,1,0,0,0,0,0,0.25,-0.063,0.28,-0.04%,-1.79,6t --- 0 out d4,7t 3 out d7,,COL,2.5,L,3,11,,
26,27,146,2017-09-13,COL,ARI,5-6,,6,2.0,1,1,1,1,2,0,0,5.46,8,34,22,5,6,2,3,1,0,0,,0.0,0.0,0,0,0,7,1,0,0,0,0,0,0.24,-0.01,0.22,-0.01%,0.12,5b --- 0 out d4,6b 3 out d4,,ARI,1.0,L,2,8,,
27,28,149,2017-09-16,COL,SDP,9-GF,,2,1.0,0,0,0,0,2,0,0,5.4,3,13,8,2,3,0,1,0,1,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.6,9t --- 0 out a16,9t end a16,,COL,0.0,W,16,0,,
28,29,153,2017-09-21,COL,SDP,8-GF(8),,4,1.0,0,0,0,1,2,0,0,5.34,4,17,11,3,5,0,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.13,0.006,0.23,0.01%,0.49,8b --- 0 out d3,8b end d 3,,SDP,1.0,L,0,3,,
29,30,159,2017-09-27,COL,MIA,9-9,,5,0.0,4,4,4,0,0,0,0,5.71,4,12,6,0,1,0,4,3,0,0,,0.0,0.0,0,0,0,4,4,0,0,0,0,0,0.01,-0.003,0.03,0.00%,-3.64,9t --- 0 out a10,9t -2- 0 out a7,,COL,inf,W,15,9,,
30,31,162,2017-10-01,COL,LAD,4-5,,3,1.2,3,3,3,4,1,0,0,5.89,12,53,28,9,1,3,4,2,0,0,,0.0,0.0,0,0,0,8,1,0,0,0,0,0,0.81,-0.115,0.0,0.00%,-1.63,4t --- 0 out d2,5t 123 2 out d4,,COL,5.833333333333334,L,3,6,,
31,32,64,2018-06-09,COL,ARI,5-7,,99,2.2,2,1,1,1,2,0,0,3.38,10,39,24,8,5,6,1,1,0,0,,0.0,0.0,0,0,0,9,0,0,0,1,0,0,1.17,0.177,1.63,0.15%,1.44,5t --- 0 out a2,7t 1-- 2 out a2,,COL,1.3636363636363635,L,7,12,6.2,11.0
32,33,68,2018-06-14,COL,PHI,7-7,,4,0.2,1,0,0,1,0,0,0,2.7,3,18,11,4,1,1,1,1,0,0,,2.0,1.0,0,0,0,2,0,0,0,1,0,0,0.21,-0.003,0.2,0.00%,0.18,7b 1-3 1 out d4,7b 3 out d5,,PHI,10.0,L,3,9,0.3,2.0
33,34,72,2018-06-18,COL,NYM,9-9,,3,0.1,2,5,5,3,0,0,0,14.73,6,20,10,0,2,2,1,1,0,0,,0.0,0.0,0,0,0,3,0,0,1,0,0,0,0.1,-0.016,0.09,-0.01%,-3.08,9t --- 0 out d4,9t 123 1 out d6,,COL,50.0,L,2,12,-12.25,-14.0
34,35,75,2018-06-21,COL,NYM,7-7,H(1),2,0.2,2,0,0,0,0,0,0,12.46,3,15,9,2,1,1,2,2,0,0,,0.0,0.0,0,0,0,3,0,0,0,1,0,0,1.02,0.03,0.92,0.02%,0.31,7t --- 0 out a3,7t 1-- 2 out a3,,COL,10.0,W,6,4,0.3,2.0
35,36,77,2018-06-23,COL,MIA,9-GF,,1,1.0,0,0,0,1,1,0,0,10.13,4,12,7,1,2,0,2,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.07,0.005,0.07,0.00%,0.57,9t --- 0 out d4,9t end d 4,,COL,1.0,L,2,6,3.65,6.0
36,37,94,2018-07-13,COL,SEA,GS-4,,19,3.1,8,3,3,1,2,0,0,9.35,18,77,49,13,3,8,7,5,1,0,33.0,,,0,1,0,17,1,1,0,0,0,0,1.15,-0.133,1.36,-0.09%,-1.32,1t start tie,4t 1-- 1 out a1,,COL,2.9032258064516134,W,10,7,0.1,7.0
