,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,53,2013-05-30,SLN,KCR,GS-7,,99,7.0,2,1,1,0,6,0,0,1.29,23,93,67,18,12,10,7,2,1,0,75.0,,,1,0,0,23,1,0,0,0,0,0,0.94,0.312,1.06,0.21%,2.13,1t start tie,7t 3 out a1,,STL,0.2857142857142857,L,2,4,,
1,2,58,2013-06-04,SLN,ARI,GS-5,,4,4.2,10,6,6,1,4,1,0,5.4,25,89,58,16,7,8,12,4,3,0,23.0,,,0,0,0,24,3,0,0,0,0,0,1.01,-0.47600000000000003,1.14,-0.32%,-4.17,1t start tie,5t 12- 2 out d3,,STL,2.619047619047619,L,6,7,,
2,3,64,2013-06-11,SLN,NYM,GS-6,W(1-0),6,6.0,5,2,2,3,4,1,0,4.58,25,102,62,19,7,8,10,3,0,0,55.0,,,0,0,0,21,0,0,0,1,1,0,0.84,-0.021,0.93,-0.01%,0.5,1b start tie,6b 3 out a4,,NYM,1.3333333333333333,W,9,2,,
3,4,116,2013-08-10,SLN,CHC,GS-5,,59,5.0,5,2,2,3,4,1,0,4.37,23,99,61,20,9,5,11,5,3,0,50.0,,,0,0,0,19,0,1,0,0,1,0,1.16,0.016,1.18,0.01%,0.24,1t start tie,5t 3 out a1,,STL,1.6,L,5,6,,
4,5,119,2013-08-14,SLN,PIT,7-8,,3,2.0,0,0,0,0,4,0,0,4.01,6,22,19,4,9,1,1,1,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.05,0.008,0.08,0.01%,0.9,7t --- 0 out d5,8t 3 out d5,,STL,0.0,L,1,5,,
5,6,122,2013-08-17,SLN,CHC,9-GF,,2,1.0,0,0,0,0,3,0,0,3.86,3,20,14,2,5,0,0,0,0,0,,1.0,0.0,0,0,0,3,0,0,0,0,0,0,0.48,0.034,0.53,0.02%,0.82,9b 1-- 0 out a4,9b end a 4,,CHC,0.0,W,4,0,,
6,7,124,2013-08-19,SLN,MIL,7-7,BW(2-0),1,1.0,4,3,3,0,1,1,0,4.73,7,30,18,5,2,4,2,2,0,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,1.32,-0.562,1.65,-0.42%,-2.54,7b --- 0 out a2,7b 3 out d1,,MIL,4.0,W,8,5,,
7,8,127,2013-08-22,SLN,ATL,8-8,,2,1.0,1,0,0,0,1,0,0,4.55,4,15,7,1,2,1,2,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.42,0.019,0.53,0.02%,0.45,8t --- 0 out a4,8t 3 out a4,,STL,1.0,W,6,2,,
8,9,130,2013-08-25,SLN,ATL,8-GF,,2,1.2,0,0,0,1,3,0,0,4.3,6,29,18,3,6,0,2,0,0,0,,1.0,1.0,0,0,0,4,0,0,0,0,1,0,0.23,-0.013000000000000001,0.28,-0.01%,0.08,8t -2- 1 out d3,9t end d 3,,STL,0.8333333333333334,L,2,5,,
9,10,133,2013-08-28,SLN,CIN,3-6,,2,4.0,3,0,0,1,7,0,0,3.78,16,65,45,9,12,4,4,2,1,0,,0.0,0.0,0,0,0,15,1,0,0,0,0,0,0.02,0.004,0.02,0.00%,1.79,3t --- 0 out d9,6t 3 out d9,,STL,1.0,L,0,10,,
