,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,35,2005-05-11,SDN,CIN,GS-6,W(1-0),99,6.0,4,2,2,3,5,1,2,3.0,26,108,61,17,11,4,12,5,4,0,58.0,,,0,0,0,21,1,0,0,1,0,0,1.06,0.11599999999999999,1.17,0.08%,1.04,1b start a 1,6b 3 out a3,,CIN,1.1666666666666667,W,7,2
1,2,39,2005-05-16,SDN,ATL,GS-7,,4,7.0,7,3,3,2,6,0,0,3.46,29,102,69,18,8,12,9,5,2,0,55.0,,,0,0,0,26,3,0,0,0,0,0,0.8,-0.040999999999999995,1.06,-0.03%,0.23,1t start tie,7t 3 out d1,,SDP,1.2857142857142858,W,5,3
2,3,44,2005-05-22,SDN,SEA,GS-6,L(1-1),5,5.2,7,4,4,3,3,0,0,4.34,27,98,58,17,6,13,8,3,2,0,39.0,,,0,0,0,24,3,1,0,0,0,0,0.62,-0.15,0.81,-0.12%,-1.43,1b start tie,6b 12- 2 out d4,,SEA,1.9230769230769231,L,0,5
3,4,49,2005-05-28,SDN,SFG,GS-6,,5,6.0,6,2,2,2,2,1,0,4.01,24,86,56,21,6,7,13,5,4,0,52.0,,,1,0,0,22,1,0,0,2,0,0,0.95,0.053,1.43,0.05%,1.07,1b start tie,6b 3 out d1,,SFG,1.3333333333333333,W,5,3
4,5,54,2005-06-02,SDN,CHC,GS-6,L(1-2),4,5.0,7,4,4,2,1,0,0,4.55,23,93,57,18,3,7,13,3,0,0,36.0,,,0,0,0,21,2,0,0,1,0,0,0.91,-0.16,1.15,-0.12%,-2.04,1t start tie,6t 1-3 0 out d3,,SDP,1.8,L,0,5
5,6,62,2005-06-11,SDN,CHW,GS-7,,8,7.0,3,1,1,0,7,0,0,3.93,24,92,65,18,14,9,8,2,3,0,74.0,,,0,0,0,24,1,0,0,0,0,0,0.76,0.22699999999999998,1.07,0.19%,2.23,1t start tie,7t 3 out d1,,SDP,0.42857142857142855,W,2,1
6,7,67,2005-06-17,SDN,MIN,GS-6,,5,5.0,7,3,3,3,2,1,0,4.1,24,99,57,11,6,9,10,4,2,0,40.0,,,0,0,0,21,1,0,0,1,0,0,1.25,-0.045,1.73,-0.04%,-0.7,1b start tie,6b 1-- 0 out a1,,MIN,2.0,L,4,5
7,8,72,2005-06-22,SDN,LAD,GS-6,L(1-3),4,5.0,6,4,4,1,3,1,0,4.44,22,91,59,9,9,10,8,2,0,0,41.0,,,0,0,0,21,1,0,0,0,0,0,1.17,-0.159,1.88,-0.15%,-1.07,1t start tie,6t 1-- 0 out tie,,SDP,1.4,L,4,6
8,9,77,2005-06-27,SDN,LAD,GS-6,L(1-4),4,6.0,9,5,5,3,4,1,0,4.78,27,90,54,18,5,12,8,4,1,0,35.0,,,0,1,0,24,3,0,0,2,0,0,1.14,-0.26,1.9,-0.26%,-2.02,1b start a 1,6b 3 out d1,,LAD,2.0,L,4,5
9,10,82,2005-07-03,SDN,SFG,GS-6,W(2-4),5,5.2,8,5,3,1,4,0,0,4.78,27,93,57,16,8,6,16,8,1,0,40.0,,,0,0,0,26,5,0,0,0,0,1,0.66,-0.106,1.01,-0.10%,-2.54,1t start tie,6t -2- 2 out a2,,SDP,1.7307692307692306,W,9,6
10,11,87,2005-07-08,SDN,COL,GS-7,W(3-4),4,7.0,5,2,2,2,5,1,0,4.55,28,110,76,21,9,5,16,0,6,0,62.0,,,0,1,0,26,1,0,0,0,0,1,0.62,0.113,0.85,0.09%,1.98,1b start tie,7b 3 out a8,,COL,1.0,W,12,2
11,12,93,2005-07-17,SDN,ARI,GS-6,L(3-5),8,6.0,7,2,2,2,2,1,0,4.42,26,98,57,20,3,7,15,5,3,0,50.0,,,0,0,0,24,1,0,0,1,0,0,1.05,0.049,1.71,0.05%,0.77,1t start tie,6t 3 out d1,,SDP,1.5,L,1,6
12,13,97,2005-07-22,SDN,PHI,GS-6,,4,5.1,6,6,6,3,1,1,0,4.81,25,95,57,18,6,11,10,1,4,0,30.0,,,0,0,0,22,2,0,0,1,0,1,0.93,-0.292,1.28,-0.24%,-2.25,1b start tie,6b -23 1 out d1,,PHI,1.7647058823529411,L,6,8
13,14,102,2005-07-28,SDN,STL,GS-4,L(3-6),5,3.1,9,7,7,2,2,2,0,5.4,19,72,44,13,3,3,12,7,1,0,14.0,,,0,0,0,16,2,0,0,0,0,0,0.79,-0.39299999999999996,1.23,-0.37%,-4.03,1t start tie,4t 12- 1 out d2,,SDP,3.548387096774193,L,3,11
14,15,105,2005-07-31,SDN,CIN,8-8,,2,1.0,1,0,0,0,2,0,0,5.33,4,21,11,2,3,1,1,0,1,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.01,0.001,0.02,0.00%,0.46,8t --- 0 out d7,8t 3 out d7,,SDP,1.0,L,1,7
15,16,125,2006-08-21,SDN,LAD,GS-6,W(1-0),99,6.0,3,2,1,1,2,0,0,1.5,21,66,42,10,4,12,6,2,0,0,61.0,,,0,1,0,20,0,0,0,0,0,0,0.96,0.08199999999999999,1.99,0.10%,0.95,1t start tie,6t 3 out tie,,SDP,0.6666666666666666,W,4,2
16,17,104,2007-07-29,SDN,HOU,GS-4,,99,3.2,4,7,7,3,3,3,0,17.18,18,89,56,16,9,2,10,1,1,0,25.0,,,0,0,0,15,0,0,0,0,0,0,0.07,-0.021,0.11,-0.02%,-3.35,1b start a11,4b 12- 2 out a7,,HOU,2.1875,W,18,11
17,18,129,2007-08-26,SDN,PHI,GS-4,L(0-1),27,4.0,11,11,11,3,3,2,1,21.13,27,93,53,13,7,7,13,3,1,0,-4.0,,,0,0,0,23,1,0,0,0,0,0,0.66,-0.379,1.69,-0.58%,-8.81,1b start tie,4b 3 out d10,,PHI,3.5,L,2,14
18,19,87,2009-07-11,SDN,SFG,GS-7,L(0-1),99,7.0,4,2,2,1,7,1,0,2.57,26,97,68,13,17,6,12,5,0,0,67.0,,,0,0,0,25,1,0,1,0,0,0,0.7,0.048,0.02,0.00%,1.56,1b start tie,7b 3 out d2,,SFG,0.7142857142857143,L,1,2
19,20,93,2009-07-20,SDN,FLA,GS-6,,8,6.0,3,1,1,2,4,1,0,2.08,22,94,61,22,9,8,8,3,1,0,64.0,,,0,0,0,20,0,0,0,1,0,0,0.82,0.16899999999999998,0.0,0.00%,1.68,1t start tie,6t 3 out d1,,SDP,0.8333333333333334,L,2,3
20,21,98,2009-07-25,SDN,WSN,GS-1,L(0-2),4,1.0,3,2,2,0,1,1,0,3.21,6,17,13,3,3,2,3,0,0,0,40.0,,,0,0,0,6,0,1,0,0,0,0,0.83,-0.155,0.0,0.00%,-1.51,1b start tie,1b 3 out d2,,WSN,3.0,L,1,13
21,22,103,2009-07-30,SDN,CIN,GS-7,W(1-2),4,7.0,7,1,1,2,4,0,0,2.57,28,104,63,18,3,6,16,7,3,0,61.0,,,1,0,0,26,2,0,0,2,0,0,0.96,0.16699999999999998,0.0,0.00%,2.49,1b start a 1,7b 3 out a6,,CIN,1.2857142857142858,W,7,4
22,23,108,2009-08-04,SDN,ATL,GS-5,L(1-3),4,5.0,8,3,3,2,2,1,0,3.12,23,92,59,20,6,10,9,3,0,0,39.0,,,0,0,0,21,0,0,0,2,0,0,1.23,-0.158,0.0,0.00%,-0.76,1t start tie,5t 3 out d1,,SDP,2.0,L,2,9
23,24,113,2009-08-09,SDN,NYM,GS-5,L(1-4),4,5.0,5,1,1,2,6,0,0,2.9,22,96,61,16,9,7,7,3,1,0,57.0,,,0,0,0,20,0,0,0,0,0,0,0.91,0.11599999999999999,0.0,0.00%,1.24,1t start tie,5t 3 out d1,,SDP,1.4,L,1,5
24,25,118,2009-08-15,SDN,STL,GS-5,L(1-5),5,5.0,7,4,4,3,7,1,0,3.5,25,108,64,15,17,7,8,4,0,0,41.0,,,0,0,0,22,3,0,0,0,0,0,0.87,-0.221,0.0,0.00%,-1.56,1b start a 1,5b 3 out d2,,STL,2.0,L,4,7
