,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,114,2019-08-09,DET,KCR,9-9,,99,0.2,3,1,1,0,0,1,0,13.5,5,16,9,2,1,2,3,3,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.63,-0.019,0.0,0.00%,-0.91,-2.3,-1.0,9t --- 0 out a4,9t 12- 2 out a3,,DET,15.0,W,5,2
1,2,115,2019-08-10,DET,KCR,9-GF,,0,1.0,1,2,2,2,2,0,0,16.2,6,25,12,5,4,1,1,0,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.03,-0.006,0.0,0.00%,-1.44,0.45,3.0,9t --- 0 out d5,9t end d 7,,DET,3.0,L,0,7
2,3,135,2019-09-01,DET,MIN,7-8,,21,1.2,3,2,2,0,2,0,1,13.5,9,34,23,7,2,2,4,3,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,0.33,-0.043,0.0,0.00%,-1.34,1.35,5.0,7t --- 0 out d4,8t 12- 2 out d5,,DET,2.5,L,3,8
3,4,138,2019-09-04,DET,KCR,6-7,,2,0.2,1,0,0,1,1,0,0,11.25,4,16,7,2,2,0,2,1,1,0,,1,0,0,0,0,3,0,0,0,0,0,0,0.6,-0.001,0.0,0.00%,-0.16,2.3,5.0,6b 1-- 2 out d2,7b 12- 1 out d2,,KCR,10.0,L,4,5
4,5,140,2019-09-06,DET,OAK,10-10,W(1-0),1,0.2,0,0,0,0,1,0,0,9.64,2,7,6,1,3,0,1,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,2.64,0.138,0.0,0.00%,0.55,7.5,17.0,10b 1-- 1 out tie,10b 3 out tie,,OAK,0.0,W,5,4
5,6,143,2019-09-10,DET,NYY,7-7,BS(1),3,0.2,2,2,2,0,1,1,0,11.81,4,21,14,5,1,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.02,-0.23199999999999998,0.0,0.00%,-1.56,-1.7,-1.0,7t --- 0 out a2,7t --- 2 out tie,,DET,10.0,W,12,11
6,7,145,2019-09-12,DET,NYY,9-GF,,1,1.0,1,0,0,0,0,0,0,9.95,3,16,10,3,3,1,2,1,0,0,,1,0,0,0,0,3,0,0,0,1,0,0,0.18,0.008,0.0,0.00%,0.96,1.65,3.0,9t 1-- 0 out d4,9t end d 4,2.0,DET,1.0,L,4,6
7,8,147,2019-09-14,DET,BAL,12-GF(12),W(2-0),1,0.1,0,0,0,0,0,0,0,9.45,1,3,3,1,1,0,1,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,1.39,0.037000000000000005,0.0,0.00%,0.47,4.75,13.0,12t 12- 2 out d1,12t end d 1,,DET,0.0,W,8,4
8,9,150,2019-09-17,DET,CLE,4-6,,2,2.1,0,0,0,1,4,0,0,7.0,8,36,23,9,4,0,3,1,0,0,,3,1,0,0,0,7,0,0,0,0,0,0,0.33,0.011000000000000001,0.0,0.00%,0.97,12.65,19.0,4b 123 2 out d4,6b 3 out d4,,CLE,0.4761904761904762,L,2,7
9,10,153,2019-09-20,DET,CHW,6-6,,2,1.0,2,0,0,0,1,0,0,6.3,5,24,13,4,3,2,2,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.04,0.002,0.0,0.00%,0.56,3.05,6.0,6t --- 0 out d8,6t 3 out d8,,DET,2.0,L,1,10
10,11,155,2019-09-22,DET,CHW,6-7,H(1),1,1.2,1,0,0,0,3,0,0,5.4,6,24,18,5,4,2,1,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,1.36,0.11199999999999999,0.0,0.00%,0.87,9.15,14.0,6t --- 0 out a2,7t 1-- 2 out a2,,DET,0.8333333333333334,W,6,3
11,12,157,2019-09-25,DET,MIN,8-8,,2,0.1,2,2,2,0,1,1,0,6.75,3,12,10,1,1,1,1,1,0,0,,1,1,0,0,0,3,0,0,0,0,0,0,0.82,-0.161,0.0,0.00%,-2.13,-2.45,-2.0,8t --3 1 out d1,8t --- 2 out d4,,DET,20.0,L,1,5
12,13,161,2019-09-29,DET,CHW,7-7,,3,1.0,0,0,0,0,3,0,0,6.23,3,17,12,3,2,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.18,0.013999999999999999,0.0,0.00%,0.54,8.25,12.0,7b --- 0 out d3,7b 3 out d3,,CHW,0.0,L,3,5
