,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,71,2016-06-22,ATL,MIA,8-GF(8),,99,1.0,1,0,0,0,0,0,0,0.0,4,16,8,2,1,4,0,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.07,0.006,0.0,0.00%,0.46,8b --- 0 out d3,8b end d 3,,MIA,1.0,L,0,3
1,2,76,2016-06-27,ATL,CLE,3-7,L(0-1),4,4.0,6,4,4,1,3,1,0,7.2,18,58,36,9,1,4,10,5,0,0,,1.0,0.0,0,0,1,17,1,0,0,0,0,0,0.81,-0.221,0.01,0.00%,-2.02,3t 1-- 0 out d1,7t 1-3 0 out d2,,ATL,1.75,L,3,8
2,3,79,2016-06-30,ATL,MIA,4-6,,2,2.1,2,0,0,3,2,0,0,4.91,12,46,23,4,2,6,2,2,0,0,,0.0,0.0,0,0,0,9,0,0,0,0,0,0,1.28,0.099,0.01,0.00%,0.95,4t --- 0 out d1,6t 1-- 1 out d1,,ATL,2.380952380952381,W,8,5
3,4,82,2016-07-03,ATL,MIA,8-GF,,2,2.0,3,2,2,2,1,1,0,5.79,11,43,22,8,2,4,4,4,0,0,,0.0,0.0,0,0,0,8,0,1,0,0,1,0,0.09,-0.033,0.0,0.00%,-1.03,8t --- 0 out d3,9t end d 5,,ATL,2.5,L,2,5
4,5,85,2016-07-06,ATL,PHI,GS-5,,2,4.2,4,1,1,1,1,0,0,4.5,18,64,38,5,5,12,4,2,1,0,52.0,,,1,0,0,17,0,0,0,0,0,0,1.32,0.24,0.0,0.00%,2.1,1b start tie,5b --3 2 out a1,,PHI,1.1904761904761905,L,3,4
5,6,94,2016-07-19,ATL,CIN,GS-6,,12,6.0,4,2,2,4,2,1,1,4.05,26,107,58,10,8,11,8,4,1,0,54.0,,,0,0,0,21,2,0,0,1,0,0,1.12,0.154,0.0,0.00%,1.0,1b start tie,6b 3 out tie,,CIN,1.3333333333333333,W,5,4
6,7,99,2016-07-24,ATL,COL,GS-4,L(0-2),4,3.1,8,7,7,5,2,3,0,6.17,23,87,45,12,3,4,12,6,1,0,13.0,,,1,0,0,18,3,0,0,0,0,0,0.62,-0.307,0.0,0.00%,-5.01,1b start tie,4b --- 1 out d7,,COL,4.193548387096774,L,2,7
7,8,103,2016-07-29,ATL,PHI,GS-6,W(1-2),4,6.0,4,1,0,4,4,0,0,4.91,26,90,51,11,8,9,9,5,1,0,62.0,,,0,0,0,21,1,0,1,0,0,0,1.2,0.23800000000000002,0.0,0.00%,1.91,1t start tie,6t 3 out a1,,ATL,1.3333333333333333,W,2,1
8,9,108,2016-08-04,ATL,PIT,GS-6,,5,6.0,3,1,1,4,2,0,0,4.33,24,105,57,14,5,9,9,5,0,0,60.0,,,0,0,0,19,1,0,0,2,0,1,1.38,0.22699999999999998,0.0,0.00%,1.91,1t start tie,6t 3 out tie,,ATL,1.1666666666666667,W,5,2
9,10,113,2016-08-09,ATL,MIL,GS-6,W(2-2),4,6.0,3,1,1,3,3,1,0,3.92,21,77,45,12,9,11,4,2,1,0,62.0,,,0,1,0,18,1,0,0,2,0,0,0.94,0.171,0.0,0.00%,2.03,1b start tie,6b 3 out d1,,MIL,1.0,W,2,1
10,11,118,2016-08-14,ATL,WSN,GS-5,L(2-3),4,4.2,6,7,7,3,1,1,0,4.89,23,84,48,13,2,9,10,5,1,0,22.0,,,0,0,0,17,2,0,0,0,2,0,0.73,-0.29600000000000004,0.0,0.00%,-4.56,1b start tie,5b --- 2 out d6,,WSN,2.142857142857143,L,1,9
11,12,123,2016-08-20,ATL,WSN,GS-4,L(2-4),5,3.1,8,9,9,2,3,3,0,6.2,20,76,45,15,4,6,9,7,0,0,9.0,,,1,0,0,18,0,0,0,0,0,0,1.03,-0.628,0.0,0.00%,-6.57,1t start tie,4t 1-- 1 out d5,,ATL,3.2258064516129035,L,9,11
12,13,156,2016-09-27,ATL,PHI,5-6,,37,2.0,2,0,0,1,2,0,0,5.96,8,36,22,8,3,2,3,1,1,0,,0.0,0.0,0,0,0,7,0,0,0,1,0,0,0.17,0.019,0.0,0.00%,0.97,5t --- 0 out d5,6t 3 out d5,,ATL,1.5,W,7,6
13,14,159,2016-09-30,ATL,DET,8-8,,2,0.2,1,0,0,0,0,0,0,5.88,3,8,5,1,0,0,3,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.06,0.002,0.0,0.00%,0.26,8t --- 0 out d5,8t 1-- 2 out d5,,ATL,5.0,L,2,6
