Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,5,2012-04-09,SEA,TEX,4-6,,99,3.0,2,1,1,1,3,1,0,3.00,12,44,31,6,6,6,2,1,0,0,,0,0,0,0,0,11,0,0,0,0,0,0,.34,-0.006,.44,0.00%,0.62,4b --- 0 out d2,6b 3 out d3,,TEX,1.0,L,5,11,,
2,8,2012-04-12,SEA,TEX,7-GF(8),,2,1.1,2,1,1,0,0,0,1,4.15,7,24,12,2,0,2,4,2,1,0,,1,1,0,0,0,6,1,0,0,0,0,0,.38,-0.141,.50,-0.11%,-1.08,7b --3 2 out d1,8b end d 3,,TEX,1.8181818181818181,L,3,5,,
3,12,2012-04-17,SEA,CLE,5-5,,4,0.2,1,1,1,2,0,0,0,5.40,5,26,12,5,1,1,2,1,0,0,,0,0,0,0,0,2,1,0,0,0,1,0,2.04,-0.143,2.20,-0.09%,-0.96,5t --- 0 out a1,5t 12- 2 out tie,,SEA,15.0,L,8,9,,
4,15,2012-04-20,SEA,CHW,2-5,,2,3.2,1,0,0,0,1,0,0,3.12,11,39,30,9,2,5,5,2,1,0,,0,0,0,0,0,11,0,0,0,1,0,0,.13,0.033,.13,0.02%,1.61,2t --- 1 out d6,5t 3 out d5,,SEA,0.3125,L,3,7,,
5,19,2012-04-25,SEA,DET,9-GF,,4,1.0,2,0,0,1,1,0,0,2.79,6,24,15,5,2,2,2,1,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,.02,0.001,.02,0.00%,0.52,9b --- 0 out a8,9b end a 8,,DET,3.0,W,9,1,,
6,21,2012-04-27,SEA,TOR,6-7,,1,0.2,0,0,0,0,0,0,1,2.61,3,5,4,2,0,1,1,1,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,1.60,-0.010,1.60,-0.01%,0.26,6b 12- 2 out d2,7b -2- 1 out tie,,TOR,0.0,W,9,5,,
7,26,2012-05-02,SEA,TBR,6-7,,4,0.2,1,0,0,0,0,0,0,2.45,4,15,9,2,0,4,0,0,0,0,,1,0,0,0,0,4,0,0,0,0,0,1,1.28,0.019,1.15,0.01%,0.12,6b 1-- 1 out d1,7b 1-- 0 out d1,,TBR,5.0,L,4,5,,
8,65,2012-06-14,SEA,SDP,GS-6,L(0-1),42,5.0,8,6,5,1,3,0,0,4.50,24,93,64,10,5,7,13,8,1,0,31,,,1,0,0,23,1,0,0,0,0,0,1.22,-0.210,.42,-0.04%,-3.19,1t start tie,6t -23 0 out d4,,SEA,1.8,L,2,6,,
9,70,2012-06-19,SEA,ARI,GS-4,,4,4.0,7,5,4,1,5,2,0,5.40,21,78,49,10,9,5,10,4,2,0,34,,,1,0,0,19,3,1,1,0,1,1,.96,-0.360,.24,-0.05%,-3.04,1b start tie,4b 3 out d3,,ARI,2.0,W,12,9,,
10,75,2012-06-25,SEA,OAK,GS-8,L(0-2),5,8.0,3,1,1,1,10,1,0,4.18,26,103,72,19,16,7,8,2,2,0,81,,,0,0,0,25,0,0,0,2,0,0,.71,0.266,.11,0.03%,2.64,1t start tie,8t 3 out d1,,SEA,0.5,L,0,1,,
11,80,2012-06-30,SEA,BOS,GS-3,,4,2.2,0,0,0,0,2,0,0,3.82,8,41,24,7,6,1,5,1,1,0,60,,,0,0,0,8,0,0,0,0,0,0,.69,0.137,.07,0.01%,1.27,1t start tie,3t --- 2 out tie,,SEA,0.0,W,3,2,,
12,139,2012-09-07,SEA,OAK,7-7,,68,1.0,0,0,0,0,2,0,1,3.69,4,10,7,2,4,0,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.07,0.005,.00,0.00%,0.46,7t --- 0 out d5,7t 3 out d5,,SEA,0.0,L,1,6,,
13,142,2012-09-11,SEA,TOR,GS-7,W(1-2),3,7.0,6,2,2,1,6,0,0,3.49,28,90,66,8,13,6,15,4,4,0,62,,,0,0,0,26,1,0,0,0,1,1,1.34,0.248,.00,0.00%,1.54,1b start a 2,7b 3 out a2,,TOR,1.0,W,4,3,,
