Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,98,2011-07-20,ARI,MIL,10-10,L(0-1),99,0.0,3,3,3,1,0,0,0,inf,4,23,14,2,0,1,2,2,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.58,-0.456,3.86,-0.41%,-2.98,10t --- 0 out tie,10t 12- 0 out d2,,ARI,inf,L,2,5,,
2,100,2011-07-22,ARI,COL,9-GF,,1,1.0,1,1,1,1,0,0,0,36.00,5,14,7,0,1,3,1,0,0,0,,0,0,2,0,0,4,0,0,0,0,0,0,.15,-0.014,.23,-0.01%,-0.53,9t --- 0 out d3,9t end d 4,,ARI,2.0,L,4,8,,
3,107,2011-07-30,ARI,LAD,6-6,H(1),7,0.2,1,0,0,1,1,0,0,21.60,4,16,8,3,2,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.82,0.004,2.92,0.00%,0.04,6b --- 0 out a2,6b 12- 2 out a2,,LAD,10.0,W,6,4,,
4,108,2011-07-31,ARI,LAD,8-8,,0,0.0,2,0,0,0,0,0,0,21.60,2,6,3,1,0,1,1,0,0,0,,1,1,0,0,0,2,0,0,0,0,0,0,.26,-0.025,.43,-0.03%,-1.25,8b 1-- 2 out a5,8b 1-3 2 out a4,,LAD,inf,W,6,3,,
5,138,2011-09-02,ARI,SFG,8-GF(8),,32,1.0,0,0,0,0,1,0,0,13.50,3,9,7,1,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.002,.03,0.00%,0.42,8b --- 0 out d4,8b end d 4,,SFG,0.0,L,2,6,,
6,146,2011-09-10,ARI,SDP,9-9,,7,1.0,0,0,0,0,2,0,0,9.82,3,12,10,2,2,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.21,0.016,.05,0.00%,0.47,9t --- 0 out d2,9t 3 out d2,,ARI,0.0,W,6,5,,
7,147,2011-09-11,ARI,SDP,9-GF,,0,0.1,0,0,0,1,0,0,0,9.00,2,5,1,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.89,0.017,.18,0.00%,0.22,9t 1-- 2 out d1,9t end d 1,,ARI,10.0,L,6,7,,
8,150,2011-09-14,ARI,LAD,8-8,,2,0.1,1,1,1,2,1,0,0,10.38,4,18,10,4,1,0,1,1,0,0,,0,0,1,0,0,2,0,0,0,0,0,0,.63,-0.090,.16,-0.01%,-1.90,8b --- 0 out d1,8b -23 1 out d2,,LAD,30.0,L,2,3,,
9,155,2011-09-20,ARI,PIT,9-GF,,5,1.0,1,0,0,0,1,0,0,8.44,3,13,10,2,3,1,1,1,0,0,,0,0,0,0,1,3,0,0,0,0,0,0,.26,0.016,.10,0.00%,0.47,9t --- 0 out d2,9t end d 2,,ARI,1.0,L,3,5,,
10,158,2011-09-24,ARI,SFG,7-7,,3,1.0,1,0,0,0,0,0,0,7.11,4,16,11,1,3,1,3,0,3,0,,0,0,0,0,0,4,0,0,0,0,0,0,.03,0.001,.01,0.00%,0.47,7t --- 0 out a9,7t 3 out a9,,ARI,1.0,W,15,2,,
11,161,2011-09-27,ARI,LAD,7-7,,2,0.1,1,1,1,1,0,0,0,8.10,3,15,9,3,0,0,2,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.57,-0.062,.33,-0.01%,-0.41,7t --- 0 out tie,7t 12- 1 out tie,,ARI,20.0,W,7,6,,
12,162,2011-09-28,ARI,LAD,9-GF,,0,1.0,0,0,0,1,1,0,0,7.04,4,15,10,2,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.47,9t --- 0 out d7,9t end d 7,,ARI,1.0,L,5,7,,
13,1,2012-03-28,OAK,SEA,8-8,,99,1.0,0,0,0,0,1,0,0,0.00,3,14,9,3,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.38,0.103,1.60,0.07%,0.47,8t --- 0 out tie,8t 3 out tie,,OAK,0.0,L,1,3,,
14,4,2012-04-07,OAK,SEA,7-7,,9,1.0,0,0,0,0,0,0,0,0.00,3,9,5,0,0,2,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.14,0.010,.15,0.01%,0.47,7t --- 0 out d4,7t 3 out d4,,OAK,0.0,L,7,8,,
15,7,2012-04-11,OAK,KCR,7-8,,3,1.1,0,0,0,0,0,0,0,0.00,4,16,12,3,1,2,2,0,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,1.59,0.165,1.42,0.09%,0.78,7t -2- 2 out tie,8t 3 out tie,,OAK,0.0,W,5,4,,
16,8,2012-04-13,OAK,SEA,8-8,H(1),1,1.0,0,0,0,2,0,0,0,0.00,4,23,14,4,2,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,1.75,0.045,1.99,0.03%,0.46,8b --- 0 out a3,8b 3 out a3,,SEA,2.0,W,4,0,,
