,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,39,2005-05-17,ANA,CLE,GS-4,L(0-1),99,4.0,8,6,6,3,1,2,1,13.5,23,92,53,14,5,5,13,4,3,0,20.0,,,0,0,0,19,3,1,0,0,0,0,0.74,-0.39,0.93,-0.29%,-3.97,1b start a 1,4b 3 out d4,,CLE,2.75,L,5,13,,
1,2,44,2005-05-23,ANA,CHW,SHO,W(1-1),5,9.0,5,0,0,1,7,0,0,4.15,32,115,83,24,15,13,11,3,3,0,83.0,,,0,0,0,31,1,0,0,1,0,0,0.74,0.446,0.95,0.34%,4.66,1t start tie,9t 3 out a4,,LAA,0.6666666666666666,W,4,0,,
2,3,64,2005-06-14,ANA,WSN,GS-7,,21,6.1,4,1,1,4,7,0,0,3.26,26,102,59,17,8,6,9,2,1,0,64.0,,,0,1,0,22,0,0,0,0,0,0,1.25,0.196,1.52,0.14%,2.09,1t start tie,7t 1-- 1 out a2,,LAA,1.3114754098360657,L,3,6,,
3,4,68,2005-06-19,ANA,FLA,GS-3,L(1-2),4,2.2,8,7,7,2,3,1,0,5.73,19,64,40,9,5,5,9,2,1,0,15.0,,,1,0,0,16,1,1,0,0,1,1,0.71,-0.381,0.9,-0.29%,-5.89,1t start tie,3t 12- 2 out d7,,LAA,4.545454545454545,L,5,7,,
4,5,73,2005-06-25,ANA,LAD,GS-7,W(2-2),5,6.2,7,1,1,1,7,1,0,4.71,27,111,79,18,10,8,11,2,2,0,62.0,,,1,0,0,26,2,0,0,1,0,0,1.18,0.259,1.31,0.17%,2.3,1t start tie,7t -2- 2 out a2,,LAA,1.2903225806451613,W,3,1,,
5,6,78,2005-06-30,ANA,TEX,GS-4,L(2-3),4,4.0,7,7,7,4,4,3,0,6.06,23,96,58,14,8,2,13,2,3,0,20.0,,,0,0,0,19,2,0,0,0,0,0,0.62,-0.40399999999999997,0.74,-0.29%,-4.76,1b start a 1,4b 3 out d4,,TEX,2.75,L,5,18,,
6,7,83,2005-07-05,ANA,MIN,GS-5,W(3-3),4,5.0,5,1,1,2,3,0,0,5.5,21,96,60,16,7,4,12,3,3,0,54.0,,,0,1,0,19,0,0,0,0,0,0,1.16,0.184,1.16,0.11%,1.59,1t start tie,5t 3 out tie,,LAA,1.4,W,2,1,,
7,8,88,2005-07-10,ANA,SEA,GS-4,L(3-4),4,3.0,6,5,5,3,2,1,0,6.2,18,78,46,9,8,3,10,3,4,0,26.0,,,0,0,0,15,3,0,0,0,0,0,1.23,-0.409,1.35,-0.27%,-3.45,1t start tie,4t --- 0 out d2,,LAA,3.0,L,4,7,,
8,9,93,2005-07-18,ANA,OAK,GS-7,W(4-4),7,7.0,4,2,2,3,6,0,0,5.66,28,96,64,28,9,12,7,3,0,0,64.0,,,0,0,0,25,2,0,0,0,0,0,1.3,0.079,1.61,0.06%,1.63,1t start tie,7t 3 out a3,,LAA,1.0,W,5,2,,
9,10,98,2005-07-23,ANA,NYY,GS-5,W(5-4),4,5.0,7,4,3,3,2,2,1,5.64,24,96,54,16,2,8,10,2,1,0,38.0,,,0,1,1,20,0,0,0,1,0,0,1.02,-0.11900000000000001,0.93,-0.07%,-1.41,1t start tie,5t 3 out a4,,LAA,2.0,W,8,6,,
