Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,72,2014-06-19,MIA,NYM,GS-6,L(0-1),99,6.0,4,1,1,1,3,1,0,1.50,21,91,56,14,9,8,9,5,1,0,62,,,0,0,0,20,0,0,0,2,0,0,.78,0.165,1.05,0.13%,1.65,1t start tie,6t 3 out d1,,MIA,0.8333333333333334,L,0,1,,
2,77,2014-06-24,MIA,PHI,GS-6,L(0-2),4,5.0,4,5,5,2,5,1,1,4.91,22,95,63,13,16,8,6,4,0,0,42,,,3,0,0,19,1,1,0,0,0,0,.68,-0.270,.85,-0.20%,-2.38,1b start tie,6b -2- 0 out d2,,PHI,1.2,L,4,7,,
3,82,2014-06-29,MIA,OAK,GS-6,L(0-3),4,6.0,8,4,4,0,4,1,0,5.29,24,79,53,18,4,12,8,3,2,0,44,,,0,0,0,24,0,0,0,1,0,0,1.08,-0.263,.89,-0.13%,-1.35,1t start tie,6t 3 out d3,,MIA,1.3333333333333333,L,3,4,,
4,87,2014-07-05,MIA,STL,GS-4,,5,3.2,8,5,5,3,1,2,1,6.53,23,81,44,15,1,7,11,6,0,0,23,,,0,0,0,17,1,0,0,0,0,0,1.28,-0.328,.79,-0.12%,-3.44,1b start a 1,4b 1-- 2 out d4,,STL,3.4375,W,6,5,,
5,150,2014-09-16,MIA,NYM,7-GF(8),,72,1.2,1,0,0,0,2,0,0,6.04,6,17,12,4,1,1,3,0,2,0,,0,0,0,0,0,6,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.63,7b --- 1 out d8,8b end d 8,,NYM,0.8333333333333334,L,1,9,,
6,155,2014-09-21,MIA,WSN,7-GF,,4,3.0,1,0,0,0,2,0,0,5.33,10,44,29,6,3,5,3,1,1,0,,0,0,0,0,0,10,0,0,0,0,0,0,.35,0.066,.00,0.00%,1.33,7t --- 0 out d2,9t end d 2,,MIA,0.3333333333333333,L,1,2,,
7,160,2014-09-26,MIA,WSN,GS-4,,4,4.0,6,4,4,1,3,1,1,5.83,20,72,48,12,12,5,10,7,1,0,36,,,0,0,0,18,2,1,0,0,0,0,.80,-0.270,.00,0.00%,-2.16,1b start a 1,4b 3 out d2,2,WSN,1.75,W,15,7,,
8,73,2015-06-24,LAA,HOU,GS-6,,99,6.0,4,1,1,1,5,0,0,1.50,23,83,53,11,14,6,11,6,3,0,64,,,1,0,0,22,1,0,1,1,0,1,1.28,0.173,1.64,0.13%,1.74,1t start tie,6t 3 out tie,,LAA,0.8333333333333334,W,2,1,,
9,78,2015-06-30,LAA,NYY,GS-7,W(1-0),5,7.0,2,1,1,2,7,1,0,1.38,24,95,60,21,9,7,8,4,1,0,74,,,0,0,0,22,0,0,0,2,0,0,.88,0.263,1.13,0.20%,2.20,1t start tie,7t 3 out a1,,LAA,0.5714285714285714,W,2,1,,
10,83,2015-07-07,LAA,COL,GS-8,W(2-0),6,7.1,8,2,2,0,5,1,0,1.77,29,94,65,21,5,12,12,7,2,0,59,,,0,0,0,29,0,0,0,1,0,0,.18,0.074,.25,0.06%,1.15,1b start a 3,8b 1-3 1 out a8,,COL,1.1267605633802817,W,10,2,,
11,88,2015-07-12,LAA,SEA,GS-7,W(3-0),4,7.0,5,0,0,1,6,0,0,1.32,26,93,61,13,12,8,11,5,1,0,72,,,0,0,0,25,1,0,0,0,0,0,.89,0.243,1.53,0.25%,3.23,1b start tie,7b 3 out a9,,SEA,0.8571428571428571,W,10,3,,
12,92,2015-07-20,LAA,BOS,GS-7,W(4-0),7,7.0,5,2,2,0,4,1,0,1.57,26,96,65,18,4,7,15,7,3,0,63,,,0,0,0,26,1,0,0,0,0,0,.54,0.197,.85,0.19%,1.20,1t start tie,7t 3 out a4,2,LAA,0.7142857142857143,W,7,3,,
13,98,2015-07-26,LAA,TEX,GS-6,W(5-0),5,6.0,6,2,2,1,4,0,2,1.79,26,97,63,19,11,11,8,4,2,0,55,,,0,0,0,23,2,0,0,0,0,0,1.37,0.084,2.49,0.09%,0.74,1t start tie,6t 3 out a1,,LAA,1.1666666666666667,W,13,7,,
14,103,2015-08-01,LAA,LAD,GS-6,L(5-1),5,5.1,4,2,2,2,3,0,0,1.97,22,97,63,17,9,6,11,4,1,0,53,,,0,0,0,19,0,0,0,0,1,0,1.28,0.082,2.17,0.08%,1.17,1b start tie,6b 1-- 1 out d1,,LAD,1.1764705882352942,L,1,3,,
15,108,2015-08-07,LAA,BAL,GS-6,,5,5.2,10,4,4,1,2,2,0,2.45,26,85,54,14,6,10,13,7,1,0,34,,,0,0,0,25,1,0,0,0,0,0,1.05,-0.300,1.94,-0.33%,-1.83,1t start tie,6t -23 2 out d1,,LAA,2.1153846153846154,W,8,4,,
16,113,2015-08-12,LAA,CHW,GS-6,,4,5.2,6,2,2,1,4,0,1,2.53,24,90,61,13,10,7,11,8,0,0,52,,,1,0,0,21,2,0,0,1,1,0,1.38,-0.074,2.64,-0.09%,0.22,1b start tie,6b -23 2 out d1,,CHW,1.346153846153846,L,2,3,,
17,118,2015-08-17,LAA,CHW,GS-6,,4,6.0,5,1,1,1,4,0,2,2.43,26,100,67,15,11,8,11,4,1,0,61,,,0,0,0,23,1,0,0,0,0,0,1.34,0.221,2.18,0.22%,1.74,1t start tie,6t 3 out tie,,LAA,1.0,W,2,1,,
18,123,2015-08-22,LAA,TOR,GS-4,L(5-2),4,3.1,7,8,8,3,3,1,0,3.39,19,71,42,16,3,6,7,5,0,0,14,,,0,0,0,14,1,0,0,0,1,0,.96,-0.313,1.76,-0.34%,-4.69,1t start tie,4t 123 1 out d5,,LAA,3.225806451612903,L,3,15,,
19,128,2015-08-28,LAA,CLE,GS-6,,5,6.0,6,0,0,1,3,0,0,3.11,24,88,60,18,4,9,11,6,1,0,62,,,0,0,0,23,3,0,0,1,0,0,1.41,0.382,1.95,0.32%,3.13,1b start tie,6b 3 out a1,,CLE,1.1666666666666667,L,1,3,,
20,133,2015-09-02,LAA,OAK,GS-7,W(6-2),4,7.0,7,3,3,0,6,1,0,3.18,29,95,63,20,7,5,18,7,4,0,57,,,0,0,0,29,2,0,0,0,0,1,.84,0.084,.69,0.04%,0.30,1b start a 4,7b 3 out a3,,OAK,1.0,W,9,4,,
21,138,2015-09-08,LAA,LAD,GS-6,L(6-3),5,5.0,6,5,5,3,6,1,0,3.52,24,96,62,13,6,6,9,5,1,0,38,,,0,0,0,21,2,0,0,0,0,0,1.02,-0.210,.88,-0.11%,-2.18,1t start tie,6t -23 0 out d2,,LAA,1.8,L,4,6,,
22,142,2015-09-13,LAA,HOU,GS-5,,4,5.0,6,0,0,2,4,0,1,3.32,24,94,60,16,6,6,11,5,4,0,57,,,0,0,0,21,1,0,0,0,0,0,1.52,0.258,2.84,0.29%,2.29,1t start tie,5t 3 out a2,,LAA,1.6,L,3,5,,
23,147,2015-09-19,LAA,MIN,GS-7,,5,6.0,2,2,2,2,6,0,0,3.30,21,91,60,14,11,4,9,3,2,0,64,,,0,0,0,19,0,1,0,1,0,0,1.10,0.158,1.64,0.14%,1.54,1b start tie,7b 1-- 0 out a2,1,MIN,0.6666666666666666,W,4,3,,
24,154,2015-09-26,LAA,SEA,GS-6,,6,6.0,5,2,2,2,5,1,0,3.29,24,96,58,14,9,7,10,5,2,0,57,,,0,0,0,22,1,0,0,1,0,0,1.05,0.056,2.18,0.07%,0.74,1t start tie,6t 3 out d1,,LAA,1.1666666666666667,W,3,2,,
25,159,2015-10-01,LAA,TEX,GS-5,L(6-4),4,4.1,5,4,4,5,1,0,0,3.49,21,84,41,13,3,8,7,4,2,0,33,,,1,0,0,16,3,0,0,2,0,0,1.53,-0.249,5.65,-0.55%,-2.13,1b start tie,5b -2- 1 out d3,,TEX,2.439024390243903,L,3,5,,
26,2,2016-04-05,LAA,CHC,GS-6,L(0-1),99,6.0,7,4,4,0,7,2,0,6.00,25,87,59,15,11,8,10,3,0,0,49,,,0,0,0,25,1,0,0,0,0,0,.58,-0.201,.50,-0.10%,-1.11,1t start tie,6t 3 out d4,,LAA,1.1666666666666667,L,1,6,,
27,122,2017-08-18,LAA,BAL,GS-5,,99,5.0,7,5,5,0,5,4,0,9.00,23,82,57,10,12,5,13,6,3,0,38,,,0,0,0,23,0,0,0,0,0,1,.90,-0.148,1.00,-0.10%,-2.44,1b start a 3,5b 3 out a2,,BAL,1.4,L,7,9,,
28,127,2017-08-23,LAA,TEX,GS-6,,4,5.0,8,4,4,0,4,3,0,8.10,23,86,57,13,9,9,10,5,0,0,39,,,0,0,0,21,1,0,0,0,0,0,.91,-0.356,1.14,-0.27%,-2.93,1t start tie,6t -23 0 out d1,,LAA,1.6,L,5,7,,
29,132,2017-08-28,LAA,OAK,GS-6,W(1-0),4,6.0,2,1,1,3,10,1,0,5.63,23,94,56,18,19,3,7,4,1,0,71,,,0,0,0,20,0,0,0,0,0,0,1.18,0.255,.94,0.12%,2.07,1t start tie,6t 3 out a1,,LAA,0.8333333333333334,W,3,1,,
30,137,2017-09-03,LAA,TEX,GS-4,L(1-1),5,3.1,6,5,5,4,5,3,0,6.98,19,93,55,14,10,3,7,2,1,0,29,,,0,1,1,15,0,0,0,0,0,0,1.22,-0.309,1.53,-0.23%,-2.99,1b start a 2,4b --- 1 out d3,,TEX,3.225806451612903,L,6,7,,
31,142,2017-09-09,LAA,SEA,GS-3,L(1-2),5,2.1,4,2,2,2,3,1,0,7.06,13,57,35,11,7,2,6,2,0,0,42,,,0,0,0,11,1,1,0,0,0,0,1.14,-0.124,1.34,-0.09%,-1.18,1b start tie,3b -2- 1 out d2,,SEA,2.857142857142857,L,1,8,,
32,15,2018-04-13,LAA,KCR,GS-5,,99,5.0,7,4,3,1,7,0,0,5.40,22,85,54,11,11,4,10,4,2,0,45,,,0,0,0,21,2,0,0,1,0,0,1.14,-0.242,1.38,-0.18%,-1.44,1b start tie,5b 3 out d2,,KCR,1.6,W,5,4,14.45,27.00
33,20,2018-04-20,LAA,SFG,GS-5,L(0-1),6,4.1,6,7,7,2,6,3,0,9.64,21,76,46,13,9,6,7,3,0,0,27,,,0,0,0,19,0,0,0,1,0,1,.73,-0.250,.82,-0.17%,-4.76,1t start tie,5t --- 1 out d7,,LAA,1.9512195121951221,L,1,8,2.95,10.00
34,26,2018-04-27,LAA,NYY,GS-6,,6,5.0,5,2,1,1,9,0,0,6.91,21,94,65,15,14,3,8,6,0,0,59,,,0,0,0,19,2,0,0,0,1,0,1.30,0.091,1.56,0.07%,1.12,1t start tie,6t 1-- 0 out tie,,LAA,1.2,L,3,4,23.65,39.00
35,30,2018-05-02,LAA,BAL,GS-6,W(1-1),4,6.0,5,1,1,1,2,0,0,5.31,23,86,54,16,7,9,11,4,1,0,59,,,0,0,0,21,0,1,0,1,1,0,1.04,0.176,1.12,0.11%,2.01,1t start tie,6t 3 out a6,,LAA,1.0,W,10,7,15.90,33.00
