,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,71,2015-06-23,NYA,PHI,9-GF,,99,0.2,1,1,1,1,2,0,0,13.5,4,18,10,3,5,0,1,1,0,0,,2,2,0,0,0,3,0,1,0,0,0,0,0.38,-0.042,0.52,-0.03%,-1.82,9t 1-3 1 out d2,9t end d 5,,NYY,10.0,L,6,11,,
1,2,77,2015-06-29,NYA,LAA,8-GF(8),,5,0.2,0,0,0,1,1,0,0,6.75,3,15,8,4,3,0,1,0,0,0,,0,0,1,0,0,2,0,0,0,0,0,0,0.11,0.003,0.16,0.00%,0.24,8b --- 1 out d3,8b end d 3,,LAA,5.0,L,1,4,,
2,3,80,2015-07-03,NYA,TBR,8-8,,3,1.0,0,0,0,0,0,0,0,3.86,3,12,7,4,0,1,2,0,1,0,,2,0,0,0,0,3,0,0,0,0,0,0,0.49,0.038,0.86,0.04%,1.48,8t 12- 0 out d3,8t 3 out d3,,NYY,0.0,W,7,5,,
3,4,82,2015-07-05,NYA,TBR,9-GF,,1,1.0,0,0,0,0,2,0,0,2.7,3,15,10,1,4,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.49,9t --- 0 out d7,9t end d 7,,NYY,0.0,L,1,8,,
4,5,103,2015-08-01,NYA,CHW,8-GF(8),,26,1.0,0,0,0,0,0,0,0,2.08,3,8,5,2,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.47,8b --- 0 out d7,8b end d 7,,CHW,0.0,L,2,8,,
5,6,105,2015-08-04,NYA,BOS,9-GF,,2,1.0,1,0,0,0,0,0,0,1.69,4,20,13,6,1,2,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.49,9t --- 0 out a10,9t end a10,,NYY,1.0,W,13,3,,
6,7,118,2015-08-18,NYA,MIN,7-7,W(1-0),13,0.1,1,0,0,0,1,0,0,1.59,2,10,6,1,1,0,1,1,0,0,,2,1,0,0,0,2,0,0,0,0,0,0,0.95,-0.062,1.57,-0.06%,-0.57,7t 12- 2 out d2,7t 3 out d3,,NYY,10.0,W,8,4,,
7,8,121,2015-08-21,NYA,CLE,8-8,,2,1.0,0,0,0,0,1,0,0,1.35,3,8,6,3,1,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.19,0.015,0.28,0.01%,0.49,8t --- 0 out d3,8t 3 out d3,,NYY,0.0,L,3,7,,
8,9,123,2015-08-23,NYA,CLE,3-5,,1,2.0,2,1,1,1,0,0,0,2.08,8,38,17,5,0,5,2,0,1,0,,2,0,0,0,0,7,0,0,1,1,0,1,1.16,0.09,1.84,0.09%,0.98,3t 12- 2 out d2,5t 12- 2 out d1,,NYY,1.5,L,3,4,,
9,10,125,2015-08-25,NYA,HOU,5-5,,1,1.0,3,2,1,0,2,1,0,2.79,7,24,16,5,3,2,3,3,0,0,,0,0,0,0,0,7,1,0,0,0,0,1,0.05,-0.013000000000000001,0.08,-0.01%,-1.51,5t --- 0 out d7,5t 3 out d9,,NYY,3.0,L,1,15,,
10,11,134,2015-09-05,NYA,TBR,8-8,,10,1.0,1,0,0,0,0,0,0,2.53,4,13,9,3,1,2,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.84,0.051,1.12,0.04%,0.49,8t --- 0 out d1,8t 3 out d1,,NYY,1.0,L,2,3,,
11,12,138,2015-09-09,NYA,BAL,8-9,,3,0.2,0,1,1,1,1,0,0,3.18,3,11,5,1,0,0,1,0,1,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.59,0.005,0.74,0.00%,-0.12,8t --- 1 out d1,9t 1-- 0 out d1,,NYY,5.0,L,3,5,,
12,13,141,2015-09-12,NYA,TOR,2-3,,2,1.1,1,0,0,1,0,0,0,2.84,6,25,14,5,0,4,1,0,0,0,,2,0,0,0,0,5,0,0,0,0,0,0,0.21,0.022000000000000002,0.44,0.03%,1.09,2t -23 2 out d6,3t 3 out d6,2.0,NYY,1.818181818181818,L,7,10,,
13,14,144,2015-09-15,NYA,TBR,5-6,BL(1-1),2,1.0,3,2,2,0,2,1,0,3.95,6,20,12,2,2,2,2,2,0,0,,2,0,0,0,0,6,0,0,0,0,0,0,1.89,-0.191,2.52,-0.15%,-0.88,5b 1-3 1 out a1,6b 1-- 1 out d1,,TBR,3.0,L,3,6,,
