Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,137,2017-09-04,DET,KCR,GS-5,L(0-1),99,5.0,11,5,5,1,1,1,0,9.00,26,85,62,9,6,9,15,6,1,0,25,,,1,0,0,25,1,0,0,1,0,0,.69,-0.250,.00,0.00%,-2.33,1t start tie,5t 3 out d5,,DET,2.4,L,6,7,,
2,142,2017-09-10,DET,TOR,6-7,,5,2.0,3,1,0,0,3,0,0,6.43,9,43,28,8,7,3,3,1,0,0,,0,0,0,0,0,9,0,0,0,0,0,0,.10,0.000,.00,0.00%,0.07,6b --- 0 out d5,7b 3 out d6,,TOR,1.5,L,2,8,,
3,150,2017-09-18,DET,OAK,3-5,,7,2.1,3,2,2,3,1,0,0,6.75,12,44,22,7,2,4,4,1,0,0,,1,0,0,0,0,9,0,0,0,1,0,0,.23,-0.029,.00,0.00%,-0.60,3t -2- 2 out d5,5t 3 out d7,,DET,2.857142857142857,L,3,8,,
4,155,2017-09-23,DET,MIN,9-GF,,4,1.0,2,0,0,0,1,0,0,6.10,5,20,14,5,1,1,3,3,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.53,9t --- 0 out d7,9t end d 7,,DET,2.0,L,4,10,,
5,22,2018-04-25,DET,PIT,8-GF(8),,99,1.0,4,2,2,1,0,0,0,18.00,8,44,31,4,8,2,5,2,1,0,,0,0,0,0,0,7,1,0,0,0,0,0,.10,-0.019,.10,-0.01%,-1.54,8b --- 0 out d3,8b end d 5,2,PIT,5.0,L,3,8,-4.75,-3.00
6,42,2018-05-16,DET,CLE,6-GF,,20,4.0,3,0,0,1,4,0,0,3.60,16,72,46,10,5,3,8,5,1,0,,0,0,0,0,0,15,0,0,0,0,0,0,.04,0.013,.05,0.01%,2.11,6t --- 0 out d6,9t end d 6,,DET,1.0,L,0,6,14.60,24.00
7,45,2018-05-19,DET,SEA,6-GF(8),,2,3.0,4,3,3,2,3,0,0,5.63,15,60,34,6,7,3,7,5,0,0,,1,1,0,0,0,12,2,0,0,0,1,0,.51,-0.190,.53,-0.12%,-2.18,6b 1-- 0 out d1,8b end d 5,,SEA,2.0,L,2,7,3.15,9.00
8,51,2018-05-26,DET,CHW,7-GF,,6,3.0,4,1,1,0,3,0,0,4.91,13,46,32,4,5,5,5,0,1,0,,0,0,0,0,0,13,1,0,0,0,0,0,.12,-0.015,.12,-0.01%,0.58,7t --- 0 out d4,9t end d 5,,DET,1.3333333333333333,L,4,8,8.35,15.00
9,54,2018-05-29,DET,LAA,4-7,,2,3.2,3,1,0,1,2,0,0,3.68,13,58,39,10,2,4,6,3,1,0,,2,0,0,0,0,12,0,0,0,1,0,0,.23,0.024,.21,0.01%,1.52,4t 12- 1 out d5,7t 3 out d4,,DET,1.25,L,2,9,9.85,17.00
10,57,2018-06-01,DET,TOR,8-8,H(1),2,0.1,0,0,0,0,0,0,0,3.60,1,3,3,2,0,1,0,0,0,0,,3,0,0,0,0,1,0,0,0,0,0,0,3.28,0.086,3.00,0.05%,0.79,8t 123 2 out a3,8t 3 out a3,,DET,0.0,W,5,2,0.75,1.00
11,62,2018-06-05,DET,BOS,GS-4,L(0-1),3,3.2,5,4,2,3,2,1,0,3.86,18,71,40,9,4,10,3,2,0,0,38,,,1,0,1,15,0,0,0,1,0,1,.68,-0.204,.69,-0.13%,-2.67,1b start tie,4b 123 2 out d4,,BOS,2.5,L,0,6,3.45,11.00
12,67,2018-06-10,DET,CLE,GS-5,L(0-2),4,5.0,6,3,3,1,4,0,0,4.18,22,78,53,18,4,6,11,4,2,0,46,,,3,0,0,19,1,1,0,0,2,1,1.04,-0.089,1.55,-0.08%,-0.37,1t start tie,5t 3 out d2,,DET,1.4,L,2,9,9.05,18.00
13,78,2018-06-24,DET,CLE,4-8,,13,4.1,9,6,6,1,2,3,0,5.46,21,53,39,13,3,6,12,5,2,0,,0,0,0,0,0,20,1,0,1,1,0,0,.16,0.011,.19,0.01%,-3.65,4b --- 0 out d4,8b --- 1 out d10,,CLE,2.439024390243903,L,2,12,-4.25,1.00
14,88,2018-07-04,DET,CHC,8-GF(8),,9,1.0,0,0,0,0,0,0,0,5.28,3,12,8,4,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.08,0.007,.02,0.00%,0.50,8b --- 0 out d3,8b end d 3,,CHC,0.0,L,2,5,2.25,3.00
15,89,2018-07-05,DET,TEX,5-6,,0,2.0,1,0,0,1,2,0,0,4.94,8,30,19,6,3,3,2,1,0,0,,0,0,1,0,0,7,0,0,0,0,0,0,.29,0.036,.06,0.01%,1.05,5t --- 0 out d4,6t 3 out d4,,DET,1.0,L,5,7,7.30,12.00
16,115,2018-08-08,DET,LAA,6-GF(8),,33,3.0,3,1,1,0,5,0,0,4.76,10,46,33,5,7,2,3,1,2,0,,0,0,0,1,0,10,1,0,0,1,0,0,.06,-0.007,.00,0.00%,0.50,6b --- 0 out d5,8b end d 6,,LAA,1.0,L,0,6,12.95,21.00
17,119,2018-08-13,DET,CHW,GS-5,,4,4.2,6,3,3,3,3,0,1,4.89,22,82,48,11,9,5,10,7,2,0,40,,,0,2,0,16,2,0,0,0,2,0,1.13,-0.110,.00,0.00%,-0.82,1t start tie,5t 12- 2 out d1,,DET,2.142857142857143,W,9,5,4.50,14.00
