Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,25,2013-04-29,NYY,HOU,7-GF,,99,3.0,4,0,0,0,2,0,0,0.00,13,38,28,8,4,2,9,3,0,0,,0,0,0,0,0,13,1,0,0,0,0,1,.01,0.001,.01,0.00%,1.45,7t --- 0 out d8,9t end d 8,,NYY,1.3333333333333333,L,1,9,,
2,38,2013-05-13,NYY,CLE,GS-5,W(1-0),13,5.0,3,0,0,3,3,0,0,0.00,21,89,54,22,0,7,8,2,2,0,61,,,0,0,0,18,0,0,0,0,0,0,1.12,0.296,1.43,0.23%,2.30,1b start a 1,5b 3 out a1,2,CLE,1.2,W,7,0,,
3,45,2013-05-21,NYY,BAL,10-GF(10),L(1-1),7,0.0,1,1,1,0,0,1,0,1.13,1,3,2,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,2.26,-0.363,3.28,-0.32%,-1.00,10b --- 0 out tie,10b end d 1,,BAL,inf,L,2,3,,
4,48,2013-05-25,NYY,TBR,GS-7,,3,6.0,5,2,2,1,2,0,1,1.93,24,87,55,18,4,10,10,3,2,0,55,,,0,0,0,22,3,0,0,1,0,0,1.23,0.145,1.72,0.12%,1.44,1b start a 1,7b 1-- 0 out tie,,TBR,1.0,W,4,3,,
5,53,2013-05-30,NYY,NYM,GS-6,L(1-2),4,6.0,3,2,2,2,2,1,0,2.25,23,97,62,22,5,5,14,4,3,0,58,,,0,0,0,21,2,0,0,0,0,0,.90,0.071,1.14,0.05%,0.91,1t start tie,6t 3 out d1,,NYY,0.8333333333333334,L,1,3,,
6,1,2014-04-01,NYY,HOU,8-GF(8),,99,1.0,1,0,0,0,3,0,0,0.00,4,18,13,5,1,1,0,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.03,0.002,.03,0.00%,0.46,8b --- 0 out d4,8b end d 4,,HOU,1.0,L,2,6,,
7,5,2014-04-05,NYY,TOR,7-7,,3,0.0,0,0,0,1,0,0,0,0.00,1,6,2,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,.71,-0.027,.76,-0.02%,-0.37,7b --- 0 out d1,7b 1-- 0 out d1,,TOR,inf,L,0,4,,
8,8,2014-04-08,NYY,BAL,5-8,,2,3.1,8,7,7,2,2,2,0,14.54,19,67,43,10,6,5,10,6,0,0,,0,0,0,0,0,16,3,0,0,1,1,0,.19,-0.087,.22,-0.06%,-4.79,5t --- 0 out d3,8t -2- 1 out d9,,NYY,3.225806451612903,L,5,14,,
9,19,2014-04-20,NYY,TBR,GS-5,,11,5.0,3,0,0,2,6,0,0,6.75,19,69,46,19,7,4,7,4,0,0,65,,,0,0,0,17,1,0,0,1,0,0,1.47,0.283,1.78,0.21%,2.25,1b start tie,5b 3 out a1,,TBR,1.0,W,5,1,,
10,24,2014-04-26,NYY,LAA,GS-5,,5,4.1,5,3,3,2,4,1,0,6.59,20,72,48,13,6,6,8,3,1,0,43,,,0,0,0,18,1,0,0,0,0,0,1.11,-0.156,1.27,-0.11%,-1.17,1t start tie,5t 1-- 1 out tie,,NYY,1.707317073170732,W,4,3,,
11,28,2014-05-02,NYY,TBR,GS-5,,5,4.2,5,4,4,3,2,1,0,6.87,20,80,45,16,6,7,8,2,0,0,37,,,0,0,0,16,1,1,0,2,1,0,1.20,-0.271,1.59,-0.21%,-1.78,1t start tie,5t --- 2 out d2,,NYY,1.9047619047619047,L,5,10,,
