,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,24,2019-04-23,BOS,DET,7-GF,,99,2.2,4,1,1,0,2,0,0,3.38,10,34,23,5,6,2,6,3,0,0,,2.0,0.0,0,0,0,10,2,0,0,0,0,0,0.67,0.022000000000000002,0.51,0.01%,1.42,5.6,11.0,7t 1-3 1 out d3,9t end d 2,2.0,BOS,1.818181818181818,L,2,4
1,2,50,2019-05-23,BOS,TOR,7-7,H(1),29,1.0,1,0,0,0,1,0,0,2.45,4,10,8,2,2,2,1,1,0,0,,0.0,0.0,0,0,0,4,1,0,0,0,0,0,1.42,0.059000000000000004,1.47,0.04%,0.54,3.65,6.0,7b --- 0 out a3,7b 3 out a3,,TOR,1.0,W,8,2
2,3,52,2019-05-25,BOS,HOU,4-6,,1,2.1,2,2,2,1,1,0,0,4.5,10,41,22,3,3,6,2,2,0,0,,0.0,0.0,0,0,0,9,0,0,0,0,0,0,1.18,-0.083,1.26,-0.05%,-0.54,1.45,4.0,4b --- 0 out tie,6b 1-3 1 out d1,,HOU,1.4285714285714286,L,3,4
3,4,55,2019-05-28,BOS,CLE,9-GF,L(0-1),2,1.0,1,2,2,3,0,0,1,6.43,8,25,9,3,0,2,2,1,0,0,,0.0,0.0,0,0,0,4,1,0,1,0,0,0,2.77,-0.391,2.85,-0.24%,-1.42,-4.75,-3.0,9t --- 0 out tie,9t end d 2,,BOS,4.0,L,5,7
4,5,70,2019-06-13,BOS,TEX,5-5,,15,1.0,0,0,0,2,1,0,0,5.63,4,20,10,2,1,1,0,0,0,0,,0.0,0.0,0,1,0,2,0,0,0,0,0,0,1.04,0.059000000000000004,0.93,0.03%,0.58,3.05,6.0,5t --- 0 out d1,5t 3 out d1,,BOS,2.0,W,7,6
5,6,71,2019-06-14,BOS,BAL,8-8,,0,1.0,0,0,0,0,0,0,0,5.0,3,13,8,2,0,2,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.55,2.25,3.0,8b --- 0 out a12,8b 3 out a12,,BAL,0.0,W,13,2
6,7,73,2019-06-16,BOS,BAL,8-8,,1,0.1,2,1,1,0,0,0,0,5.79,3,14,9,4,0,2,1,1,0,0,,0.0,0.0,0,0,0,3,0,1,0,0,0,0,1.67,-0.3,1.68,-0.18%,-0.89,-2.45,-2.0,8b --- 2 out tie,8b 3 out d1,,BAL,20.0,W,8,6
7,8,125,2019-08-16,BOS,BAL,8-GF,,60,2.0,1,0,0,1,3,0,0,4.76,8,34,22,4,6,2,2,1,0,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,0.09,0.005,0.02,0.00%,1.16,9.3,15.0,8t --- 0 out a7,9t end a 8,,BOS,1.0,W,9,1
8,9,127,2019-08-18,BOS,BAL,8-GF,,1,2.0,1,1,0,0,2,0,0,4.05,8,32,17,7,2,3,3,1,1,0,,0.0,0.0,0,0,0,7,0,0,0,0,1,1,0.05,0.005,0.01,0.00%,0.16,7.9,12.0,8t --- 0 out a7,9t end a 6,,BOS,0.5,W,13,7
9,10,137,2019-09-01,BOS,LAA,3-4,,13,2.0,5,2,2,1,0,0,0,4.7,12,43,27,8,4,4,7,3,1,0,,0.0,0.0,0,0,0,10,1,0,0,0,1,0,1.24,-0.052000000000000005,0.28,-0.01%,-0.92,-3.1,0.0,3b --- 0 out a4,4b 3 out a2,,LAA,3.0,W,4,3
