Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,109,2015-08-08,CLE,MIN,9-GF,,99,1.0,0,0,0,0,2,0,0,0.00,3,10,8,4,2,0,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.52,9t --- 0 out a13,9t end a13,,CLE,0.0,W,17,4,,
2,113,2015-08-13,CLE,NYY,6-7,,4,1.2,0,0,0,1,2,0,0,0.00,5,24,14,4,4,1,1,0,1,0,,2,0,0,0,0,4,0,0,0,1,0,0,.30,0.038,.10,0.01%,1.46,6t 12- 1 out d5,7t 3 out d3,,CLE,0.8333333333333334,L,6,8,,
3,132,2015-09-02,CLE,TOR,8-GF(8),,19,1.0,2,0,0,0,1,0,0,0.00,5,28,17,4,5,2,2,1,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,.06,0.003,.02,0.00%,0.50,8b --- 0 out d4,8b end d 4,,TOR,2.0,L,1,5,,
4,134,2015-09-05,CLE,DET,6-6,,2,1.0,0,0,0,0,1,0,0,0.00,3,6,6,3,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.03,0.003,.01,0.00%,0.48,6b --- 0 out d6,6b 3 out d6,,DET,0.0,L,0,6,,
5,141,2015-09-13,CLE,DET,9-GF,,7,1.0,1,0,0,0,1,0,0,0.00,4,19,13,4,1,1,2,2,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.01,0.000,.01,0.00%,0.52,9t --- 0 out d7,9t end d 7,2,CLE,1.0,L,2,9,,
6,145,2015-09-17,CLE,KCR,9-GF,,3,1.0,0,0,0,0,1,0,0,0.00,3,10,7,0,2,0,2,2,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.002,.01,0.00%,0.52,9t --- 0 out d5,9t end d 5,,CLE,0.0,L,4,8,,
7,147,2015-09-19,CLE,CHW,8-8,,1,0.1,1,1,1,1,0,0,0,1.29,3,18,9,3,0,0,2,1,1,0,,0,0,0,0,0,2,1,0,0,0,0,0,.66,-0.073,.36,-0.02%,-1.18,8t --- 0 out d2,8t -2- 1 out d3,,CLE,20.0,L,3,4,,
8,156,2015-09-30,CLE,MIN,9-GF,,10,1.0,1,1,1,0,3,1,0,2.25,4,16,12,6,3,0,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.02,-0.003,.00,0.00%,-0.48,9t --- 0 out d5,9t end d 6,1,CLE,1.0,L,1,7,,
9,50,2016-05-31,CLE,TEX,9-GF,,99,1.0,2,1,1,0,0,0,0,9.00,4,13,10,3,1,1,3,1,1,0,,0,0,1,0,0,4,0,0,0,0,0,0,.09,-0.008,.12,-0.01%,-0.45,9t --- 0 out d4,9t end d 5,,CLE,2.0,L,3,7,,
10,105,2016-08-03,CLE,MIN,3-5,,63,2.0,0,0,0,0,2,0,0,3.00,6,30,21,4,6,2,2,1,0,0,,1,0,0,0,0,6,0,0,0,0,0,0,.16,0.023,.21,0.02%,1.24,3t 1-- 2 out d6,5t --- 2 out d6,,CLE,0.0,L,5,13,,
