,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,25,2018-04-24,SDN,COL,GS-4,L(0-1),99,3.0,6,7,6,4,3,1,0,18.0,19,74,44,11,5,5,7,4,0,0,20.0,,,0,0,0,14,0,0,0,0,0,0,0.72,-0.349,0.44,-0.13%,-5.7,-5.25,0.0,1b start tie,4b 1-- 0 out d7,,COL,3.333333333333333,L,0,8
1,2,30,2018-04-30,SDN,SFG,GS-5,,5,5.0,7,3,3,2,7,0,0,10.13,24,88,57,15,8,5,10,3,0,0,46.0,,,2,0,1,22,1,1,0,0,0,1,0.75,-0.132,0.32,-0.03%,-0.75,13.85,27.0,1b start tie,5b 3 out d1,,SFG,1.8,L,5,6
2,3,35,2018-05-06,SDN,LAD,GS-6,W(1-1),5,6.0,7,0,0,1,5,0,0,5.79,27,102,65,18,5,10,11,7,2,0,62.0,,,0,0,0,26,1,0,0,0,0,1,1.2,0.32899999999999996,0.4,0.07%,2.7,22.7,45.0,1t start tie,6t 3 out a2,,SDP,1.3333333333333333,W,3,0
3,4,40,2018-05-11,SDN,STL,GS-3,L(1-2),4,2.1,7,6,6,1,0,4,0,8.27,14,62,36,9,1,2,11,4,0,0,18.0,,,0,1,1,12,0,0,0,0,0,0,0.76,-0.358,0.21,-0.06%,-4.89,-11.55,-11.0,1t start tie,3t --- 1 out d6,,SDP,3.809523809523809,L,5,9
4,5,45,2018-05-17,SDN,PIT,GS-5,,5,4.2,6,4,4,3,3,0,0,8.14,23,88,52,12,5,8,9,5,0,0,36.0,,,0,0,0,18,2,0,0,0,1,0,1.43,-0.36,0.45,-0.07%,-2.1,3.1,11.0,1b start tie,5b 12- 2 out tie,,PIT,2.142857142857143,L,4,5
5,6,50,2018-05-22,SDN,WSN,GS-6,,4,6.0,6,1,1,2,7,1,0,6.67,25,99,67,15,12,4,12,4,2,0,61.0,,,0,0,1,23,0,0,0,1,0,1,1.17,0.213,0.47,0.05%,2.07,20.7,36.0,1b start tie,6b 3 out tie,,WSN,1.3333333333333333,L,1,2
6,7,55,2018-05-28,SDN,MIA,GS-3,L(1-3),5,2.1,7,5,5,2,3,0,0,7.67,15,63,39,12,2,1,9,7,1,0,24.0,,,1,1,1,13,3,0,0,0,0,0,0.72,-0.385,0.3,-0.10%,-4.51,-4.15,1.0,1t start tie,3t 12- 1 out d4,,SDP,4.285714285714286,L,2,7
7,8,60,2018-06-02,SDN,CIN,GS-5,W(2-3),4,5.0,5,1,1,2,4,1,0,6.82,21,87,51,18,2,7,8,2,0,0,55.0,,,0,0,1,19,2,0,0,0,0,0,0.71,0.07400000000000001,0.28,0.02%,1.25,17.05,36.0,1t start tie,5t 3 out a4,,SDP,1.4,W,8,2
8,9,65,2018-06-08,SDN,MIA,GS-5,L(2-4),5,5.0,6,3,3,7,6,0,0,6.64,27,111,66,16,11,5,9,6,2,0,42.0,,,0,0,1,19,2,0,1,0,1,0,1.12,-0.11599999999999999,0.57,-0.04%,-0.73,9.45,24.0,1b start tie,5b 3 out d3,,MIA,2.6,L,0,4
9,10,70,2018-06-13,SDN,STL,GS-6,W(3-4),4,5.2,8,2,2,0,2,1,0,6.2,24,87,61,13,5,8,14,7,2,0,47.0,,,0,0,1,24,0,0,0,0,0,0,0.96,0.157,0.54,0.05%,0.6,11.95,29.0,1b start a 2,6b 1-- 2 out a2,,STL,1.5384615384615383,W,4,2
10,11,75,2018-06-19,SDN,OAK,GS-6,,5,6.0,3,1,0,2,7,0,0,5.47,22,96,63,15,13,7,6,3,2,0,69.0,,,0,0,0,20,0,0,1,2,0,0,1.17,0.24,0.58,0.07%,1.7,24.5,39.0,1t start tie,6t 3 out a1,,SDP,0.8333333333333334,L,2,4
11,12,80,2018-06-24,SDN,SFG,GS-6,,4,6.0,5,1,1,1,4,1,0,5.05,23,96,65,21,7,7,11,7,1,0,61.0,,,0,0,0,22,1,0,0,1,0,0,1.06,0.17,0.33,0.03%,1.7,15.9,27.0,1b start a 1,6b 3 out tie,,SFG,1.0,L,2,3
12,13,84,2018-06-29,SDN,PIT,GS-5,L(3-5),4,5.0,9,6,3,0,3,1,0,5.08,24,92,58,11,11,8,13,4,1,0,34.0,,,1,0,0,24,2,0,0,0,0,1,0.79,-0.322,0.13,-0.03%,-3.75,5.85,15.0,1t start tie,5t 3 out d6,,SDP,1.8,L,3,6
13,14,89,2018-07-05,SDN,ARI,GS-6,W(4-5),5,5.0,7,1,1,2,2,0,1,4.84,23,95,64,17,10,10,8,1,2,0,49.0,,,0,0,1,20,2,0,0,1,0,0,1.3,0.092,0.12,0.01%,0.54,11.25,30.0,1b start a 1,6b 12- 0 out a4,,ARI,1.8,W,6,3
14,15,94,2018-07-10,SDN,LAD,GS-9,W(5-5),4,8.2,4,1,1,2,8,1,0,4.4,31,115,73,19,16,8,13,6,0,0,78.0,,,0,0,1,29,1,0,0,0,0,0,0.68,0.349,0.04,0.01%,2.95,33.9,59.0,1t start tie,9t --- 2 out a3,,SDP,0.7317073170731708,W,4,1
15,16,99,2018-07-15,SDN,CHC,GS-2,L(5-6),4,2.0,5,5,5,1,3,0,1,4.87,13,56,35,4,2,5,3,3,0,0,28.0,,,0,0,0,11,1,0,0,0,0,0,1.1,-0.353,0.01,0.00%,-4.1,-3.7,0.0,1t start tie,2t 3 out d5,,SDP,3.0,L,4,7
16,17,104,2018-07-24,SDN,NYM,GS-4,L(5-7),8,4.0,6,6,6,3,5,1,0,5.29,21,85,51,15,10,4,9,4,2,0,28.0,,,0,0,0,18,1,1,0,0,0,0,0.84,-0.424,0.0,0.00%,-4.22,1.6,9.0,1b start tie,4b 3 out d4,,NYM,2.25,L,3,6
17,18,109,2018-07-30,SDN,SFG,GS-5,,5,5.0,7,3,3,2,3,1,0,5.3,22,101,65,21,11,8,9,7,1,0,42.0,,,1,0,1,20,0,0,0,1,0,0,0.75,-0.139,0.0,0.00%,-0.75,5.85,15.0,1t start tie,5t 3 out d2,,SDP,1.8,L,3,5
18,19,136,2018-08-30,SDN,COL,GS-5,,30,5.0,0,1,0,2,2,0,1,5.01,21,81,49,15,3,9,7,3,2,0,65.0,,,0,0,0,18,0,0,0,0,0,3,1.18,0.159,0.0,0.00%,1.25,13.45,21.0,1t start tie,5t 3 out a1,,SDP,0.4,W,3,2
19,20,142,2018-09-06,SDN,CIN,GS-4,,6,4.0,2,0,0,3,8,0,0,4.8,16,86,50,13,13,4,1,1,0,0,63.0,,,0,0,0,13,0,0,0,0,0,0,1.03,0.185,0.0,0.00%,1.97,22.0,36.0,1b start tie,4b 3 out a5,,CIN,1.25,W,6,2
20,21,149,2018-09-15,SDN,TEX,GS-6,,8,5.0,3,2,2,1,4,1,2,4.74,21,81,53,17,7,4,10,5,1,0,56.0,,,0,0,0,17,0,0,0,0,0,0,1.08,0.077,0.0,0.00%,0.88,11.65,21.0,1t start tie,6t 1-- 0 out a2,,SDP,0.8,L,3,6
21,22,154,2018-09-21,SDN,LAD,GS-5,W(6-7),5,5.0,4,1,1,2,5,1,0,4.6,21,95,57,12,8,5,9,4,3,0,58.0,,,0,0,0,19,1,0,0,0,0,0,1.11,0.158,0.0,0.00%,1.37,19.65,39.0,1b start tie,5b 3 out a1,,LAD,1.2,W,5,3
22,23,160,2018-09-28,SDN,ARI,GS-7,,6,6.1,7,1,0,1,6,0,1,4.34,27,86,61,13,6,6,13,6,2,0,62.0,,,0,0,0,25,1,0,0,1,0,0,1.45,0.18600000000000003,0.0,0.00%,1.8,20.85,37.0,1t start tie,7t -23 1 out tie,,SDP,1.3114754098360657,W,3,2
23,24,1,2019-03-28,SDN,SFG,GS-6,W(1-0),99,6.0,4,0,0,1,3,0,0,0.0,21,70,43,11,5,4,13,4,2,0,66.0,,,0,0,1,20,0,0,0,0,0,0,0.87,0.366,0.95,0.24%,3.01,20.5,39.0,1t start tie,6t 3 out a1,,SDP,0.8333333333333334,W,2,0
24,25,6,2019-04-02,SDN,ARI,GS-5,L(1-1),4,5.0,9,4,4,1,2,2,0,3.27,25,75,54,12,7,10,12,4,4,0,34.0,,,1,0,0,24,2,0,0,0,0,0,1.06,-0.237,1.2,-0.16%,-1.49,1.25,9.0,1t start tie,5t 3 out d2,,SDP,2.0,L,5,8
25,26,11,2019-04-08,SDN,SFG,GS-6,W(2-1),5,6.0,4,5,5,3,8,1,0,4.76,25,90,56,17,6,8,6,3,1,0,49.0,,,0,0,0,22,0,0,1,0,0,0,0.89,-0.177,1.0,-0.12%,-2.02,19.3,39.0,1b start tie,6b 3 out d2,,SFG,1.1666666666666667,W,6,5
26,27,17,2019-04-14,SDN,ARI,GS-5,L(2-2),5,5.0,8,3,3,0,5,1,0,4.91,21,77,57,16,8,7,9,2,1,0,44.0,,,0,0,0,21,3,0,0,1,0,0,1.13,-0.11,1.58,-0.09%,-0.33,10.45,21.0,1b start a 1,5b 3 out d1,,ARI,1.6,L,4,8
27,28,22,2019-04-20,SDN,CIN,GS-5,L(2-3),5,5.0,6,3,2,2,5,0,0,4.67,23,94,56,14,7,8,8,3,0,0,48.0,,,1,0,0,20,1,0,0,0,1,0,1.16,-0.10300000000000001,1.2,-0.06%,-0.49,12.45,24.0,1t start tie,5t 3 out d2,,SDP,1.6,L,2,4
28,29,27,2019-04-27,SDN,WSN,GS-6,,6,5.2,2,2,2,3,6,1,0,4.41,22,90,54,17,9,7,6,3,0,0,60.0,,,0,0,0,19,0,0,0,0,0,0,0.99,0.059000000000000004,1.1,0.04%,1.25,17.75,29.0,1b start tie,6b --- 2 out tie,,WSN,0.9615384615384616,W,8,3
29,30,33,2019-05-03,SDN,LAD,GS-6,,5,5.0,4,2,2,2,5,1,0,4.3,21,80,56,22,5,4,10,4,2,0,54.0,,,0,0,0,19,1,0,0,0,0,0,0.97,-0.081,1.29,-0.07%,-0.33,13.65,24.0,1t start tie,6t 123 0 out a2,,SDP,1.2,L,3,4
30,31,39,2019-05-10,SDN,COL,GS-4,L(2-4),6,3.0,8,8,8,2,1,1,0,5.75,19,71,44,10,2,8,8,5,0,0,10.0,,,0,0,0,17,1,0,0,0,0,0,0.74,-0.239,0.86,-0.17%,-5.16,-13.25,-12.0,1b start tie,4b 12- 0 out d6,,COL,3.333333333333333,L,2,12
31,32,44,2019-05-16,SDN,PIT,GS-6,,5,5.2,7,2,1,0,3,0,0,5.24,26,105,67,18,8,12,11,5,2,0,52.0,,,0,0,0,26,1,0,0,0,0,1,1.21,0.129,1.19,0.08%,1.41,12.55,23.0,1t start tie,6t -23 2 out tie,,SDP,1.346153846153846,W,4,3
32,33,50,2019-05-22,SDN,ARI,GS-7,W(3-4),5,7.0,4,1,1,0,7,0,1,4.73,25,100,69,21,7,10,7,3,0,0,72.0,,,0,0,0,24,1,0,0,1,0,0,0.57,0.2,0.58,0.12%,2.52,28.75,51.0,1t start tie,7t 3 out a4,,SDP,0.5714285714285714,W,5,2
33,34,55,2019-05-28,SDN,NYY,GS-6,W(4-4),5,5.1,4,1,1,0,4,1,1,4.45,21,83,61,19,2,5,11,6,0,0,60.0,,,0,0,0,20,0,0,0,0,0,0,0.65,0.124,0.59,0.07%,1.29,19.0,37.0,1b start a 4,6b 12- 1 out a4,,NYY,0.7843137254901962,W,5,4
34,35,60,2019-06-03,SDN,PHI,GS-6,W(5-4),5,6.0,2,1,1,3,3,0,1,4.18,21,82,52,13,5,8,6,4,1,0,64.0,,,0,1,0,17,1,0,0,1,0,0,0.96,0.20800000000000002,0.8,0.10%,2.01,17.9,36.0,1t start tie,6t 3 out tie,,SDP,0.8333333333333334,W,8,2
35,36,65,2019-06-08,SDN,WSN,GS-7,L(5-5),4,7.0,7,4,3,3,5,1,0,4.14,30,101,67,18,5,9,13,4,2,0,51.0,,,0,0,0,26,1,0,0,1,0,0,0.68,-0.139,0.58,-0.07%,-0.49,13.75,27.0,1t start tie,7t 3 out d4,,SDP,1.4285714285714286,L,1,4
36,37,71,2019-06-15,SDN,COL,GS-3,L(5-6),6,2.2,10,5,5,2,2,0,0,4.6,19,68,43,6,8,8,7,4,0,0,18.0,,,0,0,0,17,4,0,0,1,0,0,1.24,-0.361,0.74,-0.13%,-3.81,-7.2,-1.0,1b start a 3,3b -23 2 out d1,,COL,5.454545454545454,L,8,14
37,38,76,2019-06-21,SDN,PIT,GS-7,L(5-7),5,7.0,5,2,1,1,4,0,0,4.32,26,80,58,17,7,13,8,5,1,0,64.0,,,0,0,0,24,1,0,0,1,0,1,0.99,0.078,0.75,0.04%,1.56,18.15,30.0,1b start tie,7b 3 out d1,,PIT,0.8571428571428571,L,1,2
38,39,81,2019-06-28,SDN,STL,GS-4,,6,4.0,6,1,1,1,3,0,0,4.22,19,98,59,20,9,8,7,6,0,0,48.0,,,0,0,1,18,2,0,0,0,0,0,1.4,0.08,1.01,0.04%,1.01,8.8,18.0,1t start tie,4t 3 out d1,,SDP,1.75,W,3,1
39,40,88,2019-07-05,SDN,LAD,GS-6,,6,6.0,4,2,1,1,6,0,0,4.04,25,95,65,15,10,8,10,4,3,0,63.0,,,0,0,0,23,1,0,0,2,0,2,1.58,0.085,0.78,0.03%,1.05,20.5,33.0,1b start tie,6b 3 out tie,,LAD,0.8333333333333334,W,3,2
40,41,97,2019-07-19,SDN,CHC,GS-5,,13,4.2,6,5,5,3,7,2,0,4.31,22,85,51,15,10,2,10,4,1,0,36.0,,,0,0,0,19,1,0,0,1,0,0,0.97,-0.32799999999999996,0.39,-0.08%,-2.54,9.1,20.0,1b start a 1,5b 1-- 2 out d1,,CHC,2.142857142857143,L,5,6
41,42,102,2019-07-25,SDN,NYM,GS-3,L(5-8),5,2.1,6,4,4,3,1,0,0,4.58,16,55,32,7,2,4,8,4,1,0,27.0,,,0,0,0,12,2,0,1,0,1,0,0.64,-0.308,0.18,-0.05%,-3.71,-6.15,-2.0,1b start tie,3b 1-3 1 out d4,,NYM,4.285714285714286,L,0,4
42,43,105,2019-07-28,SDN,SFG,2-3,,2,1.1,2,0,0,0,1,0,0,4.52,5,14,9,2,1,4,0,0,0,0,,2.0,0.0,0,0,0,5,0,0,0,1,0,0,1.38,0.08800000000000001,0.4,0.02%,0.94,3.8,7.0,2t 12- 2 out d1,3t 3 out d1,,SDP,1.818181818181818,L,6,7
43,44,109,2019-08-02,SDN,LAD,GS-6,W(6-8),4,6.0,3,2,2,0,6,1,0,4.43,21,87,56,18,11,6,9,1,2,0,64.0,,,0,0,0,21,0,0,0,0,0,0,0.82,0.073,0.12,0.01%,1.05,23.7,42.0,1b start tie,6b 3 out a2,,LAD,0.5,W,5,2
44,45,114,2019-08-08,SDN,COL,GS-5,,5,4.0,10,3,3,0,2,1,0,4.51,20,80,55,13,8,10,8,4,1,0,32.0,,,0,0,0,20,2,0,0,1,0,0,1.2,-0.172,0.12,-0.01%,-1.38,1.0,9.0,1t start tie,5t 1-- 0 out tie,,SDP,2.5,W,9,3
45,46,119,2019-08-13,SDN,TBR,GS-5,,4,5.0,6,3,3,2,4,1,0,4.55,23,90,59,19,7,7,10,4,4,0,45.0,,,0,0,0,21,3,0,0,0,0,0,1.26,-0.022000000000000002,0.11,0.00%,-0.49,8.45,18.0,1t start tie,5t 3 out a1,,SDP,1.6,L,5,7
46,47,124,2019-08-19,SDN,CIN,GS-4,,5,4.0,4,1,1,2,5,1,1,4.47,18,86,53,15,6,3,7,2,1,0,53.0,,,0,0,0,15,0,0,0,0,0,0,0.98,0.125,0.08,0.01%,1.18,12.8,24.0,1b start a 1,4b 3 out a1,,CIN,1.5,W,3,2
47,48,130,2019-08-26,SDN,LAD,GS-6,W(7-8),6,6.0,6,3,3,4,8,2,0,4.48,28,110,71,14,8,5,11,4,1,0,52.0,,,0,0,0,24,2,0,1,0,0,0,1.22,-0.086,0.02,0.00%,0.01,21.5,45.0,1t start tie,6t 3 out d2,,SDP,1.6666666666666667,W,4,3
48,49,136,2019-09-01,SDN,SFG,GS-6,W(8-8),5,6.0,6,4,4,0,9,2,0,4.55,24,108,74,15,13,7,8,4,0,0,53.0,,,0,0,0,24,0,0,0,0,0,0,0.91,0.052000000000000005,0.01,0.00%,-1.02,23.9,45.0,1b start a 2,6b 3 out a3,,SFG,1.0,W,8,4
