,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,2,2007-04-04,KCA,BOS,6-6,,99,0.2,0,0,0,1,0,0,0,0.0,3,19,11,3,1,0,2,0,1,0,,2.0,1.0,0,0,0,1,0,0,0,0,1,0,1.4,-0.028999999999999998,1.44,-0.02%,-0.04,6t 12- 1 out d2,6t 3 out d3,,KCR,5.0,L,1,7,,
1,2,4,2007-04-06,KCA,DET,8-8,H(1),1,1.0,1,0,0,0,0,0,0,0.0,4,18,11,4,1,2,2,0,1,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,1.45,0.081,1.49,0.05%,0.55,8t --- 0 out a2,8t 3 out a2,,KCR,1.0,W,3,1,,
2,3,6,2007-04-08,KCA,DET,7-8,H(2),1,1.1,0,0,0,1,2,0,0,0.0,5,19,13,5,2,0,2,0,0,0,,2.0,0.0,0,0,0,4,0,0,0,0,0,0,2.02,0.147,2.08,0.09%,1.01,7t 12- 2 out a2,8t 3 out a2,,KCR,0.9090909090909092,L,2,3,,
3,4,8,2007-04-10,KCA,TOR,8-GF,S(1),1,2.0,0,0,0,0,3,0,0,0.0,6,25,16,4,4,0,3,0,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.67,0.105,0.56,0.05%,1.1,8b --- 0 out a3,9b end a 3,,TOR,0.0,W,6,3,,
4,5,10,2007-04-12,KCA,BAL,9-9,,1,1.0,0,0,0,0,1,0,0,0.0,3,8,6,0,1,1,1,0,1,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,1.89,0.14800000000000002,1.61,0.08%,0.56,9b --- 0 out tie,9b 3 out tie,,BAL,0.0,L,1,2,,
5,6,13,2007-04-16,KCA,DET,8-8,,3,0.1,1,3,3,2,1,0,0,4.26,4,19,9,1,2,1,0,0,0,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.07,-0.006,0.05,0.00%,-1.08,8b --- 0 out d4,8b 123 1 out d4,,DET,30.0,L,5,12,,
6,7,15,2007-04-18,KCA,DET,9-GF(10),W(1-0),1,2.0,2,0,0,0,4,0,0,3.24,8,31,21,9,5,2,2,2,0,0,,0.0,0.0,0,0,0,8,0,0,0,0,0,0,3.22,0.37,2.07,0.14%,1.12,9b --- 0 out tie,10b end a 1,,DET,1.0,W,4,3,,
7,8,18,2007-04-22,KCA,MIN,9-GF,S(2),3,1.0,1,0,0,0,2,0,0,2.89,4,14,11,7,0,2,0,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,1.14,0.081,0.77,0.03%,0.55,9t --- 0 out a2,9t end a 2,,KCR,1.0,W,3,1,,
8,9,20,2007-04-24,KCA,CHW,9-GF,L(1-1),1,1.0,2,2,1,1,0,0,0,3.48,6,20,11,3,1,3,2,1,1,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,2.08,-0.39799999999999996,1.33,-0.15%,-1.45,9t --- 0 out tie,9t end d 2,,KCR,3.0,L,7,9,,
9,10,21,2007-04-25,KCA,MIN,8-GF,S(3),0,1.2,0,0,0,1,1,0,0,3.0,5,18,9,1,3,1,2,0,1,0,,2.0,0.0,0,0,1,4,0,0,0,0,0,0,3.6,0.451,2.09,0.16%,1.46,8b 12- 1 out a1,9b end a 1,,MIN,0.8333333333333334,W,4,3,,
