,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,47,2018-05-19,TEX,CHW,GS-5,L(0-1),99,4.2,6,4,4,2,2,0,0,7.71,22,81,55,16,5,8,10,5,1,0,36.0,,,0,0,0,20,3,1,1,0,0,0,1.09,-0.247,0.31,-0.04%,-1.99,1.7,8.0,1b start tie,5b 1-3 2 out d1,,CHW,1.9047619047619049,L,3,5
1,2,106,2018-07-28,TEX,HOU,GS-6,W(1-1),69,6.0,2,1,1,1,2,1,0,4.22,21,76,47,13,3,8,10,4,2,0,65.0,,,0,0,0,20,1,0,0,0,0,0,1.14,0.252,0.0,0.00%,2.03,17.7,33.0,1b start tie,6b 3 out a1,,HOU,0.5,W,7,3
2,3,111,2018-08-03,TEX,BAL,GS-5,W(2-1),5,5.0,6,2,2,2,3,0,0,4.02,21,90,55,10,6,9,7,4,0,0,48.0,,,0,0,0,19,1,0,0,2,0,0,0.71,0.218,0.0,0.00%,0.81,12.45,30.0,1t start tie,5t 3 out a6,,TEX,1.6,W,11,3
3,4,117,2018-08-09,TEX,NYY,GS-5,L(2-2),5,5.0,7,6,6,3,1,4,0,5.66,23,73,41,14,1,14,5,2,0,0,27.0,,,0,0,0,20,0,0,0,1,0,0,0.56,-0.342,0.0,0.00%,-3.44,-4.75,0.0,1b start tie,5b 3 out d3,,NYY,2.0,L,3,7
4,5,123,2018-08-16,TEX,LAA,GS-6,,6,6.0,9,6,6,1,3,1,0,6.41,26,84,54,16,2,10,12,7,3,0,32.0,,,0,0,0,25,1,0,0,0,0,0,0.75,-0.257,0.0,0.00%,-2.62,1.5,9.0,1t start tie,6t 3 out d3,,TEX,1.6666666666666667,W,8,6
5,6,128,2018-08-21,TEX,OAK,GS-6,L(2-3),4,5.2,10,4,4,1,1,0,0,6.4,28,84,59,15,1,13,13,8,1,0,33.0,,,1,0,0,27,2,0,0,1,0,1,0.87,-0.096,0.0,0.00%,-1.26,0.15,8.0,1b start tie,6b 1-- 2 out d4,,OAK,2.1153846153846154,L,0,6
6,7,133,2018-08-28,TEX,LAD,GS-3,L(2-4),6,2.2,5,3,3,2,1,0,0,6.69,15,61,34,10,4,7,5,4,0,0,35.0,,,0,0,0,13,0,0,0,1,0,0,1.35,-0.19,0.0,0.00%,-2.13,-2.2,2.0,1t start tie,3t 123 2 out d3,,TEX,3.1818181818181817,L,4,8
7,8,138,2018-09-03,TEX,LAA,3-6,,5,4.0,2,0,0,1,1,0,0,6.0,14,54,34,9,2,5,7,2,1,0,,0.0,0.0,0,0,0,13,0,0,0,0,0,0,1.28,0.26899999999999996,0.0,0.00%,2.25,9.2,15.0,3t --- 0 out tie,6t 3 out tie,,TEX,0.75,L,1,3
8,9,143,2018-09-09,TEX,OAK,4-4,L(2-5),5,0.2,4,5,5,2,0,0,0,7.03,8,34,16,5,1,4,2,1,0,0,,0.0,0.0,0,0,0,6,2,0,0,0,0,0,1.94,-0.5710000000000001,0.0,0.00%,-4.83,-12.1,-13.0,4b --- 0 out a3,4b -2- 2 out d2,,OAK,30.0,L,3,7
9,10,148,2018-09-15,TEX,SDP,2-5,W(3-5),5,4.0,7,3,3,2,3,1,0,7.01,21,85,55,14,3,9,7,2,2,0,,0.0,0.0,0,0,0,18,0,0,0,0,0,0,1.07,-0.213,0.0,0.00%,-1.2,7.6,24.0,2b --- 0 out a1,5b 3 out d2,,SDP,2.25,W,6,3
