Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,134,2015-09-05,NYY,TBR,9-9,,99,0.2,0,0,0,0,1,0,0,0.00,2,10,8,3,1,0,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.57,0.028,.77,0.02%,0.39,9t --- 0 out d1,9t --- 2 out d1,,NYY,0.0,L,2,3,,
2,138,2015-09-09,NYY,BAL,9-9,,3,0.1,0,0,0,0,0,0,0,0.00,1,3,2,1,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,.98,0.008,1.23,0.01%,0.20,9t 1-- 0 out d1,9t -2- 1 out d1,,NYY,0.0,L,3,5,,
3,141,2015-09-12,NYY,TOR,9-GF,,2,1.0,0,0,0,0,0,0,0,0.00,3,14,8,3,0,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.10,0.008,.21,0.01%,0.49,9t --- 0 out d3,9t end d 3,2,NYY,0.0,L,7,10,,
4,142,2015-09-13,NYY,TOR,9-9,,0,0.1,0,0,0,0,0,0,0,0.00,1,4,2,1,0,0,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,.15,0.004,.26,0.00%,0.23,9t --- 0 out a5,9t --- 1 out a5,,NYY,0.0,W,5,0,,
5,144,2015-09-15,NYY,TBR,5-5,,1,0.1,1,0,0,1,0,0,0,0.00,3,16,8,2,2,1,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.38,-0.106,1.84,-0.09%,-0.69,5b --- 0 out a1,5b 1-3 1 out a1,,TBR,20.0,L,3,6,,
6,146,2015-09-18,NYY,NYM,8-8,,2,0.1,0,0,0,0,0,0,0,0.00,1,4,2,1,0,0,1,0,0,0,,2,1,0,0,0,1,0,0,0,0,0,0,.13,-0.006,.13,0.00%,-0.21,8b 1-3 1 out d3,8b --3 2 out d4,,NYM,0.0,L,1,5,,
7,147,2015-09-19,NYY,NYM,9-9,,0,0.1,0,0,0,0,0,0,0,0.00,1,2,2,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,.16,0.004,.12,0.00%,0.21,9b --- 0 out a5,9b --- 1 out a5,,NYM,0.0,W,5,0,,
8,149,2015-09-21,NYY,TOR,4-4,,1,0.2,0,0,0,0,0,0,0,0.00,2,4,3,1,0,1,1,0,1,0,,0,0,0,0,0,2,0,0,0,0,0,0,.26,0.013,.59,0.02%,0.27,4b --- 1 out d3,4b 3 out d3,,TOR,0.0,L,2,4,,
9,151,2015-09-23,NYY,TOR,6-6,,1,0.0,1,0,0,0,0,0,0,0.00,1,4,4,2,0,0,1,1,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,1.27,-0.040,3.21,-0.06%,-0.27,6b 1-- 2 out tie,6b 1-3 2 out tie,,TOR,inf,L,0,4,,
10,156,2015-09-28,NYY,BOS,9-9,,4,0.0,0,0,0,1,0,0,0,0.00,1,7,3,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,.02,-0.001,.01,0.00%,-0.12,9t --- 2 out d4,9t 1-- 2 out d4,,NYY,inf,L,1,5,,
