Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,140,2016-09-08,COL,SDP,3-5,,99,2.1,2,3,3,3,2,0,0,11.57,12,50,28,9,4,6,1,1,0,0,,1,0,0,0,0,9,1,0,0,0,0,0,.06,-0.004,.01,0.00%,-1.84,3b 1-- 2 out d7,5b 3 out d10,,SDP,2.380952380952381,L,1,14,,
2,145,2016-09-13,COL,ARI,6-7,,4,2.0,2,0,0,1,1,0,0,6.23,9,31,21,9,1,5,2,0,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,.03,0.002,.00,0.00%,1.06,6b --- 0 out d7,7b 3 out d7,,ARI,1.5,L,4,11,,
3,147,2016-09-16,COL,SDP,8-9,,2,1.0,2,0,0,0,0,0,0,5.06,5,21,14,2,1,3,2,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.45,0.023,.00,0.00%,0.18,8t --- 0 out d2,9t 1-- 0 out d2,,COL,2.0,W,8,7,,
4,152,2016-09-21,COL,STL,GS-5,W(1-0),4,5.0,4,1,1,1,3,0,2,3.48,22,82,50,14,10,8,8,6,0,0,57,,,0,0,0,18,1,0,0,0,1,0,.79,0.096,.00,0.00%,1.87,1t start tie,5t 3 out a5,,COL,1.0,W,11,1,,
5,157,2016-09-27,COL,SFG,GS-5,L(1-1),5,4.1,12,6,6,0,2,2,0,6.14,24,80,54,14,4,11,11,10,0,0,17,,,0,0,0,23,2,2,0,0,0,0,.77,-0.302,.00,0.00%,-4.13,1b start tie,5b 1-- 1 out d5,,SFG,2.9268292682926833,L,3,12,,
6,162,2016-10-02,COL,MIL,GS-7,,4,6.0,6,2,2,1,7,0,1,5.23,26,87,56,12,14,8,9,7,0,0,58,,,2,0,0,24,3,1,0,0,0,0,1.15,0.116,.00,0.00%,1.05,1t start tie,7t 1-- 0 out a1,,COL,1.1666666666666667,L,4,6,,
7,21,2017-04-25,COL,WSN,GS-4,L(0-1),99,4.0,9,8,8,3,2,0,0,18.00,24,85,51,15,4,10,9,6,0,0,11,,,0,0,0,21,3,1,0,0,0,0,.61,-0.380,.77,-0.29%,-5.58,1t start tie,4t 3 out d6,,COL,3.0,L,12,15,,
8,26,2017-04-30,COL,ARI,GS-6,,4,6.0,6,0,0,1,8,0,0,7.20,25,97,67,17,12,7,9,2,0,0,67,,,0,0,0,24,1,0,1,0,0,0,1.08,0.372,1.61,0.33%,3.35,1b start tie,6b 3 out tie,,ARI,1.1666666666666667,L,0,2,,
9,30,2017-05-05,COL,ARI,GS-6,L(0-2),4,6.0,5,5,5,3,3,2,0,7.31,26,101,67,13,11,8,12,4,2,0,42,,,0,0,0,23,2,1,0,0,0,0,.52,-0.191,.79,-0.18%,-1.37,1t start tie,6t 3 out d4,,COL,1.3333333333333333,L,3,6,,
10,35,2017-05-10,COL,CHC,GS-8,W(1-2),4,8.0,3,0,0,1,8,0,0,4.88,28,99,69,19,8,10,9,4,1,0,83,,,0,0,0,27,1,0,0,0,0,0,1.10,0.548,1.42,0.42%,4.84,1t start tie,8t 3 out a3,,COL,0.5,W,3,0,,
11,41,2017-05-18,COL,MIN,GS-5,W(2-2),7,5.0,4,1,1,2,3,0,0,4.34,21,101,62,21,3,7,9,4,2,0,56,,,1,0,0,18,1,1,0,0,1,0,.91,0.172,1.13,0.13%,1.64,1b start a 1,5b 3 out a4,1,MIN,1.2,W,5,1,,
12,47,2017-05-23,COL,PHI,GS-6,W(3-2),4,6.0,7,1,1,3,6,0,1,3.86,28,93,59,19,9,8,10,4,1,0,57,,,0,0,0,24,1,0,1,1,0,0,1.02,0.096,1.28,0.07%,2.04,1b start tie,6b 3 out a7,,PHI,1.6666666666666667,W,8,2,,
13,52,2017-05-28,COL,STL,GS-6,W(4-2),4,5.2,8,2,2,1,5,2,0,3.76,26,92,63,17,7,7,13,7,1,0,49,,,0,0,0,24,2,0,0,0,0,0,.91,0.163,1.15,0.12%,1.26,1t start tie,6t -2- 2 out a2,,COL,1.7307692307692306,W,8,4,,
14,57,2017-06-02,COL,SDP,GS-5,L(4-3),4,5.0,8,6,6,1,9,2,0,4.53,23,80,61,16,14,6,7,5,0,0,35,,,1,0,0,22,1,0,0,1,0,0,1.06,-0.451,1.32,-0.34%,-3.55,1b start tie,5b 3 out d2,,SDP,1.8,L,5,8,,
