,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,142,2018-09-09,COL,LAD,5-5,,99,0.2,0,0,0,0,2,0,0,0.0,2,12,10,2,3,0,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,0.58,0.042,2.04,0.09%,0.99,5.5,8.0,5t --3 1 out d4,5t 3 out d4,,COL,0.0,L,6,9
1,2,148,2018-09-15,COL,SFG,8-GF(8),,5,0.1,0,0,0,0,1,0,0,0.0,1,5,3,1,1,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.1,0.003,0.28,0.00%,0.21,2.75,4.0,8b 1-- 2 out d3,8b end d 3,,SFG,0.0,L,0,3
2,3,150,2018-09-17,COL,LAD,5-6,,1,2.0,1,0,0,0,3,0,0,0.0,7,27,20,8,3,1,3,2,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,0.01,0.002,0.05,0.01%,0.95,9.9,15.0,5b --- 0 out d8,6b 3 out d8,,LAD,0.5,L,2,8
3,4,156,2018-09-24,COL,PHI,9-GF,,6,1.0,0,0,0,0,1,0,0,0.0,3,6,5,1,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.01,0.00%,0.57,4.25,6.0,9t --- 0 out a9,9t end a 9,,COL,0.0,W,10,1
4,5,157,2018-09-25,COL,PHI,3-3,W(1-0),0,0.1,0,0,0,1,0,0,0,0.0,2,11,6,0,2,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,2.16,0.043,8.92,0.11%,0.47,4.15,13.0,3t 12- 2 out d1,3t 3 out d1,,COL,10.0,W,10,3
5,6,161,2018-09-29,COL,WSN,6-7,,3,1.2,5,3,3,1,2,0,0,4.5,11,43,27,7,7,2,6,5,1,0,,0,0,0,0,0,10,0,0,0,0,0,0,0.32,-0.035,0.89,-0.06%,-1.34,-1.85,2.0,6t --- 0 out d5,7t 12- 2 out d6,,COL,5.0,L,2,12
6,7,163,2018-10-01,COL,LAD,8-GF(8),,1,0.1,0,0,0,0,0,0,0,4.26,1,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.01,0.0,0.12,0.00%,0.1,0.75,1.0,8b --- 2 out d5,8b end d 5,,LAD,0.0,L,2,5
7,8,2,2019-03-29,COL,MIA,7-8,H(1),99,1.1,0,0,0,0,1,0,0,0.0,4,15,10,3,2,1,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.69,0.171,1.65,0.10%,0.73,5.0,7.0,7b --- 0 out a1,8b --- 1 out a1,,MIA,0.0,W,6,1
8,9,3,2019-03-30,COL,MIA,7-7,,0,0.1,3,2,2,0,0,0,0,10.8,4,16,12,4,1,1,3,3,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.52,-0.07,0.53,-0.04%,-1.69,-5.05,-5.0,7b --- 0 out d2,7b 1-3 1 out d3,,MIA,30.0,L,3,7
9,10,5,2019-04-01,COL,TBR,6-7,,1,0.2,1,1,1,2,1,0,0,11.57,5,22,11,4,3,1,1,1,0,0,,1,0,0,0,0,3,0,0,0,0,0,0,0.1,-0.003,0.09,0.00%,-0.84,-0.3,2.0,6b 1-- 2 out d5,7b 123 1 out d5,,TBR,15.0,L,1,7
10,11,8,2019-04-05,COL,LAD,7-8,,3,1.1,0,0,0,0,0,0,0,7.36,4,8,7,2,0,1,3,1,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,0.08,0.008,0.08,0.01%,1.2,3.0,4.0,7t 1-3 2 out d8,8t 3 out d5,,COL,0.0,L,6,10
11,12,9,2019-04-06,COL,LAD,7-7,,0,0.2,0,0,0,0,0,0,0,6.23,2,9,7,2,0,1,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.26,0.013999999999999999,0.26,0.01%,0.49,1.5,2.0,7t --- 0 out d4,7t --- 2 out d4,,COL,0.0,L,2,7
12,13,11,2019-04-08,COL,ATL,6-7,,1,1.0,2,1,1,1,0,0,0,6.75,5,20,12,2,1,3,1,1,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,1.19,-0.081,0.89,-0.04%,-0.88,-1.55,0.0,6t --- 0 out d1,7t -23 0 out d1,,COL,3.0,L,6,8
13,14,13,2019-04-11,COL,SFG,8-8,,2,0.0,1,0,0,1,0,0,0,6.75,2,12,7,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0.66,-0.047,0.47,-0.02%,-0.99,-1.2,0.0,8b --- 0 out d1,8b 12- 0 out d1,,SFG,inf,L,0,1
14,15,14,2019-04-12,COL,SFG,16-GF(18),L(0-1),0,2.1,1,1,1,2,4,0,0,5.87,11,36,24,4,6,1,4,1,1,0,,0,0,0,0,0,9,1,0,2,0,0,0,2.72,-0.09,1.85,-0.04%,-1.08,9.45,16.0,16b --- 0 out tie,18b end d 1,,SFG,1.4285714285714286,L,2,3
15,16,18,2019-04-16,COL,SDP,9-9,,3,0.0,0,1,1,2,0,0,0,7.04,2,12,4,2,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.1,-0.006,0.08,0.00%,-1.0,-3.2,-3.0,9b --- 0 out a7,9b 12- 0 out a7,,SDP,inf,W,8,2
16,17,21,2019-04-20,COL,PHI,8-8,,3,1.0,1,0,0,0,1,0,0,6.23,4,9,7,0,3,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.17,0.013000000000000001,0.13,0.01%,0.62,3.65,6.0,8t --- 0 out d4,8t 3 out d4,,COL,1.0,L,5,8
17,18,24,2019-04-23,COL,WSN,9-GF,,2,0.2,0,0,0,1,2,0,1,5.79,4,22,12,6,0,0,0,0,0,0,,3,2,0,0,0,2,0,0,0,0,0,0,1.49,-0.062,1.21,-0.03%,-0.3,4.3,8.0,9t 123 1 out d1,9t end d 3,,COL,5.0,L,3,6
