,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,1,2016-04-04,SDN,LAD,7-8,,99,1.0,6,6,6,2,2,0,0,54.0,11,42,25,5,6,4,3,3,0,0,,0.0,0.0,0,0,0,9,2,1,0,0,0,0,0.01,-0.003,0.01,0.00%,-5.53,7t --- 0 out d8,8t --- 0 out d14,,SDP,8.0,L,0,15,,
1,2,3,2016-04-06,SDN,LAD,9-GF,,1,1.0,2,1,1,0,1,0,0,31.5,5,16,10,2,1,2,2,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,1,0,0.01,-0.001,0.01,0.00%,-0.53,9t --- 0 out d6,9t end d 7,,SDP,2.0,L,0,7,,
2,3,5,2016-04-09,SDN,COL,9-GF,,2,1.0,1,0,0,0,1,0,0,21.0,4,10,8,4,1,3,0,0,0,0,,0.0,0.0,0,0,0,4,1,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.58,9b --- 0 out a13,9b end a13,,COL,1.0,W,16,3,,
3,4,12,2016-04-16,SDN,ARI,14-GF(14),W(1-0),6,1.0,1,0,0,0,0,0,0,15.75,4,13,10,2,1,3,1,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,1.89,0.131,1.4,0.06%,0.47,14t --- 0 out tie,14t end tie,,SDP,1.0,W,5,3,,
4,5,13,2016-04-17,SDN,ARI,9-GF,,0,1.0,1,0,0,0,1,0,0,12.6,4,14,10,2,4,2,1,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.04,0.003,0.04,0.00%,0.47,9t --- 0 out d4,9t end d 4,,SDP,1.0,L,3,7,,
5,6,15,2016-04-20,SDN,PIT,9-GF,,2,1.0,2,0,0,1,0,0,0,10.5,6,21,11,4,0,2,3,2,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.11,0.002,0.08,0.00%,0.47,9t --- 0 out a6,9t end a 6,,SDP,3.0,W,8,2,,
6,7,18,2016-04-23,SDN,STL,9-GF,,2,1.0,4,3,3,1,0,0,0,12.86,8,31,18,5,1,1,6,5,0,0,,0.0,0.0,0,0,0,7,2,0,0,0,0,0,0.01,-0.002,0.01,0.00%,-2.53,9t --- 0 out d6,9t end d 9,,SDP,5.0,L,2,11,,
7,8,20,2016-04-25,SDN,SFG,5-6,,1,1.2,2,0,0,0,1,0,0,10.38,7,28,17,5,2,0,6,2,0,0,,2.0,1.0,0,0,0,6,0,0,0,0,1,0,0.64,-0.003,0.49,0.00%,0.36,5b 12- 1 out d2,6b 3 out d2,,SFG,1.6666666666666667,L,4,5,,
8,9,22,2016-04-27,SDN,SFG,5-6,,1,2.0,5,3,3,0,0,0,0,10.97,10,31,20,3,1,4,6,3,1,0,,0.0,0.0,0,0,0,10,1,0,0,1,0,0,0.05,-0.015,0.03,-0.01%,-2.05,5b --- 0 out d6,6b 3 out d8,,SFG,2.5,L,9,13,,
9,10,33,2016-05-10,SDN,CHC,5-7,,12,3.0,2,2,2,2,3,0,0,9.88,12,48,25,6,3,4,3,2,0,0,,0.0,0.0,0,0,0,10,0,1,0,1,0,0,0.27,-0.002,0.18,0.00%,-0.5,5b --- 0 out d3,7b 3 out d5,,CHC,1.3333333333333333,L,7,8,,
10,11,38,2016-05-14,SDN,MIL,GS-3,,3,2.0,4,2,2,2,4,0,1,9.77,14,61,32,11,7,4,2,2,0,0,42.0,,,1,0,0,10,1,0,0,0,0,0,1.41,-0.21100000000000002,0.93,-0.08%,-1.99,1b start a 2,3b 12- 0 out a2,,MIL,3.0,W,8,7,,
11,12,45,2016-05-22,SDN,LAD,13-GF(17),L(1-1),7,5.0,8,4,4,6,2,0,0,9.15,28,89,52,10,5,14,6,3,1,0,,0.0,0.0,1,0,0,22,2,0,3,1,0,0,2.71,0.042,1.86,0.02%,-1.65,13t --- 0 out tie,17t end d 4,,SDP,2.8,L,5,9,,
12,13,49,2016-05-27,SDN,ARI,9-GF,,4,1.0,1,1,1,0,3,1,1,9.14,5,21,12,2,5,0,1,1,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,0.01,0.001,0.0,0.00%,-0.47,9b --- 0 out a8,9b end a 7,,ARI,1.0,W,10,3,,
13,14,50,2016-05-28,SDN,ARI,2-5,,0,2.1,2,1,1,2,3,0,0,8.63,11,44,28,10,6,4,2,2,0,0,,0.0,0.0,1,0,0,9,0,0,0,0,0,0,0.1,0.002,0.04,0.00%,-0.84,2b --- 2 out d6,5b 12- 0 out d7,,ARI,1.9047619047619049,L,7,8,,
14,15,53,2016-05-31,SDN,SEA,3-5,,2,2.0,6,6,6,1,0,3,0,10.04,13,51,32,8,4,5,7,3,0,0,,0.0,0.0,0,0,0,12,0,0,0,0,0,0,0.0,-0.001,0.0,0.00%,-5.03,3b --- 2 out d10,5b --- 2 out d16,,SEA,3.5,L,4,16,,
15,16,58,2016-06-05,SDN,COL,GS-5,L(1-2),4,4.1,8,6,6,1,3,2,0,10.38,21,77,48,8,7,10,7,6,0,0,25.0,,,0,0,0,20,2,0,0,1,0,0,0.76,-0.331,0.23,-0.06%,-3.89,1t start tie,5t --- 1 out d5,,SDP,2.1951219512195124,L,3,10,,
16,17,62,2016-06-10,SDN,COL,1-6,,4,5.2,8,4,3,1,7,1,0,9.5,26,101,66,22,10,12,7,6,0,0,,0.0,0.0,0,0,0,25,1,0,0,1,0,1,0.97,-0.142,0.28,-0.03%,-0.82,1b --- 1 out tie,6b 3 out d1,,COL,1.7307692307692306,W,7,5,,
17,18,67,2016-06-15,SDN,MIA,GS-6,W(2-2),4,6.0,6,3,3,2,4,0,1,8.79,26,94,58,16,11,15,4,1,1,0,50.0,,,0,0,0,22,0,0,1,1,1,0,1.25,-0.054000000000000006,0.16,0.00%,-0.18,1t start tie,6t 3 out a2,,SDP,1.3333333333333333,W,6,3,,
18,19,72,2016-06-21,SDN,BAL,GS-5,,5,5.0,7,6,6,2,8,2,0,9.0,25,99,61,9,21,9,6,3,0,0,35.0,,,0,0,0,23,1,0,0,0,0,1,1.0,-0.442,0.12,-0.03%,-3.41,1b start a 1,5b 3 out d3,,BAL,1.8,W,10,7,,
19,20,77,2016-06-26,SDN,CIN,GS-6,L(2-3),4,6.0,7,3,3,3,5,1,0,8.49,28,86,55,13,8,11,9,6,0,0,48.0,,,1,0,0,25,1,0,0,0,0,0,0.73,-0.054000000000000006,0.15,-0.01%,0.0,1b start tie,6b 3 out d3,,CIN,1.6666666666666667,L,0,3,,
20,21,83,2016-07-04,SDN,ARI,GS-7,W(3-3),7,6.0,9,3,2,0,5,0,0,7.93,28,91,66,23,8,17,6,5,0,0,49.0,,,1,0,0,28,1,1,0,0,0,1,1.0,-0.091,0.09,-0.01%,-0.21,1b start tie,7b 1-- 0 out a2,,ARI,1.5,W,8,4,,
21,22,88,2016-07-09,SDN,LAD,GS-6,L(3-4),4,6.0,9,4,2,1,3,0,0,7.48,27,73,52,11,8,18,5,4,0,0,44.0,,,0,0,0,26,2,0,0,2,0,1,1.32,-0.218,0.17,-0.02%,-1.11,1b start a 2,6b 3 out d1,,LAD,1.6666666666666667,L,3,4,,
22,23,91,2016-07-16,SDN,SFG,GS-5,,6,4.2,8,3,3,0,2,1,0,7.36,22,96,65,19,4,7,13,9,0,0,38.0,,,0,0,0,22,2,0,0,0,0,0,1.0,-0.059000000000000004,0.07,0.00%,-0.96,1t start tie,5t -2- 2 out a2,,SDP,1.9047619047619049,W,7,6,,
23,24,97,2016-07-22,SDN,WSN,GS-7,W(4-4),5,7.0,4,2,2,1,3,1,1,6.93,28,100,65,21,5,16,7,3,0,0,63.0,,,1,0,0,26,0,0,0,0,0,1,0.87,0.145,0.02,0.00%,1.57,1b start a 1,7b 3 out a3,,WSN,0.7142857142857143,W,5,3,,
24,25,102,2016-07-27,SDN,TOR,GS-6,W(5-4),4,5.2,6,4,4,2,4,0,0,6.89,25,93,60,15,9,9,10,3,1,0,43.0,,,0,0,0,22,2,0,0,0,1,0,0.76,0.061,0.02,0.00%,-1.4,1b start tie,6b 1-3 2 out a3,,TOR,1.5384615384615383,W,8,4,,
25,26,107,2016-08-02,SDN,MIL,GS-7,L(5-5),5,6.2,10,3,3,4,6,1,0,6.67,32,113,66,13,12,13,9,6,0,0,44.0,,,2,0,1,28,2,0,2,0,0,0,1.16,-0.145,0.03,0.00%,-0.45,1t start tie,7t 123 2 out d1,,SDP,2.2580645161290316,L,2,3,,
26,27,112,2016-08-09,SDN,PIT,GS-5,L(5-6),6,5.0,9,6,5,3,3,1,1,6.8,27,105,65,20,8,15,5,1,0,0,27.0,,,1,0,0,23,1,0,1,1,0,0,1.24,-0.377,0.01,0.00%,-3.55,1b start a 2,5b 3 out d4,,PIT,2.4,L,4,6,,
27,28,118,2016-08-15,SDN,TBR,GS-6,L(5-7),5,5.2,5,3,3,3,5,1,2,6.68,26,110,65,15,9,9,7,2,1,0,49.0,,,3,0,0,21,1,0,0,1,0,0,1.02,-0.12300000000000001,0.01,0.00%,-0.42,1b start a 1,6b -2- 2 out d2,,TBR,1.5384615384615383,L,2,8,,
28,29,124,2016-08-21,SDN,ARI,GS-7,W(6-7),5,7.0,5,1,0,0,5,0,0,6.24,26,96,63,22,6,12,9,5,1,0,70.0,,,0,0,0,26,0,0,0,0,0,0,0.68,0.293,0.0,0.00%,2.3,1t start tie,7t 3 out a6,,SDP,0.7142857142857143,W,9,1,,
29,30,130,2016-08-28,SDN,MIA,CG,W(7-7),6,9.0,6,1,1,3,3,0,0,5.84,30,99,65,26,3,18,6,4,0,0,71.0,,,0,0,0,27,2,0,0,5,0,0,1.4,0.465,0.0,0.00%,3.15,1b start tie,9b 3 out a2,,MIA,1.0,W,3,1,,
30,31,135,2016-09-03,SDN,LAD,GS-6,L(7-8),5,6.0,9,5,5,0,5,2,0,5.92,25,67,48,17,6,13,7,6,0,0,39.0,,,0,0,0,25,0,0,0,2,0,0,0.66,-0.19899999999999998,0.0,0.00%,-2.11,1b start tie,6b 3 out d5,,LAD,1.5,L,1,5,,
31,32,141,2016-09-09,SDN,COL,GS-7,L(7-9),5,6.2,8,4,4,1,4,1,0,5.89,27,103,70,18,7,11,11,8,1,0,45.0,,,0,0,0,26,0,1,0,2,0,0,0.94,-0.141,0.0,0.00%,-1.05,1t start tie,7t --3 2 out d3,,SDP,1.4516129032258065,L,1,4,,
32,33,146,2016-09-14,SDN,SFG,GS-7,W(8-9),4,6.1,4,1,1,1,5,0,0,5.68,23,87,57,11,7,10,7,5,1,0,65.0,,,0,0,0,22,0,0,0,0,0,0,1.07,0.24100000000000002,0.0,0.00%,1.83,1b start a 1,7b 1-- 1 out a2,,SFG,0.819672131147541,W,3,1,,
33,34,152,2016-09-21,SDN,ARI,GS-7,L(8-10),6,7.0,5,3,3,0,2,2,0,5.59,25,94,59,16,8,14,9,4,0,0,57.0,,,0,0,0,25,0,0,0,1,0,0,0.86,-0.076,0.0,0.00%,0.3,1t start tie,7t 3 out d1,,SDP,0.7142857142857143,L,2,3,,
34,35,158,2016-09-28,SDN,LAD,GS-6,W(9-10),6,5.0,7,5,5,1,2,3,0,5.71,23,69,47,18,2,12,8,4,0,0,34.0,,,0,0,0,22,1,0,0,0,0,0,0.9,-0.35,0.0,0.00%,-3.02,1t start tie,6t 1-- 0 out a1,,SDP,1.6,W,6,5,,
35,36,5,2017-04-07,SDN,SFG,GS-6,,99,5.1,7,5,5,1,3,1,0,8.44,23,83,55,14,5,13,6,3,0,0,36.0,,,0,0,0,22,2,0,0,1,0,0,1.09,-0.37200000000000005,1.02,-0.21%,-2.57,1t start tie,6t 1-- 1 out d1,,SDP,1.5686274509803924,W,7,6,,
36,37,20,2017-04-23,SDN,MIA,GS-6,,15,5.0,4,3,3,3,5,0,0,6.97,22,83,49,12,11,8,6,2,1,0,49.0,,,0,0,0,19,0,0,0,0,0,0,0.99,-0.001,0.82,0.00%,0.11,1t start tie,6t 1-3 0 out a2,,SDP,1.4,L,3,7,,
37,38,25,2017-04-28,SDN,SFG,GS-6,,4,6.0,6,3,1,0,5,0,1,4.96,26,69,50,11,11,13,7,5,1,0,57.0,,,0,0,0,24,1,0,0,0,1,1,1.07,-0.057999999999999996,0.76,-0.02%,0.04,1b start tie,6b 3 out tie,,SFG,1.0,L,3,4,,
38,39,30,2017-05-04,SDN,COL,GS-6,,5,6.0,5,1,1,2,5,0,1,4.03,23,90,56,15,6,12,3,2,1,0,61.0,,,0,1,0,20,0,0,0,1,0,0,1.07,0.19,0.9,0.10%,1.95,1t start tie,6t 3 out d1,,SDP,1.1666666666666667,L,2,3,,
39,40,35,2017-05-10,SDN,TEX,GS-6,,5,6.0,7,3,3,4,7,0,0,4.13,25,96,61,14,13,10,4,4,0,0,49.0,,,1,1,1,21,2,0,1,3,0,0,1.65,0.031,0.83,0.01%,0.49,1b start a 1,6b 3 out tie,,TEX,1.8333333333333333,L,3,4,,
40,41,40,2017-05-15,SDN,MIL,GS-6,,4,6.0,5,3,3,0,9,1,1,4.19,23,89,67,20,10,11,2,0,0,0,59.0,,,0,0,0,22,1,0,0,1,0,0,1.15,0.038,0.44,0.01%,-0.05,1t start tie,6t 3 out a1,,SDP,0.8333333333333334,W,6,5,,
41,42,45,2017-05-20,SDN,ARI,GS-4,L(0-1),4,3.0,11,8,8,1,2,1,1,5.79,22,78,44,11,7,11,7,5,0,0,6.0,,,0,0,0,20,2,0,0,0,0,0,0.55,-0.43200000000000005,0.12,-0.06%,-7.87,1t start tie,4t 1-3 0 out d8,,SDP,4.0,L,1,9,,
42,43,50,2017-05-26,SDN,WSN,GS-6,L(0-2),5,6.0,7,3,3,2,6,2,0,5.61,27,100,61,16,12,8,10,6,0,1,50.0,,,0,0,0,25,4,0,1,0,0,0,0.82,-0.075,0.16,-0.01%,0.23,1b start tie,6b 3 out d2,,WSN,1.5,L,1,5,,
