Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,100,2010-07-27,CLE,NYY,GS-8,W(1-0),99,7.0,3,1,1,0,2,0,0,1.29,23,93,60,15,9,7,14,2,2,0,69,,,0,1,0,23,2,0,0,0,0,0,.78,0.325,.01,0.00%,2.65,1t start tie,8t -2- 0 out a4,,CLE,0.42857142857142855,W,4,1,,
2,104,2010-07-31,CLE,TOR,GS-6,,3,5.1,4,1,1,2,5,1,0,1.46,22,83,52,16,8,5,10,6,1,0,59,,,0,0,0,20,0,0,0,0,0,1,1.21,0.132,.00,0.00%,1.51,1b start tie,6b 1-- 1 out tie,,TOR,1.1764705882352942,W,2,1,,
3,109,2010-08-05,CLE,BOS,GS-7,L(1-1),4,7.0,4,4,4,2,5,1,0,2.79,27,93,60,19,6,7,13,2,1,0,56,,,0,0,0,25,0,0,0,0,0,0,.77,-0.181,.00,0.00%,-0.31,1b start a 1,7b 3 out d3,,BOS,0.8571428571428571,L,2,6,,
4,114,2010-08-11,CLE,BAL,GS-5,L(1-2),5,5.0,10,3,2,1,1,1,1,2.96,23,81,56,11,8,9,11,8,1,0,37,,,0,1,0,21,1,0,0,1,0,0,.93,-0.107,.00,0.00%,-0.67,1t start tie,5t 3 out d3,,CLE,2.2,L,1,3,,
5,123,2010-08-21,CLE,DET,GS-6,L(1-3),9,6.0,7,5,5,2,2,1,0,3.86,27,101,67,15,5,8,15,6,2,0,38,,,0,0,0,23,5,0,2,0,1,0,.97,-0.276,.00,0.00%,-1.96,1b start a 1,6b 3 out d3,,DET,1.5,L,2,5,,
6,128,2010-08-27,CLE,KCR,GS-5,W(2-3),5,5.0,8,3,3,4,1,1,0,4.08,25,92,52,20,2,6,14,4,2,0,36,,,0,0,0,20,1,0,0,2,0,0,.96,0.057,.00,0.00%,-0.67,1t start tie,5t 3 out a4,,CLE,2.4,W,15,4,,
7,134,2010-09-02,CLE,SEA,GS-6,W(3-3),5,6.0,7,3,3,0,5,1,1,4.14,25,94,63,17,7,3,16,9,3,0,51,,,0,1,0,23,1,0,0,1,1,1,.84,-0.056,.00,0.00%,-0.23,1b start tie,6b 3 out a1,,SEA,1.1666666666666667,W,6,3,,
8,140,2010-09-08,CLE,LAA,GS-6,,5,6.0,3,3,3,2,4,2,1,4.18,23,89,56,17,8,3,13,1,2,0,56,,,0,0,0,19,1,0,1,0,0,0,.89,-0.132,.00,0.00%,-0.14,1b start tie,6b 3 out d2,,LAA,0.8333333333333334,L,3,4,,
9,144,2010-09-14,CLE,LAA,GS-7,W(4-3),5,6.2,7,3,3,1,4,0,0,4.17,27,100,66,20,7,10,12,4,0,0,51,,,0,0,0,26,5,1,0,0,0,0,.87,0.067,.00,0.00%,-0.08,1t start tie,7t --3 2 out a1,,CLE,1.2903225806451613,W,4,3,,
10,149,2010-09-19,CLE,KCR,GS-6,L(4-4),4,5.0,6,6,6,2,4,0,0,4.73,22,93,60,12,7,4,12,4,3,0,33,,,2,0,0,20,1,0,0,1,0,0,1.12,-0.306,.00,0.00%,-3.02,1b start a 2,6b -23 0 out d1,,KCR,1.6,L,4,6,,
11,154,2010-09-24,CLE,KCR,CG,W(5-4),4,9.0,4,3,3,2,6,1,0,4.50,32,112,75,26,10,8,16,5,3,0,71,,,0,0,0,29,1,0,0,1,1,0,.64,0.284,.00,0.00%,1.20,1t start tie,9t 3 out a4,,CLE,0.6666666666666666,W,7,3,,
12,159,2010-09-29,CLE,DET,GS-5,W(6-4),4,5.0,9,3,3,1,4,1,0,4.56,25,81,59,11,10,5,15,8,1,0,40,,,0,0,0,24,3,0,0,0,0,0,1.01,-0.094,.00,0.00%,-0.67,1t start tie,5t 3 out d1,2,CLE,2.0,W,4,3,,
13,4,2011-04-05,CLE,BOS,GS-7,W(1-0),99,7.0,3,1,1,3,3,0,0,1.29,25,91,57,13,11,13,6,1,1,0,67,,,0,0,0,22,1,0,0,2,0,1,1.01,0.274,.95,0.15%,2.30,1t start tie,7t 3 out a2,,CLE,0.8571428571428571,W,3,1,,
14,9,2011-04-10,CLE,SEA,GS-7,W(2-0),4,6.2,3,3,3,3,4,1,0,2.63,25,104,66,12,8,4,14,5,0,0,57,,,0,0,0,21,0,0,0,1,1,0,.57,0.105,.67,0.07%,0.06,1b start a 2,7b --- 2 out a3,,SEA,0.9677419354838709,W,6,4,,
15,14,2011-04-16,CLE,BAL,GS-6,W(3-0),5,6.0,6,2,2,0,4,2,0,2.75,25,79,58,13,12,6,15,8,1,0,56,,,0,0,0,25,0,0,0,0,0,1,.88,0.094,1.06,0.07%,0.83,1t start tie,6t 3 out a4,,CLE,1.0,W,8,3,,
