Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,3,2006-04-06,MIN,TOR,7-7,,99,1.0,1,0,0,0,0,0,0,0.00,4,11,8,2,1,3,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.19,0.015,.19,0.01%,0.55,7b --- 0 out d3,7b 3 out d3,,TOR,1.0,L,3,6
2,4,2006-04-07,MIN,CLE,8-GF(8),,0,1.0,1,1,1,0,0,1,0,4.50,4,23,13,1,0,1,3,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.04,-0.006,.04,0.00%,-0.45,8b --- 0 out d4,8b end d 5,,CLE,1.0,L,6,11
3,12,2006-04-16,MIN,NYY,7-GF,,8,2.1,3,0,0,1,1,0,0,2.08,10,44,25,7,1,7,1,0,0,0,,3,0,0,0,0,9,1,0,0,1,0,0,.03,0.005,.03,0.00%,1.88,7t 123 2 out d7,9t end d 6,,MIN,1.9047619047619047,L,3,9
4,14,2006-04-19,MIN,LAA,6-7,,2,1.1,0,0,0,0,1,0,0,1.59,4,13,9,2,0,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.36,0.037,.33,0.02%,0.79,6t --- 0 out d5,7t --- 1 out d1,,MIN,0.0,W,12,10
5,15,2006-04-20,MIN,LAA,9-GF,,0,1.0,3,0,0,0,0,0,0,1.35,5,12,10,2,0,2,3,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.33,0.020,.33,0.01%,0.54,9t --- 0 out d2,9t end d 2,,MIN,3.0,L,4,6
6,17,2006-04-22,MIN,CHW,6-7,,1,1.0,2,1,1,1,0,0,0,2.35,6,22,12,2,0,2,3,1,0,0,,0,0,1,0,0,5,0,0,1,0,0,0,.28,0.008,.28,0.01%,0.18,6b --- 0 out d4,7b 1-- 0 out d4,,CHW,3.0,L,2,9
7,22,2006-04-28,MIN,DET,6-7,,5,1.2,3,3,3,2,2,0,0,4.82,10,39,26,10,1,4,2,0,0,0,,0,0,0,0,0,8,2,0,0,0,0,0,.03,-0.002,.03,0.00%,-1.70,6b --- 0 out d6,7b 123 2 out d8,,DET,4.166666666666667,L,0,9
8,25,2006-05-01,MIN,SEA,6-7,,2,1.1,2,0,0,0,0,0,0,4.22,5,20,12,4,0,3,2,2,0,0,,1,0,0,0,0,5,1,0,0,0,0,0,.04,0.005,.03,0.00%,0.92,6t --3 2 out d7,7t 3 out d7,,MIN,1.8181818181818181,L,2,8
9,32,2006-05-08,MIN,TEX,7-GF(8),,6,1.1,1,0,0,0,1,0,0,3.75,5,19,11,2,1,2,2,1,0,0,,1,0,0,0,0,5,0,0,0,0,0,0,.21,0.020,.13,0.01%,0.95,7b --3 2 out d3,8b end d 3,,TEX,0.9090909090909091,L,4,6
10,38,2006-05-15,MIN,CHW,5-6,,6,1.0,1,1,1,1,0,0,1,4.15,6,33,17,3,1,1,3,0,1,0,,2,0,0,0,0,3,1,0,1,0,1,0,.79,-0.028,.67,-0.01%,-0.46,5t 12- 2 out d3,6t 12- 2 out d4,,MIN,2.0,L,3,7
11,39,2006-05-16,MIN,DET,3-4,,0,1.0,2,2,2,2,1,0,0,5.14,7,26,13,4,2,0,4,2,1,0,,1,0,0,0,0,5,1,0,0,0,0,0,.95,-0.058,.72,-0.03%,-0.91,3b -2- 2 out d2,4b 123 2 out d3,,DET,4.0,L,4,7
12,43,2006-05-20,MIN,MIL,7-8,,3,2.0,5,3,3,0,1,1,0,6.19,10,40,27,6,1,4,5,0,2,0,,0,0,0,0,0,10,1,0,0,0,0,0,.01,0.002,.00,0.00%,-1.91,7b --- 0 out a9,8b 3 out a8,,MIL,2.5,W,16,10
13,51,2006-05-30,MIN,LAA,5-8,,9,2.2,0,0,0,1,1,0,0,5.30,9,37,21,3,2,6,1,0,1,0,,0,0,0,0,0,8,0,0,1,1,0,1,.27,0.042,.12,0.01%,1.48,5b --- 2 out d4,8b --- 1 out d3,,LAA,0.45454545454545453,L,3,6
14,56,2006-06-04,MIN,OAK,6-6,,4,0.1,1,0,0,1,0,0,1,5.21,4,18,11,4,0,0,2,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.47,-0.031,.20,-0.01%,-1.08,6b --- 0 out d3,6b 123 1 out d3,,OAK,20.0,L,1,5
15,58,2006-06-07,MIN,SEA,6-6,,2,0.2,2,3,3,0,0,0,1,6.41,5,22,13,2,2,2,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.71,-0.099,.26,-0.02%,-0.92,6b --- 0 out d1,6b 12- 2 out d2,,SEA,10.0,L,9,10
16,59,2006-06-08,MIN,SEA,6-8,,0,2.2,4,1,1,0,5,0,0,6.04,12,47,29,4,8,3,4,1,1,0,,0,0,0,0,0,12,1,0,0,0,0,0,.31,0.025,.09,0.01%,0.36,6b --- 1 out a6,8b 3 out a5,,SEA,1.8181818181818181,W,7,3
17,61,2006-06-10,MIN,BAL,9-GF,,1,0.1,0,0,0,0,0,0,0,5.96,1,3,3,2,0,0,1,0,1,0,,2,0,0,0,0,1,0,0,0,0,0,0,.18,0.005,.07,0.00%,0.63,9t -23 2 out d4,9t end d 4,,MIN,0.0,L,7,9
18,64,2006-06-14,MIN,BOS,7-8,,3,1.2,0,0,0,3,1,0,0,5.55,7,25,10,3,1,2,1,0,1,0,,0,0,0,0,0,4,0,0,0,1,0,0,.09,0.007,.04,0.00%,0.62,7t --- 0 out a7,8t 12- 2 out a7,,MIN,2.5,W,8,1
19,68,2006-06-18,MIN,PIT,9-GF,,3,1.0,1,1,1,0,0,1,0,5.68,4,16,11,2,0,0,4,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.02,0.002,.01,0.00%,-0.47,9b --- 0 out a7,9b end a 6,,PIT,1.0,W,8,2
20,70,2006-06-21,MIN,HOU,8-GF(8),,2,0.1,0,0,0,0,0,0,0,5.61,1,4,3,0,1,0,1,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.58,0.018,.33,0.01%,0.63,8b -23 2 out d2,8b end d 2,,HOU,0.0,L,3,5
21,74,2006-06-25,MIN,CHC,9-GF,,3,1.0,3,1,1,0,0,0,0,5.74,6,20,14,4,1,4,2,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.01,0.001,.01,0.00%,-0.46,9t --- 0 out a8,9t end a 7,,MIN,3.0,W,8,1
22,79,2006-07-01,MIN,MIL,5-6,,5,1.2,0,0,0,0,0,0,1,5.40,6,17,12,5,1,2,3,0,0,0,,2,1,0,0,0,4,0,0,0,0,1,0,1.22,0.067,.83,0.03%,0.77,5t 1-3 1 out tie,6t 3 out d1,,MIN,0.0,W,10,7
23,82,2006-07-04,MIN,KCR,8-GF(8),,2,1.0,3,2,2,1,0,0,0,5.83,7,21,11,0,1,4,2,1,0,0,,0,0,0,0,0,5,1,0,1,0,0,0,.07,-0.023,.07,-0.01%,-1.44,8b --- 0 out d3,8b end d 5,,KCR,4.0,L,2,7
24,84,2006-07-07,MIN,TEX,2-3,,2,0.2,4,3,3,0,0,1,1,6.60,7,30,16,7,0,3,3,2,0,0,,3,3,0,0,0,6,1,0,0,0,0,0,.56,-0.220,.39,-0.09%,-4.93,2b 123 2 out d2,3b --- 1 out d7,,TEX,20.0,L,4,9
25,96,2006-07-22,MIN,CLE,8-GF(8),,14,1.0,5,5,5,1,0,0,0,7.84,9,30,16,4,1,3,5,1,1,0,,0,0,0,0,0,7,2,0,0,0,1,0,.01,-0.002,.01,0.00%,-4.45,8b --- 0 out d6,8b end d11,,CLE,6.0,L,0,11
26,104,2006-07-31,MIN,TEX,8-GF,,8,2.0,1,1,1,0,1,1,0,7.64,7,29,19,5,2,3,3,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.08,8t --- 0 out a14,9t end a13,,MIN,0.5,W,15,2
27,106,2006-08-02,MIN,TEX,8-GF,,1,2.0,4,2,1,0,0,1,0,7.46,11,33,22,5,1,6,5,0,2,0,,0,0,0,0,0,11,2,0,0,0,0,1,.01,-0.001,.02,0.00%,-0.92,8t --- 0 out d7,9t end d 8,,MIN,2.0,L,2,10
28,109,2006-08-05,MIN,KCR,9-GF,,2,1.0,1,0,0,0,1,0,0,7.25,4,19,12,1,2,2,1,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.56,9b --- 0 out a11,9b end a11,,KCR,1.0,W,14,3
29,110,2006-08-06,MIN,KCR,9-GF,,0,1.0,1,0,0,1,1,0,0,7.05,5,23,15,7,2,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.09,0.004,.14,0.00%,0.56,9b --- 0 out a6,9b end a 6,,KCR,2.0,W,11,5
