,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,119,2008-08-13,ATL,CHC,7-9,,99,2.1,5,2,2,1,1,1,0,7.71,13,51,28,7,3,1,10,3,1,0,,0,0,0,0,0,12,0,0,0,0,0,0,0.04,0.003,0.0,0.00%,-1.02,7t --- 0 out d6,9t 1-- 1 out d8,1.0,ATL,2.8571428571428568,L,2,10
1,2,69,2012-06-23,KCA,STL,6-6,,99,1.0,2,1,1,0,0,0,0,9.0,5,17,10,1,1,4,1,1,0,0,,0,0,0,0,0,5,0,0,0,1,0,0,0.34,-0.025,0.23,-0.01%,-0.49,6t --- 0 out d4,6t 3 out d5,,KCR,2.0,L,2,8
2,3,72,2012-06-26,KCA,TBR,9-GF,,2,1.0,1,0,0,0,0,0,0,4.5,3,10,7,2,1,2,1,1,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,0.1,0.003,0.06,0.00%,0.51,9t --- 0 out a6,9t end a 6,,KCR,1.0,W,8,2
3,4,91,2012-07-19,KCA,SEA,7-GF,,22,2.2,2,1,1,0,1,0,0,3.86,10,28,19,3,2,4,5,0,0,0,,1,0,0,0,0,9,0,0,0,0,1,0,0.12,0.018000000000000002,0.02,0.00%,0.7,7t -2- 1 out d4,9t end d 5,,KCR,0.9090909090909092,L,1,6
4,5,114,2012-08-12,KCA,BAL,7-8,,23,0.2,0,1,0,1,0,0,0,3.38,3,12,6,1,0,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0.005,0.02,0.00%,-0.12,7b --- 1 out d1,8b 1-- 0 out d1,,BAL,5.0,L,3,5
5,6,121,2012-08-20,KCA,TBR,8-GF(8),,7,1.0,1,0,0,1,0,0,0,2.84,5,18,10,3,0,3,1,0,1,0,,0,0,0,0,0,4,1,0,1,0,0,0,0.05,0.003,0.0,0.00%,0.47,8b --- 0 out d4,8b end d 4,,TBR,2.0,L,1,5
6,7,125,2012-08-25,KCA,BOS,10-11,W(1-0),4,1.2,1,0,0,0,2,0,0,2.25,5,16,10,4,1,2,1,1,0,0,,2,0,0,0,0,5,0,0,0,1,0,0,3.32,0.466,0.03,0.00%,1.72,10b 1-3 1 out tie,11b 3 out tie,,BOS,0.8333333333333334,W,10,9
7,8,126,2012-08-26,KCA,BOS,7-7,,0,0.1,0,0,0,0,0,0,0,2.16,1,1,1,0,0,0,1,0,1,0,,3,0,0,0,0,1,0,0,0,0,0,0,0.67,0.017,0.0,0.00%,0.78,7b 123 2 out d3,7b 3 out d3,,BOS,0.0,L,6,8
8,9,133,2012-09-02,KCA,MIN,7-8,H(1),6,1.2,1,0,0,0,1,0,0,1.8,6,16,13,5,1,3,2,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,1.52,0.19,0.0,0.00%,0.91,7t --- 0 out a1,8t --- 2 out a1,,KCR,0.8333333333333334,W,6,4
9,10,134,2012-09-03,KCA,TEX,9-GF,,0,1.0,2,0,0,0,1,0,0,1.64,5,20,11,1,1,2,2,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.05,0.004,0.0,0.00%,0.51,9t --- 0 out d4,9t end d 4,,KCR,2.0,L,4,8
