Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,113,2012-08-13,COL,MIL,9-GF,,99,1.0,2,3,3,0,1,1,1,27.00,6,16,12,3,2,1,3,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.12,0.003,.00,0.00%,-2.44,9t --- 0 out a6,9t end a 3,,COL,2.0,W,9,6,,
2,115,2012-08-15,COL,MIL,8-GF,W(1-0),1,2.0,0,0,0,0,0,0,0,9.00,6,24,14,4,1,1,5,0,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,.66,0.103,.00,0.00%,1.11,8t --- 0 out d1,9t end d 1,,COL,0.0,W,7,6,,
3,117,2012-08-17,COL,MIA,8-8,,1,1.0,0,0,0,0,2,0,0,6.75,3,13,8,2,3,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.75,0.059,.00,0.00%,0.56,8t --- 0 out d1,8t 3 out d1,,COL,0.0,L,5,6,,
4,118,2012-08-18,COL,MIA,7-8,,0,1.1,2,0,0,0,2,0,0,5.06,6,19,14,3,4,2,2,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.19,0.011,.00,0.00%,0.82,7t --- 0 out d5,8t --- 1 out d5,,COL,1.8181818181818181,L,5,6,,
5,122,2012-08-22,COL,NYM,8-8,H(1),3,0.1,0,0,0,0,1,0,0,4.76,1,5,3,1,1,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,2.38,0.065,.00,0.00%,0.21,8b 1-- 2 out a1,8b 3 out a1,,NYM,0.0,W,5,2,,
6,123,2012-08-23,COL,NYM,8-8,H(2),0,1.0,1,0,0,0,2,0,0,4.05,4,20,15,4,3,0,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,2.24,0.133,.00,0.00%,0.45,8b --- 0 out a1,8b 3 out a1,,NYM,1.0,W,1,0,,
7,125,2012-08-25,COL,CHC,8-8,H(3),1,0.1,0,0,0,0,0,0,0,3.86,1,2,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1.23,0.031,.00,0.00%,0.10,8b --- 2 out a1,8b 3 out a1,,CHC,0.0,W,4,3,,
8,126,2012-08-26,COL,CHC,8-GF(8),,0,0.2,1,1,1,1,0,0,0,4.70,4,19,12,2,2,0,3,1,1,0,,2,2,0,0,0,2,0,0,0,0,1,0,.30,-0.043,.00,0.00%,-2.11,8b 12- 1 out d2,8b end d 5,,CHC,10.0,L,0,5,,
9,129,2012-08-29,COL,LAD,8-8,,2,1.0,3,4,4,2,1,1,0,8.31,8,33,19,7,1,1,4,2,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,.05,-0.019,.00,0.00%,-3.44,8t --- 0 out d5,8t 3 out d9,,COL,5.0,L,8,10,,
10,130,2012-08-31,COL,SDP,9-GF,,1,1.0,0,0,0,0,0,0,0,7.45,3,10,7,2,0,1,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.27,0.021,.00,0.00%,0.56,9t --- 0 out d2,9t end d 2,,COL,0.0,L,4,5,,
