Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,61,2016-06-11,OAK,CIN,GS-6,L(0-1),99,5.2,6,2,2,4,5,1,0,3.18,27,104,69,14,12,6,13,7,0,0,50,,,1,0,0,22,1,0,0,0,0,0,1.08,0.001,.29,0.00%,0.40,1b start a 1,6b -23 2 out d1,,CIN,1.923076923076923,L,1,2,,
2,66,2016-06-16,OAK,TEX,GS-7,L(0-2),4,6.1,4,2,1,1,7,1,1,2.25,25,100,63,24,13,12,4,2,0,0,65,,,0,1,0,23,0,0,0,0,0,1,.97,-0.031,.26,-0.01%,-0.14,1t start tie,7t 123 1 out d2,,OAK,0.819672131147541,L,1,5,,
3,71,2016-06-22,OAK,MIL,GS-6,L(0-3),5,6.0,7,3,3,1,9,1,0,3.00,26,108,67,18,11,6,10,4,1,0,54,,,0,0,0,24,1,0,0,0,0,0,1.16,-0.116,.17,-0.01%,-0.07,1t start tie,6t 3 out d2,,OAK,1.3333333333333333,L,2,4,,
4,76,2016-06-27,OAK,SFG,GS-8,W(1-3),4,7.2,4,2,2,3,5,0,0,2.81,29,104,66,21,7,10,11,6,2,0,65,,,0,0,0,26,0,0,0,1,0,0,.36,0.168,.05,0.02%,2.32,1b start tie,8b 1-3 2 out a7,,SFG,0.9722222222222222,W,8,3,,
5,82,2016-07-03,OAK,PIT,GS-6,L(1-4),5,5.1,7,4,4,4,5,0,1,3.48,27,99,65,15,8,7,10,6,1,0,39,,,0,0,0,22,1,1,0,0,0,0,1.46,-0.358,.15,-0.02%,-1.97,1t start tie,6t 12- 1 out d1,,OAK,2.1568627450980395,L,3,6,,
6,87,2016-07-08,OAK,HOU,GS-5,,4,4.2,6,6,6,2,6,1,1,4.54,22,91,59,15,13,7,6,4,0,0,32,,,0,0,0,19,0,0,0,0,0,0,1.42,-0.407,.13,-0.02%,-2.93,1b start tie,5b -2- 2 out d2,,HOU,1.9047619047619047,L,9,10,,
7,90,2016-07-15,OAK,TOR,GS-4,,6,3.1,6,7,6,3,2,0,0,5.54,20,87,49,15,2,6,9,6,0,0,21,,,0,0,0,16,0,0,0,0,1,1,1.35,-0.567,.11,-0.03%,-5.56,1t start tie,4t 1-- 1 out d4,,OAK,2.903225806451613,W,8,7,,
8,95,2016-07-20,OAK,HOU,GS-5,L(1-5),4,5.0,5,3,3,5,5,0,1,5.52,26,101,60,15,14,6,9,2,0,0,45,,,0,0,0,20,1,0,0,0,0,0,.88,-0.124,.13,-0.01%,-0.56,1t start tie,5t 3 out d3,,OAK,2.0,L,0,7,,
9,100,2016-07-25,OAK,TEX,GS-5,,4,4.2,7,4,4,3,5,1,0,5.73,24,90,62,21,8,6,10,4,2,0,36,,,0,0,0,21,1,0,0,0,0,0,1.21,-0.171,.14,-0.01%,-1.74,1b start a 2,5b 12- 2 out a1,,TEX,2.380952380952381,L,6,7,,
10,135,2016-09-03,OAK,BOS,GS-3,L(1-6),39,2.2,8,7,7,2,2,1,0,6.66,18,76,48,22,2,5,9,6,1,0,14,,,0,0,0,16,4,0,0,0,0,0,.78,-0.339,.00,0.00%,-4.76,1t start tie,3t 1-- 2 out d6,,OAK,4.545454545454545,L,2,11,,
11,140,2016-09-09,OAK,SEA,GS-5,L(1-7),5,5.0,5,2,2,2,6,1,0,6.39,22,100,65,21,11,5,9,5,1,0,53,,,0,0,0,20,2,0,0,1,0,0,.96,-0.001,.00,0.00%,0.44,1t start tie,5t 3 out d2,,OAK,1.4,L,2,3,,
12,146,2016-09-15,OAK,KCR,GS-7,W(2-7),5,7.0,3,0,0,0,6,0,0,5.68,24,88,61,20,7,7,11,3,1,0,77,,,0,0,0,24,1,1,0,1,0,1,.30,0.137,.00,0.00%,3.63,1b start tie,7b 3 out a11,,KCR,0.42857142857142855,W,14,5,,
13,152,2016-09-21,OAK,HOU,GS-6,L(2-8),5,5.2,6,4,4,2,7,1,0,5.74,25,96,62,16,8,6,10,6,2,0,46,,,0,0,0,23,1,1,0,0,0,0,1.18,-0.232,.00,0.00%,-1.43,1t start tie,6t --3 2 out d3,,OAK,1.5384615384615383,L,5,6,,
14,157,2016-09-27,OAK,LAA,GS-4,L(2-9),5,3.0,9,8,8,1,1,1,0,6.50,17,65,40,9,3,7,8,5,0,0,9,,,0,1,0,16,4,0,0,0,0,0,.76,-0.270,.00,0.00%,-6.03,1b start tie,4b -23 0 out d6,,LAA,3.3333333333333335,L,1,8,,
15,50,2017-05-29,OAK,CLE,GS-4,L(0-1),99,3.1,7,5,5,1,1,3,0,13.50,18,72,40,15,2,6,10,5,1,0,26,,,0,0,0,16,3,0,0,0,1,0,.72,-0.226,.39,-0.07%,-3.75,1b start tie,4b --3 1 out d5,,CLE,2.5806451612903225,L,3,5,,
