Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,22,2016-04-27,MIN,CLE,GS-5,L(0-1),99,4.0,6,5,5,2,5,0,1,11.25,20,93,56,14,10,4,8,5,1,0,33,,,1,0,0,17,2,0,0,0,0,0,1.29,-0.295,.80,-0.11%,-2.46,1t start tie,5t -23 0 out tie,,MIN,2.0,L,5,6,,
2,26,2016-05-02,MIN,HOU,GS-6,W(1-1),4,5.1,3,2,2,5,8,2,0,6.75,23,96,54,20,9,6,4,0,1,0,57,,,0,0,0,18,0,0,0,1,0,0,.78,0.064,.26,0.01%,0.36,1b start tie,6b 1-- 1 out a4,,HOU,1.5686274509803924,W,6,2,,
3,32,2016-05-10,MIN,BAL,GS-5,,7,5.0,8,3,3,1,6,2,0,6.28,23,93,61,16,12,4,12,5,0,0,44,,,0,1,0,21,2,0,0,0,0,0,1.06,-0.120,.22,-0.02%,-0.46,1t start tie,5t 3 out d2,,MIN,1.8,L,3,5,,
4,37,2016-05-16,MIN,DET,GS-1,,5,0.2,3,7,7,4,1,1,0,10.20,9,39,18,4,3,2,2,1,0,0,15,,,0,0,0,5,1,0,0,0,0,0,1.29,-0.388,.29,-0.05%,-5.82,1b start tie,1b -2- 2 out d6,,DET,35.0,L,8,10,,
5,105,2016-08-01,MIN,CLE,GS-6,W(2-1),76,6.0,5,3,3,0,5,0,1,8.57,24,99,62,16,8,6,12,8,3,0,55,,,0,0,0,23,1,0,0,0,0,0,.57,-0.076,.00,0.00%,0.32,1b start a 2,6b 3 out a7,,CLE,0.8333333333333334,W,12,5,,
6,110,2016-08-06,MIN,TBR,GS-6,L(2-2),4,5.0,6,4,4,1,4,2,0,8.31,21,97,60,16,6,3,13,5,2,0,42,,,1,0,1,20,1,0,0,0,0,0,.70,-0.122,.00,0.00%,-0.97,1b start tie,6b 1-- 0 out d2,,TBR,1.4,L,3,7,,
7,114,2016-08-11,MIN,HOU,GS-3,L(2-3),4,2.0,8,6,5,1,1,0,0,9.32,15,43,29,7,1,5,8,4,1,0,18,,,0,0,0,14,3,0,0,0,0,0,.67,-0.393,.00,0.00%,-5.98,1t start tie,3t 12- 0 out d5,1,MIN,4.5,L,7,15,,
8,122,2016-08-19,MIN,KCR,GS-4,,7,4.0,5,4,4,4,2,0,1,9.28,21,77,41,11,7,8,6,1,1,0,34,,,0,0,0,16,0,0,0,1,0,0,.99,-0.208,.00,0.00%,-1.93,1b start tie,4b 3 out d3,,KCR,2.25,L,4,5,,
9,127,2016-08-25,MIN,DET,GS-5,L(2-4),5,5.0,6,6,5,5,3,1,0,9.24,27,97,55,14,10,8,11,3,1,0,31,,,1,0,0,22,2,0,0,0,0,1,.77,-0.319,.00,0.00%,-3.46,1t start tie,5t 3 out d6,,MIN,2.2,L,5,8,,
10,138,2016-09-05,MIN,KCR,GS-5,L(2-5),10,5.0,9,5,5,1,6,1,0,9.21,23,95,56,8,11,9,7,5,0,0,34,,,1,0,0,22,2,0,0,1,0,0,1.11,-0.343,.00,0.00%,-2.46,1t start tie,5t 3 out d1,,MIN,2.0,L,5,11,,
