Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,117,2017-08-14,TEX,DET,7-7,,99,1.0,0,0,0,0,2,0,0,0.00,3,12,8,5,0,0,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.44,0.035,.19,0.01%,0.58,7t --- 0 out a4,7t 3 out a4,,TEX,0.0,W,6,2,,
2,119,2017-08-16,TEX,DET,7-7,,1,1.0,1,0,0,1,1,0,0,0.00,4,18,11,2,5,0,2,2,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.27,0.021,.16,0.01%,0.58,7t --- 0 out a5,7t 3 out a5,,TEX,2.0,W,12,6,,
3,121,2017-08-18,TEX,CHW,8-8,L(0-1),1,1.0,3,1,1,0,0,1,0,3.00,6,25,20,2,2,2,4,3,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,1.48,-0.166,1.02,-0.07%,-0.42,8t --- 0 out tie,8t 3 out d1,,TEX,3.0,L,3,4,,
4,126,2017-08-23,TEX,LAA,7-7,,4,1.0,0,0,0,1,0,0,0,2.25,4,20,12,4,1,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.24,0.089,.77,0.03%,0.51,7b --- 0 out tie,7b 3 out tie,,LAA,1.0,W,7,5,,
5,127,2017-08-24,TEX,LAA,9-GF,S(1),0,1.0,0,0,0,0,1,0,0,1.80,3,10,9,4,1,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.54,0.042,.39,0.02%,0.51,9b --- 0 out a3,9b end a 3,,LAA,0.0,W,3,0,,
6,130,2017-08-27,TEX,OAK,8-GF(8),,2,0.2,2,1,1,0,2,0,0,3.18,4,18,12,4,1,1,1,1,0,0,,2,2,1,0,0,4,0,0,0,0,0,0,.17,-0.031,.10,-0.01%,-1.59,8b -23 1 out d2,8b end d 5,,OAK,10.0,L,3,8,,
7,132,2017-08-30,TEX,HOU,9-GF,,2,1.0,1,0,0,0,0,0,0,2.70,4,20,13,2,1,2,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.02,0.001,.02,0.00%,0.50,9b --- 0 out a7,9b end a 7,,HOU,1.0,W,8,1,,
8,134,2017-09-01,TEX,LAA,7-7,,1,0.0,3,3,3,1,0,0,0,6.75,4,13,7,2,0,1,2,2,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,1.12,-0.243,.67,-0.09%,-3.50,7t --- 0 out a5,7t -23 0 out a3,,TEX,inf,W,10,9,,
9,135,2017-09-02,TEX,LAA,9-9,BS(1),0,1.0,3,2,2,0,0,1,0,8.22,6,18,13,1,0,1,5,3,0,0,,0,0,0,0,0,6,2,0,0,0,0,0,1.62,-0.261,1.23,-0.12%,-1.42,9t --- 0 out a2,9t 3 out tie,,TEX,3.0,L,4,7,,
10,140,2017-09-08,TEX,NYY,6-7,H(1),5,1.1,0,0,0,0,2,0,0,7.00,4,21,14,6,2,1,1,1,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,1.01,0.111,.88,0.06%,0.84,6t 1-- 2 out a2,7t 3 out a2,,TEX,0.0,W,11,5,,
11,141,2017-09-09,TEX,NYY,9-9,,0,0.1,1,0,0,1,0,0,1,6.75,4,14,7,2,0,0,2,1,1,0,,2,2,0,0,0,2,0,0,0,0,0,0,3.65,-0.244,4.02,-0.16%,-1.57,9t 1-3 1 out tie,9t 123 2 out d2,,TEX,20.0,L,1,3,,
12,145,2017-09-13,TEX,SEA,6-6,,3,0.2,0,0,0,0,0,0,0,6.30,2,6,5,2,0,2,0,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,0,1.01,0.049,.61,0.02%,0.99,6t 12- 1 out d3,6t 3 out d3,,TEX,0.0,L,1,8,,
13,147,2017-09-15,TEX,LAA,6-6,BS(2),1,0.2,2,2,2,0,1,1,0,7.59,4,14,9,1,3,0,3,1,0,0,,2,2,0,0,0,3,0,0,0,0,1,0,1.88,-0.432,.43,-0.06%,-3.08,6b 12- 1 out a1,6b 3 out d3,,LAA,10.0,L,6,7,,
14,155,2017-09-24,TEX,OAK,6-6,,8,0.1,0,0,0,0,0,0,0,7.36,1,3,1,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.04,0.001,.01,0.00%,0.32,6b -2- 2 out d7,6b 3 out d7,,OAK,0.0,L,1,8,,
15,157,2017-09-26,TEX,HOU,9-GF,,1,1.0,1,0,0,0,0,0,0,6.75,4,13,11,2,0,1,3,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.58,9t --- 0 out d12,9t end d12,,TEX,1.0,L,3,14,,
16,161,2017-09-30,TEX,OAK,7-7,,3,1.0,0,0,0,0,2,0,0,6.23,3,17,12,0,1,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.27,0.021,.00,0.00%,0.58,7t --- 0 out a5,7t 3 out a5,,TEX,0.0,W,8,4,,
17,88,2018-07-05,TEX,DET,6-7,H(1),99,1.2,1,0,0,0,2,0,0,0.00,6,22,16,4,4,3,1,0,0,0,,1,0,0,0,0,6,0,0,0,0,0,0,1.36,0.119,.02,0.00%,1.07,6b 1-- 1 out a3,7b 3 out a3,,DET,0.8333333333333334,W,7,5,7.15,11.00
18,93,2018-07-10,TEX,BOS,6-7,,4,1.2,5,2,2,1,1,0,0,5.40,9,26,18,4,1,2,5,3,0,0,,0,0,0,0,0,8,2,0,1,1,0,0,.39,-0.076,.00,0.00%,-1.39,6b --- 0 out d2,7b 12- 2 out d4,,BOS,5.0,L,4,8,-1.85,2.00
19,97,2018-07-15,TEX,BAL,3-5,,4,2.1,2,0,0,0,0,0,0,3.18,10,24,18,6,1,5,5,4,0,0,,1,1,0,0,0,10,1,0,0,0,0,1,.63,-0.010,.00,0.00%,0.33,3b -2- 2 out d1,5b 3 out d2,,BAL,0.9523809523809523,L,5,6,4.05,7.00
20,98,2018-07-20,TEX,CLE,7-7,,4,1.0,3,1,1,0,0,0,0,4.05,6,21,10,3,0,1,5,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.62,-0.055,.00,0.00%,-0.44,7t --- 0 out d2,7t 3 out d3,,TEX,3.0,L,8,9,-1.55,0.00
