,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,54,2019-05-28,CLE,BOS,GS-6,,99,5.1,4,1,1,1,2,0,0,1.69,20,86,57,15,6,7,10,3,2,0,57,,,0,0,1,19,1,1,0,0,0,0,1.03,0.22699999999999998,0.83,0.11%,2.48,11.0,19.0,1b start tie,6b --3 1 out tie,,BOS,0.9803921568627452,W,7,5
1,2,59,2019-06-02,CLE,CHW,GS-7,L(0-1),4,7.0,4,1,1,1,7,1,0,1.46,24,96,65,12,11,7,9,4,0,0,71,,,0,1,1,23,1,0,0,1,0,0,0.82,0.23199999999999998,0.72,0.12%,2.75,24.75,39.0,1b start tie,7b 3 out d1,,CHW,0.7142857142857143,L,0,2
2,3,63,2019-06-07,CLE,NYY,GS-7,W(1-1),4,7.0,6,2,2,1,5,1,0,1.86,26,111,70,20,8,8,12,5,1,0,61,,,0,0,0,25,1,0,0,1,0,0,0.94,0.213,0.72,0.10%,2.02,21.55,42.0,1t start tie,7t 3 out a2,,CLE,1.0,W,5,2
3,4,67,2019-06-12,CLE,CIN,GS-6,L(1-2),4,5.1,5,4,4,2,6,3,0,2.92,23,87,59,16,9,7,8,4,0,0,46,,,0,0,0,21,2,0,0,0,0,0,0.76,-0.16,0.6,-0.08%,-1.55,11.8,22.0,1t start tie,6t --3 1 out d3,,CLE,1.3725490196078431,L,2,7
4,5,72,2019-06-18,CLE,TEX,GS-8,W(2-2),5,7.0,2,1,1,5,6,1,0,2.56,27,102,60,16,10,3,13,3,2,0,70,,,0,0,0,22,0,0,0,1,0,0,0.44,0.192,0.4,0.11%,2.26,25.55,48.0,1b start a 1,8b 12- 0 out a9,,TEX,1.0,W,10,3
5,6,77,2019-06-23,CLE,DET,GS-7,W(3-2),4,7.0,5,1,1,1,2,1,0,2.33,25,97,69,17,7,10,12,6,1,0,64,,,0,0,1,24,1,0,0,0,0,0,0.69,0.171,0.69,0.10%,3.02,18.15,36.0,1t start tie,7t 3 out a5,,CLE,0.8571428571428571,W,8,3
6,7,82,2019-06-29,CLE,BAL,GS-4,L(3-3),5,3.2,7,7,7,3,4,2,2,3.61,22,90,55,11,12,6,7,4,0,0,20,,,0,0,1,16,3,0,0,0,0,0,0.99,-0.251,1.07,-0.16%,-4.93,-4.95,2.0,1b start tie,4b --- 2 out d7,,BAL,3.125,L,0,13
7,8,86,2019-07-04,CLE,KCR,GS-3,,4,2.2,2,3,2,3,1,0,0,3.8,14,58,32,13,3,6,4,2,0,0,42,,,0,0,0,10,0,0,0,1,0,2,1.36,-0.21899999999999997,1.59,-0.15%,-2.14,1.0,5.0,1b start tie,3b 123 2 out d2,,KCR,2.2727272727272725,W,8,4
8,9,93,2019-07-16,CLE,DET,GS-3,,11,3.0,0,0,0,1,1,0,0,3.56,9,39,23,8,3,5,2,0,1,0,59,,,0,0,1,8,0,0,0,0,0,0,0.65,0.135,0.84,0.11%,1.72,8.15,12.0,1t start tie,3t 3 out a5,,CLE,0.3333333333333333,W,8,0
9,10,98,2019-07-21,CLE,KCR,GS-6,W(4-3),4,6.0,4,2,2,2,6,1,0,3.5,24,106,67,12,16,7,9,5,2,0,60,,,0,0,0,22,2,0,0,0,0,0,0.93,0.168,1.36,0.15%,1.45,21.9,42.0,1t start tie,6t 3 out tie,,CLE,1.0,W,5,4
10,11,103,2019-07-26,CLE,KCR,GS-7,W(5-3),4,7.0,6,1,0,2,4,0,1,3.1,29,104,72,18,10,10,12,6,3,0,65,,,0,0,0,26,0,0,0,1,0,1,1.2,0.249,1.76,0.22%,2.91,22.35,45.0,1b start tie,7b 3 out a5,,KCR,1.1428571428571428,W,8,3
11,12,107,2019-07-31,CLE,HOU,GS-6,W(6-3),4,5.0,6,4,4,3,3,1,0,3.41,24,93,60,18,8,7,11,5,1,0,39,,,0,0,0,21,2,0,0,0,0,0,1.16,-0.212,1.75,-0.19%,-1.76,7.85,24.0,1t start tie,6t -2- 0 out a2,,CLE,1.8,W,10,4
12,13,113,2019-08-07,CLE,TEX,GS-6,,6,6.0,5,0,0,2,7,0,0,3.13,25,106,75,20,13,6,10,3,3,0,67,,,0,0,0,23,1,0,0,0,0,0,1.03,0.376,1.51,0.33%,3.45,23.3,39.0,1t start tie,6t 3 out tie,1.0,CLE,1.1666666666666667,W,2,0
13,14,119,2019-08-12,CLE,BOS,GS-5,,4,5.0,7,3,3,2,2,1,0,3.27,22,78,46,7,9,9,9,5,1,0,41,,,0,0,0,20,2,0,0,1,0,0,0.99,0.054000000000000006,1.49,0.05%,-0.13,3.85,12.0,1t start tie,5t 3 out a2,,CLE,1.8,W,6,5
14,15,124,2019-08-17,CLE,NYY,GS-5,L(6-4),4,4.2,6,5,4,1,5,3,0,3.53,20,96,63,24,5,5,9,3,2,0,38,,,1,0,0,19,0,0,0,0,0,0,0.89,-0.331,1.44,-0.32%,-2.41,8.3,17.0,1b start a 2,5b --- 2 out d1,,NYY,1.6666666666666663,L,5,6
15,16,129,2019-08-23,CLE,KCR,GS-6,W(7-4),5,5.2,4,1,1,2,5,0,0,3.4,21,91,58,19,5,6,8,4,0,0,60,,,0,0,1,19,0,1,0,1,0,0,0.89,0.18600000000000003,1.57,0.20%,2.05,21.15,41.0,1t start tie,6t --3 2 out a3,,CLE,1.1538461538461535,W,4,1
16,17,136,2019-08-31,CLE,TBR,GS-6,L(7-5),7,5.0,6,4,4,1,4,2,0,3.61,22,84,51,19,5,5,12,5,1,0,42,,,0,0,0,21,1,0,0,0,0,0,0.94,-0.105,2.07,-0.14%,-0.71,7.05,15.0,1b start a 2,6b 1-- 0 out d1,,TBR,1.4,L,6,9
17,18,141,2019-09-05,CLE,CHW,GS-6,L(7-6),4,5.0,8,6,6,2,4,1,0,3.98,25,90,59,13,10,4,15,7,1,0,29,,,0,0,0,23,3,0,0,0,0,0,0.91,-0.16699999999999998,1.53,-0.17%,-1.98,1.25,9.0,1t start tie,6t 123 0 out d2,,CLE,2.0,L,1,7
18,19,146,2019-09-10,CLE,LAA,SHO,W(8-6),4,9.0,4,0,0,2,5,0,0,3.64,32,114,78,21,9,11,14,6,2,0,82,,,0,0,0,30,2,0,0,1,0,0,0.36,0.19399999999999998,0.68,0.22%,4.87,35.65,54.0,1b start tie,9b 3 out a8,,LAA,0.6666666666666666,W,8,0
19,20,155,2019-09-21,CLE,PHI,GS-5,,10,4.1,5,4,4,2,3,1,0,3.82,20,90,56,12,11,4,11,4,2,0,38,,,0,0,0,18,2,0,0,0,0,0,1.03,-0.036000000000000004,2.42,-0.05%,-0.38,3.55,10.0,1t start tie,5t 1-3 1 out a2,,CLE,1.707317073170732,L,4,9
20,21,160,2019-09-27,CLE,WSN,GS-5,,5,5.0,6,2,2,1,6,0,0,3.81,21,74,49,13,10,6,8,5,1,0,52,,,0,0,0,20,1,0,0,0,0,0,1.14,0.092,1.15,0.06%,0.81,15.05,27.0,1b start tie,5b 3 out tie,,WSN,1.4,L,2,8
