Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,44,2016-05-22,CIN,SEA,6-6,,99,1.0,1,0,0,0,0,0,0,0.00,3,14,8,3,1,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.99,0.055,.16,0.01%,0.50,6t --- 0 out d1,6t 3 out d1,,CIN,1.0,L,4,5
2,46,2016-05-24,CIN,LAD,6-6,,1,0.2,1,1,0,1,1,0,0,0.00,5,27,16,5,3,2,1,1,0,0,,1,1,0,0,0,4,0,0,0,0,0,1,1.15,-0.104,.14,-0.01%,-1.07,6b --3 1 out d1,6b 3 out d3,,LAD,10.0,L,2,8
3,48,2016-05-27,CIN,MIL,5-5,,2,1.0,3,1,1,1,1,1,0,3.38,6,29,15,7,1,3,1,0,0,0,,0,0,0,0,0,5,0,0,0,1,0,0,.65,-0.051,.04,0.00%,-0.49,5b --- 0 out d2,5b 3 out d3,,MIL,4.0,L,5,9
4,50,2016-05-29,CIN,MIL,7-7,,1,0.2,1,1,1,1,0,0,0,5.40,4,14,9,4,2,1,2,1,0,0,,0,0,0,0,0,2,0,1,0,0,0,0,.46,-0.052,.03,0.00%,-0.73,7b --- 1 out d2,7b 3 out d3,,MIL,10.0,L,4,5
5,52,2016-05-31,CIN,COL,6-7,,1,0.2,2,5,5,4,0,1,0,15.75,7,35,15,3,1,2,1,0,0,0,,1,0,0,0,0,3,1,0,0,1,0,0,.02,-0.001,.00,0.00%,-3.81,6b 1-- 1 out d8,7b 1-- 0 out d12,,COL,30.0,L,4,17
6,67,2016-06-16,CIN,ATL,5-7,,15,2.2,2,1,0,0,1,0,0,9.45,11,26,18,4,0,5,5,1,0,0,,2,1,0,0,0,10,0,0,0,0,1,1,.18,-0.009,.02,0.00%,0.14,5b 1-3 1 out d3,7b 3 out d5,,ATL,0.9090909090909091,L,2,7
7,38,2017-05-14,HOU,NYY,9-9,,99,0.2,3,3,2,0,2,0,0,27.00,5,27,19,4,7,1,2,2,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.14,-0.002,.17,0.00%,-1.70,9b --- 0 out a6,9b 1-- 2 out a4,2,NYY,15.0,W,10,7
8,60,2017-06-07,HOU,KCR,GS-3,L(0-1),23,2.2,4,3,3,0,3,1,0,13.50,12,44,30,8,3,4,5,2,0,0,41,,,0,0,0,12,1,0,0,0,0,0,.80,-0.180,.44,-0.06%,-1.51,1b start tie,3b --- 2 out d2,,KCR,1.8181818181818181,L,5,7
9,64,2017-06-11,HOU,LAA,7-8,,3,1.1,1,1,1,1,2,0,0,11.57,5,23,14,6,3,2,0,0,0,0,,1,0,1,0,0,4,0,0,0,1,0,0,.11,-0.004,.07,0.00%,-0.28,7t 1-- 2 out d5,8t 3 out d6,,HOU,1.8181818181818181,L,6,12
10,65,2017-06-12,HOU,TEX,8-GF,,0,2.0,2,1,1,0,5,1,0,9.45,8,37,24,6,8,2,1,0,0,0,,2,2,3,0,0,8,0,0,0,0,0,0,.34,-0.067,.23,-0.03%,-1.02,8t 12- 0 out d2,9t end d 5,,HOU,1.0,L,1,6
11,69,2017-06-17,HOU,BOS,9-GF,,4,1.0,0,0,0,0,1,0,0,8.22,3,13,10,3,1,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.03,0.003,.02,0.00%,0.50,9t --- 0 out a6,9t end a 6,,HOU,0.0,W,7,1
12,72,2017-06-20,HOU,OAK,9-GF,,2,1.0,1,0,0,0,2,0,0,7.27,5,24,15,4,2,0,3,3,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.48,0.018,.31,0.01%,0.50,9b --- 0 out a4,9b end a 4,,OAK,1.0,W,8,4
13,74,2017-06-22,HOU,OAK,8-8,,1,0.1,3,5,5,2,1,0,0,12.00,6,35,19,2,5,0,3,3,0,0,,0,0,0,0,0,4,3,0,0,0,0,0,.09,-0.020,.04,-0.01%,-3.69,8b --- 0 out a9,8b 1-3 1 out a6,,OAK,50.0,W,12,9
14,82,2017-07-01,HOU,NYY,8-8,W(1-1),8,1.0,1,0,0,1,0,0,0,10.80,4,14,9,2,1,1,2,1,0,0,,0,0,1,0,0,3,0,0,0,1,0,0,.36,0.015,.12,0.00%,0.50,8t --- 0 out d3,8t 3 out d3,,HOU,2.0,W,7,6
15,83,2017-07-02,HOU,NYY,9-GF,,0,1.0,0,0,0,0,1,0,0,9.82,2,11,6,1,3,1,0,0,0,0,,2,0,0,0,0,2,0,0,0,1,0,0,.12,0.006,.04,0.00%,1.49,9t 12- 0 out a7,9t end a 7,,HOU,0.0,W,8,1
16,86,2017-07-06,HOU,TOR,6-7,,3,2.0,2,1,1,0,3,1,0,9.00,8,40,26,11,4,2,3,1,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,.10,-0.010,.01,0.00%,0.07,6b --- 0 out d4,7b 3 out d4,,TOR,1.0,L,4,7
