,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,89,2018-07-10,NYN,PHI,GS-5,L(0-1),99,4.2,7,6,6,1,3,2,2,11.57,23,81,46,11,5,7,10,4,3,0,28.0,,,0,0,0,19,0,0,0,0,0,0,0.61,-0.337,0.03,-0.01%,-3.99,-1.5,5.0,1t start tie,5t 1-- 2 out d5,,NYM,1.9047619047619049,L,3,7
1,2,142,2018-09-09,NYN,PHI,4-5,W(1-1),60,2.0,0,0,0,1,1,0,0,8.1,7,32,20,4,4,2,3,1,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.96,0.095,0.0,0.00%,0.89,9.9,21.0,4t --- 0 out d1,5t 3 out d1,,NYM,0.5,W,6,4
2,3,148,2018-09-15,NYN,BOS,7-8,,5,1.2,3,0,0,1,0,0,0,6.48,7,27,15,4,0,2,4,3,1,0,,0.0,0.0,0,0,0,6,0,0,0,2,0,0,0.33,0.027999999999999997,0.0,0.00%,0.61,1.35,5.0,7b --- 0 out d2,8b 12- 2 out d2,,BOS,3.333333333333333,L,3,5
3,4,156,2018-09-23,NYN,WSN,4-5,W(2-1),7,2.0,0,0,0,1,1,0,0,5.23,6,23,14,3,2,1,3,1,1,0,,0.0,0.0,0,0,1,5,0,0,0,0,0,0,0.79,0.102,0.0,0.00%,1.03,9.9,21.0,4b --- 0 out a2,5b 3 out a4,,WSN,0.5,W,8,6
4,5,160,2018-09-28,NYN,MIA,6-7,,4,1.2,5,5,1,1,3,0,0,5.25,13,47,32,6,8,5,4,3,0,0,,0.0,0.0,0,0,0,12,0,0,0,0,0,2,0.48,-0.14,0.0,0.00%,-3.57,4.15,11.0,6t --- 0 out d2,7t 1-3 2 out d6,,NYM,5.0,L,1,8
5,6,17,2019-04-16,NYN,PHI,1-6,,99,5.1,7,6,5,1,5,1,0,8.44,25,97,64,17,11,8,11,5,2,0,,0.0,0.0,0,0,0,24,4,0,0,0,0,1,0.04,-0.015,0.06,-0.01%,-3.47,7.2,16.0,1b --- 0 out d8,6b -2- 1 out d11,,PHI,1.5686274509803924,L,3,14
6,7,29,2019-04-30,NYN,CIN,9-GF(10),W(1-0),13,1.1,0,0,0,0,2,0,1,6.75,6,21,16,5,4,1,2,0,2,0,,3.0,0.0,0,0,0,5,0,0,0,0,0,1,3.25,0.304,3.45,0.19%,1.25,10.4,22.0,9t 123 2 out tie,10t end tie,,NYM,0.0,W,4,3
7,8,32,2019-05-03,NYN,MIL,8-GF(8),,2,0.1,0,0,0,0,0,0,0,6.43,1,5,4,1,0,1,0,0,0,0,,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0.46,0.013000000000000001,0.51,0.01%,0.38,0.75,1.0,8b --3 2 out d2,8b end d 2,,MIL,0.0,L,1,3
8,9,33,2019-05-04,NYN,MIL,13-13,,0,0.1,1,0,0,0,0,0,0,6.14,2,5,3,0,0,1,1,0,1,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,2.73,0.004,2.96,0.00%,-0.02,0.15,1.0,13b --- 0 out tie,13b 1-- 1 out tie,,MIL,10.0,L,3,4
9,10,37,2019-05-08,NYN,SDP,8-GF(8),,3,1.0,0,0,0,0,1,0,0,5.4,3,12,8,1,3,2,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.41,0.031,0.41,0.02%,0.5,4.25,6.0,8b --- 0 out d1,8b end d 1,,SDP,0.0,L,2,3
