,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,143,2019-09-06,,TOR,8-9,,99,1.0,1,0,0,2,1,0,0,0.0,6,22,11,2,2,2,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.4,-0.042,0.48,-0.03%,-1.31,2.45,6.0,8t --- 0 out a4,9t 123 0 out a5,,TBR,3.0,W,5,0
1,2,145,2019-09-08,,TOR,8-8,,1,1.0,1,0,0,0,0,0,0,0.0,4,22,15,3,0,2,2,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.09,0.006999999999999999,0.09,0.00%,0.54,1.65,3.0,8t --- 0 out a6,8t 3 out a6,,TBR,1.0,W,8,3
2,3,147,2019-09-11,,TEX,8-GF(8),,2,1.0,0,0,0,0,2,0,0,0.0,3,17,11,5,2,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.24,0.02,0.26,0.01%,0.61,6.25,9.0,8b --- 0 out d2,8b end d 2,,TEX,0.0,L,9,10
3,4,148,2019-09-12,,TEX,7-GF(8),,0,1.2,0,0,0,0,2,0,0,0.0,5,22,15,5,2,1,2,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.28,0.038,0.4,0.03%,0.95,7.75,11.0,7b --- 1 out d2,8b end d 2,,TEX,0.0,L,4,6
4,5,151,2019-09-15,,LAA,8-GF(8),,2,1.0,1,0,0,0,2,0,0,0.0,3,13,9,4,3,0,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.2,0.016,0.22,0.01%,0.54,5.65,9.0,8b --- 0 out d2,8b end d 2,,LAA,1.0,L,4,6
5,6,152,2019-09-17,,LAD,7-7,,1,0.2,2,0,0,0,0,0,0,0.0,4,14,10,2,1,2,2,1,0,0,,2,2,0,0,0,4,1,0,0,0,0,0,0.26,-0.024,0.38,-0.02%,-0.81,0.3,2.0,7b 1-3 1 out d3,7b 3 out d5,,LAD,10.0,L,5,7
6,7,156,2019-09-22,,BOS,9-GF,,4,1.0,0,0,0,1,2,0,0,0.0,4,20,13,1,5,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.06,0.004,0.1,0.01%,0.54,5.65,9.0,9t --- 0 out d4,9t end d 4,,TBR,1.0,L,4,7
