,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,153,2013-09-20,ANA,SEA,GS-5,,99,5.0,2,0,0,2,5,0,0,0.0,19,93,60,15,9,5,7,3,0,0,66.0,,,1,0,0,17,0,0,0,0,0,0,1.17,0.27,0.0,0.00%,2.28,1t start tie,5t 3 out tie,,LAA,0.8,W,3,2,,
1,2,2,2014-04-01,ANA,SEA,6-8,,99,2.1,1,0,0,0,2,0,0,0.0,8,37,21,9,3,4,2,1,0,0,,1.0,0.0,0,0,0,8,0,0,0,0,0,0,0.13,0.023,0.13,0.01%,1.18,6t -2- 2 out d4,8t 3 out d4,,LAA,0.4761904761904762,L,3,8,,
2,3,6,2014-04-06,ANA,HOU,6-GF(8),,4,2.1,2,2,2,0,1,1,0,3.86,9,26,19,6,3,3,5,3,0,0,,1.0,0.0,0,0,0,9,0,0,0,0,0,0,0.06,-0.012,0.07,-0.01%,-0.76,6b -2- 2 out d4,8b end d 6,,HOU,0.9523809523809524,L,4,7,,
3,4,11,2014-04-12,ANA,NYM,12-GF(13),L(0-1),5,2.0,3,1,1,2,2,1,0,4.05,11,46,29,5,4,3,4,2,0,0,,0.0,0.0,0,0,0,8,0,0,0,0,0,0,2.08,-0.195,1.93,-0.11%,-0.12,12t --- 0 out tie,13t end d 1,,LAA,2.5,L,6,7,,
4,5,38,2014-05-13,ANA,PHI,GS-5,W(1-1),30,5.0,3,2,2,1,3,0,0,3.86,19,57,36,12,4,6,9,2,2,0,55.0,,,0,0,0,18,0,1,0,0,0,0,0.82,-0.038,0.83,-0.02%,0.23,1b start tie,5b 3 out d2,,PHI,0.8,W,4,3,,
5,6,43,2014-05-18,ANA,TBR,GS-7,W(2-1),4,6.0,2,1,1,3,6,0,0,3.06,23,89,52,15,13,8,6,3,1,0,67.0,,,0,0,0,20,1,0,0,0,0,0,0.83,0.223,0.95,0.16%,2.28,1t start tie,7t 1-- 0 out a5,,LAA,0.8333333333333334,W,6,2,,
6,7,48,2014-05-24,ANA,KCR,GS-5,,5,5.0,8,3,2,1,6,0,0,3.18,25,91,61,19,10,10,8,4,1,0,46.0,,,2,0,0,23,1,0,0,0,1,1,1.08,-0.11599999999999999,1.33,-0.09%,-0.8,1t start tie,5t 3 out d1,,LAA,1.8,L,4,7,,
7,8,53,2014-05-29,ANA,SEA,GS-6,W(3-1),4,5.1,4,3,3,0,6,1,0,3.54,20,73,46,10,6,7,7,1,1,0,54.0,,,0,0,0,20,1,0,0,0,0,0,0.82,0.066,1.12,0.05%,-0.69,1b start a 1,6b -23 1 out a4,,SEA,0.7843137254901962,W,7,5,,
8,9,57,2014-06-03,ANA,HOU,8-GF(8),,4,1.0,2,2,2,1,2,2,1,4.03,7,36,17,4,5,0,3,0,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.03,-0.019,0.04,-0.01%,-1.54,8b --- 0 out d3,8b end d 5,,HOU,3.0,L,2,7,,
9,10,61,2014-06-07,ANA,CHW,GS-6,,3,5.0,9,4,3,0,6,1,0,4.24,23,96,57,12,13,7,10,5,0,0,41.0,,,0,0,0,22,3,0,0,1,0,0,0.77,-0.193,0.9,-0.14%,-1.8,1t start tie,6t --- 0 out d4,,LAA,1.8,W,6,5,,
