,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,157,2018-09-26,BAL,BOS,3-6,,99,3.1,6,5,5,0,4,1,0,13.5,16,66,43,7,8,3,9,6,1,0,,0.0,0.0,0,0,0,16,3,0,0,0,0,0,0.36,-0.139,0.0,0.00%,-3.16,1.9,7.0,3b --- 0 out d2,6b --- 1 out d7,1.0,BOS,1.9354838709677415,L,3,19
1,2,3,2019-03-31,BAL,NYY,4-7,W(1-0),99,3.1,5,1,1,1,5,1,0,2.7,16,79,51,10,17,5,5,3,0,0,,3.0,3.0,0,0,0,15,0,0,0,0,0,0,1.78,-0.073,1.93,-0.05%,-1.58,15.9,34.0,4b 123 2 out a4,7b 3 out a1,,NYY,1.9354838709677415,W,7,5
2,3,7,2019-04-04,BAL,NYY,6-8,,3,1.1,0,0,0,1,2,0,1,1.93,6,34,22,6,3,1,1,1,0,0,,1.0,0.0,0,0,0,4,0,0,0,0,0,0,0.95,0.002,1.12,0.00%,-0.22,5.8,10.0,6t 1-- 2 out d1,8t 12- 0 out d1,,BAL,0.9090909090909092,L,4,8
3,4,8,2019-04-06,BAL,NYY,4-5,,1,1.0,0,0,0,0,2,0,0,1.59,3,18,12,1,3,0,1,0,1,0,,1.0,0.0,0,0,0,3,0,0,0,0,0,0,0.75,0.062,0.87,0.04%,0.77,6.25,9.0,4t -2- 2 out d2,5t --- 2 out d2,,BAL,0.0,L,4,6
4,5,11,2019-04-09,BAL,OAK,GS-3,L(1-1),2,3.0,4,5,1,1,1,1,0,2.08,14,60,37,7,6,7,5,0,0,0,39.0,,,0,0,0,13,0,0,0,0,0,1,1.03,-0.298,1.04,-0.18%,-3.36,3.75,9.0,1t start tie,3t 3 out d5,,BAL,1.6666666666666667,L,2,13
5,6,16,2019-04-14,BAL,BOS,GS-5,L(1-2),4,5.0,4,1,1,1,3,0,1,1.98,20,82,47,10,7,6,9,3,1,0,57.0,,,0,0,0,17,2,0,0,1,1,0,1.06,0.154,0.97,0.08%,1.9,11.65,21.0,1b start tie,5b 3 out d1,,BOS,1.0,L,0,4
6,7,20,2019-04-18,BAL,TBR,10-GF(11),W(2-2),3,2.0,0,0,0,1,4,0,0,1.72,7,35,19,5,8,0,2,1,1,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,2.89,0.35600000000000004,2.61,0.19%,1.07,15.9,30.0,10b --- 0 out tie,11b end a 1,,TBR,0.5,W,6,5
7,8,26,2019-04-24,BAL,CHW,GS-5,W(3-2),5,5.0,4,1,1,1,6,0,0,1.74,20,92,56,12,17,4,9,5,1,0,60.0,,,0,0,0,19,1,0,0,0,0,0,0.82,0.183,0.48,0.06%,1.74,22.25,42.0,1t start tie,5t 3 out a3,,BAL,1.0,W,4,3
8,9,30,2019-04-29,BAL,CHW,GS-5,L(3-3),4,5.0,6,4,4,1,2,2,2,2.81,24,91,54,15,11,9,10,5,1,0,40.0,,,0,0,0,21,1,0,0,0,0,0,0.67,-0.198,0.3,-0.05%,-1.32,1.85,9.0,1b start tie,5b 3 out d3,,CHW,1.4,L,3,5
9,10,35,2019-05-06,BAL,BOS,GS-7,W(4-3),6,7.0,3,1,1,0,4,0,0,2.48,24,96,60,19,9,11,9,4,0,0,71.0,,,0,0,0,23,1,0,0,0,1,0,0.69,0.27,0.33,0.08%,2.83,23.95,42.0,1t start tie,7t 3 out a3,,BAL,0.42857142857142855,W,4,1
10,11,40,2019-05-12,BAL,LAA,GS-6,W(5-3),5,6.0,4,1,1,3,4,1,0,2.33,25,111,68,21,7,7,10,3,3,0,61.0,,,0,0,0,21,1,0,0,2,0,1,0.97,0.215,0.25,0.03%,2.28,19.3,39.0,1t start tie,6t 3 out a3,,BAL,1.1666666666666667,W,5,1
11,12,45,2019-05-18,BAL,CLE,GS-5,L(5-4),5,5.0,5,3,3,3,1,1,0,2.68,22,94,53,12,2,7,11,4,2,0,43.0,,,0,0,0,19,2,0,0,1,0,0,0.89,-0.087,0.17,-0.01%,-0.13,2.45,9.0,1b start tie,5b 3 out d2,,CLE,1.6,L,1,4
12,13,51,2019-05-24,BAL,COL,GS-5,,5,5.0,7,3,3,2,4,1,0,2.96,22,100,60,13,6,6,10,6,2,0,43.0,,,0,0,0,20,2,1,0,2,0,0,0.9,0.054000000000000006,0.04,0.00%,0.12,7.85,18.0,1b start tie,5b 3 out a2,,COL,1.8,L,6,8
13,14,56,2019-05-29,BAL,DET,GS-6,,4,6.0,3,1,1,0,7,0,0,2.8,21,103,67,12,13,4,10,5,0,0,69.0,,,0,0,0,21,1,0,0,0,0,0,1.13,0.261,0.03,0.00%,2.28,23.7,36.0,1t start tie,6t 3 out a1,,BAL,0.5,L,2,4
14,15,61,2019-06-05,BAL,TEX,GS-6,,6,6.0,4,1,1,1,5,0,1,2.67,23,108,70,15,8,6,10,4,2,0,64.0,,,0,0,0,21,2,0,0,1,0,0,0.9,0.22699999999999998,0.02,0.00%,2.68,17.9,30.0,1b start tie,6b 3 out d1,,TEX,0.8333333333333334,L,1,2
15,16,66,2019-06-11,BAL,TOR,GS-5,W(6-4),5,5.0,4,1,1,3,7,1,0,2.6,21,103,61,12,11,3,8,2,1,0,59.0,,,0,0,0,18,0,0,0,1,0,0,0.98,0.179,0.01,0.00%,1.74,23.05,45.0,1t start tie,5t 3 out a2,,BAL,1.4,W,4,2
16,17,71,2019-06-16,BAL,BOS,GS-5,,4,5.0,7,2,2,2,2,0,0,2.67,22,103,57,12,6,5,13,7,1,0,45.0,,,0,0,0,20,2,0,0,1,0,0,1.19,0.033,0.0,0.00%,0.74,5.85,15.0,1t start tie,5t 3 out d1,,BAL,1.8,L,6,8
17,18,81,2019-06-28,BAL,CLE,GS-5,W(7-4),11,5.0,1,0,0,1,5,0,0,2.5,18,84,53,14,7,1,11,4,0,0,69.0,,,0,0,0,17,0,0,0,0,0,1,0.44,0.11199999999999999,0.0,0.00%,2.74,24.05,42.0,1t start tie,5t 3 out a8,,BAL,0.4,W,13,0
18,19,86,2019-07-03,BAL,TBR,GS-7,,4,7.0,6,3,2,0,5,1,0,2.5,27,98,71,19,9,9,13,2,2,0,60.0,,,0,1,1,27,2,0,0,0,0,1,1.17,0.06,0.0,0.00%,0.75,18.15,30.0,1b start tie,7b 3 out tie,,TBR,0.8571428571428571,W,9,6
19,20,92,2019-07-13,BAL,TBR,GS-6,L(7-5),9,6.0,8,6,6,0,4,3,0,2.94,26,98,64,11,8,8,14,6,2,0,36.0,,,0,0,0,26,3,0,0,0,0,0,0.76,-0.295,0.0,0.00%,-2.72,4.7,12.0,1t start tie,6t 3 out d4,2.0,BAL,1.3333333333333333,L,4,12
20,21,96,2019-07-19,BAL,BOS,GS-6,W(8-5),5,6.0,4,2,2,2,1,1,0,2.95,24,102,66,15,5,6,15,3,3,0,55.0,,,0,0,0,22,0,0,0,0,0,0,0.83,0.098,0.0,0.00%,1.28,11.9,27.0,1t start tie,6t 3 out a6,,BAL,1.0,W,11,2
21,22,101,2019-07-24,BAL,ARI,GS-4,L(8-6),4,3.1,6,3,3,3,4,1,0,3.12,19,95,54,10,8,0,12,6,1,0,37.0,,,0,0,0,16,0,0,0,0,0,0,1.08,-0.21600000000000003,0.0,0.00%,-1.81,4.1,13.0,1b start tie,4b 12- 1 out d2,,ARI,2.9032258064516134,L,2,5
22,23,114,2019-08-07,BAL,NYY,GS-4,L(8-7),13,3.2,5,4,4,1,5,1,0,3.36,17,80,53,11,13,0,11,3,3,0,39.0,,,0,0,0,16,2,0,0,0,0,0,0.97,-0.19699999999999998,0.0,0.00%,-2.06,6.65,14.0,1t start tie,4t 1-- 2 out d4,,BAL,1.875,L,2,14
23,24,120,2019-08-13,BAL,NYY,GS-4,L(8-8),5,3.2,8,6,6,2,1,1,0,3.76,20,95,57,10,6,4,13,9,0,0,20.0,,,0,0,0,18,2,0,0,1,0,0,0.77,-0.278,0.0,0.00%,-3.17,-7.75,-4.0,1b start tie,4b -2- 2 out d4,,NYY,3.125,L,3,8
24,25,125,2019-08-19,BAL,KCR,GS-6,L(8-9),5,5.0,4,3,2,2,4,0,0,3.75,22,94,61,15,6,7,9,3,2,0,51.0,,,0,0,0,20,0,0,0,0,0,0,1.12,-0.24,0.0,0.00%,-2.11,11.65,21.0,1t start tie,6t 123 0 out d2,,BAL,1.2,L,4,5
25,26,130,2019-08-24,BAL,TBR,GS-7,W(9-9),4,7.0,5,1,1,0,7,1,0,3.61,27,100,70,17,13,3,17,5,2,0,70.0,,,0,0,0,27,1,0,0,0,0,1,0.53,0.21600000000000003,0.0,0.00%,2.83,28.75,51.0,1t start tie,7t 3 out a6,,BAL,0.7142857142857143,W,7,1
26,27,134,2019-08-30,BAL,KCR,GS-7,W(10-9),5,7.0,5,2,2,0,4,1,0,3.55,26,74,51,13,8,4,18,7,2,0,63.0,,,0,0,0,26,2,0,0,0,0,0,0.68,0.07400000000000001,0.0,0.00%,1.91,20.75,39.0,1b start tie,7b 3 out a8,,KCR,0.7142857142857143,W,14,2
27,28,140,2019-09-05,BAL,TEX,GS-7,L(10-10),5,6.2,4,2,2,0,4,1,0,3.5,24,90,59,14,9,7,13,3,1,0,62.0,,,0,0,0,24,1,0,0,0,0,0,0.96,0.018000000000000002,0.0,0.00%,1.49,16.6,26.0,1t start tie,7t -2- 2 out d1,,BAL,0.6451612903225806,L,1,3
28,29,145,2019-09-11,BAL,LAD,GS-7,,5,6.1,4,2,2,1,6,1,0,3.47,24,87,53,10,9,4,13,5,4,0,62.0,,,0,0,0,23,1,0,0,0,0,0,1.01,0.048,0.0,0.00%,1.27,19.25,31.0,1t start tie,7t 1-- 1 out tie,,BAL,0.819672131147541,W,7,3
