Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,122,2015-08-21,PHI,MIA,GS-6,W(1-0),99,6.0,5,0,0,1,5,0,0,0.00,23,75,52,13,6,4,13,7,4,0,66,,,0,0,0,22,1,1,0,0,0,0,.75,0.215,.00,0.00%,2.67,1b start tie,6b 3 out a6,,MIA,1.0,W,7,1,,
2,127,2015-08-26,PHI,NYM,GS-6,L(1-1),4,6.0,6,4,3,1,6,0,0,2.25,26,97,64,17,11,7,12,6,1,0,51,,,0,0,0,25,2,0,0,0,0,1,.66,-0.194,.00,0.00%,-1.30,1t start tie,6t 3 out d4,,PHI,1.1666666666666667,L,4,9,,
3,132,2015-08-31,PHI,NYM,GS-7,L(1-2),4,7.0,4,3,3,2,4,2,0,2.84,26,92,59,16,6,5,15,6,3,0,59,,,0,1,0,24,0,0,0,0,0,0,.69,-0.087,.00,0.00%,0.15,1b start tie,7b 3 out d3,,NYM,0.8571428571428571,L,1,3,,
4,137,2015-09-06,PHI,BOS,GS-4,L(1-3),5,4.0,8,6,6,2,1,1,0,4.70,21,80,50,14,5,5,13,7,1,0,21,,,0,1,0,18,1,1,0,0,1,0,.47,-0.317,.00,0.00%,-3.92,1b start tie,4b 3 out d5,,BOS,2.5,L,2,6,,
5,143,2015-09-12,PHI,CHC,GS-7,,5,7.0,3,1,1,3,8,1,0,3.90,27,95,61,19,10,8,8,3,2,0,72,,,1,0,0,24,0,0,0,0,0,0,1.02,0.213,.00,0.00%,2.15,1t start tie,7t 3 out d1,,PHI,0.8571428571428571,W,7,5,,
6,149,2015-09-19,PHI,ATL,GS-7,,6,7.0,5,0,0,2,5,0,0,3.16,27,91,59,16,10,10,10,4,0,0,70,,,0,0,0,25,0,1,0,1,0,0,1.38,0.479,.00,0.00%,3.15,1b start tie,7b 3 out a1,,ATL,1.0,L,1,2,,
7,154,2015-09-25,PHI,WSN,GS-7,W(2-3),5,7.0,5,2,2,1,10,1,0,3.07,27,99,67,19,14,6,10,5,1,0,68,,,0,0,0,26,1,0,0,1,0,1,.67,0.127,.00,0.00%,1.31,1b start tie,7b 3 out a4,,WSN,0.8571428571428571,W,8,2,,
8,159,2015-10-01,PHI,NYM,GS-7,W(3-3),5,7.0,4,0,0,1,10,0,0,2.65,26,110,74,18,15,9,6,5,1,0,78,,,0,0,0,25,2,0,0,0,0,0,1.01,0.387,.00,0.00%,3.15,1t start tie,7t 3 out a2,,PHI,0.7142857142857143,W,3,0,,
9,4,2016-04-08,PHI,NYM,GS-6,L(0-1),99,5.0,5,3,2,2,3,0,1,3.60,24,87,48,8,5,7,11,4,5,0,48,,,0,0,0,21,3,0,0,0,0,0,1.10,-0.223,1.07,-0.13%,-1.54,1b start tie,6b --3 0 out d2,,NYM,1.4,L,2,7,,
10,9,2016-04-13,PHI,SDP,GS-7,W(1-1),4,7.0,4,0,0,0,9,0,0,1.50,25,96,64,17,15,8,8,4,3,0,78,,,1,0,0,24,1,0,0,0,0,0,.99,0.405,.91,0.22%,3.44,1t start tie,7t 3 out a2,,PHI,0.5714285714285714,W,2,1,,
11,14,2016-04-18,PHI,NYM,GS-7,L(1-2),4,7.0,5,2,2,3,9,1,0,1.89,29,100,63,23,12,6,11,4,1,0,65,,,0,0,0,26,2,1,0,0,0,0,1.06,0.105,1.07,0.06%,1.44,1t start tie,7t 3 out d1,,PHI,1.1428571428571428,L,2,5,,
12,19,2016-04-24,PHI,MIL,GS-6,L(1-3),5,5.1,9,7,7,0,7,2,0,4.07,25,100,63,18,9,8,10,5,0,0,29,,,2,0,0,24,4,0,0,0,1,0,1.18,-0.569,1.12,-0.32%,-3.65,1b start tie,6b -2- 1 out d2,,MIL,1.7647058823529413,L,5,8,,
13,24,2016-04-30,PHI,CLE,GS-6,,5,6.0,6,3,3,0,4,0,0,4.15,24,91,59,13,8,11,9,6,1,0,52,,,1,0,0,21,1,1,0,0,2,0,1.01,0.003,1.00,0.00%,-0.05,1t start tie,6t 3 out tie,,PHI,1.0,W,4,3,,
14,29,2016-05-05,PHI,STL,GS-7,L(1-4),4,6.0,6,3,3,2,2,1,0,4.21,24,89,56,14,5,12,8,6,1,0,48,,,0,0,0,22,2,0,0,1,0,0,.77,0.064,.81,0.04%,0.57,1b start tie,7b 1-3 0 out d1,,STL,1.3333333333333333,L,0,4,,
15,34,2016-05-11,PHI,ATL,GS-5,L(1-5),5,4.1,7,4,3,1,2,1,0,4.43,21,76,49,17,1,7,11,7,1,0,36,,,1,0,0,18,1,0,0,1,2,1,.97,-0.212,1.08,-0.14%,-1.83,1b start tie,5b --- 1 out d3,,ATL,1.9512195121951221,L,1,5,,
16,39,2016-05-16,PHI,MIA,GS-6,L(1-6),4,6.0,6,3,3,2,4,2,0,4.44,25,97,61,15,13,7,12,6,0,0,50,,,0,0,0,22,2,0,0,1,1,0,.96,-0.091,1.29,-0.07%,-0.05,1t start tie,6t 3 out d2,,PHI,1.3333333333333333,L,3,5,,
17,44,2016-05-22,PHI,ATL,GS-7,W(2-6),5,7.0,5,0,0,1,3,0,0,3.86,26,85,57,17,4,10,12,6,1,0,69,,,0,0,0,24,0,0,0,1,0,0,.82,0.314,.98,0.23%,3.44,1t start tie,7t 3 out a5,,PHI,0.8571428571428571,W,5,0,,
18,49,2016-05-28,PHI,CHC,GS-6,L(2-7),5,6.0,8,4,4,1,7,1,1,4.07,26,109,65,19,11,6,11,5,1,0,46,,,0,1,0,24,3,0,0,0,0,0,.61,-0.162,.68,-0.11%,-1.00,1b start tie,6b 3 out d4,,CHC,1.5,L,1,4,,
19,54,2016-06-02,PHI,MIL,GS-7,L(2-8),4,6.2,8,2,2,1,4,1,0,3.93,27,101,66,17,14,13,9,4,1,0,53,,,0,1,0,26,2,0,0,0,0,0,.96,0.098,.79,0.05%,1.21,1t start tie,7t 1-- 2 out d1,,PHI,1.4516129032258065,L,1,4,,
20,59,2016-06-07,PHI,CHC,GS-7,W(3-8),4,7.0,2,1,1,2,8,0,0,3.68,24,98,61,18,12,7,7,1,2,0,75,,,0,0,0,22,0,0,0,1,0,0,.99,0.346,.69,0.15%,2.44,1t start tie,7t 3 out a1,,PHI,0.5714285714285714,W,3,2,,
21,64,2016-06-13,PHI,TOR,GS-6,W(4-8),5,6.0,3,0,0,4,5,0,0,3.40,25,106,64,15,7,7,9,2,4,0,67,,,0,0,0,21,0,0,0,0,0,0,1.09,0.391,.52,0.11%,3.11,1b start tie,6b 3 out a1,,TOR,1.1666666666666667,W,7,0,,
22,69,2016-06-18,PHI,ARI,GS-6,L(4-9),4,5.2,9,3,3,1,6,2,1,3.49,28,98,67,15,15,5,15,9,1,0,44,,,1,0,0,26,0,0,0,1,0,0,1.08,-0.159,.32,-0.03%,-0.82,1t start tie,6t 123 2 out d2,,PHI,1.923076923076923,L,1,4,,
23,74,2016-06-23,PHI,MIN,GS-6,W(5-9),4,6.0,5,2,1,1,4,0,0,3.36,24,107,68,17,9,11,8,4,2,0,59,,,1,0,0,23,1,0,0,0,0,0,1.13,0.142,.15,0.01%,1.05,1b start tie,6b 3 out a2,,MIN,1.0,W,7,3,,
24,79,2016-06-28,PHI,ARI,GS-6,,4,5.0,7,2,2,3,6,1,1,3.38,24,105,62,25,8,5,9,6,0,0,48,,,0,0,1,19,0,1,1,1,1,0,1.66,-0.038,.28,0.00%,0.26,1b start tie,6b 1-- 0 out tie,,ARI,2.0,W,4,3,,
25,84,2016-07-04,PHI,ATL,GS-8,W(6-9),5,7.2,5,2,2,3,8,1,0,3.30,31,108,69,20,15,7,13,4,0,0,66,,,0,0,0,28,1,0,0,0,0,0,.36,0.058,.08,0.01%,1.70,1t start tie,8t 1-- 2 out a6,,PHI,1.1111111111111112,W,8,2,,
26,89,2016-07-09,PHI,COL,GS-6,L(6-10),4,5.1,8,8,8,2,3,1,1,3.80,26,90,59,17,6,11,9,5,0,0,21,,,0,0,0,23,1,1,0,1,0,0,1.14,-0.352,.40,-0.07%,-4.55,1b start tie,6b --3 1 out d5,,COL,1.9607843137254903,L,3,8,,
27,92,2016-07-16,PHI,NYM,GS-7,,6,6.0,5,2,2,1,3,0,1,3.76,25,94,56,13,9,7,13,7,4,0,56,,,1,0,0,20,3,0,0,1,2,0,1.20,-0.060,.31,-0.01%,-0.04,1t start tie,7t 12- 0 out tie,,PHI,1.0,W,4,2,,
