,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,91,2016-07-17,,LAA,7-GF(8),,99,2.0,1,0,0,0,2,0,1,0.0,7,21,15,3,4,1,3,1,1,0,,0.0,0.0,0,0,0,6,0,0,0,1,0,0,0.01,0.001,0.01,0.00%,0.96,7b --- 0 out d7,8b end d 7,,LAA,0.5,L,1,8,,
1,2,93,2016-07-19,,SEA,9-GF,,1,0.2,0,0,0,0,1,0,0,0.0,2,8,5,3,0,1,0,0,0,0,,0.0,0.0,0,0,0,2,0,0,0,0,0,0,0.05,0.003,0.03,0.00%,0.26,9b --- 1 out a5,9b end a 5,,SEA,0.0,W,6,1,,
2,3,96,2016-07-22,,DET,7-7,BL(0-1),2,0.2,1,3,3,3,0,0,0,8.1,6,30,12,4,2,2,1,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,3.0,-0.233,1.35,-0.06%,-1.27,7t --- 0 out a1,7t 123 2 out tie,,CHW,20.0,L,5,7,,
3,4,101,2016-07-27,,CHC,7-8,,4,0.1,2,4,4,1,0,0,1,17.18,5,21,9,2,0,1,2,1,0,0,,1.0,0.0,0,0,0,3,1,0,0,0,0,0,0.26,-0.039,0.17,-0.02%,-2.61,7b 1-- 2 out d2,8b 123 0 out d3,,CHC,30.0,L,1,8,,
4,5,105,2016-07-31,,MIN,7-GF(8),,3,1.2,1,1,1,1,1,1,0,13.5,7,29,16,3,4,3,2,1,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.25,-0.038,0.12,-0.01%,-0.22,7b --- 1 out d2,8b end d 2,,MIN,1.6666666666666667,L,4,6,,
5,6,106,2016-08-02,,DET,8-GF(8),,1,1.0,2,1,1,1,2,1,0,12.79,6,26,15,4,3,1,2,1,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.01,-0.001,0.0,0.00%,-0.49,8b --- 0 out d6,8b end d 7,,DET,3.0,L,5,11,,
6,7,111,2016-08-07,,BAL,5-7,,4,2.1,2,0,0,0,1,0,0,9.35,8,33,21,7,2,2,5,3,1,0,,2.0,0.0,0,0,0,8,0,0,0,1,0,0,0.02,0.002,0.01,0.00%,1.41,5t 12- 2 out d9,7t 3 out d8,,CHW,0.9523809523809524,L,2,10,,
7,8,114,2016-08-11,,KCR,5-7,BL(0-2),3,3.0,3,2,2,1,3,0,0,8.49,12,45,28,5,6,4,4,3,0,0,,0.0,0.0,1,1,0,11,0,1,0,0,0,0,1.35,-0.174,0.3,-0.02%,-0.45,5b --- 0 out a1,7b 3 out d1,,KCR,1.3333333333333333,L,1,2,,
8,9,123,2017-08-21,,MIN,GS-2,L(0-1),99,1.1,4,6,6,3,0,2,0,40.5,12,48,27,7,1,2,7,3,1,0,19.0,,,0,0,0,9,0,0,0,0,0,1,0.82,-0.395,0.0,0.00%,-6.17,1t start tie,2t 1-3 1 out d6,2.0,CHW,6.363636363636362,L,2,10,,
9,10,134,2017-09-02,,TBR,5-6,W(1-1),11,2.0,1,1,1,1,2,1,0,18.9,8,34,22,3,6,1,4,0,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,1.14,0.022000000000000002,0.0,0.00%,0.03,5t --- 0 out a2,6t 3 out a1,,CHW,1.0,W,5,4,,
10,11,137,2017-09-05,,CLE,6-9,,2,2.2,1,0,0,1,1,0,1,10.5,11,48,28,3,6,1,7,1,4,0,,3.0,0.0,0,0,0,9,0,0,0,0,0,0,0.87,0.126,0.0,0.00%,2.05,6t 123 2 out d2,9t --- 1 out d2,,CHW,0.9090909090909092,L,4,9,,
11,12,142,2017-09-10,,SFG,GS-6,W(2-1),4,6.0,3,1,1,3,9,1,0,6.0,24,98,62,20,12,2,10,2,2,0,68.0,,,0,0,0,21,0,0,0,0,0,0,0.73,0.11800000000000001,0.0,0.00%,2.07,1t start tie,6t 3 out a5,,CHW,1.0,W,8,1,,
12,13,147,2017-09-15,,DET,GS-6,,4,6.0,4,1,1,1,5,0,0,4.5,23,95,63,13,7,5,12,5,2,0,64.0,,,0,0,0,22,0,0,0,0,0,0,1.13,0.24,0.0,0.00%,2.2,1b start tie,6b 3 out tie,,DET,0.8333333333333334,L,2,3,,
13,14,152,2017-09-21,,HOU,GS-1,,5,0.1,0,0,0,2,0,0,0,4.42,3,20,9,3,1,1,0,0,0,0,49.0,,,0,0,0,1,0,0,0,0,0,0,0.88,-0.037000000000000005,0.0,0.00%,-0.41,1b start tie,1b 12- 1 out tie,,HOU,20.0,W,3,1,,
14,15,161,2017-09-30,,CLE,GS-5,W(3-1),8,5.0,3,1,1,2,2,0,1,3.86,20,84,55,9,5,9,6,1,2,0,57.0,,,0,0,0,17,0,0,0,1,0,0,1.07,0.157,0.0,0.00%,1.8,1b start tie,5b 3 out tie,,CLE,1.0,W,2,1,,
15,16,5,2018-04-04,,TOR,GS-6,,99,5.0,4,3,2,1,5,0,0,3.6,21,73,48,13,8,8,7,4,0,0,53.0,,,0,0,0,20,2,0,0,0,0,1,1.16,-0.07400000000000001,1.16,-0.04%,0.02,1b start tie,6b -23 0 out a2,,TOR,1.0,W,4,3,14.25,24.0
16,17,10,2018-04-10,,TBR,GS-5,L(0-1),5,4.2,5,4,3,6,4,0,2,4.66,27,92,51,20,4,5,10,7,0,0,38.0,,,0,0,0,18,0,0,0,0,1,0,0.94,-0.2,0.77,-0.10%,-2.27,1t start tie,5t 123 2 out d4,,CHW,2.619047619047619,L,5,6,4.7,17.0
17,18,15,2018-04-18,,OAK,GS-2,,7,1.0,5,4,4,2,0,1,0,7.59,10,46,21,4,3,2,6,3,1,0,25.0,,,0,0,0,8,1,0,0,0,0,0,1.33,-0.26899999999999996,0.98,-0.12%,-3.34,1b start a 1,2b 123 0 out a4,,OAK,7.0,L,11,12,-9.95,-9.0
18,19,16,2018-04-20,,HOU,8-GF,,1,1.1,3,1,1,0,3,1,0,7.5,7,24,18,4,5,1,3,0,1,0,,0.0,0.0,0,0,0,7,1,0,0,0,0,0,0.0,0.0,0.0,0.00%,-0.4,8t --- 2 out d9,9t end d10,,CHW,2.727272727272727,L,0,10,5.2,10.0
