,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
0,1,5,2001-04-08,CLE,BAL,GS-6,,99,5.2,3,3,3,2,3,1,0,4.76,22,103,63,17,4,8,9,2,1,0,52.0,,,0,0,0,20,2,0,0,0,0,0,0.7,-0.031,0.69,-0.02%,0.04,1t start tie,6t 1-- 2 out d1,,CLE,0.9615384615384616,W,4,3,,
1,2,10,2001-04-13,CLE,DET,GS-6,W(1-0),4,5.0,5,4,4,2,2,0,0,5.91,21,88,52,15,4,9,8,4,1,0,41.0,,,0,0,0,19,1,0,0,1,0,0,0.77,-0.005,0.82,0.00%,-0.84,1b start a 6,6b 1-- 0 out a5,,DET,1.4,W,9,8,,
2,3,14,2001-04-19,CLE,BAL,GS-6,W(2-0),5,6.0,6,2,2,2,3,0,0,4.86,23,94,53,16,5,11,7,3,1,0,53.0,,,0,2,0,21,1,0,0,0,0,0,0.95,0.077,1.02,0.05%,1.12,1b start a 2,6b 3 out a7,,BAL,1.3333333333333333,W,11,5,,
3,4,19,2001-04-25,CLE,ANA,GS-5,L(2-1),5,5.0,5,3,2,4,1,0,0,4.57,24,105,63,15,5,5,14,7,1,0,44.0,,,0,0,0,20,1,1,0,0,0,1,1.09,-0.077,1.28,-0.05%,-0.26,1t start tie,5t 3 out d2,,CLE,1.8,L,1,3,,
4,5,25,2001-05-02,CLE,KCR,GS-6,W(3-1),6,5.0,4,1,1,1,2,1,0,4.05,19,73,49,12,6,9,7,2,2,0,56.0,,,0,0,0,18,0,0,0,1,0,0,0.84,0.057999999999999996,1.12,0.05%,0.88,1b start a 1,6b 12- 0 out a4,,KCR,1.0,W,8,4,,
5,6,31,2001-05-09,CLE,KCR,GS-6,W(4-1),6,5.2,5,1,1,1,5,0,1,3.62,23,94,61,13,11,9,7,4,0,0,59.0,,,2,0,0,20,1,0,0,0,1,0,1.06,0.223,1.32,0.17%,1.83,1t start tie,6t 12- 2 out a3,,CLE,1.1538461538461535,W,5,1,,
6,7,36,2001-05-15,CLE,TEX,GS-5,W(5-1),5,5.0,6,3,3,3,5,0,0,3.86,23,94,56,13,14,5,10,7,0,0,45.0,,,0,0,0,20,0,0,0,1,0,0,1.25,0.026000000000000002,1.6,0.02%,-0.15,1b start tie,5b 3 out a3,,TEX,1.8,W,8,6,,
7,8,41,2001-05-20,CLE,ANA,GS-5,,4,4.1,9,6,6,3,4,1,0,4.75,24,87,52,16,9,4,13,7,0,0,22.0,,,1,0,0,21,3,0,0,0,0,0,0.84,-0.266,1.0,-0.19%,-3.96,1b start tie,5b -2- 1 out d4,,ANA,2.9268292682926838,L,6,9,,
8,9,46,2001-05-26,CLE,NYY,GS-5,L(5-2),5,4.2,7,5,5,4,3,2,0,5.24,25,115,73,15,8,4,14,6,0,0,29.0,,,1,0,0,21,2,0,1,0,0,0,1.17,-0.317,1.37,-0.22%,-2.51,1t start tie,5t 1-- 2 out d1,,CLE,2.619047619047619,L,5,12,,
9,10,51,2001-06-01,CLE,NYY,GS-4,W(6-2),5,4.0,4,4,3,5,2,1,0,5.36,20,79,39,10,6,4,9,2,1,0,37.0,,,4,0,0,15,0,0,0,1,0,0,0.76,-0.192,0.96,-0.15%,-1.79,1b start tie,4b 3 out d3,,NYY,2.25,W,7,4,,
10,11,56,2001-06-06,CLE,MIN,GS-6,,4,5.2,5,2,2,5,4,0,1,5.14,26,113,59,17,9,4,12,7,0,0,50.0,,,0,0,0,20,4,0,0,0,0,0,1.23,0.096,1.61,0.08%,1.07,1b start tie,6b 1-- 2 out tie,,MIN,1.9230769230769231,W,5,2,,
11,12,61,2001-06-12,CLE,MIL,GS-7,,5,7.0,3,2,2,2,7,0,1,4.86,25,101,61,9,16,6,9,2,0,0,68.0,,,2,0,0,21,1,0,0,1,1,0,0.91,0.253,0.99,0.17%,1.84,1t start tie,7t 3 out tie,,CLE,0.7142857142857143,L,2,4,,
12,13,66,2001-06-17,CLE,PIT,GS-7,,4,7.0,1,0,0,1,8,0,0,4.37,25,104,71,17,14,6,10,3,2,0,82.0,,,0,0,0,23,0,0,0,0,0,1,1.27,0.45799999999999996,1.56,0.34%,3.79,1b start tie,7b 3 out tie,,PIT,0.2857142857142857,L,0,1,,
13,14,70,2001-06-22,CLE,KCR,GS-6,W(7-2),4,6.0,5,4,3,2,6,1,0,4.38,24,104,66,14,9,5,11,4,1,0,52.0,,,0,0,0,22,0,0,0,0,0,0,0.87,-0.071,1.09,-0.05%,-0.51,1b start tie,6b 3 out tie,,KCR,1.1666666666666667,W,6,5,,
14,15,75,2001-06-27,CLE,NYY,GS-2,L(7-3),4,1.0,3,6,4,3,1,0,0,4.79,10,46,27,5,2,2,4,3,0,0,25.0,,,0,0,0,6,1,0,0,0,0,1,0.88,-0.299,1.28,-0.26%,-4.3,1b start tie,2b 123 0 out d3,,NYY,6.0,L,5,15,,
15,16,79,2001-07-02,CLE,KCR,GS-7,,4,7.0,3,0,0,3,8,0,0,4.39,26,124,69,17,13,6,9,1,1,0,76.0,,,0,1,0,23,1,0,0,0,0,0,1.23,0.46799999999999997,1.86,0.43%,3.84,1t start tie,7t 3 out a1,,CLE,0.8571428571428571,W,2,1,,
16,17,84,2001-07-07,CLE,STL,GS-4,,4,3.2,6,5,5,3,4,0,1,4.72,21,77,48,18,7,9,4,1,0,0,30.0,,,2,0,0,17,0,0,0,0,0,0,1.37,-0.085,2.13,-0.08%,-0.61,1t start tie,4t 123 2 out tie,,CLE,2.8125,W,7,6,,
17,18,87,2001-07-13,CLE,CIN,GS-7,W(8-3),5,6.2,4,1,1,3,11,0,1,4.48,27,109,69,17,18,6,6,1,0,0,70.0,,,0,1,0,22,1,0,0,0,0,0,0.69,0.218,1.07,0.20%,2.4,1b start tie,7b 12- 2 out a4,,CIN,1.1290322580645158,W,5,1,,
18,19,92,2001-07-18,CLE,CHW,GS-6,W(9-3),4,5.2,4,2,2,4,7,0,0,4.41,23,103,67,17,14,4,8,2,0,0,56.0,,,0,2,0,19,2,0,0,0,0,0,0.85,0.125,1.54,0.14%,0.95,1b start tie,6b 12- 2 out a3,,CHW,1.5384615384615383,W,9,4,,
19,20,97,2001-07-23,CLE,CHW,GS-7,W(10-3),4,6.0,2,0,0,5,5,0,0,4.16,24,115,68,21,9,7,7,2,1,0,68.0,,,0,0,0,19,0,0,0,1,0,0,1.24,0.311,2.13,0.32%,2.89,1t start tie,7t 1-- 0 out a1,,CLE,1.1666666666666667,W,2,0,,
20,21,102,2001-07-28,CLE,DET,GS-6,,4,6.0,3,3,3,4,7,1,0,4.18,25,97,58,14,10,3,11,2,2,0,57.0,,,1,0,0,21,0,1,0,0,0,0,0.92,-0.1,1.45,-0.09%,0.05,1b start tie,6b 3 out d2,1.0,DET,1.1666666666666667,W,6,4,,
21,22,107,2001-08-02,CLE,OAK,GS-4,L(10-4),4,3.0,7,7,7,1,3,3,0,4.62,16,62,36,13,5,3,9,2,2,0,19.0,,,1,1,1,15,0,0,0,0,0,0,0.73,-0.3,1.24,-0.31%,-4.37,1t start tie,4t 12- 0 out d5,,CLE,2.6666666666666665,L,4,17,,
22,23,112,2001-08-07,CLE,MIN,GS-8,W(11-4),4,7.1,4,2,2,2,7,2,1,4.49,27,106,64,20,12,4,13,2,2,0,67.0,,,1,1,0,24,1,0,0,0,0,0,0.78,0.19,2.09,0.31%,1.71,1b start a 3,8b -2- 1 out a4,,MIN,0.8450704225352114,W,7,2,,
23,24,117,2001-08-12,CLE,TEX,GS-6,W(12-4),4,6.0,3,2,2,4,7,0,0,4.42,25,101,62,18,13,3,11,3,1,0,61.0,,,2,0,0,20,1,0,0,0,1,0,1.25,0.19899999999999998,2.2,0.21%,1.42,1b start a 2,6b 3 out a1,,TEX,1.1666666666666667,W,13,2,,
24,25,122,2001-08-18,CLE,ANA,GS-7,W(13-4),5,6.2,3,2,2,2,6,1,0,4.33,24,107,67,21,10,2,14,3,3,0,64.0,,,2,1,1,22,0,0,0,0,0,0,1.01,0.201,1.4,0.17%,1.59,1t start tie,7t 1-- 2 out a2,,CLE,0.8064516129032258,W,4,2,,
25,26,127,2001-08-23,CLE,OAK,GS-3,,4,2.2,5,5,5,3,4,0,0,4.58,15,65,36,13,4,1,7,4,0,0,29.0,,,1,1,0,11,2,0,0,0,1,0,1.28,-0.335,1.39,-0.22%,-3.85,1b start tie,3b 12- 2 out tie,,OAK,3.636363636363636,W,9,7,,
26,27,132,2001-08-29,CLE,BOS,GS-7,W(14-4),5,7.0,5,1,1,3,11,1,1,4.42,28,125,77,25,16,5,8,2,2,0,71.0,,,0,2,1,24,1,0,0,0,0,0,1.29,0.31,1.44,0.21%,2.84,1t start tie,7t 3 out a1,,CLE,1.1428571428571428,W,2,1,,
27,28,137,2001-09-03,CLE,CHW,GS-8,W(15-4),4,8.0,6,3,3,3,8,0,0,4.36,33,112,71,19,15,4,18,7,0,0,63.0,,,3,0,0,29,2,0,0,0,1,0,1.03,0.198,1.21,0.14%,1.56,1b start tie,8b 3 out a2,,CHW,1.125,W,6,3,,
28,29,142,2001-09-08,CLE,CHW,GS-5,,4,5.0,10,7,7,2,2,2,0,4.62,26,98,57,16,4,5,17,9,2,0,19.0,,,1,0,0,24,4,0,0,1,0,0,0.97,-0.40399999999999997,0.81,-0.20%,-4.26,1t start tie,5t 3 out d3,,CLE,2.4,W,8,7,,
29,30,148,2001-09-21,CLE,MIN,GS-6,L(15-5),12,5.2,6,6,6,5,4,2,0,4.79,26,91,52,13,12,6,11,3,1,0,32.0,,,2,1,1,21,0,0,0,0,0,0,0.57,-0.244,0.53,-0.13%,-2.79,1b start tie,6b --- 2 out d5,,MIN,2.1153846153846154,L,2,6,,
30,31,153,2001-09-28,CLE,MIN,GS-7,,6,7.0,4,0,0,4,11,0,0,4.6,27,122,73,22,14,5,7,4,0,0,76.0,,,0,2,0,23,0,0,0,0,0,0,1.29,0.46,0.07,0.02%,3.84,1t start tie,7t 3 out tie,,CLE,1.1428571428571428,L,0,1,,
31,32,157,2001-10-03,CLE,KCR,GS-5,W(16-5),4,5.0,2,0,0,2,5,0,0,4.47,18,59,35,7,8,3,8,3,0,0,66.0,,,0,0,0,16,0,0,0,1,0,0,0.94,0.28800000000000003,0.0,0.00%,2.91,1b start a 1,5b 3 out a3,,KCR,0.8,W,4,1,,
32,33,162,2001-10-07,CLE,TOR,GS-5,W(17-5),3,5.0,1,1,1,2,5,0,0,4.39,18,71,46,10,12,4,7,2,2,0,64.0,,,1,0,0,16,0,0,0,0,0,0,0.83,0.174,0.0,0.00%,1.8,1b start tie,5b 3 out a1,,TOR,0.6,W,3,2,,
33,34,2,2002-04-02,CLE,ANA,GS-6,,99,5.1,5,4,4,1,5,0,0,6.75,22,92,60,22,6,8,8,4,0,0,46.0,,,2,0,0,21,2,1,0,0,0,0,0.98,-0.16699999999999998,0.97,-0.10%,-1.03,1b start tie,6b --- 1 out tie,,ANA,1.1764705882352942,L,5,7,,
34,35,6,2002-04-07,CLE,DET,GS-8,W(1-0),4,8.0,3,1,1,2,2,0,0,3.38,28,106,65,17,6,11,13,3,1,0,72.0,,,0,0,0,26,0,1,0,1,0,0,0.87,0.446,1.06,0.33%,3.0,1b start tie,8b 3 out a3,,DET,0.625,W,5,1,,
35,36,11,2002-04-12,CLE,KCR,GS-6,W(2-0),4,6.0,5,1,1,4,9,0,0,2.79,26,108,61,21,11,5,8,2,0,0,63.0,,,3,1,0,22,0,0,0,0,0,0,1.17,0.251,1.61,0.21%,2.16,1t start tie,6t 3 out a1,,CLE,1.5,W,3,1,,
36,37,16,2002-04-19,CLE,MIN,GS-5,L(2-1),6,4.1,8,8,8,2,4,0,0,5.32,23,85,53,9,10,8,9,6,0,0,17.0,,,0,0,0,20,4,1,0,0,0,0,0.68,-0.22699999999999998,0.95,-0.19%,-4.24,1b start tie,5b 12- 1 out d6,,MIN,2.4390243902439033,L,3,12,,
37,38,21,2002-04-24,CLE,CHW,GS-5,L(2-2),4,4.1,6,6,6,4,5,2,0,6.43,23,98,57,17,10,4,10,2,0,0,28.0,,,0,0,0,18,1,1,0,0,1,0,0.68,-0.317,0.96,-0.27%,-4.31,1t start tie,5t 12- 1 out d5,,CLE,2.4390243902439033,L,2,9,,
38,39,26,2002-04-30,CLE,ANA,GS-5,L(2-3),5,5.0,7,6,5,4,2,1,0,6.82,27,83,48,14,3,10,11,6,0,0,29.0,,,1,0,0,22,0,0,1,0,1,1,1.08,-0.305,1.23,-0.21%,-3.37,1t start tie,5t 3 out d5,,CLE,2.2,L,2,21,,
39,40,31,2002-05-05,CLE,TEX,GS-7,W(3-3),4,6.2,9,2,2,2,6,0,0,6.13,31,119,73,18,12,4,19,11,0,0,52.0,,,0,0,0,29,2,0,0,0,0,0,0.75,0.21600000000000003,0.65,0.11%,0.9,1t start tie,7t 123 2 out a6,,CLE,1.7741935483870968,W,9,2,,
40,41,36,2002-05-10,CLE,KCR,GS-6,L(3-4),4,6.0,8,6,5,2,3,1,0,6.31,26,104,62,17,6,10,11,5,1,0,35.0,,,2,0,0,24,0,0,0,3,0,0,0.81,-0.121,0.77,-0.07%,-2.41,1b start tie,6b 3 out d6,,KCR,1.6666666666666667,L,0,9,,
41,42,41,2002-05-18,CLE,KCR,GS-6,,7,6.0,3,2,2,4,4,0,0,5.92,24,111,66,17,8,9,7,2,0,0,58.0,,,2,1,0,19,0,0,0,0,1,0,1.03,0.098,0.95,0.05%,1.16,1t start tie,6t 3 out tie,1.0,CLE,1.1666666666666667,L,2,4,,
42,43,48,2002-05-25,CLE,TOR,GS-7,W(4-4),6,7.0,3,0,0,3,6,0,0,5.22,27,113,64,16,11,8,10,3,1,0,74.0,,,2,0,0,24,0,0,0,0,0,0,1.12,0.467,0.76,0.19%,3.96,1b start tie,7b 3 out tie,,TOR,0.8571428571428571,W,3,0,,
43,44,53,2002-05-30,CLE,DET,GS-4,,4,4.0,8,6,5,0,2,1,0,5.6,21,51,37,6,6,10,9,5,0,0,26.0,,,0,0,0,20,2,0,0,0,1,1,1.07,-0.304,0.82,-0.14%,-3.89,1t start tie,4t 3 out tie,,CLE,2.0,W,11,7,,
44,45,58,2002-06-05,CLE,MIN,GS-8,W(5-4),5,7.1,7,2,2,2,4,0,0,5.27,29,101,63,17,6,9,14,7,2,0,58.0,,,0,0,0,27,2,0,0,2,0,0,0.77,0.20199999999999999,1.02,0.16%,1.39,1b start a 2,8b 12- 1 out a4,,MIN,1.2676056338028172,W,6,4,,
45,46,63,2002-06-10,CLE,PHI,GS-7,L(5-5),4,6.2,8,3,3,3,4,0,0,5.17,30,111,73,18,5,14,9,6,1,0,47.0,,,3,0,0,27,2,1,0,2,0,1,1.05,-0.051,0.92,-0.03%,0.31,1t start tie,7t --3 2 out d2,,CLE,1.7741935483870968,L,1,3,,
46,47,68,2002-06-15,CLE,COL,GS-6,,4,6.0,5,3,3,3,4,0,0,5.12,25,84,52,8,11,5,13,5,1,0,51.0,,,0,0,0,20,2,0,0,0,1,0,1.01,-0.07,1.03,-0.04%,0.42,1b start tie,6b 3 out tie,,COL,1.3333333333333333,L,4,7,,
47,48,73,2002-06-21,CLE,MON,GS-8,L(5-6),5,7.1,4,3,3,5,5,0,0,5.0,29,113,68,21,13,13,6,4,0,0,58.0,,,1,1,0,22,1,0,1,1,1,0,1.06,0.107,0.83,0.05%,1.55,1b start a 1,8b 1-- 1 out d1,,MON,1.2676056338028172,L,1,3,,
48,49,78,2002-06-28,CLE,ARI,GS-8,W(6-6),6,7.2,4,2,1,3,5,0,0,4.7,30,120,74,20,10,12,10,6,1,0,67.0,,,0,0,0,27,0,0,0,2,0,2,0.55,0.237,0.37,0.10%,1.7,1t start tie,8t 1-3 2 out a6,,CLE,0.9722222222222222,W,8,2,,
