,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,99,2000-07-27,NYN,MON,GS-2,,99,1.1,6,7,6,3,0,0,0,40.5,14,64,39,13,1,3,8,6,0,0,13.0,,,0,0,0,10,3,0,1,0,1,1,1.08,-0.483,2.09,-0.56%,-6.54,1t start tie,2t 123 1 out d4,1.0,NYM,8.181818181818182,W,9,8
1,2,151,2000-09-19,NYN,ATL,7-7,,53,1.0,3,3,3,1,1,0,0,34.71,7,32,20,4,2,1,4,3,0,0,,0.0,0.0,0,0,0,5,1,0,0,0,1,0,0.01,-0.002,0.01,0.00%,-2.44,7b --- 0 out d8,7b 3 out d11,,ATL,4.0,L,4,12
2,3,160,2000-09-29,NYN,MON,7-7,,9,0.2,1,0,0,0,1,0,0,27.0,4,14,10,1,1,3,0,0,0,0,,1.0,1.0,0,0,0,4,0,0,0,0,0,1,0.03,0.001,0.0,0.00%,-0.03,7t --3 1 out a10,7t 3 out a9,,NYM,5.0,W,11,2
3,4,162,2000-10-01,NYN,MON,3-6,,1,4.0,1,0,0,0,4,0,0,11.57,13,53,34,7,9,6,3,0,1,0,,0.0,0.0,1,0,0,13,0,0,0,0,0,0,1.13,0.272,0.0,0.00%,2.15,3t --- 0 out tie,6t 3 out a1,,NYM,0.25,W,3,2
4,5,79,2001-06-27,NYN,CHC,3-6,,99,3.1,1,0,0,0,3,0,0,0.0,11,42,25,7,5,5,3,0,0,0,,2.0,0.0,0,1,0,11,0,0,0,0,0,1,0.32,0.08199999999999999,0.05,0.01%,1.93,3b 12- 2 out d3,6b 3 out d3,,CHC,0.3225806451612903,W,5,4
5,6,108,2001-08-01,NYN,HOU,7-7,BS(1),34,1.0,0,0,0,0,1,0,0,0.0,4,9,7,0,3,2,1,0,0,0,,3.0,2.0,0,0,0,3,0,0,0,0,1,0,3.4,0.036000000000000004,0.27,0.00%,0.41,7b 123 0 out a2,7b 3 out tie,,HOU,0.0,W,8,2
6,7,110,2001-08-03,NYN,ARI,5-7,,1,3.0,5,2,2,0,3,1,0,2.45,13,42,30,9,7,3,7,3,0,0,,0.0,0.0,1,0,0,13,0,0,0,1,0,0,0.11,-0.004,0.01,0.00%,-0.3,5b --- 0 out d5,7b 3 out d7,,ARI,1.6666666666666667,L,0,7
7,8,117,2001-08-11,NYN,STL,5-8,,7,3.2,1,0,0,1,3,0,0,1.64,13,43,28,8,8,6,3,0,0,0,,1.0,0.0,1,0,0,12,0,0,0,0,0,0,0.37,0.084,0.02,0.00%,2.18,5t -2- 1 out d4,8t 3 out d3,,NYM,0.625,L,3,6
8,9,119,2001-08-14,NYN,SDP,5-6,,2,2.0,1,0,0,0,1,0,0,1.38,7,28,20,5,2,4,2,0,1,0,,0.0,0.0,0,0,0,7,1,0,0,0,0,0,0.06,0.006,0.0,0.00%,0.96,5b --- 0 out d6,6b 3 out d6,,SDP,0.5,L,0,6
9,10,122,2001-08-17,NYN,LAD,3-4,,2,1.1,1,1,1,1,1,0,0,1.88,6,19,12,3,1,1,3,2,0,0,,2.0,0.0,0,0,0,4,1,0,0,0,0,0,0.23,-0.003,0.0,0.00%,0.07,3b -23 2 out d5,4b 3 out d6,,LAD,1.818181818181818,L,3,8
