,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,83,2010-07-07,DET,BAL,8-9,H(1),99,1.0,1,1,1,0,0,0,1,9.0,4,14,9,2,1,2,1,1,0,0,,0,0,0,0,0,3,0,1,0,1,0,0,0.89,-0.005,1.26,-0.01%,-0.42,8t --- 0 out a3,9t --3 0 out a3,,DET,1.0,W,4,2
1,2,84,2010-07-09,DET,MIN,6-7,H(2),1,1.2,0,0,0,0,2,0,0,3.38,4,19,13,5,1,2,0,0,0,0,,3,0,0,0,0,4,0,0,0,1,0,0,0.62,0.09699999999999999,1.23,0.12%,2.09,6t 123 1 out a5,7t 3 out a5,,DET,0.0,W,7,3
2,3,85,2010-07-10,DET,MIN,7-8,,0,1.1,0,0,0,0,0,0,0,2.25,4,16,12,3,2,2,2,1,0,0,,1,1,0,0,0,4,0,0,0,0,0,0,0.76,0.06,1.4,0.07%,0.37,7t -2- 0 out a4,8t --- 1 out a3,,DET,0.0,W,7,4
3,4,87,2010-07-16,DET,CLE,6-6,,5,0.1,2,2,2,0,0,0,0,6.23,3,13,9,1,0,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.49,-0.038,0.68,-0.03%,-0.69,6b --- 0 out d2,6b 1-3 1 out d2,,CLE,20.0,L,2,8
4,5,89,2010-07-17,DET,CLE,11-GF(11),L(0-1),0,0.2,2,1,1,1,1,0,0,7.2,5,24,14,4,2,1,2,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,2.37,-0.37,3.25,-0.31%,-0.95,11b --- 0 out tie,11b end d 1,2.0,CLE,15.0,L,1,2
5,6,91,2010-07-19,DET,TEX,6-8,,1,2.2,4,1,1,0,1,0,0,5.87,10,31,22,7,1,8,1,0,0,0,,2,0,0,0,0,10,0,0,0,2,0,0,1.81,0.11900000000000001,2.42,0.10%,1.43,6t -23 1 out tie,8t 3 out d1,,DET,1.818181818181818,L,6,8
6,7,95,2010-07-24,DET,TOR,7-8,,4,1.0,0,0,0,0,0,0,0,5.19,4,13,9,4,0,3,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,1,0.78,0.022000000000000002,0.97,0.02%,0.12,7t --- 0 out d1,8t 1-- 0 out d1,,DET,0.0,L,2,3
7,8,96,2010-07-25,DET,TOR,8-8,,0,1.0,1,0,0,0,0,0,0,4.66,4,9,7,1,0,1,3,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.74,0.053,0.85,0.04%,0.51,8t --- 0 out d1,8t 3 out d1,1.0,DET,1.0,L,3,5
8,9,102,2010-07-30,DET,BOS,6-7,W(1-1),4,2.0,1,0,0,1,3,0,0,3.86,7,43,28,7,4,1,2,2,0,0,,0,0,0,1,0,6,0,0,0,0,0,0,1.05,0.115,0.59,0.04%,1.05,6b --- 0 out a3,7b 3 out a3,,BOS,1.0,W,6,5
9,10,104,2010-08-01,DET,BOS,9-GF,,1,0.0,1,0,0,0,0,0,0,3.86,1,3,2,0,0,1,0,0,0,0,,2,1,0,0,0,1,0,0,0,0,0,0,3.21,-0.18100000000000002,1.64,-0.06%,-1.0,9b 12- 0 out tie,9b end d 1,,BOS,inf,L,3,4
10,11,106,2010-08-03,DET,CHW,7-8,,1,1.1,2,0,0,0,0,0,0,3.46,6,21,18,4,1,4,2,1,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,0.3,0.027999999999999997,0.13,0.01%,0.61,7t --- 2 out a4,8t 3 out a4,2.0,DET,1.818181818181818,W,7,1
11,12,108,2010-08-05,DET,CHW,9-9,,1,1.0,2,2,2,0,1,1,0,4.5,5,18,13,4,1,0,4,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0.54,-0.122,0.22,-0.03%,-1.49,9t --- 0 out d1,9t 3 out d3,,DET,2.0,L,4,6
12,13,111,2010-08-08,DET,LAA,7-7,H(3),2,1.0,1,1,0,0,0,0,0,4.2,4,12,10,4,0,4,0,0,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,0.97,-0.006999999999999999,0.1,0.00%,-0.49,7t --- 0 out a3,7t 3 out a2,,DET,1.0,W,9,4
13,14,113,2010-08-10,DET,TBR,9-9,,1,0.2,3,5,5,3,1,0,0,6.89,8,30,12,3,1,2,2,1,0,0,,0,0,0,0,0,4,1,0,2,0,1,0,0.09,-0.031,0.01,0.00%,-3.27,9t --- 0 out d3,9t 123 2 out d6,,DET,30.0,L,0,8
14,15,116,2010-08-14,DET,CHW,8-8,,3,0.2,0,0,0,0,1,0,0,6.61,2,5,4,1,1,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.48,0.024,0.04,0.00%,0.41,8b --- 0 out d1,8b --- 2 out d1,,CHW,0.0,W,3,2
15,16,117,2010-08-15,DET,CHW,6-6,BS(1),0,1.0,3,3,3,0,1,1,0,7.79,6,19,16,2,4,2,3,2,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,1.69,-0.42100000000000004,0.13,-0.02%,-2.49,6b --- 0 out a1,6b 3 out d2,,CHW,3.0,W,13,8
16,17,119,2010-08-17,DET,NYY,7-7,,1,0.0,1,0,0,0,0,0,0,7.79,1,2,2,0,0,0,1,0,1,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.29,-0.008,0.03,0.00%,-0.39,7b 1-- 1 out d3,7b 12- 1 out d3,,NYY,inf,L,2,6
17,18,121,2010-08-19,DET,NYY,6-6,,1,0.1,2,3,3,1,0,0,0,9.17,4,22,13,2,0,1,2,0,0,0,,3,3,1,0,0,3,1,1,0,0,0,0,0.32,-0.067,0.01,0.00%,-3.59,6b 123 0 out d2,6b --3 1 out d7,,NYY,30.0,L,5,11
18,19,134,2010-09-02,DET,MIN,9-10,,13,1.2,0,0,0,0,2,0,0,8.38,5,17,12,4,3,2,1,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.88,0.235,0.02,0.00%,0.87,9b --- 0 out tie,10b --- 2 out tie,,MIN,0.0,W,10,9
19,20,135,2010-09-03,DET,KCR,8-9,,0,1.2,1,0,0,0,1,0,0,7.71,6,25,16,5,1,3,2,1,0,0,,1,0,0,0,0,6,0,0,0,0,0,0,1.97,0.242,0.03,0.00%,1.01,8b 1-- 1 out tie,9b 3 out tie,,KCR,0.8333333333333334,W,9,5
20,21,139,2010-09-07,DET,CHW,8-GF,,3,2.0,1,0,0,1,3,0,1,7.04,9,46,27,7,3,2,2,2,0,0,,0,0,0,0,0,7,0,0,0,1,0,1,0.17,0.013000000000000001,0.0,0.00%,1.01,8t --- 0 out a5,9t end a 8,,DET,1.0,W,9,1
21,22,142,2010-09-10,DET,BAL,8-9,,2,0.1,2,1,1,0,0,0,0,7.33,3,6,5,0,1,1,2,2,0,0,,2,1,0,0,0,3,1,0,0,0,0,0,1.05,-0.111,0.0,0.00%,-1.12,8t 1-3 2 out d1,9t -2- 0 out d2,,DET,20.0,L,3,6
22,23,145,2010-09-14,DET,TEX,6-6,L(1-2),3,0.2,4,3,1,0,0,0,0,7.5,7,22,14,4,0,2,5,4,0,0,,0,0,0,0,0,7,0,0,0,0,0,1,1.51,-0.345,0.0,0.00%,-2.71,6b --- 1 out tie,6b 3 out d3,,TEX,20.0,L,4,11
23,24,149,2010-09-19,DET,CHW,9-10,BW(2-2),4,1.2,1,0,0,1,1,0,1,7.01,9,36,24,9,1,4,2,0,0,0,,3,2,0,0,0,7,0,0,0,0,0,1,5.22,-0.027999999999999997,0.0,0.00%,0.1,9b 123 1 out a2,10b 3 out tie,,CHW,1.6666666666666667,W,9,7
24,25,151,2010-09-21,DET,KCR,8-8,,1,1.0,1,0,0,0,0,0,0,6.75,3,7,5,1,0,3,0,0,0,0,,2,2,0,0,0,3,0,0,0,1,0,0,0.37,-0.02,0.0,0.00%,-0.01,8t -23 0 out d2,8t 3 out d4,,DET,1.0,L,6,9
25,26,154,2010-09-25,DET,MIN,12-12,,3,0.1,1,0,0,0,1,0,0,6.67,2,8,5,3,0,0,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,2.07,-0.057999999999999996,0.0,0.00%,-0.18,12t --- 0 out tie,12t -2- 1 out tie,,DET,10.0,W,11,10
26,27,156,2010-09-27,DET,CLE,7-GF(8),,1,1.1,2,0,0,0,2,0,0,6.35,5,16,14,3,2,1,2,2,0,0,,2,0,0,1,0,5,0,0,0,0,0,0,0.15,0.017,0.0,0.00%,0.94,7b 1-3 2 out d3,8b end d 3,,CLE,1.818181818181818,L,3,6
27,28,162,2010-10-03,DET,BAL,6-6,H(4),5,1.0,1,0,0,0,0,0,0,6.14,4,20,13,4,0,2,2,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.74,0.087,0.0,0.00%,0.49,6b --- 0 out a1,6b 3 out a1,,BAL,1.0,W,4,2
28,29,8,2011-04-09,DET,KCR,7-9,,99,1.1,2,1,1,0,1,0,0,6.75,6,19,14,5,2,2,3,3,0,0,,1,0,0,0,0,6,1,0,0,0,0,0,0.42,0.003,0.46,0.00%,-0.75,7t 1-- 2 out d2,9t -23 0 out d2,,DET,1.818181818181818,L,1,3
29,30,9,2011-04-10,DET,KCR,9-9,,0,0.1,2,1,1,0,0,0,0,10.8,3,9,7,2,0,2,1,1,0,0,,0,0,0,0,0,3,2,0,0,0,0,0,0.13,-0.006,0.13,0.00%,-0.91,9t --- 0 out d4,9t -23 1 out d4,,DET,20.0,L,5,9
