,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,33,2019-05-01,SEA,CHC,9-GF,,99,1.0,1,2,2,1,0,0,0,18.0,5,17,11,0,3,0,4,1,0,0,,0,0,0,0,0,2,1,0,0,0,2,0,0.0,0.0,0.0,0.00%,-1.49,-2.95,-3.0,9t --- 0 out d9,9t end d11,,SEA,2.0,L,0,11
1,2,48,2019-05-18,SEA,MIN,9-GF,,16,1.0,0,0,0,0,2,0,0,9.0,3,14,10,1,4,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.51,6.25,9.0,9t --- 0 out d14,9t end d14,,SEA,0.0,L,4,18
2,3,62,2019-06-02,SEA,LAA,9-GF,,14,1.0,0,0,0,0,0,0,0,6.0,3,11,8,2,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,1,0.0,0.0,0.0,0.00%,0.51,2.25,3.0,9t --- 0 out d10,9t end d10,,SEA,0.0,L,3,13
