Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
11,123,2019-08-19,DET,HOU,7-7,,1,1.0,0,0,0,0,3,0,0,4.85,3,18,10,3,4,0,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.63,0.050,.00,0.00%,0.57,8.25,12.00,7b --- 0 out d1,7b 3 out d1,,HOU,0.0,L,4,5
12,124,2019-08-20,DET,HOU,8-GF(8),,0,1.0,0,0,0,0,1,0,0,4.50,3,14,8,0,1,0,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.11,0.008,.00,0.00%,0.57,4.25,6.00,8b --- 0 out d3,8b end d 3,,HOU,0.0,L,3,6
13,126,2019-08-22,DET,HOU,7-7,,1,0.0,1,3,3,2,0,0,0,6.43,3,20,9,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,.34,-0.038,.00,0.00%,-1.85,-7.80,-9.00,7b --- 0 out d3,7b 123 0 out d3,,HOU,inf,L,3,6
14,129,2019-08-25,DET,MIN,8-GF(8),,2,1.0,0,0,0,1,2,0,0,6.00,4,19,11,5,1,0,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.03,0.002,.00,0.00%,0.55,5.65,9.00,8b --- 0 out d5,8b end d 5,,MIN,1.0,L,4,7
15,130,2019-08-27,DET,CLE,7-8,,1,1.1,1,1,1,1,1,0,0,6.06,6,21,14,4,1,1,3,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.02,-0.003,.00,0.00%,-0.32,1.80,4.00,7t --- 2 out d8,8t 3 out d9,,DET,1.8181818181818181,L,1,10
16,133,2019-08-30,DET,MIN,8-GF,,2,2.0,3,1,1,1,1,0,0,5.89,10,36,22,5,3,0,8,5,0,0,,0,0,0,0,0,9,1,0,0,0,0,0,.01,-0.001,.00,0.00%,0.13,2.10,6.00,8t --- 0 out d8,9t end d 8,,DET,2.0,L,5,13
17,135,2019-09-01,DET,MIN,8-GF,,1,1.1,0,0,0,0,2,0,0,5.49,4,16,12,8,1,0,2,1,0,0,,2,0,0,0,0,4,0,0,0,0,0,0,.06,0.006,.00,0.00%,1.04,7.00,10.00,8t 12- 2 out d5,9t end d 5,,DET,0.0,L,3,8
18,138,2019-09-04,DET,KCR,8-GF(8),,2,0.1,0,0,0,0,0,0,0,5.40,1,2,1,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,.32,0.009,.00,0.00%,0.12,0.75,1.00,8b --- 2 out d1,8b end d 1,,KCR,0.0,L,4,5
19,144,2019-09-12,DET,NYY,6-6,,7,1.0,0,0,0,1,2,0,0,5.14,5,29,21,6,3,1,1,0,0,0,,0,0,2,0,0,4,0,0,0,0,0,1,.94,0.043,.00,0.00%,0.56,5.65,9.00,6t --- 0 out d2,6t 3 out d2,1,DET,1.0,L,4,10
20,147,2019-09-14,DET,BAL,11-12,,1,1.2,0,1,1,1,3,0,0,5.16,6,28,18,6,2,0,2,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.90,0.230,.00,0.00%,0.87,7.15,11.00,11t --- 0 out tie,12t 1-- 2 out tie,,DET,0.8333333333333334,W,8,4
21,149,2019-09-16,DET,BAL,8-8,H(1),1,0.1,0,0,0,0,1,0,0,5.09,1,7,5,0,2,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,1.61,0.044,.00,0.00%,0.47,2.75,4.00,8t 12- 2 out a3,8t 3 out a3,,DET,0.0,W,5,2
22,151,2019-09-18,DET,CLE,6-6,,1,1.0,1,0,0,0,1,0,0,4.88,4,15,12,3,2,0,3,1,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.22,0.080,.00,0.00%,0.58,3.65,6.00,6b --- 0 out tie,6b 3 out tie,,CLE,1.0,L,1,2
23,154,2019-09-21,DET,CHW,5-6,,2,1.2,2,0,0,0,2,0,0,4.56,6,28,19,7,1,2,2,1,0,0,,1,0,0,0,0,6,0,0,0,0,0,0,1.30,0.121,.00,0.00%,1.55,6.55,11.00,5t --3 1 out d3,6t 3 out d1,,DET,1.6666666666666667,L,3,5
24,156,2019-09-24,DET,MIN,7-7,BS(1),2,0.0,1,2,2,0,0,0,1,5.26,2,6,4,1,0,1,0,0,0,0,,2,2,0,0,0,1,0,0,0,0,0,0,2.04,-0.200,.00,0.00%,-1.52,-5.20,-6.00,7t -23 0 out a1,7t 12- 0 out d1,,DET,inf,L,2,4
25,161,2019-09-29,DET,CHW,6-6,,4,0.2,1,1,1,0,2,1,0,5.47,3,15,11,5,1,0,1,0,0,0,,1,1,0,0,0,3,0,0,0,0,0,0,.99,-0.133,.00,0.00%,-1.29,2.90,5.00,6b -2- 1 out d1,6b 3 out d3,,CHW,5.0,L,3,5
