Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,124,2019-08-17,SFG,ARI,GS-5,W(1-0),99,5.0,5,2,1,1,7,0,0,1.80,21,93,54,19,10,7,6,4,1,0,57,,,0,0,0,20,1,0,0,1,0,1,.81,0.030,.55,0.01%,0.67,23.65,45.00,1b start tie,5b 3 out a4,,ARI,1.2,W,11,6
2,130,2019-08-25,SFG,OAK,GS-5,,7,4.2,6,4,4,2,2,2,1,4.66,22,67,43,14,3,9,8,4,1,0,36,,,0,0,0,19,2,0,0,1,0,0,.86,-0.256,.23,-0.04%,-2.17,1.10,8.00,1b start tie,5b 123 2 out d1,,OAK,1.9047619047619047,W,5,4
3,135,2019-08-31,SFG,SDP,GS-6,,5,5.2,7,1,1,1,7,0,0,3.52,24,91,58,17,11,9,7,6,0,0,57,,,0,1,1,23,1,0,0,0,0,0,1.15,0.147,.16,0.01%,1.66,19.95,35.00,1t start tie,6t -2- 2 out tie,,SFG,1.5384615384615383,L,1,4
4,140,2019-09-05,SFG,STL,GS-3,L(1-1),4,2.2,8,8,7,2,2,1,0,6.50,18,67,41,7,5,6,8,6,0,0,12,,,1,0,0,16,1,0,0,0,0,0,.73,-0.337,.01,0.00%,-5.96,-10.00,-7.00,1b start tie,3b 1-3 2 out d7,,STL,4.545454545454545,L,0,10
5,146,2019-09-11,SFG,PIT,GS-5,L(1-2),5,4.2,7,4,4,1,4,0,0,6.75,22,81,52,14,7,6,11,7,1,0,37,,,1,0,0,20,2,0,0,0,1,0,.76,-0.191,.00,0.00%,-1.95,5.70,14.00,1t start tie,5t 12- 2 out d4,,SFG,1.9047619047619047,L,3,6
6,151,2019-09-17,SFG,BOS,GS-6,,5,5.0,3,3,3,4,3,1,0,6.51,22,97,56,22,6,9,6,5,0,0,48,,,0,0,0,18,0,1,0,0,0,0,1.09,-0.001,.00,0.00%,-0.02,7.05,15.00,1b start a 1,6b --3 0 out a3,,BOS,1.4,W,7,6
7,156,2019-09-22,SFG,ATL,GS-6,W(2-2),4,6.0,2,1,1,2,7,0,0,5.61,22,90,57,14,13,6,7,2,1,0,69,,,0,0,0,20,0,1,0,0,0,0,1.02,0.273,.00,0.00%,2.34,27.10,48.00,1b start tie,6b 3 out a2,,ATL,0.6666666666666666,W,4,1
8,161,2019-09-28,SFG,LAD,GS-6,L(2-3),5,6.0,6,2,2,1,5,1,0,5.22,23,90,57,16,6,7,10,5,0,0,56,,,0,0,0,22,2,0,0,1,0,0,.97,0.041,.00,0.00%,0.98,15.30,27.00,1t start tie,6t 3 out d2,,SFG,1.1666666666666667,L,0,2
