,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,16,2019-04-16,ATL,ARI,9-GF,,99,0.1,1,0,0,0,1,0,0,0.0,2,8,6,1,3,0,1,0,0,0,,2,2,0,0,0,2,1,0,0,0,0,0,0.81,-0.135,0.85,-0.09%,-1.53,2.15,4.0,9t 12- 2 out d1,9t end d 3,,ATL,10.0,L,6,9
1,2,18,2019-04-18,ATL,ARI,7-7,,1,0.1,0,0,0,0,0,0,0,0.0,1,3,3,1,0,0,1,1,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,0.52,0.016,0.51,0.01%,0.64,0.75,1.0,7t -23 2 out d4,7t 3 out d4,,ATL,0.0,L,1,4
2,3,19,2019-04-20,ATL,CLE,7-7,,1,1.0,0,0,0,1,2,0,0,0.0,4,23,12,2,2,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0.22,0.009000000000000001,0.2,0.01%,0.58,5.65,9.0,7b --- 0 out d4,7b 3 out d4,1.0,CLE,1.0,L,4,8
3,4,25,2019-04-26,ATL,COL,8-8,,5,1.0,0,0,0,0,0,0,0,0.0,3,11,6,1,1,2,1,0,1,0,,2,1,0,0,0,2,0,0,0,0,0,0,0.23,-0.001,0.23,0.00%,0.57,2.25,3.0,8t 12- 0 out d4,8t 3 out d5,,ATL,0.0,L,4,8
4,5,27,2019-04-28,ATL,COL,8-8,W(1-0),1,0.1,0,0,0,0,1,0,0,0.0,1,5,3,0,3,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0.79,0.023,0.74,0.01%,0.35,6.75,16.0,8t -2- 2 out d2,8t 3 out d2,,ATL,0.0,W,8,7
5,6,28,2019-04-29,ATL,SDP,9-GF,S(1),0,0.2,0,0,0,0,1,0,0,0.0,2,7,6,3,1,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0.76,0.04,0.74,0.02%,0.3,3.5,5.0,9t --- 1 out a2,9t end a 2,,ATL,0.0,W,3,1
6,7,30,2019-05-01,ATL,SDP,8-8,,1,0.0,1,0,0,2,0,0,0,0.0,3,15,7,4,0,0,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1.14,-0.154,1.1,-0.09%,-1.85,-1.8,0.0,8t --- 0 out a4,8t 123 0 out a4,,ATL,inf,W,5,1
7,8,32,2019-05-03,ATL,MIA,8-GF,,1,2.0,1,0,0,0,3,0,0,0.0,7,24,17,8,3,3,1,0,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,0.22,0.022000000000000002,0.21,0.01%,0.99,9.9,15.0,8b --- 0 out a5,9b end a 5,,MIA,0.5,W,7,2
8,9,35,2019-05-06,ATL,LAD,8-GF(8),,2,1.0,1,0,0,0,0,0,0,0.0,4,10,8,2,1,1,3,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0.19,0.013999999999999999,0.22,0.01%,0.51,1.65,3.0,8b --- 0 out d2,8b end d 2,,LAD,1.0,L,3,5
9,10,37,2019-05-08,ATL,LAD,7-GF(8),,1,1.2,1,2,2,1,3,1,0,2.16,7,31,19,8,4,1,2,0,0,0,,3,0,0,0,0,6,0,0,0,0,0,0,0.26,0.013000000000000001,0.27,0.01%,0.09,4.55,8.0,7b 123 1 out d3,8b end d 5,,LAD,1.6666666666666667,L,4,9
10,11,40,2019-05-11,ATL,ARI,9-9,H(1),2,0.2,0,0,0,1,1,0,0,2.0,3,16,8,2,1,0,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.26,0.05,1.32,0.03%,0.29,2.9,5.0,9b --- 0 out a2,9b 1-- 2 out a2,,ARI,5.0,W,6,4
11,12,41,2019-05-12,ATL,ARI,6-6,H(2),0,1.0,1,0,0,0,1,0,0,1.8,3,20,13,5,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,1.6,0.09,1.73,0.06%,0.54,3.65,6.0,6b --- 0 out a1,6b 3 out a1,,ARI,1.0,W,5,3
12,13,44,2019-05-16,ATL,STL,6-6,,3,1.0,1,1,1,0,0,1,0,2.45,3,10,6,1,1,1,2,1,0,0,,1,0,0,0,0,3,0,0,0,1,0,0,0.42,0.02,0.47,0.01%,-0.05,-0.35,0.0,6t 1-- 0 out a5,6t 3 out a4,,ATL,1.0,W,10,2
13,14,46,2019-05-18,ATL,MIL,10-GF(10),W(2-0),1,1.0,0,0,0,0,1,0,0,2.25,3,9,8,2,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.89,0.14800000000000002,2.31,0.11%,0.56,8.25,18.0,10t --- 0 out tie,10t end tie,,ATL,0.0,W,4,3
14,15,47,2019-05-19,ATL,MIL,9-9,,0,1.0,2,0,0,0,0,0,0,2.08,4,24,17,4,3,2,2,0,1,0,,0,0,1,0,0,4,0,0,0,0,0,0,3.74,0.14800000000000002,4.7,0.11%,0.56,1.05,3.0,9t --- 0 out tie,9t 3 out tie,,ATL,2.0,L,2,3
15,16,49,2019-05-21,ATL,SFG,8-8,H(3),1,1.0,1,0,0,0,0,0,0,1.93,4,16,13,2,0,0,4,2,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.24,0.08800000000000001,1.51,0.06%,0.5,1.65,3.0,8b --- 0 out a2,8b 3 out a2,,SFG,1.0,L,3,4
16,17,51,2019-05-23,ATL,SFG,8-8,,1,0.2,0,0,0,1,2,0,0,1.84,3,20,12,4,1,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.85,0.061,2.28,0.05%,0.26,4.9,8.0,8b --- 1 out tie,8b 3 out tie,,SFG,5.0,W,5,4
