Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,140,2000-09-10,NYY,BOS,GS-5,W(1-0),99,5.0,4,1,1,3,2,0,0,1.80,19,72,41,11,7,5,9,3,2,0,54,,,0,2,0,16,1,0,0,1,0,0,1.15,0.224,.17,0.02%,2.08,1b start tie,5b 3 out a2,,BOS,1.4,W,6,2
2,147,2000-09-17,NYY,CLE,3-4,,6,0.2,4,6,6,2,1,0,0,11.12,8,32,22,6,2,0,5,4,0,0,,0,0,0,0,0,6,2,0,0,0,0,0,.07,-0.014,.00,0.00%,-5.19,3t --- 1 out d8,4t -23 0 out d12,,NYY,30.0,L,4,15
3,157,2000-09-27,NYY,TBD,4-7,,9,3.0,4,4,4,3,0,1,0,11.42,15,48,26,8,3,3,9,3,1,0,,0,0,0,0,0,12,0,0,0,1,0,0,.18,-0.014,.00,0.00%,-1.27,4b --- 0 out d5,7b 12- 0 out d6,,TBD,2.3333333333333335,L,1,11
4,160,2000-09-30,NYY,BAL,5-6,,2,2.0,4,3,3,0,3,0,0,11.81,10,49,31,8,8,1,6,3,2,0,,1,0,0,0,0,10,2,0,0,0,0,0,.14,-0.004,.00,0.00%,-1.23,5b -2- 0 out d5,6b 3 out d8,,BAL,2.0,L,1,9
5,9,2001-04-11,NYY,KCR,GS-4,,99,3.1,4,3,3,4,6,1,0,8.10,19,86,44,11,10,4,5,2,0,0,42,,,1,0,0,15,0,1,0,0,0,1,1.14,-0.113,1.27,-0.08%,-1.42,1b start a 1,4b -2- 1 out a2,,KCR,2.5806451612903225,W,8,5
6,14,2001-04-17,NYY,TOR,GS-4,L(0-1),5,4.0,5,4,4,7,6,1,0,8.59,24,104,54,16,11,1,10,4,2,0,35,,,2,0,0,17,1,0,0,0,0,0,1.52,-0.216,1.89,-0.16%,-1.76,1b start a 2,4b 3 out d1,,TOR,3.0,L,5,6
7,64,2001-06-14,NYY,MON,GS-7,W(1-1),57,6.2,5,5,5,3,5,0,0,7.71,28,114,70,15,8,8,12,5,0,0,46,,,0,0,0,25,0,0,0,0,0,0,.32,0.096,.43,0.08%,0.41,1t start tie,7t 12- 2 out a5,,NYY,1.2903225806451613,W,9,6
8,69,2001-06-19,NYY,DET,GS-6,L(1-2),4,6.0,8,3,3,2,7,2,0,6.75,27,106,62,12,11,8,10,3,0,0,49,,,5,1,0,25,0,1,0,0,0,0,1.19,-0.088,1.79,-0.08%,0.05,1b start tie,6b 3 out d2,,DET,1.6666666666666667,L,1,7
9,74,2001-06-25,NYY,CLE,GS-6,,5,5.0,6,4,4,3,1,0,0,6.84,23,79,45,6,2,5,14,5,3,0,37,,,1,0,0,20,1,0,0,1,0,0,.74,0.005,1.23,0.01%,-0.73,1t start tie,6t -23 0 out a4,,NYY,1.8,W,8,7
10,81,2001-07-03,NYY,BAL,GS-4,,7,4.0,4,5,5,3,2,2,0,7.45,19,70,41,12,6,7,7,2,1,0,33,,,2,0,0,16,0,0,0,0,0,0,.88,-0.307,1.44,-0.30%,-2.92,1b start a 1,4b 3 out d3,,BAL,1.75,W,10,6
11,86,2001-07-08,NYY,NYM,GS-6,,4,5.1,5,1,1,2,1,1,0,6.55,24,91,57,13,8,10,11,6,0,0,53,,,1,0,0,22,0,0,0,0,0,1,1.00,0.101,1.35,0.08%,1.36,1t start tie,6t 12- 1 out d1,,NYY,1.3725490196078431,W,4,1
12,91,2001-07-16,NYY,PHI,GS-6,,7,6.0,4,3,2,4,4,2,0,6.02,27,96,59,16,11,8,11,2,1,0,54,,,0,0,0,22,1,0,0,0,1,1,1.17,-0.038,1.71,-0.03%,0.06,1b start tie,6b 3 out tie,,PHI,1.3333333333333333,W,6,3
13,97,2001-07-21,NYY,TOR,GS-6,,4,6.0,4,3,3,4,1,2,0,5.83,23,100,54,13,4,7,11,2,2,0,49,,,1,1,1,19,1,0,0,1,0,0,.95,-0.012,1.53,-0.01%,0.32,1t start tie,6t 3 out tie,,NYY,1.3333333333333333,L,3,5
14,102,2001-07-26,NYY,DET,GS-5,,4,4.1,7,5,5,2,3,1,0,6.22,22,70,42,8,10,6,11,4,1,0,30,,,0,0,0,20,1,1,0,0,0,0,1.15,-0.390,1.46,-0.30%,-3.47,1t start tie,5t 1-3 1 out d1,,NYY,2.1951219512195124,W,14,8
15,45,2003-05-19,SDP,MIL,GS-3,L(0-1),99,3.0,6,6,6,4,3,3,1,18.00,20,88,53,16,7,4,8,4,1,0,22,,,2,0,0,15,2,0,0,0,0,0,.74,-0.335,.05,-0.01%,-4.48,1b start tie,3b 3 out d6,,MIL,3.3333333333333335,L,5,6
16,50,2003-05-25,SDP,ARI,GS-3,,5,3.0,1,3,2,3,2,0,0,12.00,13,56,28,11,5,5,3,0,0,0,46,,,1,0,0,9,1,0,0,1,1,1,.89,-0.141,.03,0.00%,-1.32,1b start tie,3b 3 out d2,,ARI,1.3333333333333333,L,5,9
17,45,2005-05-24,CIN,WSN,13-GF(14),W(1-0),99,2.0,0,0,0,1,0,0,0,0.00,7,19,10,4,0,3,3,0,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,2.14,0.277,.51,0.04%,1.01,13t --- 0 out tie,14t end tie,,CIN,0.5,W,4,3
18,47,2005-05-26,CIN,PIT,3-7,,1,4.1,4,2,2,3,5,1,0,2.84,20,88,53,13,13,3,9,1,3,0,,3,1,0,0,0,17,1,0,1,0,0,0,.33,-0.035,.11,-0.01%,-0.20,3t 123 2 out d4,7t 3 out d6,,CIN,1.707317073170732,L,4,8
19,50,2005-05-29,CIN,PIT,8-GF,,2,1.1,0,0,0,0,1,0,0,2.35,4,15,9,1,4,2,1,1,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,.01,0.000,.00,0.00%,0.74,8t 1-- 2 out a9,9t end a 9,,CIN,0.0,W,11,2
20,57,2005-06-07,CIN,TBD,2-8,W(2-0),8,6.1,2,1,1,0,8,1,0,1.93,21,76,53,14,9,7,6,2,1,0,,2,0,0,0,0,21,0,0,0,0,0,0,.62,0.244,.07,0.02%,2.54,2t 1-3 2 out d5,8t 3 out a2,,CIN,0.3278688524590164,W,9,7
21,62,2005-06-12,CIN,BAL,9-GF,,4,1.0,3,2,2,0,2,0,0,3.00,6,22,13,4,1,1,3,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.37,0.003,.06,0.00%,-1.49,9t --- 0 out a6,9t end a 4,,CIN,3.0,W,10,6
22,65,2005-06-15,CIN,BOS,5-8,,2,3.0,1,1,0,3,0,0,0,2.50,13,52,26,6,4,5,5,1,1,0,,2,0,0,0,0,10,0,0,0,1,0,1,.11,0.004,.01,0.00%,0.93,5b 1-3 2 out d5,8b 1-- 2 out d5,,BOS,1.3333333333333333,L,1,6
23,67,2005-06-17,CIN,ATL,6-6,,1,1.0,5,4,4,0,0,1,0,4.26,8,22,16,3,2,3,5,1,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,.33,-0.118,.04,-0.01%,-3.49,6t --- 0 out d3,6t 3 out d7,,CIN,5.0,L,5,10
24,69,2005-06-19,CIN,ATL,6-6,,1,0.2,2,3,3,1,1,0,0,5.49,5,22,13,6,3,2,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.84,-0.071,.06,0.00%,-1.86,6t --- 0 out a5,6t --3 2 out a3,,CIN,15.0,W,11,8
25,93,2005-07-18,CIN,CHC,6-7,,28,2.0,1,0,0,1,1,0,0,4.98,8,31,18,4,2,2,4,2,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,.08,0.009,.00,0.00%,1.01,6t --- 0 out d6,7t 3 out d6,,CIN,1.0,L,4,9
26,94,2005-07-19,CIN,CHC,9-GF,,0,0.2,0,0,0,0,1,0,0,4.84,2,6,4,0,3,0,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.05,0.002,.00,0.00%,0.27,9t --- 1 out d4,9t end d 4,,CIN,0.0,L,3,7
27,98,2005-07-23,CIN,MIL,5-6,,3,2.0,3,2,2,2,1,0,0,5.18,10,41,24,6,3,4,3,0,0,0,,0,0,0,0,0,8,1,0,0,1,0,0,.20,-0.047,.00,0.00%,-0.99,5t --- 0 out d8,6t 3 out d6,,CIN,2.5,L,7,11
28,104,2005-07-29,CIN,SDP,9-GF,,5,1.0,0,0,0,0,0,0,0,4.97,3,11,6,2,0,1,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.09,0.007,.00,0.00%,0.46,9b --- 0 out a5,9b end a 5,,SDP,0.0,W,8,3
29,107,2005-08-02,CIN,ATL,2-5,,3,3.2,3,3,3,0,3,2,0,5.28,16,61,43,4,8,5,8,2,2,0,,2,0,0,0,0,16,0,0,0,0,0,2,.17,-0.003,.01,0.00%,-0.07,2t -23 1 out d6,5t 3 out d8,,CIN,0.9375,L,2,12
30,113,2005-08-08,CIN,CHC,9-9,,5,0.2,5,4,4,0,0,0,0,6.37,7,24,14,4,2,2,5,4,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,.03,-0.002,.00,0.00%,-3.71,9b --- 0 out a9,9b 1-- 2 out a5,,CHC,25.0,W,9,4
31,119,2005-08-15,CIN,SFG,6-6,,6,0.1,3,3,3,1,0,0,0,7.20,5,14,9,0,2,0,4,3,0,0,,0,0,0,0,0,3,1,1,0,0,1,0,1.00,-0.237,.03,0.00%,-2.69,6t --- 0 out d1,6t 1-3 1 out d3,,CIN,40.0,L,3,7
32,123,2005-08-19,CIN,ARI,7-GF,,3,2.1,1,0,0,0,2,0,1,6.68,9,20,13,1,4,2,4,2,1,0,,1,0,0,0,0,8,0,0,0,0,0,0,.00,0.000,.00,0.00%,1.25,7t 1-- 2 out a14,9t end a14,,CIN,0.47619047619047616,W,17,3
