,Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
0,1,60,2018-06-06,,WSN,7-7,,99,1.0,0,0,0,0,2,0,0,0.0,3,21,14,4,1,1,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.00%,0.51,6.25,9.0,7b --- 0 out d8,7b 3 out d8,,WSN,0.0,L,2,11
1,2,63,2018-06-09,,SEA,7-8,,2,1.2,2,1,1,2,2,0,0,3.38,9,36,18,6,4,2,3,1,0,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,0.75,0.003,0.19,0.00%,-0.44,3.35,8.0,7t --- 0 out a4,8t 12- 2 out a4,,TBR,3.333333333333333,W,7,3
2,3,65,2018-06-11,,TOR,7-7,H(1),1,1.0,1,0,0,0,2,0,0,2.45,3,20,11,2,2,1,0,0,0,0,,0.0,0.0,0,1,0,3,0,0,0,0,0,0,1.35,0.095,0.29,0.01%,0.5,5.65,9.0,7t --- 0 out a1,7t 3 out a1,,TBR,1.0,W,8,4
3,4,67,2018-06-13,,TOR,8-GF,W(1-0),1,2.0,1,0,0,0,2,0,0,1.59,7,23,17,3,8,1,4,1,1,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,1.63,0.243,0.43,0.04%,0.99,11.9,24.0,8t --- 0 out tie,9t end tie,,TBR,0.5,W,1,0
4,5,71,2018-06-17,,NYY,8-8,H(2),3,1.0,1,0,0,0,2,0,0,1.35,4,13,9,2,4,2,0,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,2.38,0.091,0.46,0.01%,0.51,5.65,9.0,8b --- 0 out a2,8b 3 out a2,,NYY,1.0,W,3,1
5,6,72,2018-06-18,,HOU,6-7,H(3),0,1.1,0,0,0,0,0,0,0,1.13,4,9,6,2,0,4,0,0,0,0,,2.0,0.0,0,0,0,4,0,0,0,0,0,0,1.81,0.185,0.36,0.02%,0.95,3.0,4.0,6b 12- 2 out a1,7b 3 out a1,,HOU,0.0,L,4,5
6,7,75,2018-06-22,,NYY,5-6,H(4),3,1.2,0,0,0,1,2,0,0,0.93,6,24,13,4,3,1,2,1,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,1.06,0.102,0.17,0.01%,0.76,7.15,11.0,5t --- 1 out a1,6t 3 out a2,,TBR,0.8333333333333334,W,2,1
7,8,77,2018-06-24,,NYY,5-5,H(5),1,0.2,2,1,1,0,0,0,0,1.74,4,19,11,3,2,1,3,1,0,0,,1.0,1.0,0,0,0,4,2,0,0,0,0,0,1.22,-0.127,0.27,-0.02%,-1.48,-1.7,-1.0,5t 1-- 1 out a3,5t 3 out a1,,TBR,10.0,W,7,6
8,9,79,2018-06-26,,WSN,7-8,H(6),1,2.0,0,0,0,1,1,0,0,1.46,7,28,20,5,2,4,1,1,0,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,1.45,0.215,0.36,0.03%,0.99,5.9,9.0,7t --- 0 out a1,8t 3 out a1,,TBR,0.5,W,1,0
9,10,81,2018-06-29,,HOU,6-7,H(7),2,2.0,1,1,1,0,2,1,0,1.88,7,30,18,5,3,1,4,0,1,0,,1.0,1.0,0,0,0,7,0,0,0,0,0,0,1.23,0.012,0.24,0.00%,-0.63,5.9,9.0,6t 1-- 0 out a3,7t 3 out a1,,TBR,0.5,W,3,2
10,11,83,2018-07-01,,HOU,8-8,H(8),1,0.2,0,0,0,0,1,0,0,1.8,2,15,10,3,1,1,0,0,0,0,,3.0,0.0,0,0,0,2,0,0,0,0,0,0,6.45,0.349,1.58,0.05%,1.57,3.5,5.0,8t 123 1 out a1,8t 3 out a1,,TBR,0.0,W,3,2
11,12,84,2018-07-02,,MIA,9-9,,0,1.0,1,0,0,0,3,0,0,1.69,4,21,12,8,3,1,0,0,0,0,,0.0,0.0,0,0,0,4,0,0,0,0,0,0,1.86,0.128,0.5,0.02%,0.45,7.65,12.0,9b --- 0 out tie,9b 3 out tie,,MIA,1.0,L,2,3
12,13,87,2018-07-06,,NYM,6-7,,3,2.0,1,0,0,0,2,0,0,1.5,6,21,14,4,2,2,2,2,0,0,,1.0,0.0,0,0,0,6,1,0,0,0,0,0,1.6,0.20600000000000002,0.25,0.02%,1.26,7.9,12.0,6b 1-- 0 out tie,7b 3 out tie,,NYM,0.5,L,1,5
13,14,88,2018-07-07,,NYM,8-8,H(9),0,0.1,0,0,0,0,0,0,0,1.47,1,5,3,2,0,0,1,0,1,0,,1.0,0.0,0,0,0,1,0,0,0,0,0,0,2.35,0.08199999999999999,0.34,0.01%,0.56,0.75,1.0,8b --3 1 out a2,8b --3 2 out a2,,NYM,0.0,W,3,0
14,15,90,2018-07-09,,DET,7-7,BS(1),1,0.2,1,1,1,1,0,0,1,1.89,5,17,7,1,2,0,3,2,1,0,,1.0,1.0,0,0,0,3,1,0,0,0,0,0,2.85,-0.183,0.44,-0.02%,-1.06,-2.3,-1.0,7t --3 1 out a2,7t 3 out tie,,TBR,10.0,W,10,9
15,16,92,2018-07-11,,DET,8-8,H(10),1,1.0,1,0,0,0,0,0,0,1.8,4,7,5,0,1,0,4,4,0,0,,0.0,0.0,0,0,0,4,1,0,0,0,0,0,1.86,0.07400000000000001,0.41,0.01%,0.5,1.65,3.0,8t --- 0 out a2,8t 3 out a2,,TBR,1.0,W,4,2
16,17,95,2018-07-14,,MIN,5-5,,2,0.2,1,0,0,0,1,0,0,1.74,3,12,8,3,2,2,0,0,0,0,,2.0,1.0,0,0,0,3,0,0,0,0,0,0,2.21,0.02,0.4,0.00%,-0.07,2.9,5.0,5b 12- 1 out a3,5b 3 out a2,,MIN,5.0,W,19,6
17,18,96,2018-07-15,,MIN,7-8,BS(2),0,0.1,1,3,2,2,1,0,0,2.57,4,21,9,6,1,1,0,0,0,0,,2.0,2.0,0,0,0,2,0,0,0,0,0,0,2.5,-0.757,0.5,-0.09%,-3.49,-3.05,-2.0,7b 1-3 2 out a2,8b 12- 0 out a1,,MIN,30.0,L,7,11
18,19,97,2018-07-20,,MIA,7-7,L(1-1),4,0.1,0,2,2,2,1,0,0,3.38,3,18,8,3,2,0,0,0,0,0,,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1.58,-0.061,0.28,-0.01%,-0.41,-2.45,-2.0,7t --- 0 out tie,7t 12- 1 out tie,,TBR,20.0,L,5,6
19,20,100,2018-07-23,,NYY,6-7,H(11),2,0.2,1,2,2,2,0,0,0,4.09,5,17,7,2,1,2,1,1,0,0,,2.0,2.0,0,0,0,3,0,0,0,0,0,0,1.02,-0.154,0.14,-0.01%,-1.92,-4.3,-4.0,6t 1-3 2 out a3,7t 12- 1 out a4,,TBR,15.0,W,7,6
20,21,102,2018-07-25,,NYY,5-6,W(2-1),1,2.0,2,0,0,0,1,0,0,3.75,8,30,18,2,5,4,3,1,1,0,,0.0,0.0,1,0,0,8,0,0,0,0,0,0,0.91,0.107,0.11,0.01%,0.99,9.3,21.0,5t --- 0 out d1,6t 3 out d1,,TBR,1.0,W,3,2
21,22,106,2018-07-29,,BAL,8-GF(8),,3,1.0,2,2,2,0,1,1,0,4.32,5,22,14,4,4,2,2,1,0,0,,0.0,0.0,0,0,0,5,0,0,0,0,0,0,0.02,-0.009000000000000001,0.0,0.00%,-1.5,-0.95,0.0,8b --- 0 out d4,8b end d 6,,BAL,2.0,L,5,11
22,23,107,2018-07-31,,LAA,7-7,,1,1.0,0,0,0,2,2,0,0,4.15,5,27,14,6,4,0,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.51,0.027999999999999997,0.04,0.00%,0.5,5.05,9.0,7t --- 0 out a4,7t 3 out a4,,TBR,2.0,W,10,6
23,24,109,2018-08-02,,LAA,8-8,H(12),1,1.0,0,0,0,0,2,0,0,4.0,3,15,9,3,4,1,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.97,0.07400000000000001,0.11,0.01%,0.5,6.25,9.0,8t --- 0 out a2,8t 3 out a2,,TBR,0.0,W,4,2
24,25,112,2018-08-05,,CHW,8-GF,L(2-2),2,2.0,2,2,2,0,3,1,0,4.34,8,28,19,6,5,1,4,1,1,0,,0.0,0.0,0,0,0,8,0,0,0,0,0,0,1.51,-0.304,0.11,-0.01%,-1.01,5.3,9.0,8t --- 0 out tie,9t end d 2,,TBR,1.0,L,7,8
25,26,114,2018-08-08,,BAL,8-8,,2,1.0,0,0,0,0,1,0,0,4.2,3,10,8,2,3,0,2,1,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,1.41,0.106,0.08,0.00%,0.5,4.25,6.0,8t --- 0 out tie,8t 3 out tie,,TBR,0.0,L,4,5
26,27,117,2018-08-11,,TOR,2-4,W(3-2),2,2.2,1,0,0,1,2,0,1,3.86,10,34,20,2,6,4,2,1,1,0,,2.0,0.0,0,0,0,8,0,0,0,1,0,0,1.51,0.214,0.09,0.01%,1.92,12.2,26.0,2b 12- 1 out a2,4b 3 out a2,,TOR,0.9090909090909092,W,3,1
27,28,120,2018-08-15,,NYY,9-GF,,3,1.0,0,0,0,2,0,0,0,3.74,5,13,4,1,0,2,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.22,0.008,0.01,0.00%,0.51,1.05,3.0,9b --- 0 out a5,9b end a 5,,NYY,2.0,W,6,1
28,29,122,2018-08-17,,BOS,8-GF(8),,1,1.0,0,0,0,0,1,0,0,3.63,3,11,8,2,2,1,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.04,0.003,0.0,0.00%,0.53,4.25,6.0,8b --- 0 out d4,8b end d 4,,BOS,0.0,L,3,7
29,30,124,2018-08-19,,BOS,GS-2,,1,1.2,1,0,0,0,0,0,0,3.47,6,19,13,7,0,3,3,2,1,0,53.0,,,0,0,0,6,1,0,0,0,0,0,0.83,0.064,0.02,0.00%,0.69,3.15,5.0,1b start tie,2b --3 2 out a1,,BOS,0.8333333333333334,W,2,0
30,31,129,2018-08-24,,BOS,GS-2,,4,1.2,2,0,0,0,4,0,0,3.32,7,26,20,6,5,0,3,2,1,0,55.0,,,0,0,0,7,0,0,0,0,0,0,0.79,0.047,0.06,0.00%,0.5,10.55,17.0,1t start tie,2t 1-3 2 out tie,,TBR,1.6666666666666667,W,10,3
31,32,131,2018-08-26,,BOS,7-7,,1,1.0,0,0,0,0,0,0,0,3.23,3,8,6,2,1,1,2,0,1,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.12,0.009000000000000001,0.01,0.00%,0.5,2.25,3.0,7t --- 0 out a6,7t 3 out a6,,TBR,0.0,W,9,1
32,33,133,2018-08-29,,ATL,GS-2,,2,2.0,3,3,3,0,2,1,0,3.73,9,36,26,7,5,3,4,1,0,0,40.0,,,0,0,0,9,0,0,0,0,0,0,0.71,-0.192,0.03,-0.01%,-2.03,0.7,3.0,1b start a 3,2b 3 out tie,,ATL,1.5,W,8,5
33,34,136,2018-09-02,,CLE,GS-2,,3,1.0,1,0,0,0,1,0,0,3.64,4,16,10,4,1,2,1,0,1,0,52.0,,,0,0,0,4,0,0,0,0,0,0,0.72,0.009000000000000001,0.07,0.00%,0.14,3.65,6.0,1b start tie,2b 1-- 0 out a1,,CLE,1.0,W,6,4
34,35,138,2018-09-04,,TOR,7-8,,1,2.0,0,0,0,0,3,0,0,3.48,6,23,16,7,3,1,2,1,1,0,,0.0,0.0,0,0,0,6,0,0,0,0,0,0,0.41,0.062,0.04,0.00%,1.0,10.5,15.0,7b --- 0 out a4,8b 3 out a4,,TOR,0.0,W,4,0
35,36,141,2018-09-08,,BAL,GS-1,,3,1.0,1,0,0,1,1,0,0,3.4,4,19,10,5,2,0,2,1,0,0,51.0,,,0,1,0,3,0,0,0,0,0,0,0.86,0.048,0.08,0.00%,0.5,3.05,6.0,1t start tie,1t 3 out tie,,TBR,2.0,W,10,5
36,37,143,2018-09-10,,CLE,GS-2,,1,2.0,1,1,1,1,1,0,0,3.45,8,33,20,4,2,2,4,1,1,0,50.0,,,0,0,0,7,0,0,0,0,0,0,0.85,-0.01,0.08,0.00%,-0.01,3.3,6.0,1t start tie,2t 3 out d1,,TBR,1.0,W,6,5
37,38,146,2018-09-14,,OAK,GS-2,,3,2.0,0,0,0,0,4,0,0,3.31,6,29,24,5,6,0,2,1,0,0,60.0,,,0,0,0,6,0,0,0,0,0,0,0.65,0.098,0.06,0.01%,0.99,12.5,18.0,1t start tie,2t 3 out tie,,TBR,0.0,L,1,2
38,39,148,2018-09-16,,OAK,GS-1,,1,1.0,0,0,0,0,2,0,0,3.24,3,13,11,3,3,1,0,0,0,0,55.0,,,0,0,0,3,0,0,0,0,0,0,0.63,0.048,0.02,0.00%,0.5,6.25,9.0,1t start tie,1t 3 out tie,,TBR,0.0,W,5,4
39,40,151,2018-09-19,,TEX,GS-2,,2,1.2,1,0,0,0,2,0,0,3.14,6,24,17,4,4,1,3,0,2,0,55.0,,,0,0,0,6,1,0,0,0,0,0,0.77,0.07,0.11,0.01%,0.78,7.15,11.0,1b start tie,2b -2- 2 out a3,,TEX,0.8333333333333334,W,9,3
40,41,153,2018-09-21,,TOR,GS-1,,1,1.0,1,1,1,0,1,1,0,3.25,4,15,9,2,1,2,1,0,0,0,48.0,,,0,0,0,4,0,0,0,0,0,0,0.66,-0.046,0.02,0.00%,-0.5,1.65,3.0,1b start a 2,1b 3 out a1,,TOR,1.0,W,11,3
41,42,156,2018-09-24,,NYY,GS-2,,2,2.0,2,0,0,0,3,0,0,3.13,8,36,24,7,5,3,2,0,1,0,55.0,,,0,0,0,8,0,0,0,0,0,0,0.95,0.098,0.0,0.00%,0.99,9.3,15.0,1t start tie,2t 3 out tie,,TBR,1.0,L,1,4
42,43,161,2018-09-29,,TOR,6-7,W(4-2),4,2.0,1,1,1,0,4,1,0,3.18,7,33,22,5,3,2,1,0,0,0,,0.0,0.0,0,0,0,7,0,0,0,0,0,0,1.0,-0.022000000000000002,0.0,0.00%,-0.01,13.9,27.0,6t --- 0 out tie,7t 3 out tie,,TBR,0.5,W,4,3
43,44,2,2019-03-29,,HOU,6-7,H(1),99,2.0,2,0,0,0,1,0,0,0.0,7,19,16,3,4,4,2,2,0,0,,0.0,0.0,0,0,0,7,0,0,0,1,0,0,1.49,0.156,1.33,0.08%,1.07,5.3,9.0,6t --- 0 out a1,7t 3 out a2,,TBR,1.0,W,4,2
44,45,4,2019-03-31,,HOU,9-GF,S(1),1,1.0,0,0,0,1,0,0,0,0.0,4,17,9,5,1,2,1,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,1.17,0.079,1.12,0.05%,0.54,1.65,3.0,9t --- 0 out a2,9t end a 2,,TBR,1.0,W,3,1
45,46,5,2019-04-01,,COL,9-GF,,0,1.0,0,0,0,0,3,0,0,0.0,3,14,10,1,6,0,0,0,0,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,0.04,0.003,0.04,0.00%,0.54,8.25,12.0,9t --- 0 out a6,9t end a 6,,TBR,0.0,W,7,1
46,47,7,2019-04-03,,COL,9-9,,1,1.0,0,0,0,0,0,0,0,0.0,3,13,8,1,1,0,3,1,1,0,,0.0,0.0,0,0,0,3,0,0,0,0,0,0,1.86,0.14400000000000002,1.98,0.09%,0.54,2.25,3.0,9t --- 0 out tie,9t 3 out tie,,TBR,0.0,L,0,1
47,48,8,2019-04-05,,SFG,8-8,H(2),1,0.2,0,0,0,0,0,0,0,0.0,1,4,2,1,0,1,0,0,0,0,,3.0,0.0,0,0,0,1,0,0,0,1,0,0,4.58,0.205,4.85,0.13%,1.57,1.5,2.0,8b 123 1 out a3,8b 3 out a3,,SFG,0.0,W,5,2
48,49,10,2019-04-07,,SFG,7-8,H(3),1,1.1,0,0,0,0,3,0,0,0.0,4,20,15,4,4,1,0,0,0,0,,2.0,0.0,0,0,0,4,0,0,0,0,0,0,1.22,0.125,1.33,0.08%,0.93,9.0,13.0,7b 12- 2 out a2,8b 3 out a3,,SFG,0.0,W,3,0
