Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,69,2007-06-18,DET,WSN,8-8,,99,1.0,1,0,0,0,0,0,0,0.00,4,12,9,3,2,3,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.38,0.027,.54,0.02%,0.49,8b --- 0 out a4,8b 3 out a4,,WSN,1.0,W,9,8
2,70,2007-06-19,DET,WSN,9-GF,,0,1.0,0,0,0,0,2,0,0,0.00,3,11,8,4,1,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.49,9b --- 0 out a14,9b end a14,,WSN,0.0,W,15,1
3,72,2007-06-22,DET,ATL,9-GF,,2,0.2,0,0,0,0,0,0,0,0.00,2,6,3,1,0,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.06,0.003,.08,0.00%,0.27,9b --- 1 out a5,9b end a 5,,ATL,0.0,W,5,0
4,75,2007-06-25,DET,TEX,9-GF,,2,1.0,3,3,3,1,1,1,0,7.36,6,20,11,2,3,3,1,0,0,0,,1,1,0,0,0,5,0,0,0,1,0,0,.29,-0.067,.35,-0.05%,-3.04,9t 1-- 0 out d2,9t end d 6,,DET,4.0,L,3,8
5,76,2007-06-26,DET,TEX,8-8,,0,1.0,1,0,0,1,1,0,0,5.79,4,19,9,2,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.30,0.019,.38,0.01%,0.56,8t --- 0 out d3,8t 3 out d3,,DET,2.0,L,6,9
6,78,2007-06-29,DET,MIN,8-GF,,2,2.0,5,5,2,2,1,0,0,6.75,13,43,27,5,3,7,3,1,1,0,,0,0,0,0,0,11,2,0,1,0,0,1,.04,-0.011,.07,-0.01%,-3.88,8t --- 0 out d5,9t end d10,,DET,3.5,L,1,11
7,49,2008-05-25,FLA,SFG,GS-3,,99,3.0,2,2,2,4,1,0,0,6.00,15,65,34,8,4,3,7,1,0,0,44,,,0,0,0,10,1,0,0,0,1,0,1.20,-0.057,1.56,-0.04%,-0.45,1t start tie,3t 3 out tie,2,FLA,2.0,W,5,4
8,77,2008-06-25,FLA,TBR,5-5,,30,0.0,3,6,5,2,0,1,0,21.00,6,28,14,4,1,1,3,2,0,0,,1,1,0,0,0,4,1,0,0,0,0,1,.06,-0.026,.08,-0.02%,-5.87,5t -2- 0 out d6,5t -23 0 out d11,,FLA,inf,L,3,15
9,83,2008-07-01,FLA,WSN,7-8,,5,1.1,1,2,1,1,1,0,0,16.62,6,23,12,5,2,2,2,1,1,0,,0,0,1,0,0,5,0,0,0,0,0,0,.41,-0.012,.59,-0.01%,0.10,7t --- 0 out d5,8t 12- 1 out d2,,FLA,1.8181818181818181,L,6,9
10,143,2008-09-07,FLA,STL,8-GF(8),,67,1.0,0,0,0,0,1,0,0,13.50,3,10,8,1,0,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.18,0.014,.01,0.00%,0.50,8b --- 0 out d2,8b end d 2,,STL,0.0,L,1,3
11,145,2008-09-09,FLA,PHI,4-6,,1,2.0,5,6,6,2,0,1,0,17.18,13,45,29,8,1,5,6,3,1,0,,0,0,0,0,0,11,1,1,0,0,0,0,.42,-0.129,.01,0.00%,-4.31,4b --- 0 out a8,6b 1-3 0 out a5,,PHI,3.5,W,10,8
12,157,2008-09-23,FLA,WSN,7-8,,13,1.2,4,4,4,2,1,0,0,18.00,10,37,20,6,1,5,2,1,0,0,,0,0,2,0,0,7,1,0,0,1,0,0,.26,-0.034,.00,0.00%,-3.23,7b --- 0 out d2,8b 1-- 2 out d6,,WSN,5.0,L,4,9
13,3,2009-04-08,SDP,LAD,9-GF,,99,1.0,0,0,0,1,1,0,0,0.00,4,14,6,2,1,2,0,0,0,0,,0,0,1,0,0,3,0,0,0,0,0,0,.12,0.006,.13,0.00%,0.45,9t --- 0 out d3,9t end d 3,,SDP,1.0,L,2,5
14,14,2009-04-21,SDP,SFG,8-GF(8),,12,0.1,0,0,0,0,0,0,0,0.00,1,1,1,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.01,0.000,.01,0.00%,0.23,8b 1-- 2 out d6,8b end d 6,,SFG,0.0,L,3,8
15,17,2009-04-25,SDP,PIT,7-8,,3,2.0,2,2,2,5,1,0,0,5.40,12,55,27,8,3,4,2,0,0,0,,0,0,0,0,0,6,0,0,0,1,1,0,.02,-0.001,.02,0.00%,-1.11,7t --- 0 out d7,8t 3 out d9,,SDP,3.5,L,1,10
16,118,2011-08-11,MIL,STL,7-7,,99,1.0,1,0,0,0,1,0,0,0.00,4,12,8,3,2,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.19,0.010,.40,0.01%,0.45,7b --- 0 out d3,7b 3 out d3,,STL,1.0,L,2,5
17,125,2011-08-18,MIL,LAD,9-GF,,6,1.0,1,0,0,0,1,0,0,0.00,4,23,14,4,3,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.02,0.001,.02,0.00%,0.47,9t --- 0 out d5,9t end d 5,,MIL,1.0,L,1,5
18,126,2011-08-19,MIL,NYM,9-GF,,0,1.0,0,0,0,0,1,0,1,0.00,4,17,12,4,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.13,0.006,.10,0.00%,0.44,9b --- 0 out a5,9b end a 5,,NYM,0.0,W,6,1
19,130,2011-08-22,MIL,PIT,7-GF(8),,2,1.2,3,2,2,1,0,0,0,3.86,9,43,25,7,2,3,5,1,0,0,,2,2,0,0,0,7,0,0,0,0,1,0,.08,-0.028,.02,-0.01%,-2.24,7b -23 1 out d3,8b end d 7,2,PIT,3.3333333333333335,L,2,9
20,137,2011-08-31,MIL,STL,8-GF,,8,2.0,0,0,0,0,0,0,0,2.70,6,23,13,2,2,2,4,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.03,0.005,.01,0.00%,0.94,8t --- 0 out d5,9t end d 5,,MIL,0.0,L,3,8
21,138,2011-09-01,MIL,STL,9-GF,,0,1.0,0,0,0,0,0,0,0,2.35,3,8,5,2,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.04,0.003,.02,0.00%,0.47,9t --- 0 out d4,9t end d 4,,MIL,0.0,L,4,8
