Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,46,2016-05-24,CIN,LAD,GS-6,L(0-1),99,5.1,7,4,3,1,4,0,0,5.06,23,87,54,16,5,4,14,8,2,0,43,,,1,1,0,22,2,0,0,0,0,0,1.07,-0.204,.13,-0.02%,-1.04,1b start tie,6b --3 1 out d1,,LAD,1.5686274509803924,L,2,8
2,52,2016-05-31,CIN,COL,3-6,,6,3.1,8,4,4,0,2,2,0,7.27,17,59,36,5,5,5,10,7,0,0,,0,0,0,0,0,16,2,0,0,1,0,0,.09,-0.031,.01,0.00%,-2.29,3b --- 0 out d6,6b 1-- 1 out d8,,COL,2.5806451612903225,L,4,17
3,57,2016-06-05,CIN,WSN,4-5,L(0-2),4,1.1,4,3,1,0,0,0,0,7.20,9,27,17,2,2,6,3,2,0,0,,2,1,0,0,0,8,0,0,0,0,1,0,1.63,-0.378,.19,-0.03%,-3.00,4t 1-3 2 out a1,5t 3 out d3,,CIN,3.6363636363636362,L,9,10
4,64,2016-06-13,CIN,ATL,GS-3,,7,3.0,6,5,3,1,0,0,0,7.62,15,57,32,8,4,7,7,5,0,0,30,,,0,0,0,14,3,0,0,1,0,1,1.03,-0.344,.07,-0.02%,-3.54,1b start a 3,3b 3 out a1,,ATL,2.3333333333333335,W,9,8
5,141,2016-09-10,LAA,TEX,GS-5,,88,5.0,6,4,4,1,2,2,2,7.50,24,85,50,17,3,8,11,3,2,0,40,,,0,0,0,20,1,0,0,0,0,0,.88,-0.213,.00,0.00%,-1.59,1t start tie,5t 3 out d2,,LAA,1.4,L,5,8
6,146,2016-09-15,LAA,TOR,GS-6,L(0-3),4,5.0,4,3,3,3,3,0,0,7.04,20,79,46,16,6,5,9,5,0,0,47,,,0,1,0,16,1,0,0,1,1,0,.91,-0.036,.00,0.00%,0.03,1t start tie,6t 1-- 0 out d2,,LAA,1.4,L,2,7
7,151,2016-09-20,LAA,TEX,GS-5,L(0-4),4,4.2,9,5,5,0,1,1,2,7.48,24,87,54,11,3,9,12,6,3,0,27,,,1,0,0,22,2,0,0,1,0,0,1.05,-0.231,.00,0.00%,-1.74,1b start tie,5b 12- 2 out d1,,TEX,2.142857142857143,L,4,5
8,156,2016-09-25,LAA,HOU,GS-6,L(0-5),4,6.0,7,3,3,2,4,2,0,6.95,23,90,58,13,8,7,10,5,1,0,48,,,0,0,0,21,0,0,0,1,0,0,.64,-0.093,.00,0.00%,-0.13,1b start tie,6b 3 out d2,,HOU,1.5,L,1,4
9,160,2016-09-30,LAA,HOU,GS-6,W(1-5),4,6.0,6,1,1,0,5,0,1,6.13,24,95,58,14,12,8,10,6,1,0,61,,,0,0,0,23,1,0,0,1,0,0,.78,0.104,.00,0.00%,1.89,1t start tie,6t 3 out a6,,LAA,1.0,W,7,1
10,10,2017-04-13,LAA,TEX,6-GF,,99,4.0,3,3,3,3,0,0,0,6.75,18,65,39,11,5,6,9,1,1,0,,0,0,0,0,0,15,1,0,0,1,0,1,.08,-0.036,.09,-0.03%,-0.95,6t --- 0 out d5,9t end d 8,,LAA,1.5,L,3,8
11,20,2017-04-23,LAA,TOR,GS-5,,9,5.0,3,0,0,2,3,0,0,3.00,17,80,43,15,10,6,6,3,1,0,62,,,0,1,2,15,0,0,0,0,0,0,1.05,0.288,.85,0.14%,2.56,1t start tie,5t 3 out a1,,LAA,1.0,L,2,6
12,30,2017-05-04,LAA,SEA,5-GF(8),,10,4.0,8,5,5,1,4,1,1,5.54,20,64,38,9,5,5,9,6,0,0,,0,0,1,0,0,18,0,0,0,2,0,0,.10,-0.014,.12,-0.01%,-3.00,5b --- 0 out d4,8b end d 8,,SEA,2.25,L,3,11
13,50,2017-05-25,LAA,TBR,GS-5,L(0-1),20,4.1,6,4,2,1,4,0,1,5.19,21,73,42,12,6,3,12,8,2,0,42,,,0,1,0,18,1,0,0,0,0,1,1.01,-0.091,.98,-0.05%,-0.66,1b start tie,5b 1-3 1 out d2,,TBR,1.707317073170732,L,0,4
14,70,2017-06-15,LAA,KCR,7-GF,,20,2.1,1,0,0,1,0,0,0,4.58,9,32,19,3,1,1,7,5,1,0,,2,0,0,0,0,8,0,0,0,0,0,0,.06,0.011,.05,0.01%,1.47,7t 12- 2 out d5,9t end d 5,,LAA,0.9523809523809523,L,2,7
